Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
positive regulation of cell migration by vascular endothelial growth factor signaling pathway (GO:0038089)	6/8	0.01101038786526474695659505442790759843774139881134033203125	0.5422616023642887750355612297425977885723114013671875	0.056707270613233988487689174462502705864608287811279296875	0.9790679321512680832739761171978898346424102783203125	-3.4241959842237155	15.439412404243754	MYO1C;KDR;GAB1;HSPB1;PRKD2;VEGFA
negative regulation of viral-induced cytoplasmic pattern recognition receptor signaling pathway (GO:0039532)	8/11	0.004149248930405295687773303825451876036822795867919921875	0.4831129724938618696938874563784338533878326416015625	0.032431430008959448441085982040021917782723903656005859375	0.9790679321512680832739761171978898346424102783203125	-2.509905920912959	13.766402126171425	NPLOC4;RNF125;TKFC;RIOK3;C1QBP;DHX58;UFD1;GPATCH3
primary neural tube formation (GO:0014020)	17/29	0.00119677188955512781194656657390851250966079533100128173828125	0.393582450945027251254515476830420084297657012939453125	0.01048281065875879269899684231859282590448856353759765625	0.8604640415731175107083572584087960422039031982421875	-2.0446736222536215	13.756824701735876	TGFB2;STIL;LMO4;SEMA4C;IFT122;COBL;TSC2;GRHL3;LRP2;PRICKLE1;CELSR1;SKI;VANGL2;DLC1;DVL2;PLXNB2;BBS4
positive regulation of JUN kinase activity (GO:0043507)	26/51	0.00125110275468998262925202080708686480647884309291839599609375	0.393582450945027251254515476830420084297657012939453125	0.007257388470867777961748057435897862887941300868988037109375	0.8604640415731175107083572584087960422039031982421875	-1.963548524148318	13.12382800614126	TNFRSF11A;TANK;DVL2;DVL3;MAP3K9;MAP3K6;MAP3K7;SASH1;MAP3K5;SPAG9;MAP2K4;MAP4K2;EDN1;DAXX;DBNL;WNT5A;MUL1;MAPK8IP3;ERN1;TAOK3;MDFIC;BIRC7;TNIK;TLR6;ARHGEF5;MAP3K11
Wnt signaling pathway, planar cell polarity pathway (GO:0060071)	40/89	0.00182759205581259852844977498165235374472104012966156005859375	0.393582450945027251254515476830420084297657012939453125	0.00582577071805198166976058615773581550456583499908447265625	0.8604640415731175107083572584087960422039031982421875	-2.0646001333935313	13.016800068437915	PSMD10;PSMD12;PSMD11;PSMD14;CLTC;PRICKLE1;CELSR1;CELSR2;AP2A2;PSMA7;PSMB10;CDC42;PSMB6;PSMD9;WNT11;PSMB2;UBB;PSMB3;PSMD2;PSMB1;UBC;PSMD3;DVL2;DVL3;PSMF1;RPS27A;FZD2;FZD5;FZD4;FZD7;WNT5A;FZD6;ARHGEF19;PSMB8;TIAM1;PSMC5;DAAM1;PSME3;PSMC2;PSME4
negative regulation of RIG-I signaling pathway (GO:0039536)	6/8	0.01101038786526474695659505442790759843774139881134033203125	0.5422616023642887750355612297425977885723114013671875	0.056707270613233988487689174462502705864608287811279296875	0.9790679321512680832739761171978898346424102783203125	-2.8780454568197236	12.976865497981583	NPLOC4;RNF125;C1QBP;DHX58;UFD1;GPATCH3
regulation of organ growth (GO:0046620)	7/10	0.01029449622831636428077484168852606671862304210662841796875	0.5422616023642887750355612297425977885723114013671875	0.05026959227045450784299163160540047101676464080810546875	0.9790679321512680832739761171978898346424102783203125	-2.812913342397503	12.872301783836141	LATS2;WWC1;WWC2;PTEN;DUSP6;SLC6A4;SOD1
ubiquitin-dependent ERAD pathway (GO:0030433)	32/59	0.000079174581611742882105049734509094605527934618294239044189453125	0.1299782714792779014789658731388044543564319610595703125	0.00149043349950372916966345737677102079032920300960540771484375	0.8604640415731175107083572584087960422039031982421875	-1.3524675439845104	12.772507715579623	VCP;DERL3;SEL1L;DERL1;DERL2;UBE2J1;HSP90B1;TMEM67;TMEM129;DNAJB9;FBXO6;SEC61B;UBXN4;ANKZF1;HSPA5;WFS1;EDEM1;SGTA;TMUB1;SYVN1;YOD1;UBE4B;ERLIN2;MARCH6;PSMC5;NPLOC4;SELENOS;PSMC2;TRIM13;STT3B;RNF185;DZIP3
ERAD pathway (GO:0036503)	41/78	0.0000225528356372211932095485364957454521572799421846866607666015625	0.0555363577566571897659031264993245713412761688232421875	0.00056980967282864252408669525351569973281584680080413818359375	0.8604640415731175107083572584087960422039031982421875	-1.184703206119361	12.675909364414066	POMT2;VCP;DERL3;SEL1L;DERL1;DERL2;UBE2J1;HERPUD1;HSP90B1;TMEM67;TMEM129;DNAJB9;UFD1;FBXO6;SEC61B;SDF2;UBXN4;UGGT1;ANKZF1;GET4;SDF2L1;HSPA5;WFS1;RHBDD1;EDEM1;SGTA;TMUB1;DNAJB12;SYVN1;YOD1;UBE4B;ERLIN2;MARCH6;PSMC5;NPLOC4;SELENOS;PSMC2;TRIM13;STT3B;RNF185;DZIP3
regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway (GO:1902235)	13/21	0.002317609372849899380952809480049836565740406513214111328125	0.407650934331634073881645008441410027444362640380859375	0.0176048665172495073794056708038624492473900318145751953125	0.9790679321512680832739761171978898346424102783203125	-2.070292001063164	12.560915103754239	XBP1;EIF2AK3;SYVN1;PARK7;HERPUD1;CREB3;OPA1;SELENOS;CREB3L1;DDIT3;PMAIP1;BOK;HSPA1A
brain morphogenesis (GO:0048854)	8/12	0.0091931230513093986633776921735261566936969757080078125	0.53266036503175040461854905515792779624462127685546875	0.04425700791589474991649666435478138737380504608154296875	0.9790679321512680832739761171978898346424102783203125	-2.6276959356324916	12.322053418065257	MKKS;PTEN;CTNNA2;SHANK3;SHANK2;BBS4;PAFAH1B1;SLC6A4
negative regulation of response to endoplasmic reticulum stress (GO:1903573)	14/23	0.001978866097502106347061356927952147088944911956787109375	0.393582450945027251254515476830420084297657012939453125	0.01547812874045953988877410978375337435863912105560302734375	0.9790679321512680832739761171978898346424102783203125	-1.9389332823174026	12.07030811183366	USP25;XBP1;UBXN1;SYVN1;PARK7;CLU;HERPUD1;CREB3;OPA1;SELENOS;CREB3L1;NCK2;RACK1;HSPA1A
neural tube closure (GO:0001843)	19/34	0.00137991731676448555442282550842492128140293061733245849609375	0.393582450945027251254515476830420084297657012939453125	0.0101330232529906194560709309371304698288440704345703125	0.8604640415731175107083572584087960422039031982421875	-1.8241153939359303	12.01313456882234	TGFB2;STIL;LMO4;SEMA4C;IFT122;COBL;TSC2;GRHL3;LRP2;PRICKLE1;CELSR1;SKI;VANGL2;DLC1;DVL2;PLXNB2;DVL3;FOLR1;BBS4
protein hexamerization (GO:0034214)	7/10	0.01029449622831636428077484168852606671862304210662841796875	0.5422616023642887750355612297425977885723114013671875	0.05026959227045450784299163160540047101676464080810546875	0.9790679321512680832739761171978898346424102783203125	-2.60990997417149	11.943328758057383	PANX1;OAT;SPAST;MAT2A;TWNK;YME1L1;PANX3
response to unfolded protein (GO:0006986)	24/44	0.000542818652598240128891171618619182481779716908931732177734375	0.30703497205546070869530694835702888667583465576171875	0.0052161001733570765137582014858708134852349758148193359375	0.8604640415731175107083572584087960422039031982421875	-1.5683711561443914	11.792167523334472	HSPA8;DAXX;HSPA5;HSPA4;RHBDD1;DERL1;HSPB1;HSPA2;HSPE1;HSPA14;TOR1B;HSPA13;HSPD1;HERPUD1;DNAJA1;ERP44;DDIT3;HSF1;DNAJC4;SERPINH1;HYOU1;STT3B;OPTN;HSPA1A
positive regulation of cellular amide metabolic process (GO:0034250)	29/62	0.0036323101922045540612682401615529670380055904388427734375	0.465946570079725896906808202402316965162754058837890625	0.01153268089153881327535433598541203537024557590484619140625	0.87659649027368136131599385407753288745880126953125	-2.078573265218068	11.67718851246686	PIWIL2;RPL5;APP;DDX3X;POLDIP3;FMR1;FAM129A;CLU;SMPD3;SMPD2;FXR2;RACK1;EPHA4;PLK3;YTHDF1;NPM1;PRKCD;CIRBP;UPF3B;MTOR;LARP6;TNFRSF1A;IL6;RPS6KB1;BCL3;GSAP;RPL26;CPEB3;EIF3D
eye morphogenesis (GO:0048592)	13/21	0.002317609372849899380952809480049836565740406513214111328125	0.407650934331634073881645008441410027444362640380859375	0.0176048665172495073794056708038624492473900318145751953125	0.9790679321512680832739761171978898346424102783203125	-1.9235238562436852	11.670440617031467	FBN2;TENM3;STAT3;SHROOM2;IFT122;VEGFA;SKI;EFEMP1;COL5A1;COL5A2;MFAP2;NF1;FBN1
snRNA modification (GO:0040031)	5/7	0.028214181095961750334044637611441430635750293731689453125	0.7350289490056243213444986395188607275485992431640625	0.08983806373653673016388410133004072122275829315185546875	0.9790679321512680832739761171978898346424102783203125	-3.118133122545207	11.125282432179233	MRPL1;MEPCE;NHP2;METTL16;NOP10
positive regulation of neuron death (GO:1901216)	20/39	0.004063136418970460066180105940247813123278319835662841796875	0.4831129724938618696938874563784338533878326416015625	0.0164474264778166658074187722604619921185076236724853515625	0.9790679321512680832739761171978898346424102783203125	-2.008519673347643	11.058507791492135	GSK3B;TGFB2;EPHA7;DAXX;WNT5A;PCSK9;FOS;CLU;EFNB2;CDK5;DDIT3;DDIT4;NF1;FYN;TLR6;MAPT;TLR4;MAP3K5;SNCA;ATF4
cellular response to virus (GO:0098586)	10/16	0.00686242859726023286814911017472695675678551197052001953125	0.5207536100677685464432897788356058299541473388671875	0.03398250680182625382830252647181623615324497222900390625	0.9790679321512680832739761171978898346424102783203125	-2.2172620521698225	11.045720788935535	MAPK11;ARF1;CHUK;RIOK3;FMR1;ZC3H12A;GBF1;VWCE;LGALS9;MAPK14
maturation of 5.8S rRNA (GO:0000460)	11/18	0.005826003996125056309807188625882190535776317119598388671875	0.5207536100677685464432897788356058299541473388671875	0.0297156037342135859180558554726303555071353912353515625	0.9790679321512680832739761171978898346424102783203125	-2.1245716676733246	10.931821909476653	EXOSC4;EXOSC10;WDR37;LAS1L;PDCD11;PES1;C1D;MAK16;NOL9;MPHOSPH6;FTSJ3
phospholipid scrambling (GO:0017121)	6/9	0.02470549764276282200814449652170878835022449493408203125	0.71879480778575643995509381056763231754302978515625	0.078063440793635530123850685413344763219356536865234375	0.9790679321512680832739761171978898346424102783203125	-2.897050492438539	10.721200172510981	P2RX7;PLSCR1;PLSCR3;PLSCR2;PLSCR4;ANO6
positive regulation of extrinsic apoptotic signaling pathway via death domain receptors (GO:1902043)	5/7	0.028214181095961750334044637611441430635750293731689453125	0.7350289490056243213444986395188607275485992431640625	0.08983806373653673016388410133004072122275829315185546875	0.9790679321512680832739761171978898346424102783203125	-2.989063355215312	10.664770466022816	SFRP1;PTEN;TIMP3;PMAIP1;ATF3
response to hydrogen peroxide (GO:0042542)	23/44	0.00152629312624668841448516420911118984804488718509674072265625	0.393582450945027251254515476830420084297657012939453125	0.00897441667030735891474879650786533602513372898101806640625	0.8604640415731175107083572584087960422039031982421875	-1.6023096177506209	10.39083891336442	GPX1;PRKCD;TNFAIP3;PARK7;GLRX2;APTX;RELA;RHOB;SOD1;NET1;PRDX3;IL6;IMPACT;MAPK7;DLC1;STK26;CAT;ADAM9;HMOX1;CYP1B1;FXN;ANKZF1;MAP3K5
multivesicular body sorting pathway (GO:0071985)	9/14	0.0080038993154057623546915323231587535701692104339599609375	0.52528576926663905766190509893931448459625244140625	0.038820102715205619114957613646765821613371372222900390625	0.9790679321512680832739761171978898346424102783203125	-2.1406706367171715	10.334786302752116	SORT1;VTA1;RAB27A;RAB27B;SNF8;RILP;SYTL4;CHMP5;EXPH5
cardiac muscle fiber development (GO:0048739)	8/13	0.01768584830118268003129600174361257813870906829833984375	0.670021560640959190635612685582600533962249755859375	0.058593060086036589939606500365698593668639659881591796875	0.9790679321512680832739761171978898346424102783203125	-2.532129769615269	10.217119540360983	MYOM1;CXADR;NEXN;MYH11;MYOM2;TTN;MYOM3;VEGFA
regulation of establishment of planar polarity (GO:0090175)	42/90	0.000558725863243753214336384527172185698873363435268402099609375	0.30703497205546070869530694835702888667583465576171875	0.00286212239185824890430609457325772382318973541259765625	0.8604640415731175107083572584087960422039031982421875	-1.3590497790064533	10.179081176372204	PSMD10;PSMD12;PSMD11;PSMD14;CLTC;PRICKLE1;CELSR1;CELSR2;AP2A2;PSMA7;PSMB10;CDC42;PSMB6;PSMD9;WNT11;PSMB2;UBB;PSMB3;PSMD2;PSMB1;UBC;PSMD3;DVL2;NPHP3;DVL3;PSMF1;RPS27A;DACT1;FZD2;FZD5;FZD4;FZD7;WNT5A;FZD6;ARHGEF19;PSMB8;TIAM1;PSMC5;DAAM1;PSME3;PSMC2;PSME4
cellular response to amino acid starvation (GO:0034198)	20/40	0.00587258243331076519588851425623943214304745197296142578125	0.5207536100677685464432897788356058299541473388671875	0.01987017623308277858296122531100991182029247283935546875	0.9790679321512680832739761171978898346424102783203125	-1.9688008391101386	10.114637142508839	SZT2;WDR59;MIOS;NPRL2;NPRL3;EIF2AK3;EIF2AK2;WDR24;ITFG2;MTOR;IMPACT;RRAGC;RRAGD;SESN2;MAPK1;FAS;DEPDC5;MAP3K5;MAPK3;ATF4
negative regulation of insulin secretion (GO:0046676)	10/16	0.00686242859726023286814911017472695675678551197052001953125	0.5207536100677685464432897788356058299541473388671875	0.03398250680182625382830252647181623615324497222900390625	0.9790679321512680832739761171978898346424102783203125	-2.0177669970807477	10.051897494512211	PSMD9;REST;SFRP1;NOV;IRS1;KCNB1;BMP8A;SIRT4;PIM3;INHBB
cardiac muscle cell development (GO:0055013)	15/28	0.007367865921226468724214431205155051429755985736846923828125	0.5207536100677685464432897788356058299541473388671875	0.027072212138302027828462570369083550758659839630126953125	0.9790679321512680832739761171978898346424102783203125	-2.022305738100436	9.930789519012391	PDGFRA;MYOM1;CXADR;NEXN;SORBS2;MYOM2;MYLK3;SLC8A1;TTN;MYOM3;VEGFA;HEY2;MYH11;PDLIM5;OBSL1
cellular response to oxygen levels (GO:0071453)	7/10	0.01029449622831636428077484168852606671862304210662841796875	0.5422616023642887750355612297425977885723114013671875	0.05026959227045450784299163160540047101676464080810546875	0.9790679321512680832739761171978898346424102783203125	-2.169067613893426	9.9259698102836	TMEM199;ATP6V1A;CCDC115;ATP6V0A2;PICK1;ATP6V0D1;CPEB4
cellular response to topologically incorrect protein (GO:0035967)	15/28	0.007367865921226468724214431205155051429755985736846923828125	0.5207536100677685464432897788356058299541473388671875	0.027072212138302027828462570369083550758659839630126953125	0.9790679321512680832739761171978898346424102783203125	-2.014973245476841	9.894782381455125	HSPA8;DAXX;HSPA5;HSPA4;RHBDD1;DNAJB12;HSPA2;HSPA14;HSPA13;UBE2W;HSF1;HYOU1;STUB1;OPTN;HSPA1A
protein alpha-1,2-demannosylation (GO:0036508)	13/25	0.016750473348502763204503906990794348530471324920654296875	0.65996864993100878837850586933200247585773468017578125	0.044421795049314198589041069453742238692939281463623046875	0.9790679321512680832739761171978898346424102783203125	-2.397030075180396	9.802244028611511	EDEM3;EDEM1;SEL1L;SYVN1;DERL2;MARCH6;UBB;UBC;MAN1C1;TRIM13;RPS27A;UGGT1;RNF185
negative regulation of bone remodeling (GO:0046851)	6/9	0.02470549764276282200814449652170878835022449493408203125	0.71879480778575643995509381056763231754302978515625	0.078063440793635530123850685413344763219356536865234375	0.9790679321512680832739761171978898346424102783203125	-2.644921394945312	9.788138587773425	P2RX7;GREM1;IL6;CALCA;SFRP1;TNFAIP3
collagen fibril organization (GO:0030199)	17/30	0.001997880461649884607788774104619733407162129878997802734375	0.393582450945027251254515476830420084297657012939453125	0.01324376290614744967888416482537650153972208499908447265625	0.95839640774985657145634831977076828479766845703125	-1.5644462262970928	9.724079018522948	TGFB2;COL14A1;COL11A1;COL12A1;COL11A2;P3H4;TGFBR1;LOXL2;GREM1;COL3A1;ADAMTS3;COL5A1;LOX;COL5A2;SERPINH1;NF1;CYP1B1
regulation of translation (GO:0006417)	84/214	0.0019954963763152149154589398705184066784568130970001220703125	0.393582450945027251254515476830420084297657012939453125	0.0024772584519128101020191135006598415202461183071136474609375	0.8604640415731175107083572584087960422039031982421875	-1.560326727709927	9.700336642303396	CYFIP2;PIWIL2;EIF4A2;RPL5;APP;BTG2;DDX3X;NUP107;FMR1;LTN1;HSPB1;EPRS;GLE1;RBM4;MTG2;RPS6KA1;ENC1;RACK1;NANOS1;NDC1;TSFM;IGFBP5;NCBP1;NCBP2;NSUN3;DAPK3;CIRBP;MIF4GD;NUP50;GEMIN5;MAPKAPK5;RPL26;EIF4E2;EIF1B;POM121;DDX25;POLDIP3;FAM129A;RBM4B;NOLC1;MTIF2;MRPL58;AAAS;TOB1;LARP1;FXR2;POLR2A;POLR2B;NUP85;POLR2E;IGF2BP1;POLR2F;IGF2BP3;NUP88;POLR2G;POLR2H;POLR2K;EIF2B4;YTHDF1;NPM1;NUP155;EIF2AK3;UPF3B;EIF2AK2;PUM1;MTOR;LARP6;PUM3;EIF1;IL6;MEX3B;CNOT7;RPS6KB1;CNOT2;BCL3;NUP35;EIF3H;CALR;NUPL2;CNOT8;CPEB3;EIF3D;EIF3B;EIF4G1
positive regulation of dendrite development (GO:1900006)	17/33	0.00740157415324747304519181767545887851156294345855712890625	0.5207536100677685464432897788356058299541473388671875	0.025008139851539760989407312763432855717837810516357421875	0.9790679321512680832739761171978898346424102783203125	-1.9734894458028405	9.682062718096953	CDKL3;FBXW8;SS18L1;FMR1;FOXO6;COBL;VLDLR;PTPRD;CUX2;CUX1;CAPRIN2;IL1RAPL1;LLPH;CPEB3;OBSL1;SHANK3;SHANK2
semaphorin-plexin signaling pathway (GO:0071526)	15/30	0.016167981235676413820367969265134888701140880584716796875	0.65996864993100878837850586933200247585773468017578125	0.04036967436964418454170555605742265470325946807861328125	0.9790679321512680832739761171978898346424102783203125	-2.347167679457797	9.681415243591287	SEMA4A;SEMA3C;SEMA3D;SEMA3A;SEMA4C;SEMA3G;SEMA3E;SEMA4F;SEMA4G;NELL2;PLXNB3;PLXNB2;PLXNB1;MET;PLXNA4
copper ion transport (GO:0006825)	9/15	0.01474644876575476569458000852819168358109891414642333984375	0.637072457643352851874851694446988403797149658203125	0.05075833872464045881667260573522071354091167449951171875	0.9790679321512680832739761171978898346424102783203125	-2.286355430973796	9.640996092508695	CCS;ATP7B;SLC31A2;SLC31A1;SLC11A2;STEAP1;STEAP2;ATOX1;CUTC
vesicle coating (GO:0006901)	30/64	0.0030005856256819555226422746585512868477962911128997802734375	0.43464365313187147688012146318214945495128631591796875	0.01009027967586839137636989249813268543221056461334228515625	0.8604640415731175107083572584087960422039031982421875	-1.6510344403700214	9.590772881439245	RAB1A;SEC23A;PEF1;SAR1B;GOSR2;RAB1B;USO1;TGFA;GOLGA2;TFG;PPP6R3;TMED2;SEC31A;TRAPPC2;NSF;SEC16B;TRAPPC3;SEC13;SEC24A;TRAPPC1;SEC16A;TRAPPC4;CSNK1D;TRAPPC6A;F8;GORASP1;PREB;CNIH2;FOLR1;BET1
Golgi to lysosome transport (GO:0090160)	6/9	0.02470549764276282200814449652170878835022449493408203125	0.71879480778575643995509381056763231754302978515625	0.078063440793635530123850685413344763219356536865234375	0.9790679321512680832739761171978898346424102783203125	-2.587181279025824	9.574458038410354	GAK;AP4M1;EHD3;CCDC91;ANKFY1;RBSN
negative regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway (GO:1902236)	9/15	0.01474644876575476569458000852819168358109891414642333984375	0.637072457643352851874851694446988403797149658203125	0.05075833872464045881667260573522071354091167449951171875	0.9790679321512680832739761171978898346424102783203125	-2.2680949344793846	9.563996089374927	CREB3;XBP1;OPA1;SELENOS;CREB3L1;SYVN1;PARK7;HERPUD1;HSPA1A
regulation of chondrocyte differentiation (GO:0032330)	13/24	0.0110071949442037096689173125696470378898084163665771484375	0.5422616023642887750355612297425977885723114013671875	0.036008545952714403337591164699915680103003978729248046875	0.9790679321512680832739761171978898346424102783203125	-2.112909353182104	9.52754381630963	PKDCC;GDF6;TGFBR1;PTHLH;LOXL2;GREM1;EFEMP1;CHADL;SNAI2;BMPR1B;SOX6;NKX3-2;SOX5
mitochondrial translational termination (GO:0070126)	39/90	0.004537311168898701917162608054923111922107636928558349609375	0.496583500151691226154326841424335725605487823486328125	0.01007747306978423740275729869608767330646514892578125	0.8604640415731175107083572584087960422039031982421875	-1.7366625871621533	9.370025264616517	MRPS17;MRPS15;MRPS33;MRPL38;MRPL16;MRPL58;MRPL15;MRPL37;MRPL13;MRPL10;MRPL32;MRPL33;MRPL55;MRPL11;MRPL20;MRPL2;MRPL1;MRPL40;MRPL9;MRPS26;MRPS24;MRPS23;MRPL27;MRPS18B;MRPL49;MRPS18A;ERAL1;MRPL45;MRPS7;MRPS5;MRPL21;MRPL43;MRPL44;MRPL22;MRPL30;MRPS9;MRPL50;AURKAIP1;MRRF
positive regulation of cardiac muscle cell differentiation (GO:2000727)	7/11	0.0210486789995216229398611318401890457607805728912353515625	0.69533416121526026021371080787503160536289215087890625	0.067652693143532227626479880200349725782871246337890625	0.9790679321512680832739761171978898346424102783203125	-2.4204784619312654	9.345267594412135	GREM1;EFNB2;BMP4;MEF2C;EDN1;AKAP6;IGF1
positive regulation of protein transport (GO:0051222)	28/57	0.00171892167459094234206740114956346587860025465488433837890625	0.393582450945027251254515476830420084297657012939453125	0.0079738077723230139925991721838727244175970554351806640625	0.8604640415731175107083572584087960422039031982421875	-1.464870569708656	9.325451182316751	MYOM1;RIPOR1;PRR5L;TTN;CNST;ANKRD1;RAB29;RACK1;PCNT;MYH10;EXPH5;UNC13B;PLK3;BCAS3;TGFB2;TGFB3;B3GAT3;MBD1;IGF1;SYTL4;BMP6;GOLPH3;ADAM9;ANG;EZR;KIF20B;ARHGEF5;EXOC1
