Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Collecting duct acid secretion	14/27	0.01292935985954265	0.3561450943128566	0	0	1.7461475619414666	7.592694160772727	ATP6V1A;CAR2;ATP6V1G2;TCIRG1;ATP6V0A2;ATP6V0A4;ATP6V0E2;ATP6V1E1;ATP6V0D1;SLC12A7;ATP6V0C;ATP6V1C1;ATP6V0A1;ATP6V0E
Circadian rhythm	15/30	0.015320742721552077	0.38684875371919	0	0	1.6837851490149858	7.0357764528132165	PRKAB2;RORC;PRKAG1;PRKAG2;RORA;CSNK1D;RORB;CSNK1E;PRKAB1;RBX1;PER2;PER1;CRY2;SKP1A;BTRC
Basal cell carcinoma	27/63	0.01787901240326284	0.4167185198606646	0	0	1.4432444134414162	5.807799887637319	GSK3B;WNT2B;GLI2;WNT11;SUFU;DVL2;DVL3;WNT2;WNT4;APC2;WNT10A;TCF7L1;FZD2;WNT5B;FZD5;GADD45B;FZD4;GADD45A;FZD7;WNT7B;WNT5A;FZD6;FZD9;KIF7;BMP4;BMP2;TRP53
AGE-RAGE signaling pathway in diabetic complications	40/101	0.02087058442977685	0.451699077301599	0	0	1.3336912071405829	5.1606041687075495	SERPINE1;AGER;FOXO1;RELA;ICAM1;CDC42;MAPK9;PIM1;PLCE1;CCL2;MAPK1;PLCG1;JAK2;MAPK3;STAT5A;TGFB2;EDN1;SMAD3;TGFB3;STAT1;MMP2;PRKCD;STAT3;FN1;VEGFC;MAPK14;F3;MAPK12;VEGFA;MAPK11;IL6;COL3A1;PLCB4;COL4A2;COL4A1;COL4A4;COL4A6;COL4A5;NOX4;PLCB1
Arginine and proline metabolism	22/50	0.022211809028285102	0.4486785423713591	0	0	1.4817309311331874	5.641144048026974	OAT;PYCRL;GOT1;ARG1;MAOA;GOT2;AZIN2;PYCR2;CNDP2;SRM;AGMAT;ALDH3A2;ALDH4A1;GATM;ALDH1B1;P4HA2;P4HA3;LAP3;CKB;ALDH18A1;ALDH7A1;ALDH9A1
Longevity regulating pathway	40/102	0.024705036035821193	0.4678516199283638	0	0	1.3206158031490085	4.887266514189199	ATF2;IRS1;HDAC1;PRKAG1;ADCY4;PRKAG2;IRS2;ADCY1;FOXO1;RELA;ADCY6;STK11;ATG101;CREB3L1;CREB3L2;SESN2;ATG5;HSPA8;PRKAB2;TSC2;IGF1;HSPA2;PRKAB1;ATG13;MTOR;SOD1;CREB3;ADCY9;RPS6KB1;TRP53;CAMK4;AKT1S1;RPS6KB2;ULK1;EIF4E2;CRYAB;ATF4;CREB5;HSPA1A;FOXA2
Proteasome	20/46	0.032581068492243986	0.580709632538231	0	0	1.4641609991434659	5.013322225803042	PSMD12;PSMD11;PSMD14;ADRM1;PSMA7;PSMB10;PSMB8;PSMB6;PSME2B;PSMC5;PSMB2;PSMB3;PSMA2;PSMD2;PSME3;PSMB1;PSMD3;PSMC2;PSME4;PSMF1
Human papillomavirus infection	123/360	0.03594744392069243	0.6051153059983225	0	0	1.1505865184935735	3.8265024760112447	PATJ;H2-BL;MAML1;TNC;TBK1;CCND2;PPP2R1A;CREB3L1;CREB3L2;ATP6V1E1;IFNAR2;HES6;ATP6V1G2;WNT5B;WNT5A;TSC2;COL4A2;COL4A1;COL4A4;COL4A6;TBPL1;COL4A5;MAML3;ATP6V0D1;IFNAR1;ATP6V1A;UBR4;FOXO1;SLC9A3R1;CHAD;ATP6V0A2;DVL2;ATP6V1H;DVL3;ATP6V0A4;WNT2;ATP6V1C1;ATP6V0A1;WNT4;CREBBP;WNT10A;FZD2;JAG1;FZD5;FZD4;FZD7;FZD6;FZD9;FN1;EIF2AK2;DLG1;TRP53;TADA3;MDM2;H2-T24;GSK3B;WNT2B;ITGB4;TRADD;ITGB3;PTEN;LAMC1;TCIRG1;LFNG;HEY1;HEY2;ITGB8;ITGB6;IKBKE;APC2;ATP6V0B;CHUK;ITGA3;ITGA1;PPP2R5B;PPP2R5A;TUBG2;TUBG1;TNFRSF1A;CREB3;NFX1;COL6A2;IRF1;COL6A1;ITGA7;ATP6V0C;TLR3;ATP6V0E;CREB5;LAMA5;HDAC1;LAMA4;LAMA3;PARD6G;THBS2;RELA;EGFR;GM8909;PPP2CA;CDC42;PARD6B;WNT11;PPP2R3D;MAPK1;HES1;ATP6V0E2;MAPK3;BCAP31;TCF7L1;LAMB3;STAT1;EGF;BAD;STAT2;WNT7B;LAMB1;MPP5;MTOR;VEGFA;RPS6KB1;PPP2R2B;RPS6KB2;FAS
TGF-beta signaling pathway	35/91	0.04510426500379199	0.7192943313762618	0	0	1.295219345396143	4.0135978204478535	CHRD;PPP2CA;PPP2R1A;MYC;MAPK1;PITX2;SKP1A;NEO1;MAPK3;LEFTY1;TGFB2;CREBBP;CDKN2B;SMAD3;TGFB3;NOG;BMP8A;SMAD9;INHBB;INHBA;GDF6;SMAD6;ACVR2B;DCN;BMP6;RBX1;BMP4;BMP2;RPS6KB1;ID2;RPS6KB2;ID3;BMPR1B;FMOD;NBL1
Non-homologous end-joining	7/13	0.05922656079131106	0.8972823959883627	0	0	1.8133070835546	5.125104259942353	FEN1;XRCC6;RAD50;DCLRE1C;PRKDC;LIG4;POLL
Fatty acid elongation	13/29	0.060456776640230823	0.872304920094759	0	0	1.5096004784272286	4.235677185253817	ELOVL1;HACD1;ECHS1;ACOT7;ELOVL4;ELOVL3;HSD17B12;ELOVL7;HACD4;HADHB;ACOT2;ACOT1;PPT2
Biosynthesis of unsaturated fatty acids	14/32	0.06420075378167021	0.884219472538458	0	0	1.4733120053881126	4.045332187753296	ELOVL1;HACD1;ACOT7;ELOVL4;ELOVL3;ACAA1A;HSD17B12;ELOVL7;HACD4;FADS2;ACOX1;ACOT2;ACOT1;FADS1
IL-17 signaling pathway	34/91	0.07028728556672019	0.9259585881180964	0	0	1.2582130783848244	3.340762518195521	GSK3B;CSF3;CEBPB;HSP90AB1;TRAF3IP2;TRADD;TNFAIP3;CXCL1;RELA;HSP90B1;MAPK9;TBK1;MAPK7;CCL2;MAPK1;MAP3K7;IKBKE;MAPK4;MAPK3;USP25;CHUK;CCL20;MMP3;TRAF2;FOS;IL17RE;MAPK14;MAPK12;MAPK11;CXCL10;IL6;MMP13;TRAF4;IL17D
MAPK signaling pathway	99/294	0.07613806383084694	0.9612430558644426	0	0	1.1339777534182556	2.9202274001599258	ATF2;FGF2;RPS6KA4;FGF5;MYC;RPS6KA1;KDR;MAP3K6;MAP3K7;MAP3K5;MAP2K3;PDGFRA;MAP2K4;DAXX;MEF2C;CACNA2D1;CACNB1;CACNB2;CACNB3;CACNB4;DDIT3;MAPKAPK5;EPHA2;ATF4;PDGFB;TGFA;CACNA1C;NLK;EFNA5;RASGRP2;CACNA1G;RASGRP3;PPP3R1;PDGFD;HSPA8;TGFB2;GADD45B;GADD45A;TGFB3;BDNF;IGF2;IGF1;HSPA2;FGF16;TRP53;FGF18;NF1;TAB1;MAP3K13;MAP3K14;FGFR3;MAP3K11;TRADD;RASGRF2;FLT4;HSPB1;ARRB2;DUSP16;DUSP10;DUSP4;MAP4K2;DUSP3;CHUK;PLA2G4B;RRAS2;TRAF2;FOS;DUSP6;TNFRSF1A;MRAS;KIT;MAPT;MET;CRK;RELA;EGFR;CDC42;NTF5;MAPK9;CACNG8;MAPK7;MKNK1;GNA12;MAPK1;FLNC;PAK2;MAP4K3;MAP4K4;MAPK3;EGF;VEGFC;MAPK14;MAPK12;VEGFA;MAPK11;FAS;TEK;PTPN7;HSPA1A
Proteoglycans in cancer	70/203	0.07867963038652077	0.9535971202846318	0	0	1.1612311372517143	2.9522803480819673	WNT2B;ITGB3;FGF2;ACTB;PPP1CB;MYC;KDR;PLCE1;TIMP3;PPP1R12A;WNT5B;MMP2;RPS6;WNT5A;GAB1;RRAS2;ANK2;NUDT16L1;ANK1;HSPG2;DCN;VAV2;TIAM1;MRAS;EZR;PPP1R12B;TLR4;MET;DDX5;SDC4;CBL;EGFR;SLC9A1;CDC42;WNT11;GPC3;DROSHA;MAPK1;PLCG1;FLNC;WNT2;WNT4;MAPK3;WNT10A;TGFB2;FZD2;FZD5;FZD4;FZD7;WNT7B;FZD6;STAT3;FZD9;IGF2;FN1;IGF1;MAPK14;ESR1;MAPK12;MTOR;VEGFA;MAPK11;RPS6KB1;TRP53;RPS6KB2;MDM2;PDCD4;FAS;NANOG;HPSE
ECM-receptor interaction	31/83	0.08140726660803982	0.9487077608552332	0	0	1.2577672197461338	3.1548458698477866	LAMA5;SDC4;ITGB4;ITGB3;LAMA4;LAMA3;TNC;LAMC1;HMMR;THBS2;SV2C;SV2A;CHAD;ITGB8;ITGB6;LAMB3;ITGA3;ITGA1;FN1;GP1BA;LAMB1;NPNT;HSPG2;COL4A2;COL4A1;COL4A4;COL6A2;COL6A1;COL4A6;ITGA7;COL4A5
RNA degradation	31/83	0.08140726660803982	0.9135704363791135	0	0	1.2577672197461338	3.1548458698477866	BTG3;ZCCHC7;BTG2;ENO1B;PARN;TOB1;ENO4;HSPD1;EXOSC10;EXOSC4;EXOSC9;PABPC4L;EXOSC1;PNPT1;PABPC4;LSM1;CNOT10;LSM4;PATL1;CNOT4;PAN2;CNOT6;CNOT7;CNOT2;C1D;PABPC1;CNOT8;PFKM;DCP2;DCP1B;MPHOSPH6
SNARE interactions in vesicular transport	14/33	0.08200926820154124	0.887457438038107	0	0	1.4286661870430182	3.5729841425805	GOSR2;STX8;STX18;GOSR1;STX7;STX11;BET1L;VAMP8;STX5A;STX3;YKT6;SNAP29;VAMP3;BET1
Cell cycle	44/123	0.08529004479534401	0.8911339163099735	0	0	1.2046592936042175	2.9655068189279583	CDKN1C;ANAPC13;GSK3B;PRKDC;HDAC1;SMC3;PKMYT1;ANAPC10;CDC14B;ORC5;ORC4;CDC23;CCND2;CDC45;ORC1;CHEK2;MYC;CDC27;SFN;E2F3;SKP1A;YWHAG;ZBTB17;TGFB2;CREBBP;CDKN2B;SMAD3;CDKN2C;ANAPC7;GADD45B;TGFB3;GADD45A;CDKN2A;CDC6;YWHAZ;CDC25A;RBX1;MAD2L2;DBF4;TFDP2;TRP53;MDM2;ANAPC4;ANAPC1
Rheumatoid arthritis	31/84	0.09354386832074986	0.9447930700395736	0	0	1.242793800463442	2.9445821389413	ATP6V1A;ITGB2;TCIRG1;TNFRSF11A;ICAM1;ATP6V0A2;TNFSF11;CCL2;ATP6V1H;ATP6V0A4;ATP6V1E1;ATP6V0E2;ATP6V1C1;ATP6V0A1;ATP6V0B;TGFB2;ATP6V1G2;TGFB3;CCL20;MMP3;TNFSF13;IL18;FOS;VEGFA;IL6;CXCL12;TEK;ATP6V0D1;TLR4;ATP6V0C;ATP6V0E
Arrhythmogenic right ventricular cardiomyopathy (ARVC)	27/72	0.09474298047086528	0.9260362284732961	0	0	1.2628388617612394	2.9759903045599674	RYR2;ITGB4;ITGB3;ATP2A2;CACNA1C;ACTB;SLC8A1;GJA1;CACNG8;CDH2;ITGB8;ITGB6;CTNNA2;DSP;TCF7L1;ACTN3;JUP;ITGA3;CACNA2D1;ITGA1;CACNB1;CACNB2;CACNB3;CACNB4;PKP2;ITGA7;DSG2
Signaling pathways regulating pluripotency of stem cells	48/137	0.10163479066224815	0.9623544240831622	0	0	1.1798786445652456	2.697638398766713	GSK3B;WNT2B;DLX5;FGF2;WNT11;ZIC3;MYC;DVL2;DVL3;MAPK1;OTX1;JARID2;JAK2;WNT2;WNT4;MAPK3;APC2;WNT10A;PCGF6;SMAD3;FZD2;WNT5B;FZD5;FZD4;FZD7;WNT7B;WNT5A;FZD6;STAT3;FZD9;LIF;SMAD9;LIFR;INHBB;INHBA;IGF1;MAPK14;KLF4;ACVR2B;MAPK12;BMP4;MAPK11;REST;ID2;ID3;NANOG;BMPR1B;FGFR3
Alanine, aspartate and glutamate metabolism	15/37	0.10492623568655887	0.963413618576586	0	0	1.3652312019040425	3.0779105950720225	ADSL;GOT1;GPT2;GFPT2;CAD;GFPT1;GOT2;ASNS;GPT;ABAT;ALDH4A1;ALDH5A1;PPAT;ASL;NIT2
Amino sugar and nucleotide sugar metabolism	19/49	0.10980266988270294	0.9785355580723234	0	0	1.3057925645422337	2.8845877476991384	TSTA3;CMAS;GALT;PMM1;GFPT2;GFPT1;PMM2;NPL;CMAH;GMPPB;NANP;CYB5R4;UGP2;GNPDA2;GMPPA;PGM3;PGM2;NANS;GNE
Amyotrophic lateral sclerosis (ALS)	20/52	0.11029373803144683	0.9548286463865255	0	0	1.295219345396143	2.855451094444779	MAP2K3;DAXX;GPX1;APAF1;BAD;SLC1A2;DERL1;TNFRSF1B;MAPK14;MAPK12;TNFRSF1A;SOD1;MAPK11;PPP3R1;CCS;CASP12;TRP53;RAB5A;MAP3K5;PRPH
Legionellosis	22/58	0.1106866373547464	0.9316125310691157	0	0	1.2773542509768856	2.8115233293524224	RAB1A;HSPA8;ARF1;VCP;APAF1;SAR1A;SAR1B;RAB1B;ITGB2;IL18;CXCL1;HSPA2;RELA;HSPD1;EEF1G;C3;CLK1;CASP7;IL6;HSF1;TLR4;HSPA1A
Insulin resistance	39/110	0.11213709252212695	0.9183118657893098	0	0	1.1939567420288082	2.6124168904365725	GSK3B;IRS1;PTEN;PRKAG1;PRKAG2;IRS2;PYGM;SLC2A4;FOXO1;RELA;PPP1CB;MAPK9;CREB3L1;CREB3L2;RPS6KA1;MLX;MGEA5;SREBF1;PRKAB2;CPT1A;GFPT2;NR1H2;PRKCD;GFPT1;STAT3;PRKAB1;CPT1B;MTOR;TNFRSF1A;CREB3;IL6;PPP1R3C;RPS6KB1;PPP1R3B;PPP1R3D;RPS6KB2;SLC27A6;PPARA;CREB5
mTOR signaling pathway	53/154	0.11622475204555978	0.9267394702580162	0	0	1.1589689986726526	2.494367204562905	PRR5;GSK3B;WNT2B;IRS1;PTEN;FLCN;STK11;SESN2;RPS6KA1;GRB10;ATP6V1E1;SEC13;ATP6V1G2;WNT5B;MIOS;CHUK;STRADA;RPS6;WNT5A;TSC2;TNFRSF1A;RRAGC;RRAGD;AKT1S1;ULK1;EIF4E2;TELO2;ATP6V1A;NPRL3;SLC3A2;WDR24;WNT11;DVL2;ATP6V1H;DVL3;MAPK1;WNT2;ATP6V1C1;WNT4;MAPK3;WNT10A;FZD2;FZD5;FZD4;FZD7;WNT7B;FZD6;FZD9;IGF1;MTOR;RPS6KB1;RPS6KB2;LAMTOR4
beta-Alanine metabolism	13/32	0.12420761785799479	0.9649976464351903	0	0	1.3680754335746759	2.8535328009124488	AOC3;ECHS1;AOC2;ABAT;SRM;CNDP2;ALDH3A2;ALDH6A1;ALDH1B1;ALDH3B1;MLYCD;ALDH7A1;ALDH9A1
Salmonella infection	28/78	0.14115684488681435	1.0	0	0	1.2088713890364	2.3668295054863604	ARPC1A;ARPC5L;CXCL1;WASL;ACTB;RELA;CDC42;KLC4;MAPK9;MAPK1;LBP;FLNC;WASF1;RILP;WASF2;DYNC1I1;MAPK3;IFNGR2;IL18;FOS;MAPK14;MAPK12;TJP1;MAPK11;IL6;ARPC2;ARPC3;TLR4
Adherens junction	26/72	0.143913490355023	1.0	0	0	1.2160670520663786	2.3573981756812317	CTNND1;WASL;NLK;ACTB;EGFR;CDC42;CDH1;MAPK1;FYN;CTNNA2;WASF1;MAP3K7;ACP1;WASF2;MAPK3;CREBBP;TCF7L1;SMAD3;ACTN1;LMO7;SORBS1;TJP1;PTPRB;SNAI2;MET;NECTIN2
Melanogenesis	35/100	0.14614319302606066	1.0	0	0	1.17864960431049	2.2667416309769273	GSK3B;WNT2B;ADCY4;CALML4;ADCY1;ADCY6;GNAI1;WNT11;CREB3L1;CREB3L2;DVL2;DVL3;MAPK1;WNT2;WNT4;MAPK3;CREBBP;WNT10A;EDN1;TCF7L1;FZD2;WNT5B;FZD5;FZD4;FZD7;WNT7B;WNT5A;FZD6;FZD9;GNAO1;CREB3;ADCY9;PLCB4;KIT;PLCB1
Ubiquitin mediated proteolysis	47/138	0.15112040543921262	1.0	0	0	1.146926115995715	2.1673214767074986	ANAPC13;UBE3C;UBE2D1;CBLB;KLHL13;UBE2Z;UBE2J2;PRPF19;RCHY1;CBL;ANAPC10;RHOBTB1;UBE2L3;UBE2J1;HERC3;CDC23;UBE2Q2;CDC27;UBR5;ELOC;BTRC;SKP1A;UBE2I;PPIL2;FBXW8;ANAPC7;UBE2B;FBXO2;UBE2E3;SYVN1;UBE4B;UBE2G1;SIAH1B;MID1;RBX1;PIAS1;DDB1;UBE2W;UBE2R2;MDM2;ANAPC4;STUB1;BIRC7;UBE2K;TRIM32;ANAPC1;BIRC2
ABC transporters	18/48	0.15233939122692491	1.0	0	0	1.2628388617612394	2.3762136852072104	ABCC4;ABCD2;ABCC1;ABCB6;ABCA8B;ABCB4;ABCC5;ABCA4;ABCA9;ABCA7;ABCA12;ABCC12;ABCB1A;ABCB1B;ABCD1;ABCG4;CFTR;ABCG2
Sphingolipid metabolism	18/48	0.15233939122692491	1.0	0	0	1.2628388617612394	2.3762136852072104	ARSA;CERS5;UGT8A;CERK;SGMS1;GBA2;SGPP2;SMPD3;ACER2;UGCG;SMPD2;SMPD4;SPTLC1;SPTLC2;NEU1;DEGS1;B4GALT6;GLA
Notch signaling pathway	18/49	0.17703813520928122	1.0	0	0	1.2370666400926427	2.1418449540528757	JAG2;CREBBP;JAG1;MAML1;HDAC1;DTX2;DTX4;DLL1;LFNG;NCOR2;KAT2A;APH1C;NCSTN;APH1B;DVL2;DVL3;HES1;MAML3
Other types of O-glycan biosynthesis	9/22	0.17776212541579736	1.0	0	0	1.3776423946486247	2.3796141022401907	LFNG;B4GALT3;ST6GAL1;POGLUT1;B4GALT1;EOGT;GXYLT1;B3GLCT;GXYLT2
Basal transcription factors	16/43	0.17967979369707182	1.0	0	0	1.2530494132204544	2.1509582287034217	GTF2A1;TAF15;TAF12;GTF2B;GTF2F1;GTF2E1;TAF6L;ERCC2;TAF8;TBPL1;TAF7;TAF5;TAF9B;MNAT1;TAF2;GTF2I
Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	10/25	0.18010207314586438	1.0	0	0	1.3470281192119886	2.3091180546011114	PIGS;DPM2;PIGT;PGAP1;PIGO;GPAA1;PIGYL;PIGL;PIGW;PIGX
Synaptic vesicle cycle	27/77	0.18103768524098054	1.0	0	0	1.1808363382702498	2.0181084190654714	ATP6V1A;CLTC;SLC1A1;SLC1A2;CLTA;TCIRG1;SLC1A6;AP2A2;ATP6V0A2;ATP6V1H;ATP6V0A4;STX3;SLC17A8;ATP6V1E1;ATP6V0E2;SLC18A2;ATP6V1C1;ATP6V0A1;UNC13B;ATP6V0B;ATP6V1G2;SYT1;AP2B1;DNM3;ATP6V0D1;ATP6V0C;ATP6V0E
Protein export	11/28	0.18141089480072883	1.0	0	0	1.3229740456546317	2.2583043705289674	SEC61A2;SEC61A1;SPCS3;SRP72;HSPA5;SEC61G;SRP54B;ARXES2;ARXES1;SEC61B;SRP9
Regulation of actin cytoskeleton	71/217	0.18210474793663337	1.0	0	0	1.1018317564982856	1.8766103398978136	CYFIP2;CHRM1;ITGB4;CHRM4;ITGB3;ARPC1A;ITGB2;ARPC5L;WASL;FGF2;ACTB;PPP1CB;FGF5;TMSB4X;CFL1;PIP4K2A;ITGB8;ITGB6;GIT1;VAV3;APC2;PDGFRA;PPP1R12A;ITGA3;ACTN1;ITGA1;RRAS2;VAV2;ENAH;TIAM1;MYL7;MRAS;SPATA13;ARHGEF4;MYH9;ITGA7;EZR;ARHGEF7;PPP1R12B;CRK;ARHGEF6;PDGFB;CXCR4;LPAR4;IQGAP2;MYL12A;EGFR;SLC9A1;FGD3;CDC42;PDGFD;GNA12;MAPK1;WASF1;PAK2;MYH10;WASF2;PAK4;MAPK3;EGF;LIMK2;FN1;SSH3;MYLPF;FGF16;CXCL12;ARPC2;ARPC3;FGF18;FGFR3;BCAR1
RIG-I-like receptor signaling pathway	24/68	0.18849915029856099	1.0	0	0	1.1885542228341077	1.9832950048681277	DDX3X;NLRX1;CHUK;DDX58;TRADD;TRAF2;TMEM173;MAPK14;TANK;ATG12;RELA;MAPK12;IFIH1;MAPK9;MAPK11;CXCL10;TBK1;RNF125;TKFC;DHX58;TBKBP1;MAP3K7;IKBKE;ATG5
Sulfur relay system	4/8	0.18856264381446922	1.0	0	0	1.6837851490149858	2.809100857677299	MPST;CTU1;MOCS2;TST
