Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
glycolytic process through glucose-6-phosphate (GO:0061620)	8/26	0.0000368305399959749826918793680352592900817398913204669952392578125	0.007641109364498276275423638281836247188039124011993408203125	0.00025867345983347257709628053135020309127867221832275390625	0.05246866644365776044534044331157929264008998870849609375	-1.9668768563699996	20.08020609118285	PFKL;TPI1;PGAM1;PGK1;BPGM;ALDOA;PFKP;HK1
regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway (GO:1902235)	7/21	0.000064239540605863100605939230991481281307642348110675811767578125	0.01019283048018329758399591611350842867977917194366455078125	0.0004225480971088865452846283776722202674136497080326080322265625	0.054790403258452281820556351021878072060644626617431640625	-2.077788321025816	20.056665512821436	CREB3;XBP1;SELENOS;DDIT3;EIF2AK3;SYVN1;HERPUD1
endothelial cell chemotaxis (GO:0035767)	4/10	0.00121609082529945504436152958760430919937789440155029296875	0.062328495227307760540025327600233140401542186737060546875	0.00458183552649149040958409528911943198181688785552978515625	0.195324276143034492037031668587587773799896240234375	-2.981467674337579	20.011950340165196	NR4A1;NOV;RAB13;VEGFA
glucose catabolic process to pyruvate (GO:0061718)	8/26	0.0000368305399959749826918793680352592900817398913204669952392578125	0.007641109364498276275423638281836247188039124011993408203125	0.00025867345983347257709628053135020309127867221832275390625	0.05246866644365776044534044331157929264008998870849609375	-1.9226556034364417	19.62874322016459	PFKL;TPI1;PGAM1;PGK1;BPGM;ALDOA;PFKP;HK1
glycolytic process (GO:0006096)	8/24	0.0000190406684029960108161215470712335218195221386849880218505859375	0.005386778188193053207299954010522924363613128662109375	0.0001641685118199453304217716453905495654908008873462677001953125	0.0464447644348790766866130752532626502215862274169921875	-1.7408627616298817	18.921321456507055	LDHA;PFKL;TPI1;PGAM1;PGK1;BPGM;ALDOA;HK1
vesicle-mediated transport (GO:0016192)	43/411	0.000012713213089965659104390964528885632489618728868663311004638671875	0.004021846594815282893708996425630175508558750152587890625	0.000081563724130934338123720406255046100341132842004299163818359375	0.02820292327727418058014308144265669398009777069091796875	-1.6570278322139518	18.679457192344305	RAB5B;STX17;USO1;PIK3R4;DENND3;MIA3;NCALD;MTM1;GOLGA5;ZFYVE27;MYO6;STX2;GPRASP1;SNAP29;RAB11FIP3;VPS39;RUBCN;CACFD1;RAB39B;ZFYVE21;RAB27B;HSPA2;TVP23B;ARFGAP3;RBSN;BET1L;MAPK8IP1;AHI1;EHD3;HEATR5B;RAB13;RHOJ;PLIN3;VIPAS39;TBC1D23;SEC22B;RAB7B;CHMP7;SEC22A;RAB5A;LRP12;RHOQ;CHMP5
ubiquitin-dependent ERAD pathway (GO:0030433)	14/59	0.0000015516096668506597450686544659159693537731072865426540374755859375	0.000804768213873208941404324701096584249171428382396697998046875	0.0000174542313278335087223767929653917008181451819837093353271484375	0.01086351357844357601312168526419554837048053741455078125	-1.3505491639106322	18.065239592062827	HSPA5;WFS1;DERL3;EDEM1;SEL1L;DERL1;SYVN1;DERL2;HSP90B1;RNF103;SELENOS;TMEM67;DNAJB9;ANKZF1
canonical glycolysis (GO:0061621)	8/26	0.0000368305399959749826918793680352592900817398913204669952392578125	0.007641109364498276275423638281836247188039124011993408203125	0.00025867345983347257709628053135020309127867221832275390625	0.05246866644365776044534044331157929264008998870849609375	-1.756643323662902	17.933893448190513	PFKL;TPI1;PGAM1;PGK1;BPGM;ALDOA;PFKP;HK1
autophagy of mitochondrion (GO:0000422)	9/41	0.00021908506875473700487889916477257656879373826086521148681640625	0.021062068733249984797684106752058141864836215972900390625	0.000896368905444823644602936330016973442980088293552398681640625	0.08998387205626745544151390276965685188770294189453125	-2.0791366717252053	17.518910512871667	PINK1;GABARAPL1;MAP1LC3B;BNIP3;ATG9A;WIPI1;WDR45;SQSTM1;ATG13
ERAD pathway (GO:0036503)	17/78	0.0000004450479882607221264671066261742193859163307934068143367767333984375	0.0003462473348668418230734966645201211576932109892368316650390625	0.0000060292583328211095728180711483812359574585570953786373138427734375	0.00469076298293482317480762588957077241502702236175537109375	-1.1835728045773175	17.309851357796255	SDF2L1;HSPA5;WFS1;DERL3;RHBDD1;EDEM1;SEL1L;DERL1;SYVN1;DERL2;HERPUD1;HSP90B1;RNF103;SELENOS;TMEM67;DNAJB9;ANKZF1
regulation of extrinsic apoptotic signaling pathway via death domain receptors (GO:1902041)	9/40	0.0001792366681535146016694681758707474727998487651348114013671875	0.0185928170431245813609688610767989302985370159149169921875	0.000769521827823697076968734176460884555126540362834930419921875	0.07982506427291151396286039698679815046489238739013671875	-1.9807549451386737	17.087583608119193	LGALS3;RNF34;TMBIM1;MADD;HMOX1;CFLAR;ARHGEF2;BRCA1;RFFL
prostanoid biosynthetic process (GO:0046457)	5/14	0.000524181872688900935518263590751075753360055387020111083984375	0.0387650216117320922659672532972763292491436004638671875	0.0022522191361017680592826462060429548728279769420623779296875	0.1509413075741854737277236608861130662262439727783203125	-2.247519832786684	16.97702729004428	EDN2;PNPLA8;MGST1;PTGS2;PTGS1
plasma membrane bounded cell projection assembly (GO:0120031)	28/242	0.000072246233941388097554540947964341057740966789424419403076171875	0.01019283048018329758399591611350842867977917194366455078125	0.000329634602033387967383315508840269103529863059520721435546875	0.05246866644365776044534044331157929264008998870849609375	-1.7624692044502344	16.80590235664203	TTC26;IFT172;CBY1;ABLIM2;ARL13B;STK36;TCTN3;TMEM67;TMEM107;NEK1;INPP5K;WHAMM;SNAP29;VSTM5;BBS4;BBS1;WDR19;IFT122;EMP2;PARVB;TMEM231;AHI1;EHD3;TTC30B;PMP22;ATP6V0D1;DZIP1;IFT46
negative regulation of endoplasmic reticulum unfolded protein response (GO:1900102)	4/11	0.00183212591579799580036869155463818970019929111003875732421875	0.077048322296802196351706015775562264025211334228515625	0.00599690346550819756987760200672710197977721691131591796875	0.227589799812945248191908831358887255191802978515625	-2.656918642779808	16.744640664111746	PPP1R15A;HSPA5;WFS1;DNAJB9
negative regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway (GO:1902236)	5/15	0.00075252740267599672711884561948636473971419036388397216796875	0.045918927002503960588253306696060462854802608489990234375	0.0028774326431360440665951916372478081029839813709259033203125	0.1689541582158371746391622991723124869167804718017578125	-2.3078728919015146	16.59839065135248	CREB3;XBP1;SELENOS;SYVN1;HERPUD1
negative regulation of translation in response to stress (GO:0032055)	3/7	0.004271059500057241935244700670182282919995486736297607421875	0.12306978855720497600945151361884200014173984527587890625	0.01236821894452399227259942193768438301049172878265380859375	0.305475375836179896538169487030245363712310791015625	-2.9853770093326073	16.287898590500642	SESN2;EIF2AK3;ATF4
cellular response to glucose starvation (GO:0042149)	9/34	0.0000456314083983860361670541194722972022645990364253520965576171875	0.00835323193739866652618442088851224980317056179046630859375	0.000278303480179574957119326139576287459931336343288421630859375	0.05246866644365776044534044331157929264008998870849609375	-1.6170214335924147	16.161990646588183	XBP1;IMPACT;TBL2;HSPA5;SESN3;SESN2;EIF2AK3;PIK3R4;ATF4
protein alpha-1,2-demannosylation (GO:0036508)	6/25	0.00152226517391395644619722649082405041554011404514312744140625	0.06707375892739468603576113991948659531772136688232421875	0.0044150383348495990387672094357185414992272853851318359375	0.195324276143034492037031668587587773799896240234375	-2.4902176490081334	16.155425970618595	RNF103;EDEM1;UBC;SEL1L;SYVN1;DERL2
regulation of transcription from RNA polymerase II promoter in response to oxidative stress (GO:0043619)	3/9	0.00947296728355964505474684500541115994565188884735107421875	0.18658148219264314437992879902594722807407379150390625	0.0210005313582206816491737555452345986850559711456298828125	0.39066524833067128863461903165443800389766693115234375	-3.455033419547647	16.098082423388693	SESN2;HMOX1;ATF4
mitochondrion disassembly (GO:0061726)	9/39	0.0001456091837052533692620226446479136939160525798797607421875	0.016183420703241017946094615354013512842357158660888671875	0.000657684194257205658427911654229092164314351975917816162109375	0.07309690044744372727780756804349948652088642120361328125	-1.7485802915867472	15.447980077532907	PINK1;GABARAPL1;MAP1LC3B;BNIP3;ATG9A;WIPI1;WDR45;SQSTM1;ATG13
ER to Golgi vesicle-mediated transport (GO:0006888)	23/181	0.000075332616016778863594731407982152404656517319381237030029296875	0.01019283048018329758399591611350842867977917194366455078125	0.0003372022265016565568777895389729337694006972014904022216796875	0.05246866644365776044534044331157929264008998870849609375	-1.6147606225176103	15.329887197993068	TRAPPC2;SEC23A;COG6;STX17;PEF1;USO1;MIA3;ARFGAP3;AREG;BET1L;GOLGA2;GOLGB1;TRAPPC12;TRAPPC11;HYOU1;GOPC;WHAMM;SEC22B;SEC24D;SEC22A;CD55;TMED4;BET1
regulation of intrinsic apoptotic signaling pathway in response to DNA damage (GO:1902229)	5/17	0.00142068032172622238894221791127847609459422528743743896484375	0.066987229715333385104969465828617103397846221923828125	0.00448817869420676217318000311706782667897641658782958984375	0.195324276143034492037031668587587773799896240234375	-2.3366508985514205	15.320530664561657	CDKN2D;FBXO18;DDIAS;NACC2;SNAI2
regulation of translational initiation in response to stress (GO:0043558)	3/7	0.004271059500057241935244700670182282919995486736297607421875	0.12306978855720497600945151361884200014173984527587890625	0.01236821894452399227259942193768438301049172878265380859375	0.305475375836179896538169487030245363712310791015625	-2.740753889513145	14.953260936343181	PPP1R15A;EIF2AK3;ATF4
response to unfolded protein (GO:0006986)	10/44	0.000072043656947284658996662198848781599735957570374011993408203125	0.01019283048018329758399591611350842867977917194366455078125	0.0003708119525629212528093636702664070980972610414028167724609375	0.054790403258452281820556351021878072060644626617431640625	-1.5598359024501598	14.878086509359663	DNAJB2;HSPA5;RHBDD1;DNAJB4;DDIT3;HSPA4L;DERL1;HYOU1;HSPA2;HERPUD1
negative regulation of G1/S transition of mitotic cell cycle (GO:2000134)	7/25	0.000220913718518203692868506760049740478280000388622283935546875	0.021062068733249984797684106752058141864836215972900390625	0.0010040068372451763957509118796451730304397642612457275390625	0.09468088719718148471571339541696943342685699462890625	-1.7536425802721827	14.76170439422747	RBL2;RB1;PLK3;CDKN1A;NACC2;CDK2AP2;KLF4
histone H3-K9 demethylation (GO:0033169)	4/13	0.0036495850788062166557279564216287326416932046413421630859375	0.1158929465841321004848651909924228675663471221923828125	0.00963506716276183415581524371873456402681767940521240234375	0.285565038195379317098598903612582944333553314208984375	-2.606097002950805	14.628392008797745	KDM4A;KDM4B;KDM3A;PHF8
intrinsic apoptotic signaling pathway (GO:0097193)	15/102	0.0002664280440540643560103084563905895265634171664714813232421875	0.0236892592313213794230630782067237305454909801483154296875	0.0009558876918293475986876384098422931856475770473480224609375	0.09296007803040405581551652858252055011689662933349609375	-1.73348556942561	14.267290645801216	PPP1R15A;CDKN1A;APAF1;BNIP3;BRCA1;SELENOK;KRCC1;DDIT3;JMY;CYP1B1;TRIB3;CHAC1;PDK2;PDK1;ATF4
regulation of apoptotic process (GO:0042981)	66/816	0.000297031588651366158966571351385255184140987694263458251953125	0.0256767306634180965396740958794907783158123493194580078125	0.0012996160948407068681798026688056779676117002964019775390625	0.11609005641238843986595696833319379948079586029052734375	-1.7348566200314879	14.089936548942262	EPHB6;BRCA1;STK10;RASSF2;CASP6;FAM162A;TCTN3;NEK1;CYP1B1;PIM2;ARHGEF11;KLF11;BNIP3L;MAP2K1;APAF1;DUSP1;SERPINB9;FBXO10;DNAJC3;ARHGEF9;MADD;ARHGEF2;SGK1;SQSTM1;NGEF;ATF4;CSF1R;BEX2;OMA1;HIGD1A;FOXO3;NDRG1;HSP90B1;MAPK9;ABR;WRN;APH1B;ERBB3;UBC;PTK2B;FYN;MAP2K6;PLK3;MBD4;STIL;XBP1;HSPA5;GDF15;GADD45A;RHBDD1;SIAH2;BNIP3;STAT3;CFLAR;VEGFA;AHI1;PINK1;GCLC;KRT18;STK25;JMY;TRIM35;SPRY2;CALR;FGFR3;FGFR1
regulation of keratinocyte proliferation (GO:0010837)	5/19	0.002446469214205457785860087227547410293482244014739990234375	0.08751048499548717829465971362878917716443538665771484375	0.0066540146050917924058776264928383170627057552337646484375	0.23728085837793877477253090546582825481891632080078125	-2.337127626009003	14.053404169221393	MBD4;STXBP4;VDR;KLF9;SNAI2
cellular response to laminar fluid shear stress (GO:0071499)	3/8	0.00656902088455128298216667559472625725902616977691650390625	0.1492174671001722241481246555849793367087841033935546875	0.01636540044177188513163656580218230374157428741455078125	0.344115717397257492304873949251486919820308685302734375	-2.776940564406756	13.955210692051836	KLF4;ASS1;NFE2L2
positive regulation of transcription from RNA polymerase II promoter in response to endoplasmic reticulum stress (GO:1990440)	4/12	0.0026349762903376925012033371586994690005667507648468017578125	0.0931823433583056637274921740754507482051849365234375	0.007675201970361661234221184457737763295881450176239013671875	0.25694161170574070229832841505412943661212921142578125	-2.347443196388448	13.941186020626185	HSPA5;DDIT3;ATF3;ATF4
regulation of leukocyte migration (GO:0002685)	4/14	0.004899746360941331473071169710920003126375377178192138671875	0.130232563658763511593718931180774234235286712646484375	0.01189307739587972499728518727124537690542638301849365234375	0.305475375836179896538169487030245363712310791015625	-2.6035307393457043	13.847065270376486	STK10;HMOX1;MIA3;VEGFA
negative regulation of peptidyl-serine phosphorylation (GO:0033137)	5/19	0.002446469214205457785860087227547410293482244014739990234375	0.08751048499548717829465971362878917716443538665771484375	0.0066540146050917924058776264928383170627057552337646484375	0.23728085837793877477253090546582825481891632080078125	-2.2662365908789823	13.627128617313293	RASSF2;PDE4D;DDIT4;INPP5K;GPD1L
late endosome to vacuole transport (GO:0045324)	3/9	0.00947296728355964505474684500541115994565188884735107421875	0.18658148219264314437992879902594722807407379150390625	0.0210005313582206816491737555452345986850559711456298828125	0.39066524833067128863461903165443800389766693115234375	-2.9236623918911406	13.622258440842343	TMEM50B;PIK3R4;CHMP7
gluconeogenesis (GO:0006094)	8/42	0.00132177131133591235952196019098892065812833607196807861328125	0.06529130668059300590666538255391060374677181243896484375	0.003704267178153146551633501104561219108290970325469970703125	0.1865036998612602248126535187111585400998592376708984375	-2.0519748563590463	13.602095099127238	PER2;TPI1;PGAM1;PGK1;CRY1;BPGM;ALDOA;ATF4
histone H3-K36 demethylation (GO:0070544)	3/9	0.00947296728355964505474684500541115994565188884735107421875	0.18658148219264314437992879902594722807407379150390625	0.0210005313582206816491737555452345986850559711456298828125	0.39066524833067128863461903165443800389766693115234375	-2.918674230395511	13.599017034711938	KDM4A;KDM4B;PHF8
glycerophospholipid biosynthetic process (GO:0046474)	19/165	0.0010505046157983678745129196840935037471354007720947265625	0.05837804222079501226261299962061457335948944091796875	0.0029776517911563548345055263411040868959389626979827880859375	0.1698954150426884857072451495696441270411014556884765625	-1.9742689974763212	13.54049360188774	PI4K2B;SLC27A1;PCYT1B;PCYT1A;PLEKHA1;PLEKHA2;DGKA;PIK3R4;PIK3R3;PTPN13;MTMR4;LCLAT1;MTM1;INPP5K;FAR1;GPAT3;GPD1L;LPIN1;RAB5A
regulation of adiponectin secretion (GO:0070163)	3/7	0.004271059500057241935244700670182282919995486736297607421875	0.12306978855720497600945151361884200014173984527587890625	0.01236821894452399227259942193768438301049172878265380859375	0.305475375836179896538169487030245363712310791015625	-2.471280614031611	13.483043483012393	RAB11FIP1;RAB11FIP3;RAB11FIP5
nicotinamide nucleotide metabolic process (GO:0046496)	9/46	0.000544672937910978542837281413113714734208770096302032470703125	0.0387650216117320922659672532972763292491436004638671875	0.0018094122586013758162415410168932794476859271526336669921875	0.1393344786911150101627043795815552584826946258544921875	-1.778744028551121	13.367839568410872	LDHA;PFKL;TPI1;PGAM1;PGK1;BPGM;GPD1L;ALDOA;HK1
negative regulation of response to endoplasmic reticulum stress (GO:1903573)	6/23	0.0009490904751970510692948845843375238473527133464813232421875	0.0546957325706152464039888627667096443474292755126953125	0.0031082581144390697934498657417634603916667401790618896484375	0.172730343788114026892799302004277706146240234375	-1.9165693270134256	13.33933483283468	DNAJC3;CREB3;XBP1;SELENOS;SYVN1;HERPUD1
negative regulation of phospholipid metabolic process (GO:1903726)	3/7	0.004271059500057241935244700670182282919995486736297607421875	0.12306978855720497600945151361884200014173984527587890625	0.01236821894452399227259942193768438301049172878265380859375	0.305475375836179896538169487030245363712310791015625	-2.4440915383790265	13.334702785802511	RUBCN;SLC27A1;PIK3IP1
negative regulation of cell adhesion mediated by integrin (GO:0033629)	3/8	0.00656902088455128298216667559472625725902616977691650390625	0.1492174671001722241481246555849793367087841033935546875	0.01636540044177188513163656580218230374157428741455078125	0.344115717397257492304873949251486919820308685302734375	-2.6118880163370766	13.125757187322446	PDE3B;SNAI2;CYP1B1
cellular response to peptide hormone stimulus (GO:0071375)	15/111	0.0006702959386522392738749775986661916249431669712066650390625	0.044027475076365431283509366267026052810251712799072265625	0.0020335427439771452430561371471640086383558809757232666015625	0.1456699313620002655955687487221439369022846221923828125	-1.7952012635226067	13.118956074103926	XBP1;PDE3B;SLC2A4;SORBS1;NR4A2;NR4A1;NR4A3;SELENOS;CAPN10;RAB13;GNB4;INPP5K;TRIB3;CPEB2;RHOQ
positive regulation of transcription from RNA polymerase II promoter in response to stress (GO:0036003)	7/30	0.0007439337381782589776746394960582620115019381046295166015625	0.045918927002503960588253306696060462854802608489990234375	0.002456617006419384470483624482994855497963726520538330078125	0.1509413075741854737277236608861130662262439727783203125	-1.8039578829624652	12.994916301441652	HSPA5;DDIT3;SESN2;ATF3;NFE2L2;ATF4;VEGFA
cellular response to decreased oxygen levels (GO:0036294)	12/65	0.0001222716682009672363624919189106776684639044106006622314453125	0.01409294190523740879228409283996370504610240459442138671875	0.000527316294866345754328851302972225312259979546070098876953125	0.0637419607962284862079371805521077476441860198974609375	-1.4341368835933106	12.92051951784921	BNIP3L;PINK1;TBL2;FAM162A;BNIP3;PGK1;HMOX1;HYOU1;PTGS2;CPEB2;NDRG1;VEGFA
response to leucine (GO:0043201)	3/10	0.01301162862330750014105973377809277735650539398193359375	0.2153839801900688522007243363987072370946407318115234375	0.0262776841575105661596989392592149670235812664031982421875	0.4246998138563944369394675959483720362186431884765625	-2.9584859017145133	12.845484881906883	SESN3;SESN2;UBR2
regulation of Golgi organization (GO:1903358)	5/15	0.00075252740267599672711884561948636473971419036388397216796875	0.045918927002503960588253306696060462854802608489990234375	0.0028774326431360440665951916372478081029839813709259033203125	0.1689541582158371746391622991723124869167804718017578125	-1.7846835650927215	12.835574743481827	MAP2K1;EHD3;PDE4DIP;RBSN;RAB33B
response to insulin (GO:0032868)	11/72	0.0012338931151387156313903314952540313242934644222259521484375	0.062328495227307760540025327600233140401542186737060546875	0.003382050059196360647373325036824098788201808929443359375	0.1754156630703178898489369430535589344799518585205078125	-1.89993448883988	12.724965083980525	XBP1;SELENOS;CAPN10;RAB13;PDE3B;INPP5K;TRIB3;SLC2A4;SORBS1;CPEB2;RHOQ
intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress (GO:0070059)	6/25	0.00152226517391395644619722649082405041554011404514312744140625	0.06707375892739468603576113991948659531772136688232421875	0.0044150383348495990387672094357185414992272853851318359375	0.195324276143034492037031668587587773799896240234375	-1.9552260022146501	12.684637805530292	PPP1R15A;DDIT3;TRIB3;CHAC1;SELENOK;ATF4
angiogenesis involved in wound healing (GO:0060055)	3/9	0.00947296728355964505474684500541115994565188884735107421875	0.18658148219264314437992879902594722807407379150390625	0.0210005313582206816491737555452345986850559711456298828125	0.39066524833067128863461903165443800389766693115234375	-2.6984810984096557	12.57306829345881	MCAM;ITGB3;HPSE
intraciliary transport involved in cilium assembly (GO:0035735)	8/41	0.00112067561619630146237114320939554090728051960468292236328125	0.059208855416934276505447343197374721057713031768798828125	0.0032550034544773405464912485740569536574184894561767578125	0.1754156630703178898489369430535589344799518585205078125	-1.8430426720670583	12.521306703242246	TTC26;TTC30B;KIF3B;IFT140;IFT172;WDR19;IFT122;IFT46
smooth muscle cell migration (GO:0014909)	3/8	0.00656902088455128298216667559472625725902616977691650390625	0.1492174671001722241481246555849793367087841033935546875	0.01636540044177188513163656580218230374157428741455078125	0.344115717397257492304873949251486919820308685302734375	-2.490114103893085	12.513795726305574	NOV;ITGB3;PLAT
regulation of endoplasmic reticulum unfolded protein response (GO:1900101)	3/10	0.01301162862330750014105973377809277735650539398193359375	0.2153839801900688522007243363987072370946407318115234375	0.0262776841575105661596989392592149670235812664031982421875	0.4246998138563944369394675959483720362186431884765625	-2.878005259784375	12.496045032083487	XBP1;HSPA5;FICD
mRNA transcription (GO:0009299)	5/22	0.004862890599542463339333142613440941204316914081573486328125	0.130232563658763511593718931180774234235286712646484375	0.01113135567173674511654013485895120538771152496337890625	0.301224163916910925298253687287797220051288604736328125	-2.323797010392802	12.376826948311907	MBD4;TFCP2;DDIT3;EREG;ATF4
