Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
gene expression (GO:0010467)	161/412	2.438442321875942E-5	0.011312155607757212	0	0	1.315968004812683	13.977641046218459	RPL5;RPL30;NUP107;DQX1;EIF4A3;SCX;HNRNPU;CASC3;RPL9;YARS2;RPL6;GLE1;ALKBH5;HELB;RBMX2;DHX57;MAGOH;RPL35;RPL38;RPL37;AGFG1;RPL21;RPS8;RPL23;RPL22;RPS6;MRPS18B;MRPS18A;THOC3;THOC5;SRRM1;DHX40;PRPF4;DDX39B;RRAGC;SNRPG;NHP2;RPL24;RPL27;RPL26;SRSF6;POM121;DHX8;TARS;SNU13;BAZ2B;GATA2;AAAS;MRPL13;MRPL10;GSPT1;MRPL11;ATXN1;DHX33;NUP85;DHX37;NUP88;DARS;RBPMS;CPSF1;NUP155;MRPL27;UPF3B;SMARCA1;HARS2;ESR1;COPS5;BCL3;NOX4;MMS19;RNPS1;RSL24D1;EIF4G1;MRPS17;CALCOCO1;MRPS15;LDB1;RPLP1;RPLP0;MRPL37;MRPL35;BICD1;MRPL32;SMG6;M1AP;DUSP11;RBM4;HHEX;MRPL1;DHX16;MRPL9;UPF2;NDC1;EIF5A;MRPS24;NCBP1;NCBP2;TESC;PABPC4;DDX54;TFIP11;MRPS7;MRPL43;TOPORS;MLF1;MRPS5;MRPL44;MRPS9;HNRNPH1;NUP50;MED20;RBMS1;MRRF;SLU7;FYTTD1;GTF3C2;CEBPA;GTF3C4;SMARCD3;DDX25;POLDIP3;MRPS33;RPL11;IGHMBP2;U2AF1;NOL9;TSPAN33;MRPL55;LMF1;HSPD1;NXF1;RPS15A;NXF3;POLR2A;U2AF2;POLR2B;POLR2E;POLR2F;DROSHA;POLR2G;IGF2BP3;NUP43;POLR2H;RPS27A;SRSF10;POLR2K;RPL19;ABCF1;RNGTT;RPL35A;RPL23A;XAB2;RSL1D1;GOLPH3;TNIP1;NOVA1;RPS6KB2;DRG1;NUP35;STUB1;NUPL2
RNA modification (GO:0009451)	31/55	3.352135962594635E-5	0.014254958180933685	0	0	1.8980850770714384	19.55659259243106	TRUB1;WDR4;NOP2;TSR3;MEPCE;PARN;NAT10;MRM1;THG1L;TRDMT1;NOP56;NOP58;SSB;TYW5;NSUN4;NSUN5;METTL1;NSUN2;NSUN3;BCDIN3D;NSUN6;TRMT1;PUS7;PUS7L;TRIT1;LRPPRC;ADAT3;FTSJ3;CTU1;TRMT6;NOP10
mitochondrial RNA metabolic process (GO:0000959)	15/20	3.7222851751721485E-5	0.01461140096069498	0	0	2.5256777235224788	25.75834574226039	PNPT1;TRMT10C;FASTKD1;MTERF2;ELAC2;MTERF4;TWNK;TFB2M;POLRMT;MRPL12;TBRG4;SUPV3L1;FASTKD5;TFAM;TEFM
regulation of translation (GO:0006417)	90/214	7.473806092068676E-5	0.027242023205590327	0	0	1.4162678823490533	13.456699137047865	CYFIP2;EIF4A2;PIWIL2;APP;RPL5;BTG2;NUP107;DDX3X;FMR1;EIF4A3;LTN1;HSPB1;EPRS;GLE1;RBM4;MTG2;RPS6KA1;ENC1;RACK1;NDC1;NANOS1;TSFM;NCBP1;NCBP2;DAPK3;NSUN3;MIF4GD;NCL;NUP50;GEMIN5;MAPKAPK5;RPL26;EIF4E2;EIF1B;POM121;DDX25;POLDIP3;FAM129A;NOLC1;RBM4B;MRPL58;MTIF2;AAAS;TOB1;ATXN2;LARP1;FXR2;POLR2A;NUP85;POLR2B;POLR2E;IGF2BP1;POLR2F;NUP88;NUP43;POLR2G;IGF2BP3;POLR2H;POLR2K;EIF2B4;YTHDF1;NPM1;NUP155;EIF2AK3;UPF3B;EIF2AK2;CNOT10;PUM1;EEF2;LARP6;PUM3;MTOR;EIF1;MEX3B;IL6;CNOT7;RPS6KB1;CNOT2;BCL3;NUP35;EIF3H;EIF3E;CALR;CPEB3;NUPL2;CNOT8;EIF3D;RAN;EIF4G1;EIF3B
mRNA processing (GO:0006397)	114/284	9.967324965953875E-5	0.03390883953417508	0	0	1.3517711759697773	12.454696784531246	DBR1;DQX1;GEMIN2;EIF4A3;HNRNPU;GPATCH1;CWC25;CASC3;CCAR1;EFTUD2;PNN;ALKBH5;RBMX2;MAGOH;RAVER2;CWC22;SNRPD3;TXNL4A;CMTR2;SRRM2;AQR;SNRPN;SCAF11;THOC3;THOC5;GTF2F1;CRNKL1;SRRM1;DHX40;ERN1;PRPF4;DDX39B;SNRPG;PPIE;GEMIN5;PPIH;GEMIN6;SNRNP25;AURKAIP1;SRSF6;SNRPC;SF1;ZCCHC8;DDX5;DHX8;CSTF3;SNU13;PRPF8;ZMAT5;CSTF1;ZRSR1;HSPA8;CPSF7;PRPF38A;CPSF1;RBPMS;FUS;FAM103A1;UPF3B;LSM4;HNRNPM;SON;RNPS1;MNAT1;DDX42;YBX1;PRPF19;SART1;SART3;DHX16;RBM17;USP49;NCBP1;NCBP2;BUD31;PRPF40B;TFIP11;KIN;HNRNPH1;SYF2;NAA38;PABPC1;DNAJC8;SLU7;PRMT9;SF3B2;RNMT;POLDIP3;U2AF1;TBRG4;POLR2A;PUF60;U2AF2;POLR2B;TRA2B;POLR2E;POLR2F;POLR2G;POLR2H;HNRNPA1;SF3B1;SRSF10;SMNDC1;POLR2K;SF3A3;SF3A1;SF3A2;RNGTT;XAB2;PHF5A;ERCC2;SNRNP48;PPIL3;RBMX
ERAD pathway (GO:0036503)	39/78	1.288893200446088E-4	0.04110763751172742	0	0	1.6837851490149858	15.080916831170212	VCP;DERL3;SEL1L;DERL1;DERL2;UBE2J2;HERPUD1;HSP90B1;UBE2J1;BAG6;TMEM67;TMEM129;UFD1;DNAJB9;FBXO6;SEC61B;SDF2;UGGT1;GET4;SDF2L1;HSPA5;WFS1;RHBDD1;EDEM1;SGTA;DNAJB12;TMUB1;SYVN1;YOD1;UBE4B;ERLIN2;PSMC5;NPLOC4;SELENOS;PSMC2;TRIM13;STT3B;RNF185;DZIP3
IRE1-mediated unfolded protein response (GO:0036498)	31/58	1.3027282729404473E-4	0.039104837510677073	0	0	1.799908262740157	16.10176267278674	ACADVL;FKBP14;GOSR2;SEC61A2;SEC61A1;TATDN2;EXTL1;SEC61G;SSR1;DNAJB9;SEC61B;SEC31A;KLHDC3;ZBTB17;XBP1;HSPA5;WFS1;PLA2G4B;EDEM1;GFPT1;PPP2R5B;SYVN1;PDIA5;ARFGAP1;YIF1A;ERN1;DNAJB11;PREB;HYOU1;KDELR3;ATP6V0D1
ubiquitin-dependent ERAD pathway (GO:0030433)	31/59	1.9689174080850933E-4	0.05581880851921239	0	0	1.769401343032697	15.098047785192424	VCP;DERL3;SEL1L;DERL1;DERL2;UBE2J2;HSP90B1;UBE2J1;BAG6;TMEM67;TMEM129;DNAJB9;FBXO6;SEC61B;HSPA5;WFS1;EDEM1;SGTA;TMUB1;SYVN1;YOD1;UBE4B;ERLIN2;PSMC5;NPLOC4;SELENOS;PSMC2;TRIM13;STT3B;RNF185;DZIP3
RNA splicing, via transesterification reactions with bulged adenosine as nucleophile (GO:0000377)	96/237	2.3114074601061687E-4	0.062079538257483045	0	0	1.3640791080627732	11.420730156278381	DBR1;DQX1;EIF4A3;DDX42;HNRNPU;GPATCH1;CWC25;CASC3;YBX1;PRPF19;CCAR1;EFTUD2;PNN;SART1;SART3;RBMX2;MAGOH;RAVER2;CWC22;DHX16;SNRPD3;TXNL4A;SRRM2;RBM17;AQR;SNRPN;USP49;NCBP1;NCBP2;BUD31;PRPF40B;TFIP11;GTF2F1;CRNKL1;SRRM1;DHX40;PRPF4;DDX39B;HNRNPH1;SYF2;SNRPG;PPIE;GEMIN5;PPIH;GEMIN6;NAA38;PABPC1;SNRNP25;DNAJC8;SRSF6;SNRPC;SLU7;SF1;ZCCHC8;SF3B2;DDX5;DHX8;CSTF3;SNU13;U2AF1;PRPF8;POLR2A;PUF60;U2AF2;POLR2B;TRA2B;ZMAT5;CSTF1;POLR2E;POLR2F;POLR2G;POLR2H;HNRNPA1;SF3B1;SRSF10;SMNDC1;POLR2K;ZRSR1;SF3A3;HSPA8;SF3A1;CPSF7;PRPF38A;SF3A2;CPSF1;RBPMS;FUS;UPF3B;LSM4;HNRNPM;XAB2;PHF5A;RNPS1;SNRNP48;PPIL3;RBMX
endoplasmic reticulum to cytosol transport (GO:1903513)	12/16	2.374123641539051E-4	0.060575764713868885	0	0	2.5256777235224788	21.0785788742729	VCP;NPLOC4;SELENOS;SEL1L;TMEM129;SYVN1;DERL1;DERL2;UFD1;SEC61B;HERPUD1;HSP90B1
regulation of telomerase RNA localization to Cajal body (GO:1904872)	13/18	2.3864739979396297E-4	0.057991318149933004	0	0	2.432134104132757	20.28527143190174	CCT2;PARN;CCT6A;EXOSC10;SHQ1;NHP2;NAF1;CCT8;CCT7;NOP10;CCT5;DCP2;CCT4
retrograde protein transport, ER to cytosol (GO:0030970)	13/18	2.3864739979396297E-4	0.05535534914311786	0	0	2.432134104132757	20.28527143190174	VCP;RHBDD1;SEL1L;SYVN1;DERL1;DERL2;HERPUD1;HSP90B1;NPLOC4;SELENOS;TMEM129;UFD1;SEC61B
RNA metabolic process (GO:0016070)	79/192	4.495796268716886E-4	0.09974803634461857	0	0	1.3856148622102487	10.679207504953313	EIF4A2;EIF4A1;DDX49;DDX3X;FASTKD1;DQX1;EIF4A3;DDX42;HNRNPU;DDX43;CASC3;BICD1;DUSP11;M1AP;RBM4;HELB;PAPOLG;DHX57;ZC3H12A;DHX16;DDX18;NCBP1;PARP1;NCBP2;DDX55;PABPC4;DDX56;LIG4;DDX54;LIG3;TFIP11;DDX52;GTF2F1;DDX50;SND1;MRPL44;DHX40;SUPV3L1;PRPF4;DDX39B;HNRNPH1;SNRPG;RBMS1;DDX5;DDX4;DDX27;DHX8;DDX25;PARN;DDX21;NOL9;TBRG4;ATXN2;ATXN1;DHX33;POLR2A;POLR2B;PPP1R8;DHX37;POLR2E;DROSHA;POLR2F;POLR2G;POLR2H;HNRNPA1;POLR2K;HELQ;PNPT1;RNGTT;RBPMS;LSM1;DDX31;LRPPRC;ADAT3;HNRNPM;AGO3;AGO4;NOVA1;RBMX
regulation of establishment of planar polarity (GO:0090175)	42/90	4.902677096953596E-4	0.10424317177397584	0	0	1.5715328057473201	11.975958419071105	PSMD12;PSMD11;PSMD14;CLTC;ARRB2;PRICKLE1;CELSR1;CELSR2;AP2A2;PSMB10;PSMA7;CDC42;PSMB6;PSMD9;WNT11;UBB;PSMB2;PSMB3;PSMD2;PSMD3;UBC;PSMB1;DVL2;DVL3;PSMF1;RPS27A;DACT1;FZD2;FZD5;FZD4;FZD7;WNT5A;FZD6;AP2B1;PSMB8;TIAM1;PSMC5;DAAM1;PSMA2;PSME3;PSME4;PSMC2
response to unfolded protein (GO:0006986)	24/44	4.948191036408747E-4	0.10100247543517535	0	0	1.8368565261981662	13.980899709552267	HSPA8;DAXX;HSP90AB1;HSPA5;HSPA4;RHBDD1;DERL1;HSPB1;HSPA2;HSPA14;TOR1B;HSPE1;HSPD1;HERPUD1;DNAJA1;ERP44;DDIT3;HSF1;DNAJC4;SERPINH1;HYOU1;STT3B;OPTN;HSPA1A
regulation of non-canonical Wnt signaling pathway (GO:2000050)	9/11	5.290123494048709E-4	0.10382884688511754	0	0	2.7552847892972494	20.787242735725226	SFRP4;TIAM1;SFRP1;RNF213;DAAM2;RSPO3;CSNK1D;CSNK1E;DACT1
tube closure (GO:0060606)	18/30	5.411184612113064E-4	0.10227138916893691	0	0	2.020542178817983	15.198260318508964	TGFB2;STIL;LMO4;SEMA4C;COBL;IFT122;TSC2;GRHL3;LRP2;PRICKLE1;CELSR1;SKI;VANGL2;DLC1;DVL2;PLXNB2;FOLR1;BBS4
protein exit from endoplasmic reticulum (GO:0032527)	13/19	5.498217595595606E-4	0.10020501567972992	0	0	2.3041270460205068	17.294584995747474	VCP;SEL1L;SYVN1;DERL1;DERL2;HERPUD1;HSP90B1;NPLOC4;SELENOS;TMEM129;UFD1;PREB;SEC61B
maturation of 5.8S rRNA (GO:0000460)	12/17	5.883404387456259E-4	0.1035276296178941	0	0	2.3771084456682154	17.681419451046146	EXOSC10;EXOSC4;LAS1L;PDCD11;PES1;MAK16;C1D;NOL9;WDR12;RRP15;FTSJ3;MPHOSPH6
maturation of SSU-rRNA (GO:0030490)	25/47	6.288777779166536E-4	0.10697211002362278	0	0	1.791260796824453	13.204410857696931	TSR3;UTP23;NAT10;NOC4L;SNU13;PWP2;WDR46;PDCD11;BMS1;RRP36;RIOK1;UTP14A;DCAF13;NOP14;UTP6;UTP4;RPS8;KRR1;NGDN;UTP18;DIEXF;MRPS9;TSR1;SRFBP1;NOL11
negative regulation of cytoplasmic translation (GO:2000766)	6/6	6.844118265352125E-4	0.11266301776803836	0	0	3.3675702980299715	24.539318861575108	CPEB1;UNK;FMR1;CPEB3;CPEB2;CPEB4
positive regulation of gene expression (GO:0010628)	270/772	7.084149728319183E-4	0.11297005019878997	0	0	1.1777771767721403	8.541806026909157	ATF2;RPL5;APP;CNTF;EIF4A3;SCX;GPATCH3;ACTB;PSMD9;KAT5;MYC;CHEK2;ZC3H12A;MYB;CREB3L2;SOX8;LGALS9;EPHB2;BTRC;ATXN7L3;RNF111;MEF2C;RPL23;RFX3;WDR75;ANK2;SOX11;EBF3;PRKAB1;RUNX2;SFRP4;SFRP1;NIF3L1;KARS;DDIT3;TFAM;RPL26;EZR;ATF4;CASZ1;PDGFB;GATA6;GATA4;GATA3;MRPL12;FXR2;NUP85;INPP5K;HIVEP3;CREBBP;XRCC6;AFAP1L2;FZD2;FOXF1;FZD4;FZD7;SS18L1;FN1;EIF2AK3;RAB27A;UPF3B;PBX4;SNF8;IGF1;SMARCA1;GDF6;SMARCA2;LARP6;ID2;MMS19;CPEB3;CDKN1C;MYOM1;CITED1;CITED2;PRKAG1;WDR43;GLI2;TRMT112;EPB41L4B;EDRF1;MED13;C1QTNF1;CD38;CTSH;RIOK1;GABPA;TESC;NOG;PAX3;SERPINB9;FOS;TFB2M;PARP9;PLSCR1;KAT2A;MED24;MDFIC;MTF2;MAPRE3;PPARA;GAS6;PLCB1;TLR4;TLR3;YAP1;SP100;MYRF;RPL11;FAM129A;EGFR;RELA;CUX2;CAMK2N1;TBL1X;SF3B1;CD74;ARNT2;NPM1;YTHDF1;STAT1;NR1H2;STAT3;POU4F1;VEGFA;MAD2L2;PSMC5;PHF5A;MYBBP1A;WT1;CAMK4;UBAP2;LIMS1;FOXA2;HSPA1A;FMR1;HFE;PDCD5;RORC;RORA;RORB;PARK7;AHR;CLU;FGF2;ETS2;ACTG2;RIMS2;GRIP1;HMGN5;CDH3;CDH1;MAP3K5;EOMES;MAP2K3;NANOS1;WNT5A;POU3F1;PIAS1;ERN1;MYCN;HGS;DDX5;ENY2;DLX5;PHB;FOXO1;NPAS3;GLIS2;RAI1;MED30;UBR5;DVL2;DVL3;TASP1;WNT4;IVNS1ABP;SEC16B;SMAD3;VDR;TGFB3;FOXN3;INHBA;EEF2;BTBD8;ESR1;BMP4;BMP2;IL6;DAB2;LHX2;LHX1;TADA3;BCL3;NFE2L3;NFE2L1;PIWIL2;KDM5A;GSK3B;CALCOCO1;DDX3X;ZIC3;ZIC1;ITGB8;MYBL2;YAF2;CHUK;DDX58;ARID1A;ZFP90;ACTA2;DNAJC2;ELF4;POLR1A;THRAP3;HAND2;IRF1;POLR1B;RNF207;NOS1AP;RBM20;POLR1E;CREB5;SMARCD3;USP16;HDAC1;POLDIP3;ZBTB48;DDX21;RNF6;RNF4;TTN;MAPK9;TAF1D;WNT11;POLR2A;U2AF2;TAF1C;ATOH8;TAF1A;POLR2E;POLR2F;MAPK1;POLR2H;POLR2K;MAPK3;ATF7IP;RNF20;TAF15;EGF;USP22;MAPK14;KLF4;HNRNPAB;MTOR;KLF2;P2RX7;MAPK11;REST;KLF6;MYO1C;RPS6KB1;ERCC2;TAF8;EIF3E;FAM98A;ERCC6;EIF3D;RAN;ZPR1
Wnt signaling pathway, planar cell polarity pathway (GO:0060071)	41/89	7.869677325211633E-4	0.12169382845622716	0	0	1.5513526092048184	11.088018667343835	PSMD12;PSMD11;PSMD14;CLTC;ARRB2;PRICKLE1;CELSR1;CELSR2;AP2A2;PSMB10;PSMA7;CDC42;PSMB6;PSMD9;WNT11;UBB;PSMB2;PSMB3;PSMD2;PSMD3;UBC;PSMB1;DVL2;DVL3;PSMF1;RPS27A;FZD2;FZD5;FZD4;FZD7;WNT5A;FZD6;AP2B1;PSMB8;TIAM1;PSMC5;DAAM1;PSMA2;PSME3;PSME4;PSMC2
mRNA splicing, via spliceosome (GO:0000398)	102/262	8.018989304164221E-4	0.12035559535044123	0	0	1.3110388183170116	9.345776899191561	DBR1;DQX1;GEMIN2;EIF4A3;HNRNPU;GPATCH1;CWC25;CASC3;CCAR1;EFTUD2;PNN;RBMX2;MAGOH;RAVER2;CWC22;SNRPD3;TXNL4A;SRRM2;AQR;SNRPN;SCAF11;GTF2F1;CRNKL1;SRRM1;DHX40;PRPF4;DDX39B;SNRPG;PPIE;GEMIN5;PPIH;GEMIN6;SNRNP25;SRSF6;SNRPC;SF1;ZCCHC8;DDX5;DHX8;CSTF3;SNU13;PRPF8;ZMAT5;CSTF1;ZRSR1;SRPK3;HSPA8;CPSF7;PRPF38A;CPSF1;RBPMS;FUS;UPF3B;LSM4;SNUPN;SRPK1;HNRNPM;RNPS1;DDX42;YBX1;PRPF19;SART1;SART3;DHX16;RBM17;USP49;NCBP1;NCBP2;BUD31;PRPF40B;TFIP11;HNRNPH1;SYF2;NAA38;PABPC1;DNAJC8;SLU7;SF3B2;U2AF1;POLR2A;PUF60;U2AF2;POLR2B;TGS1;TRA2B;POLR2E;POLR2F;POLR2G;POLR2H;HNRNPA1;SF3B1;SRSF10;SMNDC1;POLR2K;SF3A3;SF3A1;SF3A2;XAB2;PHF5A;SNRNP48;PPIL3;RBMX
