Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
EPH-ephrin mediated repulsion of cells_Homo sapiens_R-HSA-3928665	10/48	1.56999791410442E-4	0.02183724371436148	0	0	3.9796243234638653	34.85858835248631	EPHB6;LYN;VAV3;EFNB1;EPHA4;EPHA7;EPHB2;EPHA1;EPHA3;EPHA2
Diseases associated with O-glycosylation of proteins_Homo sapiens_R-HSA-3906995	11/62	3.3410750393428036E-4	0.042598706751620745	0	0	3.3890994238530983	27.126513613643308	ADAMTS5;ADAMTS3;MUC16;ADAMTS1;THSD7A;THBS2;ADAMTS9;THSD1;ADAMTS10;THSD4;ADAMTS20
Collagen biosynthesis and modifying enzymes_Homo sapiens_R-HSA-1650814	11/63	3.8591602199988996E-4	0.04541934720460243	0	0	3.3353041949030486	26.215126662513345	COL15A1;ADAMTS3;COL27A1;COL4A2;COL4A1;COL6A2;COL11A1;COL12A1;COL5A2;COL8A2;COL4A6
Collagen formation_Homo sapiens_R-HSA-1474290	13/85	4.5547887169550483E-4	0.04977733383529446	0	0	2.921512444519355	22.47858777540823	COL15A1;COL27A1;COL11A1;COL12A1;LOXL2;ADAMTS3;MMP13;COL4A2;COL4A1;COL6A2;COL5A2;COL8A2;COL4A6
Signaling by BMP_Homo sapiens_R-HSA-201451	6/23	9.490654185036875E-4	0.09680467268737612	0	0	4.983181761554753	34.68310864624446	BMP2;SMAD9;SMAD6;BMPR1B;FSTL1;CHRDL1
Platelet degranulation_Homo sapiens_R-HSA-114608	14/105	0.0011422908087128018	0.10923155858316168	0	0	2.5469595670168736	17.254936775690833	TGFB2;SPARC;WDR1;TGFB3;ITGB3;PCDH7;PDGFB;VEGFC;IGF1;SELP;MMRN1;TMSB4X;TIMP3;GAS6
EPHA-mediated growth cone collapse_Homo sapiens_R-HSA-3928663	7/34	0.001637652850004827	0.14738875650043443	0	0	3.9328052137760547	25.226944636820566	LYN;EPHA4;EPHA7;KDR;EPHA1;EPHA3;EPHA2
Glycosaminoglycan metabolism_Homo sapiens_R-HSA-1630316	15/121	0.001639487709224463	0.13935645528407936	0	0	2.3680409197470933	15.187126046954855	CEMIP;B4GALT1;ABCC5;GXYLT2;HS6ST2;DCN;PAPSS2;HS3ST1;B3GNT7;CHST15;GPC3;GPC2;FMOD;CHST2;B4GALT4
Response to elevated platelet cytosolic Ca2+_Homo sapiens_R-HSA-76005	14/110	0.001797078503994329	0.14471211111112228	0	0	2.4311886776070155	15.368985291989777	TGFB2;SPARC;WDR1;TGFB3;ITGB3;PCDH7;PDGFB;VEGFC;IGF1;SELP;MMRN1;TMSB4X;TIMP3;GAS6
Hemostasis_Homo sapiens_R-HSA-109582	45/552	0.0022317310611108727	0.17072742617498177	0	0	1.5572443004858603	9.506941780952872	DOCK4;SPARC;WDR1;ITGB3;PDE3B;PDGFB;GATA6;AK3;GATA4;F11R;CSF2RA;SLC8A1;GNAI1;GRB14;KIF5C;TMSB4X;PDPN;TIMP3;OLR1;KIF21A;JAK2;SLC16A3;LYN;VAV3;TGFB2;CXADR;TGFB3;PCDH7;PPP2R5B;CABLES1;VEGFC;IGF1;ATP1B1;SERPINB8;KIF6;RHOB;P2RX7;SELP;EHD3;MMRN1;KIF26B;PDE5A;TEK;GAS6;PDE9A
FGFR3 mutant receptor activation_Homo sapiens_R-HSA-2033514	4/12	0.002634926430620527	0.1919732113737813	0	0	6.367398917542183	37.81534554248134	FGF5;FGF16;FGF18;FGFR3
Signaling by activated point mutants of FGFR3_Homo sapiens_R-HSA-1839130	4/12	0.002634926430620527	0.18324715631133667	0	0	6.367398917542183	37.81534554248134	FGF5;FGF16;FGF18;FGFR3
FGFR3c ligand binding and activation_Homo sapiens_R-HSA-190372	4/13	0.0036495222773302695	0.24277256888327445	0	0	5.87759900080817	32.99189774668647	FGF5;FGF16;FGF18;FGFR3
FGFR3 ligand binding and activation_Homo sapiens_R-HSA-190239	4/13	0.0036495222773302695	0.23265704517980468	0	0	5.87759900080817	32.99189774668647	FGF5;FGF16;FGF18;FGFR3
EPH-Ephrin signaling_Homo sapiens_R-HSA-2682334	12/95	0.003947545693841723	0.24158979646311343	0	0	2.41290906348967	13.35463426092977	EPHB6;VAV3;LYN;EPHA4;EFNB1;EPHA7;KDR;NCK2;EPHB2;EPHA1;EPHA3;EPHA2
Constitutive Signaling by Aberrant PI3K in Cancer_Homo sapiens_R-HSA-2219530	9/61	0.004255749199248325	0.25043447210961295	0	0	2.8183568979285076	15.386775679723437	FGF5;FGF16;IRS1;KIT;FGF18;GAB1;PDGFB;FGFR3;EGFR
Cell-cell junction organization_Homo sapiens_R-HSA-421270	9/61	0.004255749199248325	0.2411591212907384	0	0	2.8183568979285076	15.386775679723437	PARD6B;CDH3;CDH2;CLDN15;CADM1;CDH1;CDH10;CDH11;F11R
Adherens junctions interactions_Homo sapiens_R-HSA-418990	6/31	0.004841942427346217	0.26457756835141827	0	0	3.6971993714761067	19.7076968695814	CDH3;CDH2;CADM1;CDH1;CDH10;CDH11
Signaling by FGFR3 point mutants in cancer_Homo sapiens_R-HSA-8853338	5/22	0.004862810645079065	0.25655518230934377	0	0	4.341408352869671	23.12294298081421	FGF5;FGF16;FGF18;GAB1;FGFR3
Signaling by FGFR3 in disease_Homo sapiens_R-HSA-5655332	5/22	0.004862810645079065	0.24800334289903234	0	0	4.341408352869671	23.12294298081421	FGF5;FGF16;FGF18;GAB1;FGFR3
Retinoid metabolism and transport_Homo sapiens_R-HSA-975634	7/42	0.005711517772616826	0.2818910384549595	0	0	3.1836994587710916	16.444668834989503	RBP4;RBP2;RBP1;GPC3;LPL;GPC2;LRP2
Transcriptional regulation of pluripotent stem cells_Homo sapiens_R-HSA-452723	7/42	0.005711517772616826	0.273081943503242	0	0	3.1836994587710916	16.444668834989503	EOMES;HHEX;EPAS1;ZIC3;GATA6;KLF4;EPHA1
Negative regulation of TCF-dependent signaling by WNT ligand antagonists_Homo sapiens_R-HSA-3772470	4/15	0.006407733266439593	0.2970858150803811	0	0	5.093919134033747	25.72556355387396	SFRP1;SFRP2;WNT5A;WNT4
VEGF ligand-receptor interactions_Homo sapiens_R-HSA-194313	3/8	0.006568931780670243	0.29560193013016095	0	0	7.163323782234957	35.9985963478942	FLT4;KDR;VEGFC
VEGF binds to VEGFR leading to receptor dimerization_Homo sapiens_R-HSA-195399	3/8	0.006568931780670243	0.28715616069787064	0	0	7.163323782234957	35.9985963478942	FLT4;KDR;VEGFC
Metabolism of ingested SeMet, Sec, MeSec into H2Se_Homo sapiens_R-HSA-2408508	3/8	0.006568931780670243	0.27917960067848535	0	0	7.163323782234957	35.9985963478942	NNMT;CBS;SCLY
WNT ligand biogenesis and trafficking_Homo sapiens_R-HSA-3238698	5/26	0.010217056874200043	0.42248910858178557	0	0	3.673499375505106	16.83820701184368	WNT11;WNT5B;WNT5A;WNT2;WNT4
Inflammasomes_Homo sapiens_R-HSA-622312	4/17	0.010278682135512557	0.4138522017719529	0	0	4.494634530029777	20.575013086612163	P2RX7;PSTPIP1;AIM2;TXNIP
Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways_Homo sapiens_R-HSA-168643	7/47	0.010626337444213341	0.41687939204221575	0	0	2.845008026986933	12.928910510247139	P2RX7;PSTPIP1;AIM2;IRAK2;CASP4;TXNIP;NOD1
PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling_Homo sapiens_R-HSA-6811558	10/83	0.011249397990671503	0.43028947314318494	0	0	2.301469488268259	10.327707767928638	FGF5;FGF16;IRS1;KIT;FGF18;GAB1;PPP2R5B;PDGFB;FGFR3;EGFR
NCAM1 interactions_Homo sapiens_R-HSA-419037	6/37	0.011719654024858287	0.437343186781297	0	0	3.0976535274529544	13.773679285471331	COL4A2;COL4A1;COL6A2;ST8SIA4;GFRA1;CACNA1G
Keratan sulfate biosynthesis_Homo sapiens_R-HSA-2022854	5/27	0.012010354293275065	0.4375200492550202	0	0	3.5374438430789907	15.642527657394961	B4GALT1;B3GNT7;FMOD;CHST2;B4GALT4
SHC-mediated cascade:FGFR3_Homo sapiens_R-HSA-5654704	4/18	0.012677458972209621	0.45108167970885393	0	0	4.244932611694789	18.54156742680063	FGF5;FGF16;FGF18;FGFR3
NCAM signaling for neurite out-growth_Homo sapiens_R-HSA-375165	23/266	0.012860494296096594	0.4471944607506316	0	0	1.6516937041744761	7.190805657167273	IRS1;ITGB3;PDGFB;PPP2R5B;GFRA1;CSF2RA;SPTB;DUSP6;EGFR;PSMB8;CACNA1G;RASGRP3;FGF5;FGF16;COL4A2;COL4A1;COL6A2;KIT;FGF18;ST8SIA4;TEK;JAK2;FGFR3
POU5F1 (OCT4), SOX2, NANOG repress genes related to differentiation_Homo sapiens_R-HSA-2892245	3/10	0.013011489312800618	0.442390636635221	0	0	5.730659025787966	24.882077470163793	EOMES;HHEX;GATA6
PI3K/AKT Signaling in Cancer_Homo sapiens_R-HSA-2219528	10/86	0.014244626736902763	0.473788671901331	0	0	2.221185668910064	9.443094365898585	PRR5;FGF5;FGF16;IRS1;KIT;FGF18;GAB1;PDGFB;FGFR3;EGFR
Other semaphorin interactions_Homo sapiens_R-HSA-416700	4/19	0.015405742226593973	0.5015060767380591	0	0	4.021515105816116	16.781842727412602	SEMA4A;PLXNB3;SEMA3E;PLXNA4
Ephrin signaling_Homo sapiens_R-HSA-3928664	4/19	0.015405742226593973	0.4910580334726829	0	0	4.021515105816116	16.781842727412602	EPHB6;EFNB1;NCK2;EPHB2
Metabolism of fat-soluble vitamins_Homo sapiens_R-HSA-6806667	7/51	0.016346411186713695	0.5104083492994276	0	0	2.6218701425173703	10.785710184134517	RBP4;RBP2;RBP1;GPC3;LPL;GPC2;LRP2
Cell surface interactions at the vascular wall_Homo sapiens_R-HSA-202733	11/101	0.01653732362997688	0.5060421030772926	0	0	2.0804372700880402	8.534235403173863	LYN;SELP;CXADR;GRB14;ITGB3;OLR1;TEK;F11R;ATP1B1;GAS6;SLC16A3
Apoptotic cleavage of cell adhesion  proteins_Homo sapiens_R-HSA-351906	3/11	0.017203775982728653	0.5161132794818596	0	0	5.2096900234436045	21.165024148878317	DSP;CDH1;DSG2
Negative regulation of the PI3K/AKT network_Homo sapiens_R-HSA-199418	10/90	0.019117260376736965	0.5624886226232222	0	0	2.1224663058473947	8.398946550696758	FGF5;FGF16;IRS1;KIT;FGF18;GAB1;PPP2R5B;PDGFB;FGFR3;EGFR
Serotonin receptors_Homo sapiens_R-HSA-390666	3/12	0.02206007035106036	0.6368284459834406	0	0	4.775549188156638	18.213878109283094	HTR7;HTR1B;HTR4
The NLRP3 inflammasome_Homo sapiens_R-HSA-844456	3/12	0.02206007035106036	0.6250353266133769	0	0	4.775549188156638	18.213878109283094	P2RX7;PSTPIP1;TXNIP
Metabolism of vitamins and cofactors_Homo sapiens_R-HSA-196854	14/148	0.0233897847389974	0.650661284557564	0	0	1.8069645576808901	6.785975712033483	CYB5A;PTGIS;TPK1;LPL;SLC2A3;LRP2;RBP4;RBP2;TCN2;RBP1;PNPO;GPC3;AOX1;GPC2
Signaling by VEGF_Homo sapiens_R-HSA-194138	26/328	0.023596383903131554	0.6446869173534157	0	0	1.514198523074056	5.673189768763808	PRR5;IRS1;FLT4;ITGB3;PDGFB;HSPB1;CSF2RA;EGFR;RASGRP3;FGF5;KDR;NCK2;JAK2;VAV3;PPP2R5B;VEGFC;GFRA1;SPTB;DUSP6;PSMB8;FGF16;KIT;FGF18;ELMO1;TEK;FGFR3
Voltage gated Potassium channels_Homo sapiens_R-HSA-1296072	6/43	0.02360767286621106	0.6336796400930337	0	0	2.6654228026920768	9.985162919548149	KCNH2;KCND2;KCNH7;KCNS3;KCNAB1;KCNQ5
Amine ligand-binding receptors_Homo sapiens_R-HSA-375280	6/43	0.02360767286621106	0.6227541290569469	0	0	2.6654228026920768	9.985162919548149	HRH1;HTR7;HTR1B;ADRB1;ADRA1B;HTR4
ECM proteoglycans_Homo sapiens_R-HSA-3000178	7/55	0.02396110223283309	0.6213641765463496	0	0	2.4311886776070155	9.071551454813761	TGFB2;SPARC;TGFB3;ITGB3;FMOD;DCN;MATN3
Keratan sulfate/keratin metabolism_Homo sapiens_R-HSA-1638074	5/32	0.024178427235581407	0.6165498945073259	0	0	2.9847182425978986	11.110000238573198	B4GALT1;B3GNT7;FMOD;CHST2;B4GALT4
Signaling by Robo receptor_Homo sapiens_R-HSA-376176	5/32	0.024178427235581407	0.6064425191875337	0	0	2.9847182425978986	11.110000238573198	ROBO2;ENAH;NCK2;SRGAP1;ROBO1
Toxicity of botulinum toxin type D (BoNT/D)_Homo sapiens_R-HSA-5250955	2/5	0.024629180663503527	0.6077846195993613	0	0	7.640878701050621	28.300464819076325	SV2C;SV2A
Toxicity of botulinum toxin type F (BoNT/F)_Homo sapiens_R-HSA-5250981	2/5	0.024629180663503527	0.5981372446850857	0	0	7.640878701050621	28.300464819076325	SV2C;SV2A
Hyaluronan biosynthesis and export_Homo sapiens_R-HSA-2142850	2/5	0.024629180663503527	0.5887913502368812	0	0	7.640878701050621	28.300464819076325	CEMIP;ABCC5
Negative regulation of TCF-dependent signaling by DVL-interacting proteins_Homo sapiens_R-HSA-5368598	2/5	0.024629180663503527	0.5797330217716984	0	0	7.640878701050621	28.300464819076325	CCDC88C;CXXC4
IRS activation_Homo sapiens_R-HSA-74713	2/5	0.024629180663503527	0.5709491881084909	0	0	7.640878701050621	28.300464819076325	IRS1;GRB10
Signaling by MST1_Homo sapiens_R-HSA-8852405	2/5	0.024629180663503527	0.5624275584352298	0	0	7.640878701050621	28.300464819076325	SPINT1;MST1R
Platelet activation, signaling and aggregation_Homo sapiens_R-HSA-76002	21/253	0.025287831153808768	0.5689762009606972	0	0	1.5855578332219669	5.830781083648082	LYN;VAV3;TGFB2;SPARC;WDR1;TGFB3;ITGB3;PCDH7;PDGFB;VEGFC;IGF1;CSF2RA;GNAI1;RHOB;SELP;MMRN1;TMSB4X;PDPN;TIMP3;JAK2;GAS6
FGFR2c ligand binding and activation_Homo sapiens_R-HSA-190375	3/13	0.027583245997732306	0.611628498210586	0	0	4.408199250606128	15.827845358798509	FGF5;FGF16;FGF18
LGI-ADAM interactions_Homo sapiens_R-HSA-5682910	3/14	0.0337696871536528	0.7381088763584112	0	0	4.093327875562832	13.868979568805461	LGI2;ADAM23;ADAM22
Bile salt and organic anion SLC transporters_Homo sapiens_R-HSA-425471	3/14	0.0337696871536528	0.7277129766913913	0	0	4.093327875562832	13.868979568805461	EMB;SLC13A5;SLC16A3
Growth hormone receptor signaling_Homo sapiens_R-HSA-982772	4/24	0.03437062971908864	0.7303758815306336	0	0	3.1836994587710916	10.730827336907007	LYN;SOCS2;IRS1;JAK2
Proton-coupled monocarboxylate transport_Homo sapiens_R-HSA-433692	2/6	0.03567420773549958	0.7476922991138952	0	0	6.367398917542183	21.22462479274412	EMB;SLC16A3
Beta-oxidation of very long chain fatty acids_Homo sapiens_R-HSA-390247	2/6	0.03567420773549958	0.7375883491258696	0	0	6.367398917542183	21.22462479274412	ACOX1;ABCD1
Cell junction organization_Homo sapiens_R-HSA-446728	9/86	0.03572948913442747	0.7288815783423204	0	0	1.9990671020190578	6.660449600174526	PARD6B;CDH3;CDH2;CLDN15;CADM1;CDH1;CDH10;CDH11;F11R
Transport of glucose and other sugars, bile salts and organic acids, metal ions and amine compounds_Homo sapiens_R-HSA-425366	10/101	0.0386606678971744	0.7783002879299583	0	0	1.8913066091709458	6.152292791605901	SLC22A15;SLC6A15;SLC40A1;SLC39A8;SLC30A1;SLC2A3;EMB;SLC13A5;SLC16A3;CP
Signaling by Interleukins_Homo sapiens_R-HSA-449147	29/392	0.03891049172910351	0.773156523967901	0	0	1.4131727189443113	4.587853014416073	IRS1;ITGB3;PDGFB;NOD1;CSF2RA;EGFR;RASGRP3;FGF5;IRAK2;STX3;LGALS9;JAK2;LYN;IL33;IL18;PPP2R5B;IFNLR1;GFRA1;LIFR;OSMR;SPTB;DUSP6;PSMB8;IL22RA1;FGF16;KIT;FGF18;TEK;FGFR3
Metal ion SLC transporters_Homo sapiens_R-HSA-425410	4/25	0.03927625436324415	0.7704188355867121	0	0	3.0563514804202483	9.893822830621254	SLC40A1;SLC39A8;SLC30A1;CP
Synthesis of IP3 and IP4 in the cytosol_Homo sapiens_R-HSA-1855204	4/25	0.03927625436324415	0.7606666984273867	0	0	3.0563514804202483	9.893822830621254	PLCB4;PLCE1;PLCH1;PLCB1
N-Glycan antennae elongation_Homo sapiens_R-HSA-975577	3/15	0.04061018655903128	0.7766698179414732	0	0	3.8204393505253105	12.239680394941578	ST6GAL1;B4GALT1;B4GALT4
MAPK family signaling cascades_Homo sapiens_R-HSA-5683057	22/284	0.043486473765306684	0.8214111711224595	0	0	1.4797476357668455	4.639460660078284	IRS1;ITGB3;PDGFB;PPP2R5B;HSPB1;GFRA1;CSF2RA;SPTB;DUSP6;EGFR;PSMB8;RASGRP3;FGF5;FGF16;KIT;FGF18;CDC42EP2;IGF2BP1;TEK;JAK2;FGFR3;MAPK4
Signaling by PDGF_Homo sapiens_R-HSA-186797	27/364	0.043816966593044834	0.8175604742360805	0	0	1.4169211876948267	4.431752817030462	PRR5;IRS1;ITGB3;PDGFB;ADCY1;THBS2;CSF2RA;EGFR;RASGRP3;FGF5;PDGFD;NCK2;JAK2;GAB1;PPP2R5B;GFRA1;SPTB;DUSP6;PSMB8;FGF16;COL4A2;COL4A1;COL6A2;KIT;FGF18;TEK;FGFR3
Diseases associated with glycosaminoglycan metabolism_Homo sapiens_R-HSA-3560782	4/26	0.04455975148304535	0.8214026478199925	0	0	2.938799500404085	9.14238266258056	GPC3;GPC2;FMOD;DCN
A tetrasaccharide linker sequence is required for GAG synthesis_Homo sapiens_R-HSA-1971475	4/26	0.04455975148304535	0.8116240448697545	0	0	2.938799500404085	9.14238266258056	GPC3;GPC2;GXYLT2;DCN
N-glycan antennae elongation in the medial/trans-Golgi_Homo sapiens_R-HSA-975576	4/26	0.04455975148304535	0.8020755266948162	0	0	2.938799500404085	9.14238266258056	ST6GAL1;B4GALT1;MGAT3;B4GALT4
Insulin receptor signalling cascade_Homo sapiens_R-HSA-74751	22/287	0.04782511983271453	0.8508422481866655	0	0	1.4642798904452408	4.451709957848414	PRKAB2;IRS1;ITGB3;PDE3B;PDGFB;GAB1;PPP2R5B;GFRA1;CSF2RA;SPTB;DUSP6;EGFR;PSMB8;RASGRP3;FGF5;FGF16;KIT;FGF18;GRB10;TEK;JAK2;FGFR3
GLI proteins bind promoters of Hh responsive genes to promote transcription_Homo sapiens_R-HSA-5635851	2/7	0.04823551746490908	0.8482797899001253	0	0	5.457770500750443	16.54610261929708	BOC;GLI2
Signaling by NOTCH1 t(7;9)(NOTCH1:M1580_K2555) Translocation Mutant_Homo sapiens_R-HSA-2660825	2/7	0.04823551746490908	0.8386402468330784	0	0	5.457770500750443	16.54610261929708	JAG2;JAG1
Constitutive Signaling by NOTCH1 t(7;9)(NOTCH1:M1580_K2555) Translocation Mutant_Homo sapiens_R-HSA-2660826	2/7	0.04823551746490908	0.8292173227113584	0	0	5.457770500750443	16.54610261929708	JAG2;JAG1
FGFR3b ligand binding and activation_Homo sapiens_R-HSA-190371	2/7	0.04823551746490908	0.8200037969034545	0	0	5.457770500750443	16.54610261929708	FGF18;FGFR3
IGF1R signaling cascade_Homo sapiens_R-HSA-2428924	22/288	0.049338468188856295	0.8295368827357157	0	0	1.459195585270084	4.390794247894348	PRKAB2;IRS1;ITGB3;PDE3B;PDGFB;GAB1;PPP2R5B;GFRA1;IGF1;CSF2RA;SPTB;DUSP6;EGFR;PSMB8;RASGRP3;FGF5;FGF16;KIT;FGF18;TEK;JAK2;FGFR3
Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)_Homo sapiens_R-HSA-2404192	22/288	0.049338468188856295	0.8205201774885884	0	0	1.459195585270084	4.390794247894348	PRKAB2;IRS1;ITGB3;PDE3B;PDGFB;GAB1;PPP2R5B;GFRA1;IGF1;CSF2RA;SPTB;DUSP6;EGFR;PSMB8;RASGRP3;FGF5;FGF16;KIT;FGF18;TEK;JAK2;FGFR3
IRS-related events triggered by IGF1R_Homo sapiens_R-HSA-2428928	22/288	0.049338468188856295	0.8116973798811842	0	0	1.459195585270084	4.390794247894348	PRKAB2;IRS1;ITGB3;PDE3B;PDGFB;GAB1;PPP2R5B;GFRA1;IGF1;CSF2RA;SPTB;DUSP6;EGFR;PSMB8;RASGRP3;FGF5;FGF16;KIT;FGF18;TEK;JAK2;FGFR3
VEGFA-VEGFR2 Pathway_Homo sapiens_R-HSA-4420097	24/320	0.04946481574305932	0.8051188094349017	0	0	1.4326647564469914	4.307297500301093	VAV3;PRR5;IRS1;ITGB3;PDGFB;PPP2R5B;HSPB1;GFRA1;CSF2RA;SPTB;DUSP6;EGFR;PSMB8;RASGRP3;FGF5;FGF16;KIT;FGF18;KDR;ELMO1;NCK2;TEK;JAK2;FGFR3
PI3K Cascade_Homo sapiens_R-HSA-109704	8/79	0.05423415163129838	0.8734552841672266	0	0	1.934399671152056	5.637700414822634	FGF5;FGF16;PRKAB2;IRS1;PDE3B;FGF18;GAB1;FGFR3
PI-3K cascade:FGFR1_Homo sapiens_R-HSA-5654689	11/122	0.055102415343379514	0.878194744535111	0	0	1.7223292154007548	4.9922775470369665	FGF5;PRR5;FGF16;IRS1;FGF18;KIT;PDGFB;GAB1;PPP2R5B;FGFR3;EGFR
PI-3K cascade:FGFR3_Homo sapiens_R-HSA-5654710	11/122	0.055102415343379514	0.8691411904677387	0	0	1.7223292154007548	4.9922775470369665	FGF5;PRR5;FGF16;IRS1;FGF18;KIT;PDGFB;GAB1;PPP2R5B;FGFR3;EGFR
PI3K events in ERBB4 signaling_Homo sapiens_R-HSA-1250342	11/122	0.055102415343379514	0.8602724028099047	0	0	1.7223292154007548	4.9922775470369665	FGF5;PRR5;FGF16;IRS1;FGF18;KIT;PDGFB;GAB1;PPP2R5B;FGFR3;EGFR
PIP3 activates AKT signaling_Homo sapiens_R-HSA-1257604	11/122	0.055102415343379514	0.8515827825795016	0	0	1.7223292154007548	4.9922775470369665	FGF5;PRR5;FGF16;IRS1;FGF18;KIT;PDGFB;GAB1;PPP2R5B;FGFR3;EGFR
PI-3K cascade:FGFR4_Homo sapiens_R-HSA-5654720	11/122	0.055102415343379514	0.8430669547537066	0	0	1.7223292154007548	4.9922775470369665	FGF5;PRR5;FGF16;IRS1;FGF18;KIT;PDGFB;GAB1;PPP2R5B;FGFR3;EGFR
PI-3K cascade:FGFR2_Homo sapiens_R-HSA-5654695	11/122	0.055102415343379514	0.8347197571818877	0	0	1.7223292154007548	4.9922775470369665	FGF5;PRR5;FGF16;IRS1;FGF18;KIT;PDGFB;GAB1;PPP2R5B;FGFR3;EGFR
Trafficking of GluR2-containing AMPA receptors_Homo sapiens_R-HSA-416993	3/17	0.056193352776909886	0.8429002916536483	0	0	3.370975897522333	9.70489400663682	TSPAN7;GRIA3;GRIA4
Activated point mutants of FGFR2_Homo sapiens_R-HSA-2033519	3/17	0.056193352776909886	0.8347167936764284	0	0	3.370975897522333	9.70489400663682	FGF5;FGF16;FGF18
