Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
Calnexin/calreticulin cycle_Homo sapiens_R-HSA-901042	11/15	0.00064104685785703490775999657813599696964956820011138916015625	0.08566717100453102862189780353219248354434967041015625	0.0104259471359354795316765063262209878303110599517822265625	0.422485849192335838342415854640421457588672637939453125	-2.042823490350833	15.019671778220605	EDEM3;PDIA3;GANAB;PRKCSH;EDEM1;CANX;SEL1L;SYVN1;DERL2;CALR;UGGT1
Membrane Trafficking_Homo sapiens_R-HSA-199991	156/420	0.00072898909300426052541854726740666592377237975597381591796875	0.08930116389302190926802182957544573582708835601806640625	0.00011460649068442476674299645988952534025884233415126800537109375	0.02807859021768406571073484201406245119869709014892578125	-2.0585822074760762	14.870892759506543	USP6NL;APP;TFRC;GCC2;GCC1;GOLGA2;GJA1;GOLGA5;TFG;KIF5C;GOLGA1;GJA4;KIF21A;AP1S3;NSF;PRKAB2;RALGAPA2;AP1B1;ANK2;CSNK1D;PRKAB1;ANK1;RINT1;HGS;CHMP4C;KDELR2;PREB;KDELR3;KIF20B;STAM2;COPB2;COPA;RAB5C;LMAN2L;SAR1B;COPB1;ARL1;TGFA;PLA2G6;BLOC1S4;KLC4;UBB;MYO6;UBC;SFN;SPTBN1;SEC31A;TBC1D8B;TRAPPC2;SEC16B;MYH7B;TRAPPC3;HSPA8;TRAPPC1;SEC16A;TRAPPC4;VTA1;SURF4;SNF8;PUM1;AP4B1;GJB2;DAB2;GJB3;CPD;GOLGB1;GJB5;CHMP2B;CNIH2;COPE;ARF1;C2CD5;SNAP23;CLTC;PRKAG1;PRKAG2;CLTA;MIA3;SLC2A4;BICD1;CLINT1;AP4M1;AP1G2;PPP6R3;TMED3;TMED2;KIF1B;SNAP29;SPTAN1;YWHAG;SEC13;EXOC7;VPS37C;COPZ2;ARFGAP3;DYNLL2;KIF6;SPTB;ARFGAP1;BET1L;KIF27;COPZ1;VAMP8;GAK;TRAPPC6A;F8;KIFC2;GORASP1;NAA38;EXOC6;SEC22A;EXOC2;PAFAH1B2;CHMP5;VAMP3;EXOC1;PAFAH1B1;DCTN6;NAPB;RAB1A;NBAS;SEC23A;TMF1;GOSR2;RAB1B;DCTN3;STX18;USO1;GOSR1;NAPG;ARFRP1;CYTH4;CUX1;VPS51;VPS53;MAN1C1;VPS54;RPS27A;YKT6;CD55;DYNC1I1;SEC24A;RIC1;SORT1;GBF1;TPD52L1;ARCN1;RGP1;TJP1;NECAP1;MYO1C;KIF26B;RAB3GAP2;COPG1;FOLR1;BET1
COPII (Coat Protein 2) Mediated Vesicle Transport_Homo sapiens_R-HSA-204005	34/68	0.0003829590378602825534969100740312342168181203305721282958984375	0.056294978565461541164527403680040151812136173248291015625	0.002011449276141230764480827275519914110191166400909423828125	0.2112021739948292398114659818020300008356571197509765625	-1.85282786772273	14.57727615440956	NAPB;RAB1A;SEC23A;LMAN2L;SAR1B;GOSR2;RAB1B;USO1;TGFA;NAPG;GOLGA2;TFG;PPP6R3;TMED2;YKT6;SEC31A;TRAPPC2;NSF;SEC16B;TRAPPC3;SEC13;SEC24A;TRAPPC1;SEC16A;TRAPPC4;CSNK1D;TRAPPC6A;F8;GORASP1;PREB;CNIH2;FOLR1;SEC22A;BET1
Mitochondrial translation initiation_Homo sapiens_R-HSA-5368286	39/84	0.0009779637041453987690575733182640760787762701511383056640625	0.1105851265456720133872892120052711106836795806884765625	0.00276562880723836383711766728765724110417068004608154296875	0.24715895755811867484652566417935304343700408935546875	-1.9446758333163625	13.476677424399647	MRPS17;MRPS15;MTFMT;MRPS33;MRPL38;MRPL16;MTIF2;MRPL15;MRPL37;MTIF3;MRPL13;MRPL10;MRPL32;MRPL33;MRPL55;MRPL11;MRPL20;MRPL2;MRPL1;MRPL40;MRPL9;MRPS26;MRPS24;MRPS23;MRPL27;MRPS18B;MRPL49;MRPS18A;MRPL45;MRPS7;MRPS5;MRPL21;MRPL43;MRPL44;MRPL22;MRPL30;MRPS9;MRPL50;AURKAIP1
Mitochondrial translation_Homo sapiens_R-HSA-5368287	41/90	0.00117073567736524918221630020553902795654721558094024658203125	0.12292724612335116651795630104970769025385379791259765625	0.00285830086971974005327634671402847743593156337738037109375	0.24715895755811867484652566417935304343700408935546875	-1.993738384629682	13.457979213827155	MRPS17;MRPS15;MTFMT;MRPS33;MRPL38;MRPL16;MTIF2;MRPL15;MRPL37;MTIF3;MRPL13;MRPL10;MRPL32;MRPL33;MRPL55;MRPL11;MRPL20;MRPL2;MRPL1;MRPL40;MRPL9;TSFM;MRPS26;MRPS24;MRPS23;MRPL27;MRPS18B;MRPL49;MRPS18A;MRPL45;MRPS7;MRPS5;MRPL21;MRPL43;MRPL44;MRPL22;MRPL30;MRPS9;MRPL50;AURKAIP1;MRRF
AUF1 (hnRNP D0) binds and destabilizes mRNA_Homo sapiens_R-HSA-450408	27/54	0.00147963194406662318543255185687712582875974476337432861328125	0.135941184861121000526651414475054480135440826416015625	0.00554577740413779961270446250409804633818566799163818359375	0.388204418289645969419865423333249054849147796630859375	-2.01823047517779	13.150712898984075	PSMD10;PSMD12;PSMD11;PSMD14;HSPB1;PSMA7;PSMB10;PSMB6;PSMD9;PSMB2;UBB;PSMB3;PSMD2;PSMB1;UBC;PSMD3;PSMF1;RPS27A;HSPA8;PSMB8;PSMC5;PSME3;PSMC2;PSME4;PABPC1;EIF4G1;HSPA1A
Asymmetric localization of PCP proteins_Homo sapiens_R-HSA-4608870	30/63	0.002220842454121347946116582505737824249081313610076904296875	0.167067679904699506465703962021507322788238525390625	0.006120744959812149908751077731494660838507115840911865234375	0.404930814182070830664628147133043967187404632568359375	-2.1050751657575657	12.861732805878626	PSMD10;PSMD12;PSMD11;PSMD14;PRICKLE1;PSMA7;PSMB10;PSMB6;PSMD9;PSMB2;UBB;PSMB3;PSMD2;PSMB1;UBC;PSMD3;DVL2;PSMF1;RPS27A;FZD2;FZD5;FZD4;FZD7;WNT5A;PSMB8;PSMC5;VANGL2;PSME3;PSMC2;PSME4
Metabolism of proteins_Homo sapiens_R-HSA-392499	364/1074	0.00185786775174431981368095012641106222872622311115264892578125	0.15172586639245277950749368756078183650970458984375	0.0000045263148174847586899531733106716302472705137915909290313720703125	0.0033268413908512975939169020733743309392593801021575927734375	-2.015447505755554	12.6737905870232	EIF4A2;RPL5;EIF4A1;APP;MDC1;SPON1;RPL30;PGAP1;CMAS;NUP107;SMC5;SMC3;ZDHHC2;RPL6;ACTB;DCAF7;GOLGA2;GNAT2;TFG;ANPEP;RPL35;LONP2;FBXO6;RPL38;THSD7A;ARSA;ALG8;ST6GAL1;ALG6;RPL23;SLC35C1;RPL22;ALG2;ALG3;ANK2;CSNK1D;ALG1;BCS1L;HSPG2;ANK1;PAPPA;DDIT3;RPL24;KDELR2;PREB;VDAC1;RPL27;RPL26;KDELR3;ATP6V0D1;ATF3;GNE;ATF4;TSTA3;POM121;L3MBTL2;LMAN2L;SAR1B;EIF5A2;RPN1;GATA6;TGFA;XPC;GATA4;AAAS;ADAMTS10;DPH1;NUP85;DPH2;ARSK;NEU1;ST8SIA4;SSR1;ARSI;NUP88;ST3GAL6;DPH7;SPTBN1;SEC31A;EDEM3;XBP1;PMM1;ST8SIA1;EDEM1;PMM2;EIF2AK3;IGF2;RAB27A;IGF1;GNG11;CCT6A;CS;GOLGB1;HYOU1;CALR;PIGS;ARF1;TRAM1;PIGO;FKBP14;GPAA1;RPLP0;MIA3;HSCB;MAGT1;BRCA1;PIGW;B3GNTL1;HERPUD1;PIGX;ADAMTSL1;NANP;TRMT112;SERP1;TUBA1A;ADAMTSL4;SEC61G;TMED3;FFAR4;TMED2;CTSH;SEC61B;NANS;SPTAN1;NDC1;SEC13;MME;EXOC7;COPZ2;TIMM21;DYNLL2;SRP9;COPZ1;PIGC;B3GNT9;F8;TUBB2B;B3GNT8;TUBB2A;B3GNT7;CANX;EXOC6;KIFC3;PIGL;PABPC1;GAS6;PIGF;EXOC2;DCP2;EXOC1;PIGH;NAPB;SP100;RPL11;USO1;GCNT1;DERL2;NPL;GNAI1;NAPG;CST3;GGA2;GGA1;EXOSC4;RPS15A;GGA3;SRP72;MGAT3;MGAT1;CCT8;RPS27A;YKT6;CD55;DYNC1I1;EXOSC1;RPL19;CCT4;MTX2;CDKN2A;NFYC;STAT3;GBF1;SYVN1;SNCAIP;TUBB4A;YIF1A;ARCN1;SPCS3;SPCS2;MSRB2;TOMM7;FAU;COPG1;NUPL2;TOMM6;MSRB1;GALNT12;N6AMT1;SRP19;PROS1;GALNT18;APEH;MANEA;TOMM20;GALNT10;TOMM22;EEF1B2;CHCHD2;KIF5C;TUBB3;PMPCB;NUDT14;PDIA3;NSF;SLC30A6;IGFBP5;IGFBP4;IGFBP3;IGFBP2;PAM16;ALG12;ALG11;PDIA6;PDIA5;DHDDS;DPM1;ERN1;DPM2;DNAJB11;FKBP9;COX19;COPB2;GNAZ;COPA;CALCA;COPB1;SEL1L;ARL2;CSF2RA;HSP90B1;UBB;UBC;EIF4EBP1;MPDU1;TRAPPC2;CBX8;SEC16B;TRAPPC3;ZBTB17;EIF2B4;KLHDC3;EIF2B3;TRAPPC1;UBE2I;CBX4;HSPA5;NUP155;MUC16;WFS1;SEC16A;TRAPPC4;GFPT2;GFPT1;ASNS;INHBB;GNAO1;GGCX;PDCL;STT3A;MDM2;SRPRB;GNB5;ACO2;CNIH2;COPE;EIF4G1;POMT2;B4GALT3;ACADVL;B4GALT1;ST6GALNAC2;PRKCSH;ATP5G1;SEC61A2;GMPPB;SEC61A1;ADAMTS5;ADAMTS3;SENP5;ADAMTS1;SUMO3;GMPPA;PPP6R3;TIMM17A;PGM3;EIF2B1;ADAMTS9;TSHB;EIF5A;PLA2G4B;PPP2R5B;ARFGAP3;SENP2;SPTB;ARFGAP1;DDOST;BET1L;ADAMTS20;EEF1G;TRAPPC6A;ADORA2A;EEF1D;GORASP1;NUP50;B4GALT6;SEC22A;FXN;B4GALT4;PFDN6;PAPPA2;DCTN6;RAB1A;SEC23A;HIST1H2BJ;GOSR2;RAB1B;DCTN3;GOSR1;PARN;THBS2;THSD1;THSD4;HDAC7;HSPD1;GNG3;GANAB;P2RY2;MAN1C1;DNAJB9;UGGT1;SEC11A;SNCA;SEC11C;NOP58;SEC24A;GALNT3;IDH3G;CCDC59;RPL35A;RPL23A;KLF4;RAD52;DOLPP1;TOMM70A;MGAT4A;EIF3I;NUP35;EIF3H;RGS11;FOLR1;EIF3D;EIF3A;EIF3B;BET1
CDT1 association with the CDC6:ORC:origin complex_Homo sapiens_R-HSA-68827	28/58	0.00238668114149570738391492596974785556085407733917236328125	0.167067679904699506465703962021507322788238525390625	0.006886578472484197570302466573366473312489688396453857421875	0.404930814182070830664628147133043967187404632568359375	-1.977806136669816	11.941699792163865	PSMD10;PSMD12;PSMD11;PSMD14;MCM8;GMNN;PSMA7;PSMB10;PSMB6;ORC5;PSMD9;ORC4;PSMB2;UBB;ORC1;PSMB3;PSMD2;PSMB1;UBC;PSMD3;PSMF1;RPS27A;CDC6;PSMB8;PSMC5;PSME3;PSMC2;PSME4
Hh mutants abrogate ligand secretion_Homo sapiens_R-HSA-5387390	27/57	0.0039585999538444792411606698578907526098191738128662109375	0.2199552981321630518163345868742908351123332977294921875	0.0094771732079481398047793305750019499100744724273681640625	0.422485849192335838342415854640421457588672637939453125	-2.067087471283979	11.434848551633669	PSMD10;VCP;PSMD12;PSMD11;PSMD14;DHH;SEL1L;DERL2;PSMA7;PSMB10;PSMB6;PSMD9;PSMB2;UBB;PSMB3;PSMD2;PSMB1;UBC;PSMD3;PSMF1;RPS27A;SYVN1;PSMB8;PSMC5;PSME3;PSMC2;PSME4
PCP/CE pathway_Homo sapiens_R-HSA-4086400	40/91	0.003004068852046903881358730359352193772792816162109375	0.18973983270554217739345403970219194889068603515625	0.005151547710586386850939444315145010477863252162933349609375	0.37863875672809943484509176414576359093189239501953125	-1.9401733279162359	11.268114644655318	PSMD10;PSMD12;PSMD11;PSMD14;CLTC;CLTA;PRICKLE1;AP2A2;PSMA7;PSMB10;PSMB6;PSMD9;WNT11;PSMB2;UBB;PSMB3;PSMD2;PSMB1;UBC;PSMD3;DVL2;DVL3;PSMF1;RPS27A;WNT4;FZD2;FZD5;WNT5B;FZD4;FZD7;WNT5A;FZD6;PSMB8;PSMC5;VANGL2;DAAM1;PSME3;PSMC2;PSME4;ROR1
Hh mutants that don't undergo autocatalytic processing are degraded by ERAD_Homo sapiens_R-HSA-5362768	26/55	0.00480369622741391548437217551281719352118670940399169921875	0.2434977053206364150383933520060963928699493408203125	0.0109736848351567432835462767570788855664432048797607421875	0.422485849192335838342415854640421457588672637939453125	-1.997866796731289	10.665351392547823	PSMD10;VCP;PSMD12;PSMD11;PSMD14;SEL1L;DERL2;PSMA7;PSMB10;PSMB6;PSMD9;PSMB2;UBB;PSMB3;PSMD2;PSMB1;UBC;PSMD3;PSMF1;RPS27A;SYVN1;PSMB8;PSMC5;PSME3;PSMC2;PSME4
Mitochondrial translation elongation_Homo sapiens_R-HSA-5389840	37/84	0.00403999527181523980512434235379259916953742504119873046875	0.2199552981321630518163345868742908351123332977294921875	0.006773486363325135171942203982098362757824361324310302734375	0.404930814182070830664628147133043967187404632568359375	-1.850545586493708	10.199303757476896	MRPS17;MRPS15;MRPS33;MRPL38;MRPL16;MRPL15;MRPL37;MRPL13;MRPL10;MRPL32;MRPL33;MRPL55;MRPL11;MRPL20;MRPL2;MRPL1;MRPL40;MRPL9;TSFM;MRPS26;MRPS24;MRPS23;MRPL27;MRPS18B;MRPL49;MRPS18A;MRPL45;MRPS7;MRPS5;MRPL21;MRPL43;MRPL44;MRPL22;MRPL30;MRPS9;MRPL50;AURKAIP1
Mitochondrial translation termination_Homo sapiens_R-HSA-5419276	37/84	0.00403999527181523980512434235379259916953742504119873046875	0.2199552981321630518163345868742908351123332977294921875	0.006773486363325135171942203982098362757824361324310302734375	0.404930814182070830664628147133043967187404632568359375	-1.8490194844633283	10.190892628193538	MRPS17;MRPS15;MRPS33;MRPL38;MRPL16;MRPL15;MRPL37;MRPL13;MRPL10;MRPL32;MRPL33;MRPL55;MRPL11;MRPL20;MRPL2;MRPL1;MRPL40;MRPL9;MRPS26;MRPS24;MRPS23;MRPL27;MRPS18B;MRPL49;MRPS18A;MRPL45;MRPS7;MRPS5;MRPL21;MRPL43;MRPL44;MRPL22;MRPL30;MRPS9;MRPL50;AURKAIP1;MRRF
Golgi Cisternae Pericentriolar Stack Reorganization_Homo sapiens_R-HSA-162658	10/14	0.00159698668837090639212317189077339207869954407215118408203125	0.138092378347366595559009283533669076859951019287109375	0.0162129749090780712894588333483625319786369800567626953125	0.422485849192335838342415854640421457588672637939453125	-1.571268171000512	10.118396250508326	GOLGA2;RAB2A;RAB1A;GORASP2;GORASP1;RAB1B;USO1;MAPK1;BLZF1;MAPK3
N-glycan trimming in the ER and Calnexin/Calreticulin cycle_Homo sapiens_R-HSA-532668	11/17	0.0030977931870292602957450700529307141550816595554351806640625	0.18973983270554217739345403970219194889068603515625	0.019307607446552188523725135382846929132938385009765625	0.422485849192335838342415854640421457588672637939453125	-1.729319510649832	9.99039173092388	EDEM3;PDIA3;GANAB;PRKCSH;EDEM1;CANX;SEL1L;SYVN1;DERL2;CALR;UGGT1
MAP kinase activation in TLR cascade_Homo sapiens_R-HSA-450294	28/60	0.004398366166500057572452675458407611586153507232666015625	0.2309142237412530052065307017983286641538143157958984375	0.00968623021313556875622197139819036237895488739013671875	0.422485849192335838342415854640421457588672637939453125	-1.7878457855775896	9.701784725491192	ATF1;ATF2;NOD1;PPP2CA;IKBKB;MAPK9;MAPK7;UBB;IRAK2;RPS6KA1;UBC;MAPK1;IKBKG;RPS27A;BTRC;MAP3K7;MAPK3;DUSP4;MAP2K4;MEF2C;DUSP3;CHUK;RIPK2;FOS;MAPK14;DUSP6;MAPK11;TAB1
