Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
Non-homologous end-joining_Homo sapiens_hsa03450	9/13	0.003885169769737485505334273483413198846392333507537841796875	0.223785778736879159556139029518817551434040069580078125	0.02310650506598653508572027703849016688764095306396484375	0.53888860567462038009267644156352616846561431884765625	-0.9710612600316062	5.389961557253117	RAD50;XRCC6;FEN1;DCLRE1C;POLM;PRKDC;LIG4;POLL;NHEJ1
TNF signaling pathway_Homo sapiens_hsa04668	42/110	0.03751642081986213128619311873990227468311786651611328125	0.8044649265468690746416768888593651354312896728515625	0.0201475186115270162023893618652436998672783374786376953125	0.53888860567462038009267644156352616846561431884765625	-1.5915563923555107	5.2250423193918065	ATF2;CEBPB;TRADD;TNFAIP3;CXCL1;RELA;ICAM1;IKBKB;RPS6KA4;MAPK9;CASP7;CREB3L1;CREB3L2;MAPK1;IKBKG;MAP3K7;MAP3K5;MAPK3;MAP2K4;EDN1;JAG1;CHUK;CCL20;MMP3;LIF;VEGFC;TRAF2;FOS;TNFRSF1B;MAPK14;TNFRSF1A;MAPK11;CREB3;IL6;BCL3;FAS;PGAM5;TAB1;MAP3K14;BIRC2;CREB5;ATF4
Longevity regulating pathway - multiple species_Homo sapiens_hsa04213	26/64	0.042993629728507627707490001967016723938286304473876953125	0.8254776907873464519838080377667210996150970458984375	0.03530692617871618310676495866573532111942768096923828125	0.59479196869063255537213308343780227005481719970703125	-1.486717297742133	4.678258256872984	IRS1;HDAC1;ADCY4;PRKAG1;PRKAG2;IRS2;ADCY1;FOXO1;ADCY6;ADCY5;ATG5;HSPA8;PRKAB2;IGF1;HSPA2;PRKAB1;MTOR;SOD1;ADCY9;RPS6KB1;CAT;AKT1S1;RPS6KB2;CRYAB;FOXA2;HSPA1A
RNA transport_Homo sapiens_hsa03013	62/172	0.0467472700433868570968343192362226545810699462890625	0.841450860780963427743017746252007782459259033203125	0.014580575306378039390775569472680217586457729339599609375	0.53888860567462038009267644156352616846561431884765625	-1.5033411331475894	4.604733018511883	CYFIP2;EIF4A2;POP5;EIF4A1;NUP107;FMR1;RPP30;GEMIN2;CASC3;NXT2;SUMO3;MAGOH;PABPC4L;EIF2B1;RPP38;UPF2;NDC1;SEC13;NCBP1;NCBP2;PABPC4;ELAC2;TRNT1;SENP2;SRRM1;NUP50;RPP21;GEMIN5;GEMIN6;PABPC1;EIF4E2;RPP25;EIF1B;KPNB1;POM121;AAAS;NXF1;NXF3;FXR2;NUP85;TGS1;EIF4EBP1;SAP18;NUP88;EIF2B4;EIF2B3;UBE2I;NUP155;RPP40;UPF3B;SNUPN;EIF1;XPOT;EIF3I;NUP35;EIF3H;RNPS1;NUPL2;EIF3D;EIF3A;EIF3B;EIF4G1
TGF-beta signaling pathway_Homo sapiens_hsa04350	32/84	0.064979940677264147463887411504401825368404388427734375	0.999999999822477558808486719499342143535614013671875	0.039592805679822672126899618660900159738957881927490234375	0.59479196869063255537213308343780227005481719970703125	-1.359388495451704	3.7161286041725825	AMHR2;CHRD;PPP2CA;MYC;MAPK1;PITX2;MAPK3;CREBBP;TGFB2;LEFTY1;SMAD3;TGFB3;NOG;BMP8A;SMAD9;INHBB;GDF6;SMAD6;ACVR2B;TGFBR1;DCN;BMP6;RBX1;BMP4;BMP2;RPS6KB1;ID2;ID1;RPS6KB2;ID3;BMPR1B;NBL1
AGE-RAGE signaling pathway in diabetic complications_Homo sapiens_hsa04933	37/101	0.085358533648647150204880063029122538864612579345703125	0.999999999822477558808486719499342143535614013671875	0.042772683638956927876240143859831732697784900665283203125	0.59479196869063255537213308343780227005481719970703125	-1.461417687511549	3.5963952617332455	SERPINE1;AGER;FOXO1;RELA;ICAM1;CDC42;MAPK9;PIM1;MAPK1;PLCE1;PLCG1;JAK2;MAPK3;STAT5A;TGFB2;EDN1;SMAD3;STAT1;TGFB3;PRKCD;STAT3;FN1;VEGFC;MAPK14;F3;TGFBR1;VEGFA;MAPK11;COL3A1;IL6;PLCB4;COL4A2;COL4A1;COL4A4;COL4A6;COL4A5;PLCB1
Bacterial invasion of epithelial cells_Homo sapiens_hsa05100	30/78	0.0643230995647673664539212268209666945040225982666015625	0.999999999822477558808486719499342143535614013671875	0.04153737560811443518815622155671007931232452392578125	0.59479196869063255537213308343780227005481719970703125	-1.2913780946118367	3.543330306771991	SHC4;ARHGEF26;ARPC1A;CLTC;ARPC5L;CLTA;CBLB;WASL;CBL;ACTB;CDC42;SEPT6;CDH1;CTNNA2;WASF1;WASF2;SEPT11;FN1;GAB1;SEPT2;SEPT3;CD2AP;DNM3;MAD2L2;ARPC2;ARPC3;ELMO1;MET;CRK;BCAR1
Collecting duct acid secretion_Homo sapiens_hsa04966	13/27	0.03459707893604761774764000392679008655250072479248046875	0.8044649265468690746416768888593651354312896728515625	0.050538483454131623295868536160924122668802738189697265625	0.59479196869063255537213308343780227005481719970703125	-0.9363404184165256	3.149836081536663	ATP6V1A;ATP6V1G2;TCIRG1;ATP6V0A2;ATP6V0A4;ATP6V0E2;ATP6V1E1;ATP6V0D1;SLC12A7;ATP6V0C;ATP6V1C1;ATP6V1F;ATP6V0A1
Basal cell carcinoma_Homo sapiens_hsa05217	22/55	0.0697862570155604322597042710185633040964603424072265625	0.999999999822477558808486719499342143535614013671875	0.0557625638997339689861831857342622242867946624755859375	0.59479196869063255537213308343780227005481719970703125	-1.1320078133873799	3.0137649809103784	APC2;GSK3B;WNT10A;TCF7L1;WNT2B;FZD2;FZD5;WNT5B;FZD4;WNT7B;FZD7;WNT5A;FZD6;GLI2;BMP4;BMP2;WNT11;SUFU;DVL2;DVL3;WNT2;WNT4
Legionellosis_Homo sapiens_hsa05134	22/55	0.0697862570155604322597042710185633040964603424072265625	0.999999999822477558808486719499342143535614013671875	0.0557625638997339689861831857342622242867946624755859375	0.59479196869063255537213308343780227005481719970703125	-1.1200034735441136	2.9818056087128273	HSPA8;RAB1A;ARF1;VCP;SAR1A;APAF1;SAR1B;RAB1B;ITGB2;IL18;CXCL1;HSPA2;RELA;HSPD1;CLK1;C3;EEF1G;IL6;CASP7;HSF1;TLR4;HSPA1A
Purine metabolism_Homo sapiens_hsa00230	61/176	0.095755684695191967126248755448614247143268585205078125	0.999999999822477558808486719499342143535614013671875	0.0274708900399768703171066164259173092432320117950439453125	0.53888860567462038009267644156352616846561431884765625	-1.1835563072016986	2.7765701710147734	GDA;PDE3B;NUDT5;PFAS;ATIC;GUK1;PPAT;PDE4B;PGM2;ENPP4;ENPP3;PDE8B;GUCY1A2;ADSL;ENTPD3;ENTPD5;PDE4D;ENTPD6;NME2;AMPD1;NME1;NT5C3B;ADCY9;NME6;RRM2B;POLR1B;POLR1D;POLR1E;PDE5A;ADPRM;GART;PDE9A;PRIM2;PDE1A;AK1;AK2;ADCY4;GMPR;AK3;AK4;ADCY1;ADCY6;PAPSS2;ADCY5;NT5E;POLR2A;POLR2B;POLD2;POLR2E;POLR2F;NT5M;POLR2G;POLR2H;POLR2K;PNPT1;POLA2;POLR3B;POLE3;POLR3H;POLR3K;ITPA
Longevity regulating pathway - mammal_Homo sapiens_hsa04211	34/94	0.11131202440740593784251899478476843796670436859130859375	0.999999999822477558808486719499342143535614013671875	0.056758139637595024507010776915194583125412464141845703125	0.59479196869063255537213308343780227005481719970703125	-1.0799375638271609	2.370914356276005	ATF2;IRS1;ADCY4;PRKAG1;PRKAG2;IRS2;ADCY1;FOXO1;ADCY6;RELA;ADCY5;ATG101;CREB3L1;CREB3L2;SESN2;EIF4EBP1;ATG5;PRKAB2;TSC2;IGF1;PRKAB1;ATG13;MTOR;CREB3;ADCY9;RPS6KB1;CAMK4;CAT;AKT1S1;RPS6KB2;ULK1;EIF4E2;CREB5;ATF4
Shigellosis_Homo sapiens_hsa05131	25/65	0.08571468176705343555710214786813594400882720947265625	0.999999999822477558808486719499342143535614013671875	0.058920916192610479911184739876262028701603412628173828125	0.59479196869063255537213308343780227005481719970703125	-0.9480510512968959	2.32910655161255	ARPC1A;ARPC5L;NOD1;WASL;ACTB;RELA;CDC42;IKBKB;MAPK9;MAPK1;IKBKG;WASF1;BTRC;WASF2;MAPK3;ATG5;CHUK;RIPK2;MAPK14;MAD2L2;MAPK11;ARPC2;ARPC3;ELMO1;CRK
Endocytosis_Homo sapiens_hsa04144	86/259	0.1331066671761558517506074394987081177532672882080078125	0.999999999822477558808486719499342143535614013671875	0.0231746845338046646156637820013202144764363765716552734375	0.53888860567462038009267644156352616846561431884765625	-1.1026396687516185	2.223588077476072	ARF1;TFRC;WIPF2;ARPC1A;WIPF3;CLTC;ARPC5L;CLTA;CBLB;WASL;AP2A2;ZFYVE27;CAPZB;KIF5C;PIP5KL1;PSD3;KDR;LDLRAP1;GIT1;SH3GL1;PSD;SH3GLB2;USP8;PDGFRA;IST1;ARAP2;VPS37C;ARAP1;ARFGAP3;ARFGAP1;TGFBR1;RNF41;DNM3;ACAP3;RABEP1;ADRB3;HGS;KIT;CHMP4C;STAMBP;STAM2;MET;CHMP5;RAB5C;AGAP2;CXCR4;PARD6G;AGAP1;ASAP1;SNX32;ADRB1;VPS26B;PLD1;CBL;EGFR;CDC42;SNX4;PARD6B;CYTH4;GRK5;RAB11FIP2;RAB11FIP4;HSPA8;TGFB2;SMAD3;IQSEC2;EGF;TGFB3;VTA1;GBF1;SNF8;HSPA2;EHD1;DAB2;EHD3;ARPC2;ARPC3;CAPZA1;CHMP2B;MDM2;SMAP2;FGFR3;FOLR1;RAB5A;SPG21;HSPA1A
ABC transporters_Homo sapiens_hsa02010	18/44	0.07793886651723791469947855148348025977611541748046875	0.999999999822477558808486719499342143535614013671875	0.06846660657474525069066118021510192193090915679931640625	0.59479196869063255537213308343780227005481719970703125	-0.7707713496197304	1.96687785559271	ABCC3;ABCC4;ABCD2;ABCC1;ABCB6;ABCB4;ABCC5;ABCA4;ABCA9;ABCA7;ABCB9;ABCA12;ABCC10;ABCC12;ABCG4;ABCD1;CFTR;ABCG2
MAPK signaling pathway_Homo sapiens_hsa04010	84/255	0.1559331031569311243334396976933931000530719757080078125	0.999999999822477558808486719499342143535614013671875	0.028267474623631792807199047956601134501397609710693359375	0.53888860567462038009267644156352616846561431884765625	-0.9793981011029458	1.8200431001417012	ATF2;RASGRF2;HSPB1;FGF2;DUSP16;FGF5;IKBKB;RPS6KA4;DUSP10;MYC;RPS6KA1;IKBKG;MAP3K6;MAP3K7;MAP3K5;DUSP4;PDGFRA;MAP2K4;MAP4K2;MEF2C;DAXX;DUSP3;CHUK;PLA2G4B;CACNA2D1;RRAS2;TRAF2;FOS;DUSP8;MAPK8IP3;TGFBR1;DUSP6;TNFRSF1A;CACNB1;CACNB2;CACNB3;CACNB4;MRAS;DDIT3;MAPKAPK5;MAPT;CRK;ATF4;PDGFB;CACNA1C;RASGRP2;NLK;EGFR;RELA;CACNA1G;RASGRP3;CDC42;MAPK9;PPP3R1;MAPK7;MKNK1;MAPK1;FLNC;MAP4K3;MAP4K4;MAPK3;HSPA8;TGFB2;JUND;BDNF;EGF;GADD45A;TGFB3;HSPA2;MAPK14;MAPK11;FGF16;TAOK3;FGF18;NF1;FAS;PTPN7;TAB1;FGF13;MAP3K13;FGFR3;MAP3K14;MAP3K11;HSPA1A
Adherens junction_Homo sapiens_hsa04520	27/74	0.13214617794469563083481489229598082602024078369140625	0.999999999822477558808486719499342143535614013671875	0.07725275411186834084720231885512475855648517608642578125	0.59479196869063255537213308343780227005481719970703125	-0.7948044471490089	1.6085622465916907	CTNND1;WASL;NLK;ACTB;EGFR;CDC42;CDH1;MAPK1;FYN;CTNNA2;WASF1;MAP3K7;WASF2;ACP1;MAPK3;CREBBP;TCF7L1;SMAD3;ACTN3;ACTN1;LMO7;SORBS1;TGFBR1;TJP1;PTPRB;SNAI2;MET
Amino sugar and nucleotide sugar metabolism_Homo sapiens_hsa00520	19/48	0.0963114040038817176281327192555181682109832763671875	0.999999999822477558808486719499342143535614013671875	0.0765848313291363769206299139113980345427989959716796875	0.59479196869063255537213308343780227005481719970703125	-0.6278730494509618	1.4693287609236176	TSTA3;GALT;CMAS;PMM1;GFPT2;GFPT1;PMM2;NPL;GMPPB;NANP;CYB5R4;UGP2;GNPDA2;GMPPA;PGM3;PGM2;CYB5RL;NANS;GNE
Thyroid hormone synthesis_Homo sapiens_hsa04918	26/71	0.1329249965587836201930116430958150885999202728271484375	0.999999999822477558808486719499342143535614013671875	0.07961155707557410199370906411786563694477081298828125	0.59479196869063255537213308343780227005481719970703125	-0.6919854117679496	1.3964059712540458	ATF2;ADCY4;LRP2;ADCY1;ADCY6;SLC5A5;HSP90B1;ADCY5;CREB3L1;CREB3L2;TSHB;GPX1;HSPA5;GPX3;GPX7;ATP1B2;ATP1B1;PDIA4;CREB3;PLCB4;TG;ADCY9;CANX;PLCB1;CREB5;ATF4
Arrhythmogenic right ventricular cardiomyopathy (ARVC)_Homo sapiens_hsa05412	27/74	0.13214617794469563083481489229598082602024078369140625	0.999999999822477558808486719499342143535614013671875	0.07725275411186834084720231885512475855648517608642578125	0.59479196869063255537213308343780227005481719970703125	-0.6805390125127062	1.377306539724857	RYR2;ITGB4;ITGB3;ITGA2B;ATP2A2;CACNA1C;ACTB;SLC8A1;GJA1;CDH2;SGCB;ITGB8;ITGB6;CTNNA2;DSP;TCF7L1;JUP;ACTN3;CACNA2D1;ACTN1;ITGA1;CACNB1;CACNB2;CACNB3;CACNB4;ITGA7;DSG2
Regulation of actin cytoskeleton_Homo sapiens_hsa04810	70/214	0.19984403130872541165530265061534009873867034912109375	0.999999999822477558808486719499342143535614013671875	0.04678475313653378264699966848638723604381084442138671875	0.59479196869063255537213308343780227005481719970703125	-0.7832234598438064	1.2611605601553086	CYFIP2;CHRM1;ITGB4;CHRM4;ITGB3;ARPC1A;ITGB2;ITGA2B;ARPC5L;WASL;FGF2;ACTB;MYLK3;PPP1CB;FGF5;TMSB4X;CFL1;PIP4K2A;ITGB8;ITGB6;GIT1;VAV3;APC2;PDGFRA;PPP1R12A;ACTN3;ACTN1;ITGA1;RRAS2;VAV2;ENAH;TIAM1;MRAS;MYL7;ITGA7;MYH9;PPP1R12B;ARHGEF7;EZR;CRK;ARHGEF6;PDGFB;IQGAP2;EGFR;MYL12A;SLC9A1;FGD3;CDC42;PDGFD;MAPK1;PAK3;WASF1;WASF2;MYH10;PAK4;MAPK3;EGF;LIMK2;LIMK1;FN1;SSH2;SSH3;MYLPF;FGF16;ARPC2;ARPC3;FGF18;FGF13;FGFR3;BCAR1
Melanogenesis_Homo sapiens_hsa04916	34/100	0.2114277911127766806931305154648725874722003936767578125	0.999999999822477558808486719499342143535614013671875	0.09716580818543381348195708824277971871197223663330078125	0.59479196869063255537213308343780227005481719970703125	-0.6105217768704003	0.9486725430407829	GSK3B;WNT2B;ADCY4;ADCY1;GNAI1;ADCY6;ADCY5;WNT11;CREB3L1;CREB3L2;DVL2;MAPK1;DVL3;WNT2;WNT4;MAPK3;WNT10A;CREBBP;TCF7L1;EDN1;FZD2;FZD5;WNT5B;FZD4;WNT7B;FZD7;WNT5A;FZD6;GNAO1;CREB3;PLCB4;ADCY9;KIT;PLCB1
Proteoglycans in cancer_Homo sapiens_hsa05205	66/203	0.224936472220818917122642233152873814105987548828125	0.999999999822477558808486719499342143535614013671875	0.0567364311266255472165909168325015343725681304931640625	0.59479196869063255537213308343780227005481719970703125	-0.6156468156732483	0.9185064247377366	WNT2B;ITGB3;CBLB;FGF2;ACTB;PPP1CB;MYC;KDR;TIMP3;PLCE1;PPP1R12A;WNT5B;WNT5A;GAB1;RRAS2;ANK2;NUDT16L1;HSPG2;ANK1;DCN;VAV2;TIAM1;MRAS;PPP1R12B;EZR;TLR4;MET;DDX5;SDC4;CBL;EGFR;SLC9A1;CDC42;WNT11;GPC3;MAPK1;DROSHA;FLNC;PLCG1;WNT2;WNT4;MAPK3;WNT10A;TGFB2;FZD2;FZD5;FZD4;WNT7B;FZD7;STAT3;FZD6;FN1;IGF2;IGF1;MAPK14;ESR1;MTOR;VEGFA;MAPK11;RPS6KB1;RPS6KB2;MDM2;PDCD4;FAS;NANOG;HPSE
Signaling pathways regulating pluripotency of stem cells_Homo sapiens_hsa04550	47/142	0.2241951408313242743997051320548052899539470672607421875	0.999999999822477558808486719499342143535614013671875	0.07941002287705524465000195277752936817705631256103515625	0.59479196869063255537213308343780227005481719970703125	-0.5067691336004287	0.7577406897505382	GSK3B;WNT2B;DLX5;FGF2;WNT11;ZIC3;MYC;DVL2;MAPK1;DVL3;OTX1;JARID2;JAK2;WNT2;WNT4;MAPK3;APC2;WNT10A;PCGF6;SMAD3;FZD2;FZD5;WNT5B;FZD4;WNT7B;FZD7;STAT3;WNT5A;FZD6;LIF;SMAD9;LIFR;INHBB;IGF1;KLF4;MAPK14;ACVR2B;BMP4;MAPK11;BMP2;REST;ID2;ID1;ID3;NANOG;BMPR1B;FGFR3
2-Oxocarboxylic acid metabolism_Homo sapiens_hsa01210	9/17	0.03910593392936169421236769494498730637133121490478515625	0.8044649265468690746416768888593651354312896728515625	0.0668677973620654675368513153443927876651287078857421875	0.59479196869063255537213308343780227005481719970703125	-0.22318067660070495	0.7234359362944992	CS;GOT1;IDH3G;GPT2;GOT2;ACO1;GPT;ACO2;BCAT1
ECM-receptor interaction_Homo sapiens_hsa04512	29/82	0.1657727396597084290608137280287337489426136016845703125	0.999999999822477558808486719499342143535614013671875	0.08819415809852530763190969764764304272830486297607421875	0.59479196869063255537213308343780227005481719970703125	-0.3757133825684158	0.6752085965952823	LAMA5;SDC4;ITGB4;LAMA4;ITGB3;ITGA2B;LAMA3;TNC;LAMC1;HMMR;THBS2;SV2C;SV2A;CHAD;ITGB8;ITGB6;LAMB3;ITGA1;FN1;HSPG2;COL4A2;COL4A1;COL4A4;COL6A2;COL6A1;COL4A6;COL4A5;ITGA7;CD47
Acute myeloid leukemia_Homo sapiens_hsa05221	21/57	0.156724348114961553601887089826050214469432830810546875	0.999999999822477558808486719499342143535614013671875	0.10301410472278603458473611453882767818868160247802734375	0.59479196869063255537213308343780227005481719970703125	-0.351380409385006	0.6512016332677776	STAT5A;CEBPA;TCF7L1;JUP;CHUK;BAD;STAT3;MTOR;RELA;IKBKB;RPS6KB1;MYC;KIT;RPS6KB2;EIF4EBP1;PIM1;MAPK1;IKBKG;PIM2;RUNX1T1;MAPK3
Lysosome_Homo sapiens_hsa04142	41/123	0.226635372620419273115288660846999846398830413818359375	0.999999999822477558808486719499342143535614013671875	0.08993603740057527773377188395897974260151386260986328125	0.59479196869063255537213308343780227005481719970703125	-0.39291270859623634	0.5832446700245897	SCARB2;IDUA;CLTC;CLTA;ABCB9;TCIRG1;NAGPA;LIPA;CLN5;GGA2;AP4M1;AP3M2;GGA1;CTSO;GGA3;GNPTAB;GM2A;AP1G2;NEU1;ATP6V0A2;ATP6V1H;CTSH;ATP6V0A4;AP3S2;AP1S3;CTSF;ATP6V0A1;ARSA;MANBA;SORT1;SLC11A2;AP1B1;CTNS;AP4B1;GNPTG;NPC1;PPT2;ATP6V0D1;CD68;GLA;ATP6V0C
Focal adhesion_Homo sapiens_hsa04510	65/202	0.25766221932625354984480736675322987139225006103515625	0.999999999822477558808486719499342143535614013671875	0.06669113807444780606115131149635999463498592376708984375	0.59479196869063255537213308343780227005481719970703125	-0.3881311216698132	0.5263468572090914	GSK3B;ITGB4;FLT4;ITGB3;ITGA2B;TNC;PTEN;LAMC1;ARHGAP5;ACTB;MYLK3;PPP1CB;CCND2;KDR;ITGB8;ITGB6;VAV3;PDGFRA;PPP1R12A;ACTN3;ACTN1;ITGA1;VAV2;MYL7;COL4A2;COL4A1;COL4A4;COL6A2;COL6A1;COL4A6;COL4A5;ITGA7;TLN2;PPP1R12B;MET;CRK;BIRC2;SHC4;LAMA5;LAMA4;LAMA3;PDGFB;THBS2;EGFR;MYL12A;CDC42;MAPK9;PDGFD;CHAD;MAPK1;FYN;FLNC;PAK3;PAK4;MAPK3;LAMB3;EGF;BAD;FN1;VEGFC;IGF1;VEGFA;MYLPF;ZYX;BCAR1
