Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
Regulation of actin cytoskeleton_Homo sapiens_hsa04810	21/214	0.00594541767484294859935634036673945956863462924957275390625	0.11067623671630720527669922148561454378068447113037109375	0.02851101003129712097017289806899498216807842254638671875	0.43117258329556140683536114011076278984546661376953125	-1.624124969951282	8.323858907388663	SRC;ITGA3;ARPC1B;ACTN1;ITGB2;PDGFB;PDGFA;MSN;ARPC4;ACTN4;ACTB;VAV2;MYLK;FGD3;MYH9;PIP4K2B;PFN1;EZR;BCAR1;GIT1;VCL
HTLV-I infection_Homo sapiens_hsa05166	24/258	0.00667052854174453833946412117938962182961404323577880859375	0.11240043916263582624015526789662544615566730499267578125	0.033546472131795235238627128637745045125484466552734375	0.43117258329556140683536114011076278984546661376953125	-1.6182595677181228	8.107571348985527	WNT10A;VCAM1;SRF;ITGB2;WNT5A;PDGFB;FZD8;BUB1B;PDGFA;ADCY1;ADCY7;RELB;TGFBR2;NFKB2;CDC20;PPP3CA;KAT2A;XPO1;DVL1;AKT1;VDAC2;MYBL2;SLC25A5;RAN
Leukocyte transendothelial migration_Homo sapiens_hsa04670	14/118	0.004494242997581810415697045613114823936484754085540771484375	0.09063390045123316529629420301716891117393970489501953125	0.01886076631562615124604320726575679145753383636474609375	0.380358787365127348767401826989953406155109405517578125	-1.4441581569699848	7.805614234503022	VASP;VCAM1;MMP2;ACTN1;ITGB2;MSN;PRKCA;ACTN4;ACTB;VAV2;CXCL12;EZR;BCAR1;VCL
ECM-receptor interaction_Homo sapiens_hsa04512	11/82	0.004433865314628007182895519378007520572282373905181884765625	0.09063390045123316529629420301716891117393970489501953125	0.0170211428105649827113854399840420228429138660430908203125	0.380358787365127348767401826989953406155109405517578125	-1.4087032932099077	7.63303561241209	SDC4;COL4A2;COL4A1;ITGA3;COL6A2;COL6A1;SPP1;LAMC2;LAMB1;HMMR;THBS1
Cell cycle_Homo sapiens_hsa04110	14/124	0.006966969369584865255651262572200721479021012783050537109375	0.11240043916263582624015526789662544615566730499267578125	0.0266213026904585960130678046198227093555033206939697265625	0.43117258329556140683536114011076278984546661376953125	-1.379280879207248	6.850301876710302	GADD45B;PLK1;BUB1B;CDC25A;GADD45G;CCNA2;CDC20;FZR1;ESPL1;CCNE1;MCM3;MCM6;E2F4;MCM2
Wnt signaling pathway_Homo sapiens_hsa04310	15/142	0.00972224522860335761687000655228985124267637729644775390625	0.12383070238536907081705606969990185461938381195068359375	0.035600469853228157435243161899052211083471775054931640625	0.43117258329556140683536114011076278984546661376953125	-1.4224094368240507	6.590504686027334	CAMK2B;WNT10A;LEF1;CSNK2A2;WNT5A;FZD8;CACYBP;PRKCA;PPP3CA;SFRP2;DAAM2;DVL1;RUVBL1;GPC4;TBL1X
RNA degradation_Homo sapiens_hsa03018	10/77	0.00817583027908831694308133819504291750490665435791015625	0.11638534867878662371065701108818757347762584686279296875	0.0267030265774168378001274248845220427028834819793701171875	0.43117258329556140683536114011076278984546661376953125	-1.3563539870898909	6.5194144584375335	EXOSC5;EXOSC10;DIS3;PABPC4;PABPC1;EXOSC3;EXOSC2;SKIV2L2;EXOSC1;HSPD1
Tight junction_Homo sapiens_hsa04530	15/139	0.00804725968946149068650175451011818950064480304718017578125	0.11638534867878662371065701108818757347762584686279296875	0.03069482841224153990555834070619312115013599395751953125	0.43117258329556140683536114011076278984546661376953125	-1.3400045067455413	6.462069433483653	SRC;ACTN1;CSNK2A2;SHROOM3;PRKCA;CGN;ACTN4;YBX3;ACTB;PARD6B;PPP2R1B;PPP2R1A;AKT1;MYH9;TJP2
Fc gamma R-mediated phagocytosis_Homo sapiens_hsa04666	11/93	0.01132359258842346484696950170700802118517458438873291015625	0.1370154703199239210054116711035021580755710601806640625	0.035634097793021603239882466596100130118429660797119140625	0.43117258329556140683536114011076278984546661376953125	-1.3211941000955247	5.920094898498547	VASP;MARCKS;MYO10;BIN1;ARPC1B;INPPL1;AKT1;ARPC4;PRKCA;ASAP1;VAV2
Rap1 signaling pathway_Homo sapiens_hsa04015	19/211	0.0199656749735876472284790139610777259804308414459228515625	0.2052400941627230412933613479253835976123809814453125	0.069146832218589249219320436168345622718334197998046875	0.64359743834225369152335360922734253108501434326171875	-1.433683568808835	5.611065778892601	MAP2K3;VASP;NGFR;CSF1;SRC;ITGB2;PDGFB;PDGFA;PRKCA;ADCY1;ADCY7;THBS1;ACTB;VAV2;PARD6B;RAPGEF1;AKT1;PFN1;BCAR1
AGE-RAGE signaling pathway in diabetic complications_Homo sapiens_hsa04933	11/101	0.0200760796971352455109194323767951573245227336883544921875	0.2052400941627230412933613479253835976123809814453125	0.056013736678349516917574391072776052169501781463623046875	0.58936192505046014478153892923728562891483306884765625	-1.4328084379224266	5.599739530293359	COL3A1;EDN1;VCAM1;COL4A2;COL4A1;MMP2;SERPINE1;AKT1;CCL2;PRKCA;TGFBR2
Pathogenic Escherichia coli infection_Homo sapiens_hsa05130	8/55	0.0088739204985482066090352049059220007620751857757568359375	0.1193049311471481022106644331870484165847301483154296875	0.0267351936572084621090983347357905586250126361846923828125	0.43117258329556140683536114011076278984546661376953125	-1.1503281453018692	5.4348847406875205	TUBA1C;TUBB6;NCL;ARPC1B;ARPC4;PRKCA;EZR;ACTB
Amoebiasis_Homo sapiens_hsa05146	11/100	0.018770927813034639364264677396931801922619342803955078125	0.2052400941627230412933613479253835976123809814453125	0.053117244161253344969519929463785956613719463348388671875	0.58428968577378681548140093582333065569400787353515625	-1.3119043320758217	5.2154048279816285	COL3A1;COL4A2;COL4A1;ACTN1;ITGB2;LAMC2;PRKCA;LAMB1;ACTN4;ADCY1;VCL
Oocyte meiosis_Homo sapiens_hsa04114	12/123	0.03362673232751632601544855560860014520585536956787109375	0.296383006184721964348938172406633384525775909423828125	0.0865845508847697120646813573330291546881198883056640625	0.6566313978091915526391630919533781707286834716796875	-1.1949163954237718	4.0536749154065905	CDC20;CAMK2B;PPP3CA;PPP2R1B;ESPL1;CCNE1;PPP2R1A;PLK1;FBXO5;ADCY1;ADCY7;AURKA
TNF signaling pathway_Homo sapiens_hsa04668	11/110	0.034985141518647566716282426568795926868915557861328125	0.296383006184721964348938172406633384525775909423828125	0.08682729227228978829966621333369403146207332611083984375	0.6566313978091915526391630919533781707286834716796875	-1.187692387877486	3.982132849057255	MAP2K3;CXCL10;EDN1;JAG1;VCAM1;CSF1;LIF;AKT1;CCL2;TNFRSF1B;CX3CL1
Protein digestion and absorption_Homo sapiens_hsa04974	10/90	0.022885051960555756467297072731525986455380916595458984375	0.2215273029781797131665399547273409552872180938720703125	0.060251998241356401198043357680944609455764293670654296875	0.6075409822670103654473905407940037548542022705078125	-1.0021832644610846	3.7855181166361835	KCNK5;COL18A1;COL3A1;COL27A1;COL4A2;COL4A1;COL6A2;COL5A2;COL6A1;ATP1B1
Proteoglycans in cancer_Homo sapiens_hsa05205	17/203	0.0480011179114065711370784583778004162013530731201171875	0.331893443844582580748436839712667278945446014404296875	0.12922781790793058664945647251443006098270416259765625	0.86869810926997781397318476592772640287876129150390625	-1.133309797387815	3.4413303080334017	CAMK2B;WNT10A;SDC4;SRC;MMP2;WNT5A;FZD8;MSN;TWIST1;PRKCA;THBS1;ANK1;ACTB;VAV2;AKT1;EZR;EIF4B
Melanogenesis_Homo sapiens_hsa04916	10/100	0.043089769104187873594025148804576019756495952606201171875	0.320544414499921603844967421537148766219615936279296875	0.0994194482951011038185384904863894917070865631103515625	0.70763254374748429942343364018597640097141265869140625	-1.062161567450972	3.339934850296275	CAMK2B;WNT10A;EDN1;DVL1;LEF1;WNT5A;FZD8;PRKCA;ADCY1;ADCY7
Pathways in cancer_Homo sapiens_hsa05200	29/397	0.0602250322020383144216992832298274151980876922607421875	0.40484604980259086826066550202085636556148529052734375	0.1909673035250202544066411292078555561602115631103515625	0.99999999999325550614770463653258047997951507568359375	-1.1755100333446569	3.3027919790055718	HSP90AB1;LEF1;PDGFB;PDGFA;LAMC2;ADCY1;ADCY7;DVL1;AKT1;BID;WNT10A;ITGA3;DAPK2;MMP2;WNT5A;FZD8;PRKCA;LAMB1;TGFBR2;RUNX1;NFKB2;BMP4;BMP2;CXCL12;TRAF4;COL4A2;CCNE1;COL4A1;PPARG
TGF-beta signaling pathway_Homo sapiens_hsa04350	9/84	0.03674169498157710267438602613765397109091281890869140625	0.296383006184721964348938172406633384525775909423828125	0.085023067803671636966100777499377727508544921875	0.6566313978091915526391630919533781707286834716796875	-0.9957697259789198	3.289866904267236	BMP4;BMP2;PPP2R1B;PPP2R1A;INHBB;E2F4;GDF6;THBS1;TGFBR2
Basal cell carcinoma_Homo sapiens_hsa05217	7/55	0.027551809396688047015810951734238187782466411590576171875	0.25644376438455795952364724143990315496921539306640625	0.063393206172011551391420880463556386530399322509765625	0.6136462357450718219098462213878519833087921142578125	-0.82701445035841	2.9703771069878324	BMP4;WNT10A;BMP2;DVL1;LEF1;WNT5A;FZD8
Gastric acid secretion_Homo sapiens_hsa04971	8/74	0.0452644732965270801816615175994229502975940704345703125	0.3221765452282221442459331228747032582759857177734375	0.0972754662182195029007658604314201511442661285400390625	0.70763254374748429942343364018597640097141265869140625	-0.8870031486791332	2.745481246698238	CAMK2B;PRKCA;ADCY1;ATP1B1;EZR;ADCY7;ACTB;MYLK
Apoptosis_Homo sapiens_hsa04210	12/140	0.0755432075615457832018506678650737740099430084228515625	0.4810909534182652436129501438699662685394287109375	0.1629691151951665750718944991604075767099857330322265625	0.99999999999325550614770463653258047997951507568359375	-1.010237298531574	2.6094939599359117	TUBA1C;GADD45B;CTSZ;LMNA;CAPN2;AKT1;HTRA2;BID;EIF2S1;ACTB;MCL1;GADD45G
Signaling pathways regulating pluripotency of stem cells_Homo sapiens_hsa04550	12/142	0.08201604918288517287461303340023732744157314300537109375	0.5089201000579028910664192153490148484706878662109375	0.1736998031309528178756096394863561727106571197509765625	0.99999999999325550614770463653258047997951507568359375	-0.8809290364990968	2.203062861575389	BMP4;WNT10A;BMP2;REST;PCGF6;DVL1;WNT5A;LIF;FZD8;AKT1;INHBB;DUSP9
Aminoacyl-tRNA biosynthesis_Homo sapiens_hsa00970	7/66	0.06405772930133206422009806146888877265155315399169921875	0.41897217543033404840713274097652174532413482666015625	0.12433701793847774796919480877477326430380344390869140625	0.8597016668889032597888899545068852603435516357421875	-0.6450586977482883	1.7726023249884546	KARS;VARS;MARS2;RARS;FARSA;YARS2;FARSB
Small cell lung cancer_Homo sapiens_hsa05222	8/86	0.0918771530547599635241340365610085427761077880859375	0.550312087196131560773437740863300859928131103515625	0.1709339802301711730425637369989999569952487945556640625	0.99999999999325550614770463653258047997951507568359375	-0.6698319330234817	1.5990917075881697	TRAF4;COL4A2;CCNE1;COL4A1;ITGA3;AKT1;LAMC2;LAMB1
Drug metabolism - other enzymes_Homo sapiens_hsa00983	6/46	0.035958827952150239359863093113744980655610561370849609375	0.296383006184721964348938172406633384525775909423828125	0.07579217901896172226994252696385956369340419769287109375	0.6566313978091915526391630919533781707286834716796875	-0.4570655559407267	1.5199169614528214	UCK2;IMPDH2;GMPS;TK1;GUSB;UMPS
Epstein-Barr virus infection_Homo sapiens_hsa05169	15/202	0.1306734203771265645510624153757817111909389495849609375	0.63245935462529256909647301654331386089324951171875	0.264162328692909564864521598792634904384613037109375	0.99999999999325550614770463653258047997951507568359375	-0.737704314594018	1.5012681476844627	MAP2K3;USP7;CSNK2A2;RELB;NFKB2;CCNA2;XPO1;POLR3A;PSMD3;POLR1D;AKT1;POLR2F;VIM;POLR2H;RAN
Herpes simplex infection_Homo sapiens_hsa05168	14/185	0.1263360086664479797757820733750122599303722381591796875	0.63245935462529256909647301654331386089324951171875	0.2526055899575141427959579232265241444110870361328125	0.99999999999325550614770463653258047997951507568359375	-0.6807893903025056	1.4084240251872495	USP7;MCRS1;CSNK2A2;SRSF1;EIF2S1;TAF5L;SRPK1;CDC34;HNRNPK;EEF1D;C1QBP;SRSF2;CCL2;GTF2I
Viral carcinogenesis_Homo sapiens_hsa05203	15/205	0.1423675601660580880558626404308597557246685028076171875	0.6500556520789821934869223696296103298664093017578125	0.2815844762510995025195370544679462909698486328125	0.99999999999325550614770463653258047997951507568359375	-0.6595574356931181	1.2857037454101357	USP7;SRC;ACTN1;SRF;CHD4;SCRIB;ACTN4;HDAC7;NFKB2;CCNA2;CDC20;KAT2A;HNRNPK;CCNE1;MAPKAPK2
Gap junction_Homo sapiens_hsa04540	8/88	0.1016157943335070645840545466853654943406581878662109375	0.568017932693138494215645550866611301898956298828125	0.1851772992379463744772039035524358041584491729736328125	0.99999999999325550614770463653258047997951507568359375	-0.5544036280961556	1.267675108500335	TUBA1C;TUBB6;SRC;PDGFB;PDGFA;PRKCA;ADCY1;ADCY7
PI3K-Akt signaling pathway_Homo sapiens_hsa04151	23/341	0.1590118902327757322012757867923937737941741943359375	0.6751031129181004342143523899721913039684295654296875	0.345982519597164805968958489756914786994457244873046875	0.99999999999325550614770463653258047997951507568359375	-0.6151441041313358	1.1311123986662779	NGFR;HSP90AB1;CSF1;ITGA3;PDGFB;PDGFA;LAMC2;PRKCA;LAMB1;THBS1;COL4A2;PPP2R1B;CCNE1;COL4A1;PPP2R1A;CDC37;COL6A2;COL6A1;SPP1;AKT1;EIF4E;EIF4B;MCL1
Calcium signaling pathway_Homo sapiens_hsa04020	13/180	0.1743986296537010094453989950125105679035186767578125	0.7034078062699273825586487873806618154048919677734375	0.315686991640632019784362682912615127861499786376953125	0.99999999999325550614770463653258047997951507568359375	-0.4706396553251429	0.821930565259177	CAMK2B;CACNA1B;PRKCA;ADCY1;ADCY7;MYLK;P2RX7;PPP3CA;HTR7;STIM2;PPIF;VDAC2;SLC25A5
Axon guidance_Homo sapiens_hsa04360	10/127	0.1476443214332640863073464743138174526393413543701171875	0.6616652923490724536037532743648625910282135009765625	0.261321220360261563531167894325335510075092315673828125	0.99999999999325550614770463653258047997951507568359375	-0.4148221194368402	0.7935336129700469	PPP3CA;EPHA7;CXCL12;SEMA4D;SEMA3A;LRRC4;PLXNB2;SEMA3F;NTN1;PLXNA3
Arrhythmogenic right ventricular cardiomyopathy (ARVC)_Homo sapiens_hsa05412	7/74	0.10327598776238881839173444632251630537211894989013671875	0.568017932693138494215645550866611301898956298828125	0.1822141892896136372570481398724950850009918212890625	0.99999999999325550614770463653258047997951507568359375	-0.33511990953768883	0.7608396144185232	ITGA3;ACTN1;LMNA;LEF1;PKP2;ACTN4;ACTB
Progesterone-mediated oocyte maturation_Homo sapiens_hsa04914	8/98	0.158367901572484648387018069115583784878253936767578125	0.6751031129181004342143523899721913039684295654296875	0.26308238876092338021095429212437011301517486572265625	0.99999999999325550614770463653258047997951507568359375	-0.4014743075981993	0.7398506895388403	CCNA2;FZR1;HSP90AB1;PLK1;AKT1;ADCY1;ADCY7;CDC25A
cGMP-PKG signaling pathway_Homo sapiens_hsa04022	12/167	0.1908232602546776346397194856763235293328762054443359375	0.73821305406207649024707961871172301471233367919921875	0.331462926871665619632523203108576126396656036376953125	0.99999999999325550614770463653258047997951507568359375	-0.3566768218503199	0.5908022049862767	VASP;PPP3CA;SRF;PPIF;AKT1;VDAC2;ADCY1;ATP1B1;SLC25A5;ADCY7;GTF2I;MYLK
MAPK signaling pathway_Homo sapiens_hsa04010	17/255	0.215857835749698800942297793881152756512165069580078125	0.80170361013516544534951435707625932991504669189453125	0.394084580466255385289287005434744060039520263671875	0.99999999999325550614770463653258047997951507568359375	-0.3683641225958408	0.5647520233275567	MAP2K3;GADD45B;SRF;CACNA1B;PDGFB;PDGFA;PRKCA;DUSP9;RELB;TGFBR2;GADD45G;NFKB2;PPP3CA;PPP5C;MAPKAPK2;AKT1;PTPN7
Endocytosis_Homo sapiens_hsa04144	17/259	0.234503168557951280348561340360902249813079833984375	0.80170361013516544534951435707625932991504669189453125	0.41792584511613739550739410333335399627685546875	0.99999999999325550614770463653258047997951507568359375	-0.2683158268655893	0.3891347353672409	PSD;SRC;ARPC1B;AGAP1;ARPC4;AP2A1;ASAP1;AP2A2;TGFBR2;EHD2;PARD6B;BIN1;GRK6;FOLR1;LDLR;SNX5;GIT1
AMPK signaling pathway_Homo sapiens_hsa04152	9/124	0.225556452537301443950212842537439428269863128662109375	0.80170361013516544534951435707625932991504669189453125	0.354725484052188899664059817951056174933910369873046875	0.99999999999325550614770463653258047997951507568359375	-0.10317535817964753	0.15364717591198535	CCNA2;PPP2R1B;PPP2R1A;FASN;AKT1;PPARG;EEF2;ELAVL1;CAMKK2
GnRH signaling pathway_Homo sapiens_hsa04912	7/91	0.2192228753783053984971473937548580579459667205810546875	0.80170361013516544534951435707625932991504669189453125	0.3316842648872084797773140962817706167697906494140625	0.99999999999325550614770463653258047997951507568359375	-0.03104819314852966	0.04712079861797284	MAP2K3;CAMK2B;SRC;MMP2;PRKCA;ADCY1;ADCY7
Olfactory transduction_Homo sapiens_hsa04740	1/415	0.99999999974274766945114834015839733183383941650390625	0.99999999974274766945114834015839733183383941650390625	0.99999999999325550614770463653258047997951507568359375	0.99999999999325550614770463653258047997951507568359375	3.726143661651292	-0.0000000009585591410429225	CAMK2B
Neuroactive ligand-receptor interaction_Homo sapiens_hsa04080	3/277	0.999971999636608988026864608400501310825347900390625	0.99999999974274766945114834015839733183383941650390625	0.999991844250728956211560216615907847881317138671875	0.99999999999325550614770463653258047997951507568359375	3.9046787048708014	-0.00010933395336388445	P2RX7;ADCYAP1R1;HTR7
Alcoholism_Homo sapiens_hsa05034	3/179	0.9969894330667854465133359553874470293521881103515625	0.99999999974274766945114834015839733183383941650390625	0.99858416303703501082367210983647964894771575927734375	0.99999999999325550614770463653258047997951507568359375	4.088393902771283	-0.012326948369710518	SLC29A1;HDAC7;CAMKK2
Dilated cardiomyopathy_Homo sapiens_hsa05414	7/90	0.211379498021296463594609349456732161343097686767578125	0.799278726893027258171287030563689768314361572265625	0.32227192603710808072037252713926136493682861328125	0.99999999999325550614770463653258047997951507568359375	0.009642598014868524	-0.014985563427953279	ITGA3;TNNT2;LMNA;TPM1;ADCY1;ADCY7;ACTB
Systemic lupus erythematosus_Homo sapiens_hsa05322	2/135	0.995190899340243628756752514163963496685028076171875	0.99999999974274766945114834015839733183383941650390625	0.9973300724613078926950038294307887554168701171875	0.99999999999325550614770463653258047997951507568359375	4.197904065100881	-0.020236842812413055	ACTN1;ACTN4
Alzheimer's disease_Homo sapiens_hsa05010	3/168	0.99503974498704739204413272091187536716461181640625	0.99999999974274766945114834015839733183383941650390625	0.99754598265165872472692853989428840577602386474609375	0.99999999999325550614770463653258047997951507568359375	4.0904561610544565	-0.020340193760320858	PPP3CA;CAPN2;BID
Glycerophospholipid metabolism_Homo sapiens_hsa00564	1/95	0.99488933489550124278366638463921844959259033203125	0.99999999974274766945114834015839733183383941650390625	0.99670103433250945013099908464937470853328704833984375	0.99999999999325550614770463653258047997951507568359375	4.756778908135779	-0.024372637354106913	LPCAT4
Jak-STAT signaling pathway_Homo sapiens_hsa04630	3/158	0.99223876090076690292818284433451481163501739501953125	0.99999999974274766945114834015839733183383941650390625	0.99598119702423371091271064869943074882030487060546875	0.99999999999325550614770463653258047997951507568359375	4.0434339485435675	-0.03150447329243204	LIF;AKT1;MCL1
Non-alcoholic fatty liver disease (NAFLD)_Homo sapiens_hsa04932	3/151	0.98942359050419792509956096182577311992645263671875	0.99999999974274766945114834015839733183383941650390625	0.99434750710622343827793656600988470017910003662109375	0.99999999999325550614770463653258047997951507568359375	4.056023435547904	-0.043126631389735263	AKT1;BID;EIF2S1
Taste transduction_Homo sapiens_hsa04742	1/83	0.99003326936853552897588315317989327013492584228515625	0.99999999974274766945114834015839733183383941650390625	0.993232888573475580784588601090945303440093994140625	0.99999999999325550614770463653258047997951507568359375	5.232740797363754	-0.05241495693578405	KCNK5
Transcriptional misregulation in cancer_Homo sapiens_hsa05202	12/180	0.26516916145195035259263249827199615538120269775390625	0.82596305306105899379787160796695388853549957275390625	0.423564344172743911798306726268492639064788818359375	0.99999999999325550614770463653258047997951507568359375	0.04048091581259876	-0.05373385400955869	CDK9;NGFR;SIX4;EWSR1;DOT1L;PDGFA;SIX1;PPARG;MLLT1;ETV4;TGFBR2;RUNX1
Pertussis_Homo sapiens_hsa05133	1/75	0.98444620267613203168366453610360622406005859375	0.99999999974274766945114834015839733183383941650390625	0.9890823549520180169025707073160447180271148681640625	0.99999999999325550614770463653258047997951507568359375	5.731160486404345	-0.08984182484523032	ITGB2
Leishmaniasis_Homo sapiens_hsa05140	1/73	0.98261619295405910889940059860236942768096923828125	0.99999999974274766945114834015839733183383941650390625	0.9876966314454922457599650442716665565967559814453125	0.99999999999325550614770463653258047997951507568359375	5.787998431673447	-0.10150227449920848	ITGB2
RIG-I-like receptor signaling pathway_Homo sapiens_hsa04622	1/70	0.979460104320971414182395164971239864826202392578125	0.99999999974274766945114834015839733183383941650390625	0.98528231845730662730176163677242584526538848876953125	0.99999999999325550614770463653258047997951507568359375	6.054664313458348	-0.12565712926472722	CXCL10
Shigellosis_Homo sapiens_hsa05131	6/65	0.136942630205492077433149233911535702645778656005859375	0.646067408384642050123147782869637012481689453125	0.22171641234502492689983910167939029633998870849609375	0.99999999999325550614770463653258047997951507568359375	0.06406544611987708	-0.12737448423323008	SRC;ARPC1B;ARPC4;PFN1;ACTB;VCL
Ras signaling pathway_Homo sapiens_hsa04014	7/227	0.96436723412175562319958999069058336317539215087890625	0.99999999974274766945114834015839733183383941650390625	0.9837528824381933656439969126950018107891082763671875	0.99999999999325550614770463653258047997951507568359375	3.862881337593237	-0.1401573432927813	NGFR;HTR7;CSF1;PDGFB;AKT1;PDGFA;PRKCA
Central carbon metabolism in cancer_Homo sapiens_hsa05230	1/67	0.9757316438315200013420280811260454356670379638671875	0.99999999974274766945114834015839733183383941650390625	0.9823955637956320874337734494474716484546661376953125	0.99999999999325550614770463653258047997951507568359375	6.0110493124978595	-0.147677568834761	AKT1
Adrenergic signaling in cardiomyocytes_Homo sapiens_hsa04261	10/148	0.276458707842751116867674454624648205935955047607421875	0.82596305306105899379787160796695388853549957275390625	0.422295093144034350274296230054460465908050537109375	0.99999999999325550614770463653258047997951507568359375	0.1393453415064875	-0.17915544273406014	CAMK2B;PPP2R1B;PPP2R1A;TNNT2;TPM1;AKT1;PRKCA;ADCY1;ATP1B1;ADCY7
