Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
positive regulation of autophagy (GO:0010508)	6/68	0.0107369494180158224494459062725582043640315532684326171875	0.86482385220545265891445296801975928246974945068359375	0.004533333969575868878376656567752434057183563709259033203125	0.6758497198676678419104746353696100413799285888671875	-2.2111738725469134	10.025604449253386	PLK3;NPRL2;IKBKG;PIM2;TRIM21;MID2
negative regulation of cellular protein catabolic process (GO:1903363)	2/11	0.034991217651843327385297044429535162635147571563720703125	0.86482385220545265891445296801975928246974945068359375	0.0293294080995900700858936005488430964760482311248779296875	0.68470889059582240587786827745730988681316375732421875	-2.83634176652093	9.509284405550444	RIC1;ATRAID
endosomal vesicle fusion (GO:0034058)	2/11	0.034991217651843327385297044429535162635147571563720703125	0.86482385220545265891445296801975928246974945068359375	0.0293294080995900700858936005488430964760482311248779296875	0.68470889059582240587786827745730988681316375732421875	-2.7506836296577766	9.222101952894036	SAMD9L;RBSN
glucose import (GO:0046323)	2/10	0.029149952381500275622183693258193670772016048431396484375	0.86482385220545265891445296801975928246974945068359375	0.025160493369499860316640393875786685384809970855712890625	0.68470889059582240587786827745730988681316375732421875	-2.5056601391316247	8.858265300577706	RAB4B;SLC2A8
regulation of synaptic vesicle cycle (GO:0098693)	2/12	0.0412410997259717582164029181512887589633464813232421875	0.86482385220545265891445296801975928246974945068359375	0.033751597583394320201133353975819773040711879730224609375	0.68470889059582240587786827745730988681316375732421875	-2.757725229698671	8.792510376672288	PREPL;CDK5
regulation of actin filament-based movement (GO:1903115)	2/11	0.034991217651843327385297044429535162635147571563720703125	0.86482385220545265891445296801975928246974945068359375	0.0293294080995900700858936005488430964760482311248779296875	0.68470889059582240587786827745730988681316375732421875	-2.6120149592732833	8.757193301760951	PDE4D;PDE4B
cyclic nucleotide catabolic process (GO:0009214)	2/10	0.029149952381500275622183693258193670772016048431396484375	0.86482385220545265891445296801975928246974945068359375	0.025160493369499860316640393875786685384809970855712890625	0.68470889059582240587786827745730988681316375732421875	-2.296815567427133	8.119936668592901	PDE4D;PDE4B
positive regulation of interleukin-2 production (GO:0032743)	3/21	0.0188479572760968487610266919318746658973395824432373046875	0.86482385220545265891445296801975928246974945068359375	0.013323843783814730279413396374366129748523235321044921875	0.68470889059582240587786827745730988681316375732421875	-2.039324109735614	8.098871308782773	PDE4D;PDE4B;PRKD2
endosome transport via multivesicular body sorting pathway (GO:0032509)	2/13	0.047872908296558984442281570181876304559409618377685546875	0.86482385220545265891445296801975928246974945068359375	0.03841468580873787230789417890264303423464298248291015625	0.68470889059582240587786827745730988681316375732421875	-2.599236315907764	7.89961336784894	TMEM50A;TMEM50B
negative regulation of viral process (GO:0048525)	3/22	0.0213891624859602787200874018935792264528572559356689453125	0.86482385220545265891445296801975928246974945068359375	0.0149101258230356741030231404465666855685412883758544921875	0.68470889059582240587786827745730988681316375732421875	-2.0543586137479326	7.898743675010163	TRIM14;TRIM21;MID2
histone lysine demethylation (GO:0070076)	3/22	0.0213891624859602787200874018935792264528572559356689453125	0.86482385220545265891445296801975928246974945068359375	0.0149101258230356741030231404465666855685412883758544921875	0.68470889059582240587786827745730988681316375732421875	-2.03909684745721	7.840064153746638	KDM4B;KDM3A;PHF8
double-strand break repair via homologous recombination (GO:0000724)	6/77	0.0189650207179155420866845105365428025834262371063232421875	0.86482385220545265891445296801975928246974945068359375	0.007904267288852351303063414889038540422916412353515625	0.6758497198676678419104746353696100413799285888671875	-1.9771339091157243	7.839650336500218	MUS81;ZFYVE26;SFR1;GINS4;BRCA1;AP5S1
poly(A)+ mRNA export from nucleus (GO:0016973)	2/14	0.05486110427216213392132004855739069171249866485595703125	0.86482385220545265891445296801975928246974945068359375	0.04330670136365825928503880959397065453231334686279296875	0.68470889059582240587786827745730988681316375732421875	-2.691730400431952	7.813960555294977	ZC3H11A;ZC3H3
intracellular protein transmembrane transport (GO:0065002)	2/12	0.0412410997259717582164029181512887589633464813232421875	0.86482385220545265891445296801975928246974945068359375	0.033751597583394320201133353975819773040711879730224609375	0.68470889059582240587786827745730988681316375732421875	-2.4057999972549218	7.670460135861104	SRP19;C2CD5
oxygen homeostasis (GO:0032364)	1/7	0.1767589703820816871004950598944560624659061431884765625	0.86482385220545265891445296801975928246974945068359375	0.15591929623870004473218386920052580535411834716796875	0.68470889059582240587786827745730988681316375732421875	-4.424364967987629	7.667283899508479	NARFL
protein neddylation (GO:0045116)	2/14	0.05486110427216213392132004855739069171249866485595703125	0.86482385220545265891445296801975928246974945068359375	0.04330670136365825928503880959397065453231334686279296875	0.68470889059582240587786827745730988681316375732421875	-2.619964056677101	7.605626399984269	DCUN1D3;DCUN1D2
negative regulation of viral transcription (GO:0032897)	3/24	0.0270050152081010748361666884420628775842487812042236328125	0.86482385220545265891445296801975928246974945068359375	0.01838952849944379408508865481053362600505352020263671875	0.68470889059582240587786827745730988681316375732421875	-2.058235265312703	7.433795574519399	TRIM14;TRIM21;MID2
regulation of cellular protein catabolic process (GO:1903362)	2/18	0.08590491340764556948972341388071072287857532501220703125	0.86482385220545265891445296801975928246974945068359375	0.064938137860032885129157875780947506427764892578125	0.68470889059582240587786827745730988681316375732421875	-2.9993717834423954	7.362000790915862	RIC1;ATRAID
G2 DNA damage checkpoint (GO:0031572)	4/33	0.012156318925243221606979915350166265852749347686767578125	0.86482385220545265891445296801975928246974945068359375	0.00725271433460294122352873813497353694401681423187255859375	0.6758497198676678419104746353696100413799285888671875	-1.6665688089129	7.349412070215729	MUS81;TAOK3;ABRAXAS1;BRCA1
magnesium ion transport (GO:0015693)	2/12	0.0412410997259717582164029181512887589633464813232421875	0.86482385220545265891445296801975928246974945068359375	0.033751597583394320201133353975819773040711879730224609375	0.68470889059582240587786827745730988681316375732421875	-2.2894024127360155	7.2993473945769045	MMGT1;NIPA1
cAMP metabolic process (GO:0046058)	3/25	0.030078925724410669750863434046550537459552288055419921875	0.86482385220545265891445296801975928246974945068359375	0.0202836203976033448148630355944987968541681766510009765625	0.68470889059582240587786827745730988681316375732421875	-2.068824101010584	7.249015855261404	PDE4D;PDE4B;ADCY5
positive regulation of ubiquitin-protein transferase activity (GO:0051443)	4/32	0.0109140516970512822803041075303553952835500240325927734375	0.86482385220545265891445296801975928246974945068359375	0.006575096179920629502202444882641430012881755828857421875	0.6758497198676678419104746353696100413799285888671875	-1.6008518865992993	7.23217524918816	GORASP1;DCUN1D3;DCUN1D2;TRIB3
regulation of interleukin-2 production (GO:0032663)	3/22	0.0213891624859602787200874018935792264528572559356689453125	0.86482385220545265891445296801975928246974945068359375	0.0149101258230356741030231404465666855685412883758544921875	0.68470889059582240587786827745730988681316375732421875	-1.8754516882194991	7.210869641247808	PDE4D;PDE4B;PRKD2
signal transduction involved in G2 DNA damage checkpoint (GO:0072425)	2/13	0.047872908296558984442281570181876304559409618377685546875	0.86482385220545265891445296801975928246974945068359375	0.03841468580873787230789417890264303423464298248291015625	0.68470889059582240587786827745730988681316375732421875	-2.3589612127018267	7.169367947057328	ABRAXAS1;BRCA1
regulation of ubiquitin-protein transferase activity (GO:0051438)	4/32	0.0109140516970512822803041075303553952835500240325927734375	0.86482385220545265891445296801975928246974945068359375	0.006575096179920629502202444882641430012881755828857421875	0.6758497198676678419104746353696100413799285888671875	-1.5848534616185217	7.159899097883642	DCUN1D3;LIMK1;DCUN1D2;TRIB3
protein transport (GO:0015031)	16/327	0.0188213267254562950647756025546186720021069049835205078125	0.86482385220545265891445296801975928246974945068359375	0.0024504268532723415784102538594879661104641854763031005859375	0.58739842829047528294239555179956369102001190185546875	-1.7591645472675064	6.988746730087304	NSF;NAPB;CALCRL;RAB4B;RIC1;MIA3;VPS26B;ARFGAP3;RPGR;AP4M1;RAB40C;MYO6;TBC1D13;TMED3;VIPAS39;ATP6V1F
signal peptide processing (GO:0006465)	3/26	0.033328970964721017777865341713550151325762271881103515625	0.86482385220545265891445296801975928246974945068359375	0.02228099110972790730667014713617390953004360198974609375	0.68470889059582240587786827745730988681316375732421875	-2.053971200721061	6.986230292877802	SPCS2;SEC11A;SEC11C
positive regulation of TOR signaling (GO:0032008)	4/33	0.012156318925243221606979915350166265852749347686767578125	0.86482385220545265891445296801975928246974945068359375	0.00725271433460294122352873813497353694401681423187255859375	0.6758497198676678419104746353696100413799285888671875	-1.5839640559913364	6.985132860781265	WDR59;SMCR8;SLC38A9;RICTOR
negative regulation of fatty acid biosynthetic process (GO:0045717)	2/12	0.0412410997259717582164029181512887589633464813232421875	0.86482385220545265891445296801975928246974945068359375	0.033751597583394320201133353975819773040711879730224609375	0.68470889059582240587786827745730988681316375732421875	-2.1816319769855643	6.955740763854715	TRIB3;BRCA1
negative regulation of viral release from host cell (GO:1902187)	2/14	0.05486110427216213392132004855739069171249866485595703125	0.86482385220545265891445296801975928246974945068359375	0.04330670136365825928503880959397065453231334686279296875	0.68470889059582240587786827745730988681316375732421875	-2.392352855872428	6.944882313300984	TRIM21;MID2
intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress (GO:0070059)	3/25	0.030078925724410669750863434046550537459552288055419921875	0.86482385220545265891445296801975928246974945068359375	0.0202836203976033448148630355944987968541681766510009765625	0.68470889059582240587786827745730988681316375732421875	-1.9722122655934688	6.910494699014979	PPP1R15A;TRIB3;SELENOK
negative regulation of fatty acid metabolic process (GO:0045922)	2/13	0.047872908296558984442281570181876304559409618377685546875	0.86482385220545265891445296801975928246974945068359375	0.03841468580873787230789417890264303423464298248291015625	0.68470889059582240587786827745730988681316375732421875	-2.2561768082329468	6.8569850172792846	TRIB3;BRCA1
negative regulation of peptidyl-threonine phosphorylation (GO:0010801)	2/16	0.0698100024106636796172864478648989461362361907958984375	0.86482385220545265891445296801975928246974945068359375	0.053731583540209772176243774310933076776564121246337890625	0.68470889059582240587786827745730988681316375732421875	-2.547395898449037	6.781111784111158	DGKQ;DDIT4
negative regulation of hydrogen peroxide-induced cell death (GO:1903206)	2/15	0.0621812569082831612110595642661792226135730743408203125	0.86482385220545265891445296801975928246974945068359375	0.048416066008283686894486663732095621526241302490234375	0.68470889059582240587786827745730988681316375732421875	-2.411086714584274	6.6972795707764705	NR4A3;PYCR1
regulation of peptidyl-serine phosphorylation (GO:0033135)	6/87	0.032245458159627156391469071650135447271168231964111328125	0.86482385220545265891445296801975928246974945068359375	0.01343539315476061264675866624429545481689274311065673828125	0.68470889059582240587786827745730988681316375732421875	-1.939458781374335	6.6608347217771335	RASSF2;PDE4D;DDIT4;CREBL2;PRKD2;GPD1L
retrograde transport, vesicle recycling within Golgi (GO:0000301)	1/7	0.1767589703820816871004950598944560624659061431884765625	0.86482385220545265891445296801975928246974945068359375	0.15591929623870004473218386920052580535411834716796875	0.68470889059582240587786827745730988681316375732421875	-3.814432457119793	6.6102902395820005	GOLGA5
signal transduction involved in DNA damage checkpoint (GO:0072422)	2/14	0.05486110427216213392132004855739069171249866485595703125	0.86482385220545265891445296801975928246974945068359375	0.04330670136365825928503880959397065453231334686279296875	0.68470889059582240587786827745730988681316375732421875	-2.231272377316443	6.47727363099665	ABRAXAS1;BRCA1
protein targeting to vacuole (GO:0006623)	3/28	0.04035165434156777475305233338076504878699779510498046875	0.86482385220545265891445296801975928246974945068359375	0.0265856388450306825588231873780387104488909244537353515625	0.68470889059582240587786827745730988681316375732421875	-2.0158263898739817	6.471050426957646	AP4M1;TMEM50A;TMEM50B
regulation of synaptic vesicle transport (GO:1902803)	2/14	0.05486110427216213392132004855739069171249866485595703125	0.86482385220545265891445296801975928246974945068359375	0.04330670136365825928503880959397065453231334686279296875	0.68470889059582240587786827745730988681316375732421875	-2.2081823591831253	6.41024444750716	PREPL;CDK5
TRIF-dependent toll-like receptor signaling pathway (GO:0035666)	3/30	0.04805815676373714762092959063011221587657928466796875	0.86482385220545265891445296801975928246974945068359375	0.031302111131062355930954055338588659651577472686767578125	0.68470889059582240587786827745730988681316375732421875	-2.1085531875364176	6.400183006026544	IKBKB;TLR6;IKBKG
monosaccharide transport (GO:0015749)	2/15	0.0621812569082831612110595642661792226135730743408203125	0.86482385220545265891445296801975928246974945068359375	0.048416066008283686894486663732095621526241302490234375	0.68470889059582240587786827745730988681316375732421875	-2.298990395482571	6.385909439068652	SLC23A1;SLC2A8
positive regulation of microtubule motor activity (GO:2000576)	1/7	0.1767589703820816871004950598944560624659061431884765625	0.86482385220545265891445296801975928246974945068359375	0.15591929623870004473218386920052580535411834716796875	0.68470889059582240587786827745730988681316375732421875	-3.684258855627689	6.384703524633526	DNAL4
cellular response to nitrogen compound (GO:1901699)	2/15	0.0621812569082831612110595642661792226135730743408203125	0.86482385220545265891445296801975928246974945068359375	0.048416066008283686894486663732095621526241302490234375	0.68470889059582240587786827745730988681316375732421875	-2.29026784350171	6.361680791947378	RIOK3;TIMELESS
diacylglycerol metabolic process (GO:0046339)	2/14	0.05486110427216213392132004855739069171249866485595703125	0.86482385220545265891445296801975928246974945068359375	0.04330670136365825928503880959397065453231334686279296875	0.68470889059582240587786827745730988681316375732421875	-2.1806861698708304	6.3304243664646025	DGKQ;ANG
positive regulation of glucose transport (GO:0010828)	3/26	0.033328970964721017777865341713550151325762271881103515625	0.86482385220545265891445296801975928246974945068359375	0.02228099110972790730667014713617390953004360198974609375	0.68470889059582240587786827745730988681316375732421875	-1.8527771268912712	6.3019032035575	C2CD5;NR4A3;CREBL2
monoamine transport (GO:0015844)	1/7	0.1767589703820816871004950598944560624659061431884765625	0.86482385220545265891445296801975928246974945068359375	0.15591929623870004473218386920052580535411834716796875	0.68470889059582240587786827745730988681316375732421875	-3.6122521442229147	6.259918181876983	SLC6A4
cellular protein complex disassembly (GO:0043624)	2/15	0.0621812569082831612110595642661792226135730743408203125	0.86482385220545265891445296801975928246974945068359375	0.048416066008283686894486663732095621526241302490234375	0.68470889059582240587786827745730988681316375732421875	-2.251531215386957	6.254081995709794	NSF;NAPB
RNA interference (GO:0016246)	2/14	0.05486110427216213392132004855739069171249866485595703125	0.86482385220545265891445296801975928246974945068359375	0.04330670136365825928503880959397065453231334686279296875	0.68470889059582240587786827745730988681316375732421875	-2.140943456222223	6.215053229458918	PRKRA;CLP1
gas homeostasis (GO:0033483)	1/8	0.199323672245203586950168528346694074571132659912109375	0.86482385220545265891445296801975928246974945068359375	0.1736212737999739685879063699758262373507022857666015625	0.68470889059582240587786827745730988681316375732421875	-3.8478637129383775	6.205931877422895	NARFL
double-strand break repair via nonhomologous end joining (GO:0006303)	4/51	0.050694753021256526437365863557715783827006816864013671875	0.86482385220545265891445296801975928246974945068359375	0.0279779864106768048903628454127101576887071132659912109375	0.68470889059582240587786827745730988681316375732421875	-2.0565143345906565	6.132387680519213	POLM;ABRAXAS1;BRCA1;NHEJ1
negative regulation of G1/S transition of mitotic cell cycle (GO:2000134)	3/25	0.030078925724410669750863434046550537459552288055419921875	0.86482385220545265891445296801975928246974945068359375	0.0202836203976033448148630355944987968541681766510009765625	0.68470889059582240587786827745730988681316375732421875	-1.7450486101157436	6.114529039347355	PLK3;DCUN1D3;CDK2AP2
Golgi to vacuole transport (GO:0006896)	2/15	0.0621812569082831612110595642661792226135730743408203125	0.86482385220545265891445296801975928246974945068359375	0.048416066008283686894486663732095621526241302490234375	0.68470889059582240587786827745730988681316375732421875	-2.192457039902168	6.089991560371403	AP4M1;RBSN
cellular response to bacterial lipopeptide (GO:0071221)	1/7	0.1767589703820816871004950598944560624659061431884765625	0.86482385220545265891445296801975928246974945068359375	0.15591929623870004473218386920052580535411834716796875	0.68470889059582240587786827745730988681316375732421875	-3.4504798796905765	5.979571987968846	TLR6
double-strand break repair (GO:0006302)	8/142	0.041956780561135338658562687896846910007297992706298828125	0.86482385220545265891445296801975928246974945068359375	0.013798521563953718149786453750493819825351238250732421875	0.68470889059582240587786827745730988681316375732421875	-1.8689305377454026	5.9265940822945575	ZFYVE26;SFR1;POLM;ABRAXAS1;APLF;BRCA1;AP5S1;NHEJ1
deadenylation-independent decapping of nuclear-transcribed mRNA (GO:0031087)	1/7	0.1767589703820816871004950598944560624659061431884765625	0.86482385220545265891445296801975928246974945068359375	0.15591929623870004473218386920052580535411834716796875	0.68470889059582240587786827745730988681316375732421875	-3.390873811078466	5.87627656512526	PNRC1
regulation of hormone biosynthetic process (GO:0046885)	1/8	0.199323672245203586950168528346694074571132659912109375	0.86482385220545265891445296801975928246974945068359375	0.1736212737999739685879063699758262373507022857666015625	0.68470889059582240587786827745730988681316375732421875	-3.585689157988029	5.7830901269355675	DGKQ
non-recombinational repair (GO:0000726)	4/50	0.047709652076847998414255158650121302343904972076416015625	0.86482385220545265891445296801975928246974945068359375	0.0263641218018635381525882621644996106624603271484375	0.68470889059582240587786827745730988681316375732421875	-1.9004029312337885	5.782206915938662	POLM;ABRAXAS1;BRCA1;NHEJ1
regulation of synaptic vesicle exocytosis (GO:2000300)	2/18	0.08590491340764556948972341388071072287857532501220703125	0.86482385220545265891445296801975928246974945068359375	0.064938137860032885129157875780947506427764892578125	0.68470889059582240587786827745730988681316375732421875	-2.3542035947456545	5.778426276519427	NAPB;PREPL
regulation of phosphate metabolic process (GO:0019220)	2/15	0.0621812569082831612110595642661792226135730743408203125	0.86482385220545265891445296801975928246974945068359375	0.048416066008283686894486663732095621526241302490234375	0.68470889059582240587786827745730988681316375732421875	-2.0544838442655675	5.706743185743336	IKBKB;RICTOR
folic acid-containing compound biosynthetic process (GO:0009396)	1/7	0.1767589703820816871004950598944560624659061431884765625	0.86482385220545265891445296801975928246974945068359375	0.15591929623870004473218386920052580535411834716796875	0.68470889059582240587786827745730988681316375732421875	-3.2881318920027613	5.6982280841266295	OVCA2
regulation of histone deacetylase activity (GO:1901725)	1/7	0.1767589703820816871004950598944560624659061431884765625	0.86482385220545265891445296801975928246974945068359375	0.15591929623870004473218386920052580535411834716796875	0.68470889059582240587786827745730988681316375732421875	-3.280823052389914	5.685562097325553	PRKD2
positive regulation of vesicle fusion (GO:0031340)	1/7	0.1767589703820816871004950598944560624659061431884765625	0.86482385220545265891445296801975928246974945068359375	0.15591929623870004473218386920052580535411834716796875	0.68470889059582240587786827745730988681316375732421875	-3.277133265682567	5.679167814209546	C2CD5
actin filament polymerization (GO:0030041)	2/19	0.0943293334341750167038043173306505195796489715576171875	0.86482385220545265891445296801975928246974945068359375	0.07080859624454290124351274471337092109024524688720703125	0.68470889059582240587786827745730988681316375732421875	-2.3901611055308334	5.643082107875703	ANG;MSRB1
androgen receptor signaling pathway (GO:0030521)	4/41	0.0253691792370336240136641237086223554797470569610595703125	0.86482385220545265891445296801975928246974945068359375	0.014365240928619509019892319656719337217509746551513671875	0.68470889059582240587786827745730988681316375732421875	-1.5322037238824753	5.62965396107075	MBD4;KDM3A;BRCA1;PLPP1
activation of protein kinase B activity (GO:0032148)	3/31	0.052161882450491414697779646303388290107250213623046875	0.86482385220545265891445296801975928246974945068359375	0.033813743870064916219320139134651981294155120849609375	0.68470889059582240587786827745730988681316375732421875	-1.9058848441584806	5.628846534964205	MAPKAP1;ANG;RICTOR
negative regulation of TOR signaling (GO:0032007)	4/41	0.0253691792370336240136641237086223554797470569610595703125	0.86482385220545265891445296801975928246974945068359375	0.014365240928619509019892319656719337217509746551513671875	0.68470889059582240587786827745730988681316375732421875	-1.531307471478506	5.626360932332157	DEPTOR;NPRL2;DDIT4;DEPDC5
response to DNA damage checkpoint signaling (GO:0072423)	1/7	0.1767589703820816871004950598944560624659061431884765625	0.86482385220545265891445296801975928246974945068359375	0.15591929623870004473218386920052580535411834716796875	0.68470889059582240587786827745730988681316375732421875	-3.200290629466291	5.546001967422538	MUS81
intracellular protein transport (GO:0006886)	16/348	0.0311423931710728997546144825037117698229849338531494140625	0.86482385220545265891445296801975928246974945068359375	0.00437406894547049014676520783950763870961964130401611328125	0.6758497198676678419104746353696100413799285888671875	-1.594881557134504	5.532939595096209	NSF;NAPB;C2CD5;RAB4B;RIC1;VPS26B;ARFGAP3;RANBP6;AP4B1;RPGR;AP4M1;RAB40C;MYO6;TBC1D13;TMED3;VIPAS39
dosage compensation by inactivation of X chromosome (GO:0009048)	1/7	0.1767589703820816871004950598944560624659061431884765625	0.86482385220545265891445296801975928246974945068359375	0.15591929623870004473218386920052580535411834716796875	0.68470889059582240587786827745730988681316375732421875	-3.189084061432692	5.526581341123745	BRCA1
regulation of ribonucleoprotein complex localization (GO:2000197)	1/7	0.1767589703820816871004950598944560624659061431884765625	0.86482385220545265891445296801975928246974945068359375	0.15591929623870004473218386920052580535411834716796875	0.68470889059582240587786827745730988681316375732421875	-3.188423014480261	5.525435767760818	ZC3H3
regulation of cell cycle checkpoint (GO:1901976)	1/7	0.1767589703820816871004950598944560624659061431884765625	0.86482385220545265891445296801975928246974945068359375	0.15591929623870004473218386920052580535411834716796875	0.68470889059582240587786827745730988681316375732421875	-3.170237085622915	5.493920130932839	CRY1
negative regulation of response to interferon-gamma (GO:0060331)	1/7	0.1767589703820816871004950598944560624659061431884765625	0.86482385220545265891445296801975928246974945068359375	0.15591929623870004473218386920052580535411834716796875	0.68470889059582240587786827745730988681316375732421875	-3.169850574215249	5.493250318945261	PARP14
regulation of TORC1 signaling (GO:1903432)	3/29	0.0441205518700106547047568028574460186064243316650390625	0.86482385220545265891445296801975928246974945068359375	0.0288925714812725865920928214336527162231504917144775390625	0.68470889059582240587786827745730988681316375732421875	-1.7567399110260387	5.482485872176671	DGKQ;SMCR8;DEPDC5
negative regulation of interferon-gamma-mediated signaling pathway (GO:0060336)	1/7	0.1767589703820816871004950598944560624659061431884765625	0.86482385220545265891445296801975928246974945068359375	0.15591929623870004473218386920052580535411834716796875	0.68470889059582240587786827745730988681316375732421875	-3.1519749436955093	5.462272419276215	PARP14
