Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
SYNCRIP KD human GSE17385 sample 113	54/267	0.0000000000000000058258595523642090941976166862247642938900288163092157367461965122856781817972660064697265625	0.00000000000000142966593415017687011600833603526273171148951168785146137452102266252040863037109375	0.0000000000000000000000043468265011346607102854362600322406209851329697127455458708264446864022456651355241774581372737884521484375	0.00000000000000000000106671122337844583160891015473098279340821427278325843381327937831049013084339094348251819610595703125	-1.7182860388918224	68.18884999255786	CDKN1A;CALCOCO1;BTG1;SLC7A11;TMEM263;HERPUD1;RGS2;MAP1LC3B;SESN2;CHAC1;SMIM14;BNIP3L;DUSP1;TSC22D3;ARRDC3;WIPI1;FOS;ARFGAP3;GTPBP2;DNAJC3;MTHFD2;DDIT3;DDIT4;TRIB3;CRELD1;SGK1;CRELD2;FAM8A1;ATF3;ATF4;PPP1R15A;BEX2;SLC3A2;FOXO3;POLD4;RAB11FIP1;DNAJB9;WHAMM;HSPA5;GADD45A;EDEM1;RAB39B;TVP23B;KLF4;ASS1;PNRC1;MANF;VEGFA;PAN2;MAFF;HYOU1;SERINC1;HBP1;YPEL5
Cstf2t OE mouse GSE2002 sample 866	54/281	0.000000000000000061798019870168409308803302439115802093164318766101150703917710416135378181934356689453125	0.000000000000013786576432853933025426086209995970502582255008683365105071061407215893268585205078125	0.0000000000000000000000354570932446122377920377044572344560786772769074107325571254610389881900545105963828973472118377685546875	0.00000000000000000000725097556852320296054886466880066726925757489284989879170517657058780969236977398395538330078125	-1.8173063728971044	67.82670850912518	BC031181;CDKN1A;BTG1;TFRC;SLC35B1;SLC2A1;PLOD2;GHITM;LIPA;ETS2;HERPUD1;HK1;ERO1L;LGALS3;SERP1;PPME1;FAM162A;FTH1;SLC16A3;APPL2;IER3;PDIA3;TPD52;BNIP3L;TPI1;PGAM1;FNDC3A;PDIA6;PDIA4;DDIT3;DDIT4;DNAJB11;CRELD1;CRELD2;SQSTM1;CHMP5;NDRG4;HSPA4L;PTGS1;HSP90B1;LDHA;ESD;HMOX1;NDUFV3;HSPA5;BNIP3;MANF;VEGFA;SPCS2;PFKL;P4HA2;OSTC;CALR;PFKP
Vhl Deficiency mouse GSE20335 sample 540	50/249	0.000000000000000136656548577516786926577556890068077069546494789996360363915073321550153195858001708984375	0.00000000000002794626418410218466444429219906055555843675357319266794320355984382331371307373046875	0.00000000000000000000028159678604429367504792632361507405665173947625492282005447465531577933006701641716063022613525390625	0.0000000000000000000431899070595435453492115769401807533608018852262129820725189421892764585209079086780548095703125	-1.7662633712301934	64.51994214784118	CDKN1A;BTG1;SLC2A1;PLOD2;VLDLR;HK1;LGALS3;FAM162A;CYP1B1;SLC16A3;PDK1;IER3;BNIP3L;MAP2K1;TPI1;DUSP1;PGAM1;EID1;UGDH;TXNIP;KDELR3;ALDOA;SGK1;RHOQ;TMEM45A;KDM3A;NRN1;AK4;PTGS2;HIGD1A;NDRG1;IL1RL1;LDHA;PGRMC1;UBC;MXI1;PGK1;NDUFV3;SASH1;EGLN1;PRELID2;BNIP3;MT2;MT1;PFKL;P4HA1;P4HA2;CCNG2;CRLF1;PFKP
Jak1 druginhibition mouse GSE38335 sample 1940	49/259	0.00000000000000331144637394366876486818090227951821041371314145729254363459403975866734981536865234375	0.00000000000045146052231432012195853786233281471919863425679153579039848409593105316162109375	0.00000000000000000000679876965236738922553322976668708365669426238955782277706245408932517193534295074641704559326171875	0.00000000000000000083420903634547862351683688106961373109678061614027954652483831665676916600205004215240478515625	-1.880075641082273	62.68433767929793	NARF;PDE3B;TESK2;WDR45;PCMTD2;EEF2K;FRAT2;TCP11L2;OIP5;GATSL2;APPL2;TRP53INP1;ZFP810;KLF11;ARRDC3;UBALD2;MASTL;RBL2;METTL7A1;HECA;SLC45A4;CCDC186;ZFP945;NATD1;MTMR4;FAM214A;FBXL20;SLC17A5;CDKN2D;MBD4;CDK19;GADD45A;IDH1;CTNS;NAGA;KLHL24;GP5;ALDH6A1;SNRK;RNF103;PIK3IP1;CCNG2;NBR1;PDCD4;CREBRF;HBP1;HPSE;LPIN1;YPEL3
Kdm2b OE mouse GSE34691 sample 607	60/345	0.0000000000000001577085974506292476751546473933258920199543240935058374674326842068694531917572021484375	0.000000000000029770530626449554485191854470960632752314818649796990257527795620262622833251953125	0.000000000000000000000011719454296348287021407875434652544547879742141903725308182203476876914738369350743596442043781280517578125	0.0000000000000000000026145037130216995135460775910341978668864317806391930239782485367872055803672992624342441558837890625	-1.616420752504573	58.814734193646025	EPHB6;SPON2;NARF;DGKA;PLAT;VLDLR;TMEM53;SLC7A11;WDR45;CSAD;ETS2;CPT2;CASP6;ANPEP;SESN2;MMP28;TCP11L2;ACAD11;ABCD1;TRP53INP1;ARRDC4;GABARAPL1;NSUN3;CIRBP;ARHGEF9;1110012L19RIK;NAAA;ACOT2;TXNIP;TRIB3;CD47;ARHGEF2;NUPR1;KIZ;TRIM12C;SLC26A2;SLC43A3;AK1;OMA1;IL1RL1;POLD4;S100A16;INPP5K;MAP2K6;NQO1;PRELID2;CDK19;IFT122;MT2;RAB27B;MT1;ABTB1;ALDH6A1;PINK1;PFKL;DHRS7;SLC6A9;GSTA4;CTH;YPEL3
ERO1L overexpressing a hyperactive mutant human GSE40601 sample 2349	58/340	0.00000000000000125355272039458973385866629737949066087621357960812940035566498409025371074676513671875	0.000000000000192263648490520203733927983973566315273502624894064183536102063953876495361328125	0.0000000000000000000001524375925532995199049144525840671379548296128501105579670037680484195874441866180859506130218505859375	0.0000000000000000000249387901417198001210824219086347747169254183778069972813977439596300200719269923865795135498046875	-1.711658931881444	58.73180152371948	TRAM1;ERO1LB;SLC35B1;MSMO1;SLC7A11;MAGT1;HERPUD1;ERO1L;SERP1;CREB3L2;TSPYL2;PDIA3;ALG5;ALG2;WIPI1;ALG12;PDIA6;PDIA4;DNAJC3;UGDH;DDIT3;DNAJB11;CRELD1;KDELR3;CRELD2;FICD;DERL3;USO1;SEL1L;DERL2;SLC1A4;GLRX;HSP90B1;IL1RL1;DNAJB9;SEC11C;XBP1;SDF2L1;HSPA5;WFS1;TMEM50B;SLC33A1;SURF4;GFPT1;EIF2AK3;SYVN1;MANF;PAN2;SPCS2;SLC6A9;OSTC;CDK2AP2;HYOU1;TMEM39A;CALR;SEC24D;NUCB2;DAND5
Tmem100 KO mouse GSE57256 sample 3024	51/274	0.00000000000000179606138065154505984737074746374034322102752024574723321848068735562264919281005859375	0.0000000000002592667428305230687823522138385814509689737683562071879350696690380573272705078125	0.000000000000000000002014764168445310711372307486219875847128009939796276228109704609092744931331253610551357269287109375	0.000000000000000000260222698387620668150084077341314144560512689202211203225167945873863573069684207439422607421875	-1.7130927956901885	58.16494847585539	CDKN1A;SRXN1;FKBP14;SLC2A1;SLC7A11;AREG;HERPUD1;CNST;ZMIZ1;PXDC1;TRP53INP1;ARRDC4;GABARAPL1;TSC22D3;CIRBP;FOS;CRY2;SCNN1A;DDIT4;TXNIP;NUPR1;TRIM16;SGK1;RIN2;SQSTM1;MOCS1;PPP1R15A;KDM3A;TBCEL;GDPD1;6430548M08RIK;FAM214A;PRRC1;CD14;IGFBP6;PLK3;GDF15;OSGIN1;MOK;MT2;MT1;KLF4;FBXO32;TPCN2;PER2;PER1;KRT18;SLC6A9;PIK3IP1;LPIN1;SERINC3
Txnrd1 KO mouse GSE37874 sample 2647	56/313	0.000000000000000453716986529880705073935654301419368628173439499107200134631057153455913066864013671875	0.000000000000079530106067451945742191198599502540211923611035427228443950298242270946502685546875	0.00000000000000000000011214894578341264440128717878973939950774296149040797910864772531092103946548377280123531818389892578125	0.000000000000000000019658108068035331249655688888589288681118433219671519374127655055417562834918498992919921875	-1.6293879473149235	57.56474137326953	SLC48A1;RB1;CDKN1A;SRXN1;SLC2A1;PCMTD2;GMPPB;SERP1;AOX1;CHAC1;IKBKG;HIBCH;PDK1;ZFP810;ABCC3;COG6;PEG3;ENTPD5;GFRA1;GPCPD1;UGDH;IMPACT;DDIT4;CRY1;TRIB3;CRELD1;CRELD2;RBM47;INSIG2;DERL3;BC003331;HMOX1;DNAJB9;ST3GAL1;PLK3;NQO1;SDF2L1;PLEKHA1;SLC33A1;DNAJC12;MT2;MT1;SLC8B1;GCLC;DHRS7;SLC6A9;GSTA4;CCNG2;RAB18;CREBRF;CFAP36;HYOU1;SERINC3;SEC24D;CPEB2;BET1
Jak1 druginhibition mouse GSE38335 sample 1941	56/346	0.0000000000000399636907705016625037286171701464224318279920555863071740532177500426769256591796875	0.00000000000490354485754055412741593192149823434052013926276458732900209724903106689453125	0.0000000000000000000074519278806686399369197437867762877307675576750019513609657462183122333954088389873504638671875	0.0000000000000000008708110009124211013059419237124978565378721430382158615046694905004187603481113910675048828125	-1.8340604528679743	56.58224154328308	IFT172;DGKA;PDE3B;WDR45;PCMTD2;EEF2K;FRAT2;TBC1D31;SCRN3;NIPAL3;TCP11L2;NUDT18;OIP5;KLF11;GPT2;UBALD2;GTPBP2;RBL2;MTHFD2;ANGPTL6;ZADH2;PLIN3;TRIB3;HECA;NUPR1;KIZ;TSPYL4;AVPI1;ZFP945;ADD3;PHF21A;FBXL20;POLD4;PDE6D;TLDC1;HIVEP2;STX2;CDKN2D;CCDC18;NEBL;GADD45A;BNIP3;OSBPL2;MIB2;KLHL24;SLC6A9;PIK3IP1;CCNG2;MAFF;CREBRF;HBP1;CNTROB;ALDH18A1;YPEL5;FBXL4;YPEL3
Aldh1a2 KO mouse GSE43578 sample 317	58/355	0.000000000000009069958226374946584172599465515525926618232988030143815194605849683284759521484375	0.000000000001171456709869690515846514365047806457108270361544555271393619477748870849609375	0.00000000000000000000098664103229487808289318528645780509084249774246309953334055538320956912912151892669498920440673828125	0.0000000000000000001424245348971547667924952451117455990985276016475786554395244198900627452530898153781890869140625	-1.6089790474090475	52.02442077993773	CDKN1A;DGKA;CPOX;PLOD2;VLDLR;SLC7A11;ETS2;HK1;ERO1L;EEF2K;SESN2;PDE4B;CHAC1;PDK2;PDK1;IER3;KHNYN;GPT2;ARRDC3;DDIT3;DDIT4;TRIB3;KDELR3;LCORL;ZFP9;ATF3;TMEM45A;NRN1;FAM114A1;FOXO3;NDRG1;CIART;FBXL20;HMOX1;FNIP1;EGLN1;PRELID2;CDK19;PLEKHA2;RHBDD1;BNIP3;PRRX2;MT1;KLHL24;VEGFA;GSTZ1;ALDH6A1;PFKL;SLC6A9;P4HA1;P4HA2;CCNG2;PDCD4;CREBRF;PXMP4;SNAI2;YPEL3;PFKP
MALAT1 OE human GSE9951 sample 1574	63/423	0.000000000000052763405638501788671260804457420373037002635230319214088012813590466976165771484375	0.000000000006165780830327779527998050206101933283509008987266497570089995861053466796875	0.00000000000000000000122922065182376440174385829913395380900932913383763483931702432949695236175102763809263706207275390625	0.0000000000000000001675837488653065386836782144579243144700311624908139530344686196627890240051783621311187744140625	-1.657617145682413	50.67826023618422	ERO1LB;TMEM41B;GORAB;PLAT;PLOD2;VLDLR;SLC7A11;HERPUD1;MFSD6;RGS2;CSRP1;CHMP1B;MIR22HG;IER3;RNASE4;FOS;EREG;PDIA4;DNAJC3;UGDH;KCTD9;GPRC5A;MTHFD2;PIGA;DDIT3;DNAJB11;CRY1;CRELD2;INSIG2;SLC41A2;DERL2;UAP1;GLRX;SGMS2;DNAJC25;PTGS2;NDRG1;HSP90B1;MAT2A;ARL13B;DNAJB9;CD55;SDF2L1;HSPA5;PNPLA8;SLC33A1;NEK7;GFPT1;NFXL1;SUCO;TMEM154;MANF;VEGFA;NR4A2;KRT18;CAPRIN2;MAFF;CDK2AP2;SPRY2;TMCC3;HYOU1;SERINC1;NUCB2
Sod2 KO mouse GSE8726 sample 1546	42/245	0.00000000000942722310072081324770926167850963739436309651864576153457164764404296875	0.0000000006252542024099696026023843752040219656773700762641965411603450775146484375	0.0000000000000000959281260692726000962012894326013094214263668998814160726595900996471755206584930419921875	0.0000000000000056049433660474993110436441704250813358682684929557016317858142429031431674957275390625	-1.9766956451442985	50.18320164152909	PPP1R15A;OTUB2;TFRC;SLC3A2;GHITM;CLCN3;WDR45;FAM214B;CLCN2;HERPUD1;DSN1;MXI1;TCP11L2;CHAC1;PIM2;IER3;KHNYN;GDF15;GADD45A;BSDC1;BPGM;DUSP8;GTPBP2;PER1;KCTD9;SLC6A9;MTHFD2;CCNG2;DDIT3;PQLC3;MKRN1;DDIT4;TRIB3;SERINC1;NUPR1;CALR;SERINC3;MXD1;CPEB3;SQSTM1;STK40;YPEL3
Nfe2l2 KO mouse GSE8969 sample 2190	52/321	0.00000000000031822286328492782661871789717531461955633831362177943447022698819637298583984375	0.0000000000300353425577389549835725865366514546195286783358824322931468486785888671875	0.0000000000000000001814022796227745890524592745283207184096541465192053001025118685873849244671873748302459716796875	0.0000000000000000164874516368255135963501878308538886035332764212237022238838335397304035723209381103515625	-1.7431528593102001	50.16100926413451	TRAM1;ERO1LB;SLC35B1;MSMO1;MAGT1;CSAD;HERPUD1;SERP1;FTH1;AOX3;AOX1;CHP1;ABCC3;SMIM14;DUSP1;ENTPD5;ARRDC3;KRT8;PEX2;PDIA4;DNAJC3;UGDH;DNAJB11;CRELD1;CRELD2;MGST1;DERL2;HSP90B1;PGRMC1;UBC;DNAJB9;ACBD5;SDF2L1;NDFIP1;HSPA5;IDH1;EDEM1;BNIP3;SLC33A1;OSGIN1;SYVN1;MANF;ALDH6A1;SPCS2;GCLC;KRT18;GSTA4;HYOU1;CALR;GCLM;SEC24D;NFE2L2
