	NGenes	PropDown	PropUp	Direction	PValue	FDR	PValue.Mixed	FDR.Mixed
deathPathway.33.	29	0.551724137931034	0.413793103448276	Down	9.99990000099999e-06	2.11536346175e-05	9.99990000099999e-06	9.99990000099999e-06
Docking.and.fusion.13.	11	0.272727272727273	0.545454545454545	Up	9.99990000099999e-06	2.11536346175e-05	9.99990000099999e-06	9.99990000099999e-06
post.Golgi.vesicle.mediated.transport.14.	11	0.272727272727273	0.545454545454545	Up	9.99990000099999e-06	2.11536346175e-05	9.99990000099999e-06	9.99990000099999e-06
alkPathway.37.	26	0.346153846153846	0.538461538461538	Up	9.99990000099999e-06	2.11536346175e-05	9.99990000099999e-06	9.99990000099999e-06
protein.transport.40.	30	0.533333333333333	0.333333333333333	Down	9.99990000099999e-06	2.11536346175e-05	9.99990000099999e-06	9.99990000099999e-06
Beclin1.complex.and.interacting.proteins.18.	15	0.533333333333333	0.266666666666667	Down	9.99990000099999e-06	2.11536346175e-05	9.99990000099999e-06	9.99990000099999e-06
endocytosis.60.	55	0.527272727272727	0.418181818181818	Down	9.99990000099999e-06	2.11536346175e-05	9.99990000099999e-06	9.99990000099999e-06
Mitochondrial.Trascriptional.factors.21.	19	0.526315789473684	0.368421052631579	Down	9.99990000099999e-06	2.11536346175e-05	9.99990000099999e-06	9.99990000099999e-06
Negative.Regulator.of.Autophagy.23.	19	0.526315789473684	0.263157894736842	Down	9.99990000099999e-06	2.11536346175e-05	9.99990000099999e-06	9.99990000099999e-06
Upregulated.upon.TFEB.OE.in.Hela.291.	215	0.511627906976744	0.395348837209302	Down	9.99990000099999e-06	2.11536346175e-05	9.99990000099999e-06	9.99990000099999e-06
All.MTOR.AKT.cascade.genes.150.	134	0.477611940298507	0.425373134328358	Down	9.99990000099999e-06	2.11536346175e-05	9.99990000099999e-06	9.99990000099999e-06
eIF1.mRNAs.3.	2	0	1	Up	1.9999800002e-05	5.15619843801562e-05	1.9999800002e-05	1.9999800002e-05
X.retrograde.transport..endosome.to.Golgi..8.	6	0.833333333333333	0.166666666666667	Down	1.9999800002e-05	5.15619843801562e-05	4.99995000049999e-05	4.99995000049999e-05
Lysosomal.membrane.9.	8	0.625	0.375	Down	1.9999800002e-05	5.15619843801562e-05	9.99990000099999e-06	9.99990000099999e-06
MTOR.cascade.32.	29	0.551724137931034	0.344827586206897	Down	1.9999800002e-05	5.15619843801562e-05	9.99990000099999e-06	9.99990000099999e-06
MTORC1.hyp.DOWNregulated.ALL.561.	298	0.409395973154362	0.51006711409396	Up	1.9999800002e-05	5.15619843801562e-05	9.99990000099999e-06	9.99990000099999e-06
Microtubule.associated.with.Autophagy.Transport.56.	54	0.481481481481481	0.37037037037037	Down	1.9999800002e-05	5.15619843801562e-05	9.99990000099999e-06	9.99990000099999e-06
X.Late.endosome..Lysosomes..lyso.related.organelles..10.	7	0.428571428571429	0.571428571428571	Up	2.9999700003e-05	8.33325000083332e-05	9.99990000099999e-06	9.99990000099999e-06
Lysosomal.hydrolases.and.accessory.proteins.23.	23	0.695652173913043	0.260869565217391	Down	5.99994000059999e-05	0.000172855414303	9.99990000099999e-06	9.99990000099999e-06
RAS.family.5.	5	0.6	0.2	Down	5.99994000059999e-05	0.000172855414303	9.99990000099999e-06	9.99990000099999e-06
Lysosomal.acidification.14.	12	0.166666666666667	0.666666666666667	Up	6.99993000069999e-05	0.000198609125019861	9.99990000099999e-06	9.99990000099999e-06
vacuolar.proton.transporting.V.type.ATPase.complex.26.	19	0.157894736842105	0.736842105263158	Up	7.99992000079999e-05	0.000211536346175	9.99990000099999e-06	9.99990000099999e-06
All.Endo.Exosomal.genes.137.	120	0.483333333333333	0.458333333333333	Down	7.99992000079999e-05	0.000211536346175	9.99990000099999e-06	9.99990000099999e-06
All.trasport.genes.232.	193	0.461139896373057	0.38860103626943	Down	7.99992000079999e-05	0.000211536346175	9.99990000099999e-06	9.99990000099999e-06
MTORC1.substrates.20.	20	0.35	0.65	Up	8.99991000089999e-05	0.000233747662523375	9.99990000099999e-06	9.99990000099999e-06
X.Golgi..recycling.comp..And.secretory..24.	18	0.611111111111111	0.277777777777778	Down	0.000129998700013	0.000327377678604166	9.99990000099999e-06	9.99990000099999e-06
Autophagy.17.	16	0.375	0.5625	Up	0.000129998700013	0.000327377678604166	9.99990000099999e-06	9.99990000099999e-06
RAB.effectors.90.	74	0.445945945945946	0.486486486486487	Up	0.000159998400016	0.000396507662830348	9.99990000099999e-06	9.99990000099999e-06
Lysosomal.genes.containing.CLEAR.motif.68.	57	0.596491228070175	0.368421052631579	Down	0.000189998100019	0.00046249537504625	9.99990000099999e-06	9.99990000099999e-06
TFs.involved.in.mitophagy.10.	8	0.75	0.25	Down	0.000209997900021	0.000490212489179456	1.9999800002e-05	1.9999800002e-05
All.Autophagic.genes.147.	122	0.459016393442623	0.360655737704918	Down	0.000209997900021	0.000490212489179456	9.99990000099999e-06	9.99990000099999e-06
Lysoplex_Suppl_Table1.16.	16	0.375	0.4375	Up	0.000229997700023	0.000526590478776063	9.99990000099999e-06	9.99990000099999e-06
ATG12.Ubiquitin.like.conjugation.systems.6.	6	0.166666666666667	0.5	Up	0.000279997200028	0.00063020203131302	1.9999800002e-05	1.9999800002e-05
TFEB.targets..MB..479.	410	0.460975609756098	0.419512195121951	Down	0.000409995900041	0.00090917458172357	9.99990000099999e-06	9.99990000099999e-06
eEF.mRNAs.6.	6	0.166666666666667	0.833333333333333	Up	0.000489995100048999	0.0010669893301067	0.000129998700013	0.000129998700013
Mitophagy.34.	31	0.290322580645161	0.548387096774194	Up	0.000639993600063999	0.00136959414719578	9.99990000099999e-06	9.99990000099999e-06
intracellular.trafficking.7.	7	0.571428571428571	0.142857142857143	Down	0.000829991700082999	0.00173300153790915	7.99992000079999e-05	7.99992000079999e-05
transmembrane.transport.channel.19.	17	0.352941176470588	0.529411764705882	Up	0.000839991600083999	0.00173300153790915	9.99990000099999e-06	9.99990000099999e-06
Lysosomal.Catabolic.enzymes.38.	32	0.65625	0.28125	Down	0.000869991300086999	0.00176201941684287	9.99990000099999e-06	9.99990000099999e-06
mTOR.regulators.3.27.	27	0.333333333333333	0.555555555555556	Up	0.000919990800091999	0.001829981700183	9.99990000099999e-06	9.99990000099999e-06
mTOR.substrates.10.	9	0.333333333333333	0.666666666666667	Up	0.00129998700013	0.00254372456275437	9.99990000099999e-06	9.99990000099999e-06
Rceptors.and.ligands.63.	43	0.395348837209302	0.534883720930233	Up	0.001379986200138	0.00265348223710745	9.99990000099999e-06	9.99990000099999e-06
NfKb.pathway.23.	21	0.333333333333333	0.523809523809524	Up	0.001649983500165	0.00311979638824301	9.99990000099999e-06	9.99990000099999e-06
PolyABinding.and.Elongation.46.	44	0.272727272727273	0.613636363636364	Up	0.00169998300017	0.00316013789014652	9.99990000099999e-06	9.99990000099999e-06
eIF3.mRNAs.12.	12	0.333333333333333	0.666666666666667	Up	0.002739972600274	0.00501411652550141	9.99990000099999e-06	9.99990000099999e-06
specialized.transport.8.	5	0.6	0.4	Down	0.003989960100399	0.00718599371383335	9.99990000099999e-06	9.99990000099999e-06
New.MT.Assoc.All.84.	80	0.475	0.375	Down	0.00553994460055399	0.00982006308969168	9.99990000099999e-06	9.99990000099999e-06
Canonical.Lysosomal.Genes.98.	81	0.555555555555556	0.395061728395062	Down	0.00718992810071899	0.0125451126441117	9.99990000099999e-06	9.99990000099999e-06
mTOR.regulators.25.	24	0.416666666666667	0.541666666666667	Up	0.00762992370076299	0.013105337696623	9.99990000099999e-06	9.99990000099999e-06
eIF4.mRNAs.9.	9	0.222222222222222	0.555555555555556	Up	0.00781992180078199	0.013225252362861	1.9999800002e-05	1.9999800002e-05
Positive.regulator.of.Autophagy.43.	36	0.527777777777778	0.388888888888889	Down	0.010519894801052	0.0174274376659218	9.99990000099999e-06	9.99990000099999e-06
Lysoplex.All.Lysosome..including.membrane..891.	725	0.459310344827586	0.430344827586207	Down	0.010619893801062	0.0174274376659218	9.99990000099999e-06	9.99990000099999e-06
Negative.regulator.of.Mitophagy.8.	7	0.142857142857143	0.714285714285714	Up	0.012059879401206	0.0195005402887148	9.99990000099999e-06	9.99990000099999e-06
Mitochondrial.ribosomal.protein.mRNAs.64.	63	0.206349206349206	0.619047619047619	Up	0.012279877201228	0.0195686448932612	1.9999800002e-05	1.9999800002e-05
Microtubule.associated.with.Autophagy.Transport.minus.motors.25.	25	0.52	0.4	Down	0.012849871501285	0.0201847981520185	9.99990000099999e-06	9.99990000099999e-06
Curated.Induction.23.	23	0.478260869565217	0.347826086956522	Down	0.018069819301807	0.0279877482915312	9.99990000099999e-06	9.99990000099999e-06
endosomal.transport.29.	26	0.423076923076923	0.384615384615385	Down	0.03669963300367	0.0560612449431061	9.99990000099999e-06	9.99990000099999e-06
mTOR.s.transcriptional.factor.11.	11	0.545454545454545	0.454545454545455	Down	0.038759612403876	0.0583973612318671	9.99990000099999e-06	9.99990000099999e-06
atg9.and.its.cycling.system.6.	6	0.5	0.166666666666667	Down	0.04469955300447	0.0664378491350222	9.99990000099999e-06	9.99990000099999e-06
Thoreen.mTOR.Targets.Unique.166.	161	0.273291925465839	0.559006211180124	Up	0.045329546704533	0.0664760019066476	9.99990000099999e-06	9.99990000099999e-06
intracellular.protein.trafficking.16.	13	0.461538461538462	0.461538461538462	Down	0.0484395156048439	0.0701025884477997	9.99990000099999e-06	9.99990000099999e-06
Curated.Lysosomal.Biogenesis.26.	23	0.521739130434783	0.478260869565217	Down	0.0559594404055959	0.0799349149365649	9.99990000099999e-06	9.99990000099999e-06
MTOR1.2.complex.10.	10	0.2	0.5	Up	0.0679893201067989	0.0957756245222358	9.99990000099999e-06	9.99990000099999e-06
Transcriptional.factors.104.	86	0.488372093023256	0.441860465116279	Down	0.0687893121068789	0.0957756245222358	9.99990000099999e-06	9.99990000099999e-06
Microtubule.associated.with.Autophagy.AP.Lysosome.Fusion.16.	15	0.466666666666667	0.333333333333333	Down	0.111868881311187	0.153812836871631	9.99990000099999e-06	9.99990000099999e-06
Microtubule.associated.with.Autophagy.AP.Formation.23.	22	0.454545454545455	0.454545454545455	Up	0.128138718612814	0.17329521826733	9.99990000099999e-06	9.99990000099999e-06
Lysoplex.All.Autophagy.23.	22	0.454545454545455	0.454545454545455	Up	0.129188708112919	0.17329521826733	9.99990000099999e-06	9.99990000099999e-06
exocytosis.6.	5	0.6	0.4	Down	0.133108668913311	0.176402452842941	9.99990000099999e-06	9.99990000099999e-06
MTORC1.hyp.Upregulated.ALL.492.	303	0.455445544554455	0.462046204620462	Up	0.152088479115209	0.199156937002059	9.99990000099999e-06	9.99990000099999e-06
Non.lysosomal.proteins.involved.in.lysosomal.biogenesis.10..	10	0.6	0.3	Down	0.163378366216338	0.209938016898901	0.000179998200018	0.000179998200018
lysosome.organization.10.	10	0.5	0.5	Up	0.164138358616414	0.209938016898901	9.99990000099999e-06	9.99990000099999e-06
Old.Lysosomal.biogenesis.13.	13	0.461538461538462	0.384615384615385	Up	0.230817691823082	0.291832139149873	0.000129998700013	0.000129998700013
Microtubule.associated.with.Autophagy.47.	46	0.456521739130435	0.434782608695652	Up	0.244437555624444	0.30190420318019	9.99990000099999e-06	9.99990000099999e-06
Known.TOP.mRNAs.66.	64	0.328125	0.5	Up	0.246937530624694	0.30190420318019	9.99990000099999e-06	9.99990000099999e-06
New.MT.Assoc.All.minus.motors.53.	51	0.490196078431373	0.392156862745098	Down	0.247017529824702	0.30190420318019	9.99990000099999e-06	9.99990000099999e-06
AP.Core.62.	54	0.388888888888889	0.388888888888889	Up	0.344676553234468	0.416635943530675	9.99990000099999e-06	9.99990000099999e-06
Heat.Shock.Proteins.14.	14	0.428571428571429	0.571428571428571	Up	0.370736292637074	0.443265676038892	9.99990000099999e-06	9.99990000099999e-06
Fission.and.Fusion.10.	8	0.375	0.5	Up	0.412755872441276	0.485849928734755	9.99990000099999e-06	9.99990000099999e-06
X14.3.3.7.	7	0.428571428571429	0.428571428571429	Up	0.415185848141519	0.485849928734755	9.99990000099999e-06	9.99990000099999e-06
ULK1.complex.9.	8	0.375	0.375	Down	0.436065639343607	0.503456944597221	9.99990000099999e-06	9.99990000099999e-06
vesicle.mediated.transport.16.	15	0.4	0.333333333333333	Down	0.439385606143939	0.503456944597221	9.99990000099999e-06	9.99990000099999e-06
All.lipid.genes.37.	28	0.5	0.464285714285714	Down	0.445435545644544	0.505127422952575	9.99990000099999e-06	9.99990000099999e-06
lysosomal.transport.7.	7	0.428571428571429	0.571428571428571	Up	0.469205307946921	0.526653406935318	9.99990000099999e-06	9.99990000099999e-06
ATG8.Ubiquitin.like.conjugation.systems.14.	11	0.363636363636364	0.363636363636364	Up	0.519654803451965	0.577388670557739	9.99990000099999e-06	9.99990000099999e-06
lipid.transport.11.	11	0.454545454545455	0.454545454545455	Down	0.549094509054909	0.6039984600154	9.99990000099999e-06	9.99990000099999e-06
Lysosome.ON.IN.99.	83	0.433734939759036	0.457831325301205	Down	0.602663973360266	0.656361258169597	9.99990000099999e-06	9.99990000099999e-06
All.Lysosomal.genes.241.	199	0.462311557788945	0.452261306532663	Down	0.615753842461575	0.664042869375228	9.99990000099999e-06	9.99990000099999e-06
lipid.catabolic.process.17.	9	0.555555555555556	0.444444444444444	Down	0.649133508664913	0.693244038433402	9.99990000099999e-06	9.99990000099999e-06
Downregulated.upon.TFEB.OE.in.Hela.7.	4	0.5	0.5	Up	0.724682753172468	0.766486085139149	9.99990000099999e-06	9.99990000099999e-06
Rab.proteins.involved.in.autophagosome.formation.19.	16	0.5	0.375	Down	0.771392286077139	0.808120014037955	9.99990000099999e-06	9.99990000099999e-06
Ribosomal.protein.mRNAs.50.	48	0.375	0.416666666666667	Up	0.793412065879341	0.820494131507283	9.99990000099999e-06	9.99990000099999e-06
eIF5.mRNAs.3.	3	0.333333333333333	0.333333333333333	Up	0.798122018779812	0.820494131507283	3.9999600004e-05	3.9999600004e-05
MAPK.family.12.	11	0.454545454545455	0.454545454545455	Up	0.818381816181838	0.833531942458353	9.99990000099999e-06	9.99990000099999e-06
receptor.mediated.endocytosis.25.	19	0.473684210526316	0.526315789473684	Down	0.9340006599934	0.942564427566734	9.99990000099999e-06	9.99990000099999e-06
eIF2.mRNAs.10.	9	0.333333333333333	0.444444444444444	Down	0.965350346496535	0.965350346496535	9.99990000099999e-06	9.99990000099999e-06
