	NGenes	Direction	PValue	FDR
SMID_BREAST_CANCER_LUMINAL_A_UP	47	Up	0.000189471109736432	0.0165132333931161
WANG_SMARCE1_TARGETS_UP	230	Up	0.0001911536255286	0.0165132333931161
WENG_POR_TARGETS_GLOBAL_UP	15	Down	0.000192971340132863	0.0165132333931161
BIOCARTA_GPCR_PATHWAY	32	Down	0.000196961113636075	0.0165132333931161
MISHRA_CARCINOMA_ASSOCIATED_FIBROBLAST_DN	21	Up	0.000197992070552718	0.0165132333931161
EGUCHI_CELL_CYCLE_RB1_TARGETS	23	Down	0.000207404380813832	0.0170000073515338
ONDER_CDH1_TARGETS_3_UP	14	Up	0.00021923915983277	0.0176654739973727
KANG_AR_TARGETS_DN	12	Down	0.000238718377603576	0.0189144527854567
RORIE_TARGETS_OF_EWSR1_FLI1_FUSION_DN	17	Up	0.000247950542819297	0.019323883287917
SONG_TARGETS_OF_IE86_CMV_PROTEIN	57	Down	0.00031429889454167	0.0240996281395338
HOLLERN_MICROACINAR_BREAST_TUMOR_UP	22	Up	0.000339942167822011	0.0256521439019975
LY_AGING_MIDDLE_DN	16	Down	0.000381935848854345	0.0282125659882936
MEISSNER_BRAIN_HCP_WITH_H3K27ME3	105	Up	0.000386973787191204	0.0282125659882936
LE_EGR2_TARGETS_UP	100	Down	0.000393735488784038	0.0282125659882936
ONDER_CDH1_TARGETS_2_DN	327	Up	0.000397610837445451	0.0282125659882936
KONDO_PROSTATE_CANCER_WITH_H3K27ME3	52	Up	0.000407696306707933	0.0285027682660223
ZHOU_CELL_CYCLE_GENES_IN_IR_RESPONSE_24HR	124	Down	0.000452362579022948	0.0311671260967405
WEST_ADRENOCORTICAL_CARCINOMA_VS_ADENOMA_DN	12	Down	0.000474221349907635	0.0322064042494414
WU_APOPTOSIS_BY_CDKN1A_VIA_TP53	53	Down	0.00051001595471051	0.0341072171190765
SESTO_RESPONSE_TO_UV_C7	58	Down	0.000516558610133259	0.0341072171190765
BIOCARTA_AGPCR_PATHWAY	11	Down	0.000551836850777224	0.0359374299807524
WENG_POR_TARGETS_LIVER_UP	32	Down	0.000560525234072403	0.0359662314557674
FARMER_BREAST_CANCER_CLUSTER_2	32	Down	0.00056741004610487	0.0359662314557674
GOBERT_OLIGODENDROCYTE_DIFFERENTIATION_UP	554	Down	0.000614215318647014	0.0384207845374724
GOLDRATH_ANTIGEN_RESPONSE	295	Down	0.000625418795326596	0.0386135188699044
WEINMANN_ADAPTATION_TO_HYPOXIA_DN	31	Up	0.000635752994247337	0.0387483299314339
FURUKAWA_DUSP6_TARGETS_PCI35_DN	64	Down	0.000668886905022904	0.0399211177431746
BIOCARTA_FMLP_PATHWAY	29	Down	0.000678103653929335	0.0399211177431746
GREENBAUM_E2A_TARGETS_UP	31	Down	0.000680187323768856	0.0399211177431746
BURTON_ADIPOGENESIS_7	47	Down	0.000726473303001852	0.0421177327130586
ZHAN_EARLY_DIFFERENTIATION_GENES_DN	34	Down	0.000764713819553821	0.0434392165090133
BLUM_RESPONSE_TO_SALIRASIB_DN	323	Down	0.000767541898770955	0.0434392165090133
LEE_EARLY_T_LYMPHOCYTE_UP	88	Down	0.000845665776095265	0.0472975894065516
PAL_PRMT5_TARGETS_UP	198	Down	0.000875008724708473	0.0482968775365516
SHI_SPARC_TARGETS_UP	19	Up	0.000891092740266548	0.0482968775365516
VERNELL_RETINOBLASTOMA_PATHWAY_UP	68	Down	0.000898236108643406	0.0482968775365516
PUJANA_XPRSS_INT_NETWORK	164	Down	0.000923960376270909	0.0482968775365516
CHIANG_LIVER_CANCER_SUBCLASS_PROLIFERATION_UP	162	Down	0.000924577282620389	0.0482968775365516
NIKOLSKY_BREAST_CANCER_17Q21_Q25_AMPLICON	253	Up	0.000934050208599533	0.0482968775365516
SMID_BREAST_CANCER_RELAPSE_IN_LUNG_DN	16	Up	0.000934647188338819	0.0482968775365516
NIELSEN_LEIOMYOSARCOMA_DN	15	Up	0.000963986105516782	0.0492773112432987
BIOCARTA_BCR_PATHWAY	29	Down	0.000999106033694333	0.0501201765147888
BIOCARTA_SRCRPTP_PATHWAY	10	Down	0.00100156011125472	0.0501201765147888
SANCHEZ_MDM2_TARGETS	11	Down	0.00102552169880559	0.050282794855756
BIOCARTA_MEF2D_PATHWAY	17	Down	0.00102596363083894	0.050282794855756
HAN_JNK_SINGALING_DN	32	Up	0.00104523263522678	0.0507044484476338
SUMI_HNF4A_TARGETS	15	Up	0.00107065587403055	0.0513641654882787
BIOCARTA_ETS_PATHWAY	18	Down	0.00108044100732601	0.0513641654882787
KUROKAWA_LIVER_CANCER_EARLY_RECURRENCE_DN	12	Down	0.00113886290931325	0.053148673819985
BIOCARTA_STATHMIN_PATHWAY	14	Down	0.00114033755356299	0.053148673819985
FRASOR_RESPONSE_TO_SERM_OR_FULVESTRANT_DN	47	Down	0.00117098156964632	0.0540470522533846
PUJANA_BRCA2_PCC_NETWORK	386	Down	0.00119944457250923	0.0548284567087394
SCHRAETS_MLL_TARGETS_UP	32	Up	0.00123571120926653	0.0557626743798804
ZHOU_CELL_CYCLE_GENES_IN_IR_RESPONSE_6HR	84	Down	0.00125356000687743	0.0557626743798804
DACOSTA_ERCC3_ALLELE_XPCS_VS_TTD_UP	25	Up	0.00126269973329045	0.0557626743798804
JAEGER_METASTASIS_DN	152	Up	0.00126680034350591	0.0557626743798804
SCIAN_CELL_CYCLE_TARGETS_OF_TP53_AND_TP73_DN	22	Down	0.00131161131811866	0.05628380144654
PID_PI3KCI_PATHWAY	41	Down	0.00131550081338074	0.05628380144654
BIOCARTA_CALCINEURIN_PATHWAY	17	Down	0.00132196841790943	0.05628380144654
REACTOME_TETRAHYDROBIOPTERIN_BH4_SYNTHESIS_RECYCLING_SALVAGE_AND_REGULATION	12	Down	0.00133278548795283	0.05628380144654
COWLING_MYCN_TARGETS	36	Up	0.00133783541511549	0.05628380144654
FISCHER_DREAM_TARGETS	883	Down	0.0013597905420558	0.0564095781102584
PUJANA_BREAST_CANCER_WITH_BRCA1_MUTATED_UP	54	Down	0.00136455647511142	0.0564095781102584
ALONSO_METASTASIS_EMT_DN	5	Up	0.00140458962852794	0.0572122452146593
IZADPANAH_STEM_CELL_ADIPOSE_VS_BONE_DN	91	Up	0.00140804221500108	0.0572122452146593
BIOCARTA_ACE2_PATHWAY	5	Up	0.00143172658846794	0.0576673556204402
DUTERTRE_ESTRADIOL_RESPONSE_24HR_UP	297	Down	0.00144350343265301	0.0576673556204402
MAINA_HYPOXIA_VHL_TARGETS_UP	5	Up	0.00147537071767597	0.0584492699319297
REACTOME_MITOTIC_G2_G2_M_PHASES	77	Down	0.001531567093756	0.0601741319315375
OXFORD_RALA_OR_RALB_TARGETS_DN	22	Up	0.00157719774704561	0.0610317665440771
FEVR_CTNNB1_TARGETS_DN	507	Down	0.00157907178900326	0.0610317665440771
ONDER_CDH1_SIGNALING_VIA_CTNNB1	68	Up	0.00163144746138226	0.0625475905758973
MORI_PLASMA_CELL_UP	46	Up	0.00169511041143341	0.06415220423766
LIN_APC_TARGETS	70	Down	0.00171547777524151	0.06415220423766
KOINUMA_COLON_CANCER_MSI_UP	14	Down	0.00171854910653495	0.06415220423766
HOOI_ST7_TARGETS_DN	92	Up	0.00172727853227187	0.06415220423766
MISSIAGLIA_REGULATED_BY_METHYLATION_DN	115	Down	0.00175225394911654	0.0645718730990814
BARRIER_CANCER_RELAPSE_NORMAL_SAMPLE_UP	20	Up	0.00176574326943218	0.0645718730990814
BIOCARTA_VITCB_PATHWAY	10	Up	0.00186442585745949	0.0676601566897895
KORKOLA_YOLK_SAC_TUMOR	35	Up	0.0018962929060212	0.0682952763274603
SA_REG_CASCADE_OF_CYCLIN_EXPR	11	Down	0.0019777166618303	0.0706362189847265
BIOCARTA_TCR_PATHWAY	36	Down	0.00200422404399883	0.0706362189847265
BIOCARTA_RACCYCD_PATHWAY	26	Down	0.00201985776748651	0.0706362189847265
KONG_E2F3_TARGETS	93	Down	0.00202072481740067	0.0706362189847265
BIOCARTA_PLATELETAPP_PATHWAY	9	Up	0.00208340871689198	0.0722958032124415
OSADA_ASCL1_TARGETS_UP	30	Up	0.00213079377016711	0.0734043013288003
KEGG_VEGF_SIGNALING_PATHWAY	58	Down	0.00218738836056601	0.0743446022007864
GAUSSMANN_MLL_AF4_FUSION_TARGETS_E_DN	20	Up	0.00218936565168492	0.0743446022007864
GRAHAM_NORMAL_QUIESCENT_VS_NORMAL_DIVIDING_DN	78	Down	0.00227192959765823	0.0762858170878467
KANG_GLIS3_TARGETS	12	Up	0.00227862558402908	0.0762858170878467
SOTIRIOU_BREAST_CANCER_GRADE_1_VS_3_UP	147	Down	0.0023151913808733	0.0769679708018997
MATTIOLI_MGUS_VS_PCL	91	Down	0.00238041721327161	0.0781792952030625
COLDREN_GEFITINIB_RESISTANCE_DN	164	Up	0.00238451783854524	0.0781792952030625
PUJANA_BRCA_CENTERED_NETWORK	117	Down	0.00244716175377268	0.0796836094344885
LASTOWSKA_NEUROBLASTOMA_COPY_NUMBER_UP	161	Up	0.00247319504438831	0.0798748727487625
ODONNELL_TFRC_TARGETS_DN	112	Down	0.00248663886554835	0.0798748727487625
REACTOME_SIGNALLING_TO_RAS	25	Down	0.00253774913767211	0.0809695261778066
BENPORATH_SUZ12_TARGETS	510	Up	0.0025683103403161	0.0813611206343063
BIOCARTA_FCER1_PATHWAY	33	Down	0.00258425099196051	0.0813611206343063
RHODES_UNDIFFERENTIATED_CANCER	68	Down	0.00261001948784155	0.0816317937184127
DUTERTRE_ESTRADIOL_RESPONSE_24HR_DN	457	Up	0.00272976690202786	0.0843824657647392
LIU_CDX2_TARGETS_DN	4	Up	0.0027428399554402	0.0843824657647392
SCHAEFFER_PROSTATE_DEVELOPMENT_AND_CANCER_BOX6_UP	5	Up	0.00276507816206209	0.0843824657647392
CUI_TCF21_TARGETS_UP	28	Up	0.00276896606211597	0.0843824657647392
FINETTI_BREAST_CANCER_KINOME_RED	16	Down	0.00282023525334341	0.084796221342687
MEISSNER_NPC_HCP_WITH_H3K4ME2_AND_H3K27ME3	133	Up	0.00283495301155439	0.084796221342687
LE_NEURONAL_DIFFERENTIATION_DN	19	Down	0.0028525640732494	0.084796221342687
PODAR_RESPONSE_TO_ADAPHOSTIN_UP	130	Up	0.00285710724726493	0.084796221342687
MIKKELSEN_PARTIALLY_REPROGRAMMED_TO_PLURIPOTENCY	8	Down	0.00287172731093239	0.084796221342687
ODONNELL_TARGETS_OF_MYC_AND_TFRC_DN	44	Down	0.0029463575250633	0.0856269796620379
REICHERT_MITOSIS_LIN9_TARGETS	28	Down	0.00296672401288694	0.0856269796620379
KENNY_CTNNB1_TARGETS_UP	45	Down	0.00296829624778429	0.0856269796620379
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_12	75	Down	0.00297190821292307	0.0856269796620379
VERHAAK_GLIOBLASTOMA_MESENCHYMAL	165	Down	0.00300034973368149	0.0859256785176011
PACHER_TARGETS_OF_IGF1_AND_IGF2_UP	30	Up	0.00302718162086334	0.0861383333966683
REACTOME_CHROMOSOME_MAINTENANCE	82	Down	0.00304401346458567	0.0861383333966683
REACTOME_CREB_PHOSPHORYLATION_THROUGH_THE_ACTIVATION_OF_CAMKII	9	Down	0.0031172642986452	0.0876891980814158
FERRANDO_HOX11_NEIGHBORS	17	Down	0.00313807966389357	0.0877554748361768
ABDULRAHMAN_KIDNEY_CANCER_VHL_DN	12	Up	0.00316518696315825	0.0879958995488555
SABATES_COLORECTAL_ADENOMA_DN	118	Up	0.00319650734817812	0.0883499763560394
BENPORATH_PROLIFERATION	141	Down	0.00323927013999643	0.0890143944829076
ACEVEDO_FGFR1_TARGETS_IN_PROSTATE_CANCER_MODEL_DN	203	Up	0.00328187169052286	0.0896667702111821
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	73	Down	0.00330473152491856	0.0897753923969305
PID_FOXM1_PATHWAY	38	Down	0.00335917228389547	0.0907358240774948
FERRARI_RESPONSE_TO_FENRETINIDE_UP	19	Up	0.00339826369972516	0.091003578565874
KUMAMOTO_RESPONSE_TO_NUTLIN_3A_DN	10	Down	0.00341471721690609	0.091003578565874
BIOCARTA_NDKDYNAMIN_PATHWAY	17	Down	0.00342651252908949	0.091003578565874
TURASHVILI_BREAST_CARCINOMA_DUCTAL_VS_LOBULAR_DN	4	Up	0.00353925086629224	0.0929958624041375
REACTOME_TRANSFERRIN_ENDOCYTOSIS_AND_RECYCLING	20	Up	0.00354065020932875	0.0929958624041375
ACEVEDO_LIVER_CANCER_WITH_H3K27ME3_UP	149	Up	0.0036077372948459	0.0942372697785572
MAINA_VHL_TARGETS_DN	14	Up	0.00368192935023979	0.0955574845035845
NABA_ECM_GLYCOPROTEINS	115	Up	0.00369848067914589	0.0955574845035845
WHITFIELD_CELL_CYCLE_G2	162	Down	0.00380297715772844	0.0977262346369785
MIKKELSEN_MEF_ICP_WITH_H3K27ME3	54	Up	0.00382884152028262	0.0978618956313095
SIMBULAN_PARP1_TARGETS_DN	17	Down	0.00388432755869769	0.0981426012695803
PID_PLK1_PATHWAY	45	Down	0.00390043436611058	0.0981426012695803
MAINA_VHL_TARGETS_UP	10	Up	0.00390175676061226	0.0981426012695803
BERENJENO_TRANSFORMED_BY_RHOA_UP	526	Down	0.00411062914660866	0.102058226691371
PLASARI_NFIC_TARGETS_BASAL_UP	19	Up	0.00411644304547489	0.102058226691371
REACTOME_INSULIN_RECEPTOR_RECYCLING	17	Up	0.00412182993789296	0.102058226691371
GRAHAM_CML_DIVIDING_VS_NORMAL_QUIESCENT_UP	159	Down	0.00414765308504766	0.102165506561226
REN_BOUND_BY_E2F	60	Down	0.0042949515643381	0.104427226475046
AFFAR_YY1_TARGETS_DN	182	Down	0.00432038134299464	0.104427226475046
VALK_AML_CLUSTER_13	23	Up	0.00432306554498567	0.104427226475046
BIOCARTA_CACAM_PATHWAY	12	Down	0.00432733773992092	0.104427226475046
REACTOME_CYCLIN_A_B1_ASSOCIATED_EVENTS_DURING_G2_M_TRANSITION	14	Down	0.00440653729892481	0.105801405651962
REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_PI3KGAMMA	18	Down	0.00444601317719963	0.106060554204128
MALIK_REPRESSED_BY_ESTROGEN	9	Up	0.00446195011376221	0.106060554204128
REACTOME_MITOTIC_PROMETAPHASE	84	Down	0.00455260806580807	0.107083920623672
DAVICIONI_TARGETS_OF_PAX_FOXO1_FUSIONS_DN	51	Up	0.00455520355440952	0.107083920623672
BIOCARTA_CARM1_PATHWAY	13	Down	0.00457257801569319	0.107083920623672
NUTT_GBM_VS_AO_GLIOMA_UP	45	Down	0.00465526473373191	0.108485924236086
REACTOME_CELL_CYCLE_MITOTIC	302	Down	0.0047095289399997	0.109043224519574
SMIRNOV_RESPONSE_TO_IR_6HR_DN	90	Down	0.00473837719240145	0.109043224519574
RICKMAN_HEAD_AND_NECK_CANCER_C	48	Up	0.00479530200019143	0.109043224519574
LIN_MELANOMA_COPY_NUMBER_UP	57	Down	0.00482048369985959	0.109043224519574
PHONG_TNF_TARGETS_DN	8	Up	0.00482081077380227	0.109043224519574
KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS	13	Down	0.0048588806570747	0.109043224519574
WIEMANN_TELOMERE_SHORTENING_AND_CHRONIC_LIVER_DAMAGE_DN	4	Down	0.00486204226862047	0.109043224519574
MITSIADES_RESPONSE_TO_APLIDIN_DN	240	Down	0.00486267639843282	0.109043224519574
NAKAYAMA_SOFT_TISSUE_TUMORS_PCA2_UP	75	Down	0.0050719495421705	0.113202103866096
SHEPARD_BMYB_TARGETS	60	Down	0.00512561178498267	0.113865226288821
JACKSON_DNMT1_TARGETS_UP	71	Down	0.00520031191308827	0.114444413386207
BIOCARTA_INTRINSIC_PATHWAY	9	Up	0.00522251614195465	0.114444413386207
OHM_EMBRYONIC_CARCINOMA_DN	5	Up	0.0052239035979821	0.114444413386207
REACTOME_KINESINS	21	Down	0.00529907108128693	0.115558641836872
BIOCARTA_TRKA_PATHWAY	10	Down	0.00537095896284152	0.116502927560832
PLASARI_TGFB1_SIGNALING_VIA_NFIC_10HR_UP	46	Up	0.00543187281919125	0.116502927560832
PARK_HSC_VS_MULTIPOTENT_PROGENITORS_UP	17	Down	0.00543988340156041	0.116502927560832
WANG_MLL_TARGETS	224	Up	0.00544039754280706	0.116502927560832
PEART_HDAC_PROLIFERATION_CLUSTER_DN	67	Down	0.00559394823823554	0.117984674829204
PID_THROMBIN_PAR1_PATHWAY	35	Down	0.00560235964369806	0.117984674829204
LUI_THYROID_CANCER_CLUSTER_3	27	Down	0.00561418784137139	0.117984674829204
ZHONG_RESPONSE_TO_AZACITIDINE_AND_TSA_DN	64	Down	0.00562584348515655	0.117984674829204
BIOCARTA_HDAC_PATHWAY	24	Down	0.00563669530831859	0.117984674829204
BENPORATH_ES_WITH_H3K27ME3	563	Up	0.00566540957334516	0.117984674829204
HALMOS_CEBPA_TARGETS_UP	42	Up	0.00568331731928644	0.117984674829204
REACTOME_CELL_CYCLE	356	Down	0.00571862421081371	0.118201476079167
LI_CISPLATIN_RESISTANCE_UP	20	Up	0.00578801859750792	0.119117923863864
PID_VEGFR1_PATHWAY	25	Down	0.00583401160602927	0.1195469447201
FOURNIER_ACINAR_DEVELOPMENT_LATE_2	267	Down	0.00596485877585913	0.121703599229332
SAMOLS_TARGETS_OF_KHSV_MIRNAS_UP	7	Up	0.00608654316691331	0.123224211942075
REACTOME_ENOS_ACTIVATION_AND_REGULATION	18	Down	0.0060912262949911	0.123224211942075
NABA_CORE_MATRISOME	160	Up	0.00619568866413047	0.123612693322572
OXFORD_RALA_AND_RALB_TARGETS_UP	9	Down	0.00622838810310403	0.123612693322572
ZERBINI_RESPONSE_TO_SULINDAC_DN	5	Down	0.00627584457896847	0.123612693322572
TESAR_ALK_AND_JAK_TARGETS_MOUSE_ES_D4_UP	3	Up	0.00628328221939241	0.123612693322572
BUCKANOVICH_T_LYMPHOCYTE_HOMING_ON_TUMOR_DN	18	Up	0.00629304595582349	0.123612693322572
VIETOR_IFRD1_TARGETS	19	Down	0.00630724846533562	0.123612693322572
REACTOME_SIGNALING_BY_FGFR3_MUTANTS	4	Up	0.00630921492355007	0.123612693322572
NAKAYAMA_SOFT_TISSUE_TUMORS_PCA2_DN	41	Up	0.00631844435788492	0.123612693322572
PYEON_HPV_POSITIVE_TUMORS_UP	79	Down	0.00636852956614108	0.123956398243631
REACTOME_RECRUITMENT_OF_MITOTIC_CENTROSOME_PROTEINS_AND_COMPLEXES	63	Down	0.00639907273187193	0.123956398243631
ROZANOV_MMP14_TARGETS_DN	23	Up	0.00641423516363761	0.123956398243631
KEGG_GLIOMA	58	Down	0.00647689441463377	0.124660550798255
BIOCARTA_CREB_PATHWAY	26	Down	0.00657584049643752	0.126054619838968
BIOCARTA_P27_PATHWAY	13	Down	0.00663638066375115	0.126055050299423
REACTOME_VOLTAGE_GATED_POTASSIUM_CHANNELS	14	Up	0.00665293996609279	0.126055050299423
KORKOLA_EMBRYONIC_CARCINOMA_VS_SEMINOMA_UP	17	Up	0.00667981706873097	0.126055050299423
XU_RESPONSE_TO_TRETINOIN_DN	12	Down	0.00668192525777338	0.126055050299423
LOPEZ_MESOTHELIOMA_SURVIVAL_WORST_VS_BEST_UP	14	Down	0.00673929178762736	0.126634755566721
KEGG_VIBRIO_CHOLERAE_INFECTION	45	Up	0.00684527824179489	0.12786740259779
DOANE_BREAST_CANCER_ESR1_UP	63	Up	0.00685868482592267	0.12786740259779
REACTOME_G0_AND_EARLY_G1	22	Down	0.00693249459698334	0.128318067777083
BENPORATH_EED_TARGETS	554	Up	0.00693684127444475	0.128318067777083
KREPPEL_CD99_TARGETS_DN	8	Down	0.0070601563785509	0.130092959006322
REACTOME_G_PROTEIN_BETA_GAMMA_SIGNALLING	20	Down	0.00710211864818066	0.130294387960316
GAVIN_FOXP3_TARGETS_CLUSTER_P6	76	Down	0.00712590258091757	0.130294387960316
VALK_AML_WITH_FLT3_ITD	32	Up	0.0071536530208347	0.130300637781794
VALK_AML_CLUSTER_8	21	Up	0.0072497933679448	0.131547777371029
BIOCARTA_CELLCYCLE_PATHWAY	22	Down	0.00728387309006352	0.131663622320008
LOPEZ_EPITHELIOID_MESOTHELIOMA	12	Up	0.00732573517305759	0.131918731108772
XU_HGF_SIGNALING_NOT_VIA_AKT1_6HR	26	Down	0.00743166603605773	0.13306198381601
TURASHVILI_BREAST_DUCTAL_CARCINOMA_VS_DUCTAL_NORMAL_DN	121	Up	0.00744520145036993	0.13306198381601
CLASPER_LYMPHATIC_VESSELS_DURING_METASTASIS_UP	19	Up	0.00750741079659358	0.13323005660624
PID_PRL_SIGNALING_EVENTS_PATHWAY	22	Down	0.0075106552735533	0.13323005660624
REACTOME_P38MAPK_EVENTS	13	Down	0.00776259573878555	0.137187286773928
REACTOME_PASSIVE_TRANSPORT_BY_AQUAPORINS	4	Down	0.00791880940700601	0.138735114320762
ZWANG_CLASS_3_TRANSIENTLY_INDUCED_BY_EGF	190	Up	0.00794282395550574	0.138735114320762
GAUSSMANN_MLL_AF4_FUSION_TARGETS_C_DN	15	Up	0.0079522765945627	0.138735114320762
AFFAR_YY1_TARGETS_UP	164	Up	0.00796690917323688	0.138735114320762
REACTOME_RAS_ACTIVATION_UOPN_CA2_INFUX_THROUGH_NMDA_RECEPTOR	10	Down	0.00803515949977697	0.139412949861094
HOLLMANN_APOPTOSIS_VIA_CD40_UP	182	Down	0.00822392604427566	0.142169252416314
REACTOME_THE_NLRP3_INFLAMMASOME	7	Up	0.0082668901058579	0.142394186823364
MCMURRAY_TP53_HRAS_COOPERATION_RESPONSE_UP	23	Down	0.00830086298153872	0.142463186332979
BILANGES_SERUM_AND_RAPAMYCIN_SENSITIVE_GENES	66	Down	0.00839153914766651	0.143038898822715
CHICAS_RB1_TARGETS_GROWING	208	Down	0.00839458409161494	0.143038898822715
KUMAMOTO_RESPONSE_TO_NUTLIN_3A_UP	8	Up	0.00844011416789406	0.143301081264887
REACTOME_TRANSPORT_OF_GLUCOSE_AND_OTHER_SUGARS_BILE_SALTS_AND_ORGANIC_ACIDS_METAL_IONS_AND_AMINE_COMPOUNDS	40	Up	0.00852105346055477	0.143341694930058
AZARE_STAT3_TARGETS	22	Up	0.00852538572517672	0.143341694930058
MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_29	4	Up	0.00853296164602575	0.143341694930058
