	NGenes	Direction	PValue	FDR
SHEPARD_BMYB_TARGETS	85	Down	0.00126724293042047	0.082988699666606
BIOCARTA_BAD_PATHWAY	35	Down	0.00126752988196864	0.082988699666606
BIOCARTA_CREB_PATHWAY	44	Down	0.00128242486783705	0.082988699666606
MARKEY_RB1_CHRONIC_LOF_UP	156	Down	0.00139072563658595	0.088780917665298
MISHRA_CARCINOMA_ASSOCIATED_FIBROBLAST_DN	33	Up	0.00143207977906209	0.0902019316838577
BIOCARTA_RACCYCD_PATHWAY	44	Down	0.00147771513438004	0.0918516617738328
MIKKELSEN_NPC_HCP_WITH_H3K27ME3	251	Up	0.00164327584773382	0.100816040320709
BIOCARTA_GCR_PATHWAY	28	Down	0.00166664157105943	0.10093865104724
ZHOU_CELL_CYCLE_GENES_IN_IR_RESPONSE_6HR	107	Down	0.00172367201637593	0.103071222852657
BIOCARTA_CALCINEURIN_PATHWAY	20	Down	0.0017577868392442	0.10379731285737
HAN_JNK_SINGALING_DN	53	Up	0.00185525139863825	0.108200093915643
MAINA_HYPOXIA_VHL_TARGETS_UP	5	Up	0.0019566466684726	0.112721937339812
PID_RAS_PATHWAY	33	Down	0.00204269042247848	0.116261078985401
CUI_TCF21_TARGETS_UP	60	Up	0.00209969325675294	0.118082749344058
FERRANDO_HOX11_NEIGHBORS	26	Down	0.00213102762255625	0.118434993987714
MALIK_REPRESSED_BY_ESTROGEN	10	Up	0.0022962519867495	0.124963359010118
BURTON_ADIPOGENESIS_7	73	Down	0.00230139971081292	0.124963359010118
ASTON_MAJOR_DEPRESSIVE_DISORDER_UP	59	Down	0.00237198655344402	0.126494779146053
KEGG_VIBRIO_CHOLERAE_INFECTION	59	Up	0.00238315735478382	0.126494779146053
ALONSO_METASTASIS_EMT_DN	11	Up	0.0024590750859971	0.129074118958337
ST_DIFFERENTIATION_PATHWAY_IN_PC12_CELLS	58	Down	0.00251132168884816	0.130367952287019
BIOCARTA_SPPA_PATHWAY	33	Down	0.00257187073857519	0.131305071559256
KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS	14	Down	0.00260034584559872	0.131305071559256
GOBERT_OLIGODENDROCYTE_DIFFERENTIATION_UP	707	Down	0.00261275967962957	0.131305071559256
LE_NEURONAL_DIFFERENTIATION_DN	23	Down	0.00272910566400883	0.134467815012638
KEGG_PHENYLALANINE_METABOLISM	18	Up	0.00273521199569585	0.134467815012638
HALMOS_CEBPA_TARGETS_UP	72	Up	0.00276108764949744	0.134467815012638
BIOCARTA_CACAM_PATHWAY	14	Down	0.00284475187105642	0.137128651417046
BIOCARTA_CARM1_PATHWAY	17	Down	0.00298518683922579	0.142066962503818
MISSIAGLIA_REGULATED_BY_METHYLATION_DN	153	Down	0.00300734467620274	0.142066962503818
REN_BOUND_BY_E2F	74	Down	0.00307120538190519	0.143647269545744
NIELSEN_GIST_AND_SYNOVIAL_SARCOMA_UP	36	Up	0.0031709215804058	0.146429749313907
KOINUMA_COLON_CANCER_MSI_UP	17	Down	0.0032657191729744	0.146429749313907
MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_3	5	Down	0.00327018207011917	0.146429749313907
ODONNELL_TFRC_TARGETS_DN	146	Down	0.00328292695026235	0.146429749313907
BIOCARTA_HCMV_PATHWAY	25	Down	0.00330625812947408	0.146429749313907
PUJANA_BREAST_CANCER_WITH_BRCA1_MUTATED_UP	70	Down	0.00331667721773667	0.146429749313907
FARMER_BREAST_CANCER_CLUSTER_2	36	Down	0.00342839712085098	0.146982756778187
MILICIC_FAMILIAL_ADENOMATOUS_POLYPOSIS_UP	7	Up	0.0034514284475245	0.146982756778187
MARKEY_RB1_CHRONIC_LOF_DN	130	Up	0.00345432376661889	0.146982756778187
REACTOME_TRANSFERRIN_ENDOCYTOSIS_AND_RECYCLING	23	Up	0.00349092692248002	0.146982756778187
LEE_EARLY_T_LYMPHOCYTE_UP	134	Down	0.00351405372184947	0.146982756778187
BIOCARTA_IGF1R_PATHWAY	41	Down	0.00351588728110397	0.146982756778187
KONG_E2F3_TARGETS	113	Down	0.00360290655861285	0.149299391077957
REACTOME_G0_AND_EARLY_G1	28	Down	0.00373171127621982	0.153292209294456
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	96	Down	0.00380034303313863	0.154765693866783
REACTOME_TRANSPORT_OF_GLUCOSE_AND_OTHER_SUGARS_BILE_SALTS_AND_ORGANIC_ACIDS_METAL_IONS_AND_AMINE_COMPOUNDS	45	Up	0.00387363283306443	0.156402064131593
PID_VEGFR1_PATHWAY	40	Down	0.00397800305849284	0.159254969901018
BIOCARTA_HDAC_PATHWAY	34	Down	0.00406496433102216	0.159257491260455
GRAHAM_NORMAL_QUIESCENT_VS_NORMAL_DIVIDING_DN	99	Down	0.00407813506928551	0.159257491260455
KEGG_VEGF_SIGNALING_PATHWAY	67	Down	0.00407920331128599	0.159257491260455
GREENBAUM_E2A_TARGETS_UP	54	Down	0.00415537818772645	0.160471725122352
PID_PRL_SIGNALING_EVENTS_PATHWAY	33	Down	0.00425943569265432	0.160471725122352
PEART_HDAC_PROLIFERATION_CLUSTER_DN	105	Down	0.00427989539148906	0.160471725122352
DUTERTRE_ESTRADIOL_RESPONSE_24HR_UP	392	Down	0.00429683091110679	0.160471725122352
KENNY_CTNNB1_TARGETS_UP	62	Down	0.00430985427905956	0.160471725122352
DELACROIX_RAR_TARGETS_DN	33	Down	0.00433801769042844	0.160471725122352
SCHAEFFER_PROSTATE_DEVELOPMENT_AND_CANCER_BOX4_UP	14	Down	0.00434809077384865	0.160471725122352
HORIUCHI_WTAP_TARGETS_DN	449	Down	0.00449142200855514	0.16336831557259
REACTOME_MITOTIC_G2_G2_M_PHASES	115	Down	0.00453156521657639	0.16336831557259
BIOCARTA_ETS_PATHWAY	28	Down	0.00454610264591973	0.16336831557259
BIOCARTA_FCER1_PATHWAY	50	Down	0.00459608056670746	0.16336831557259
BIOCARTA_NGF_PATHWAY	30	Down	0.00459948898627318	0.16336831557259
KEGG_CHRONIC_MYELOID_LEUKEMIA	82	Down	0.00466869004091542	0.164588744427496
XU_HGF_SIGNALING_NOT_VIA_AKT1_6HR	44	Down	0.00477076085003774	0.166941290782061
BIOCARTA_ERK5_PATHWAY	27	Down	0.00481846063623811	0.167319892681497
PAL_PRMT5_TARGETS_UP	312	Down	0.00485241856421785	0.167319892681497
SA_REG_CASCADE_OF_CYCLIN_EXPR	14	Down	0.00490821293397283	0.168017376087592
SONG_TARGETS_OF_IE86_CMV_PROTEIN	71	Down	0.00501539762139567	0.1704513551329
MIKKELSEN_PARTIALLY_REPROGRAMMED_TO_PLURIPOTENCY	10	Down	0.00526734095728387	0.17773513344435
SIG_BCR_SIGNALING_PATHWAY	51	Down	0.0053468571930031	0.179138676452104
REACTOME_RECYCLING_OF_BILE_ACIDS_AND_SALTS	10	Up	0.00542999139457167	0.180642812309553
GAUSSMANN_MLL_AF4_FUSION_TARGETS_C_DN	24	Up	0.0054727226742979	0.180791202191492
REACTOME_MITOTIC_PROMETAPHASE	98	Down	0.00552499159738617	0.18125041879203
PHONG_TNF_TARGETS_DN	8	Up	0.00564870209850912	0.183092816967692
ZIRN_TRETINOIN_RESPONSE_UP	23	Up	0.00565866877165179	0.183092816967692
NIKOLSKY_BREAST_CANCER_17Q11_Q21_AMPLICON	138	Up	0.00576914058134901	0.185397415689066
OSADA_ASCL1_TARGETS_UP	47	Up	0.00588610485688926	0.187878103675303
REACTOME_LATENT_INFECTION_OF_HOMO_SAPIENS_WITH_MYCOBACTERIUM_TUBERCULOSIS	24	Up	0.00617302049081886	0.194882414056551
VANDESLUIS_COMMD1_TARGETS_GROUP_4_UP	15	Up	0.00620001047873632	0.194882414056551
MEISSNER_BRAIN_HCP_WITH_H3K27ME3	162	Up	0.00626730403369536	0.194882414056551
PYEON_HPV_POSITIVE_TUMORS_UP	120	Down	0.00627056031680689	0.194882414056551
BYSTRYKH_HEMATOPOIESIS_STEM_CELL_RUNX1	13	Up	0.00631779642822454	0.195067126319822
PIEPOLI_LGI1_TARGETS_UP	22	Up	0.00645176030627412	0.197909842122331
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	74	Down	0.00652829755565651	0.198043220793491
GOLDRATH_ANTIGEN_RESPONSE	447	Down	0.00653995394660979	0.198043220793491
GROSS_HYPOXIA_VIA_ELK3_ONLY_UP	49	Up	0.00666281086392493	0.198935378918471
KEGG_GLIOMA	62	Down	0.00668207416819877	0.198935378918471
FRASOR_RESPONSE_TO_SERM_OR_FULVESTRANT_DN	59	Down	0.00669575047587571	0.198935378918471
REACTOME_DARPP_32_EVENTS	30	Down	0.00682414480083797	0.200367985411243
RAY_ALZHEIMERS_DISEASE	12	Down	0.00686714424295015	0.200367985411243
SCHRAETS_MLL_TARGETS_UP	65	Up	0.00687121372494102	0.200367985411243
NABA_ECM_GLYCOPROTEINS	135	Up	0.00701412416594496	0.202430815072208
LI_CISPLATIN_RESISTANCE_UP	53	Up	0.00706630827042145	0.202430815072208
HEIDENBLAD_AMPLICON_8Q24_UP	52	Down	0.00708102311258535	0.202430815072208
CHIANG_LIVER_CANCER_SUBCLASS_PROLIFERATION_UP	233	Down	0.00711336056350266	0.202430815072208
GAVIN_FOXP3_TARGETS_CLUSTER_P6	99	Down	0.00718435169577313	0.203226810843307
MCGARVEY_SILENCED_BY_METHYLATION_IN_COLON_CANCER	54	Up	0.00735136195546571	0.206612015940444
SOTIRIOU_BREAST_CANCER_GRADE_1_VS_3_UP	185	Down	0.00739149675993543	0.206612015940444
REACTOME_AMINO_ACID_TRANSPORT_ACROSS_THE_PLASMA_MEMBRANE	23	Up	0.00758965572119821	0.210903138982002
TESAR_ALK_AND_JAK_TARGETS_MOUSE_ES_D4_UP	3	Up	0.00774122977145234	0.212334113327449
SHI_SPARC_TARGETS_UP	28	Up	0.00774803747012018	0.212334113327449
CALVET_IRINOTECAN_SENSITIVE_VS_RESISTANT_DN	6	Up	0.00781580013205783	0.212334113327449
BIOCARTA_ECM_PATHWAY	42	Down	0.00782094320892805	0.212334113327449
REACTOME_INSULIN_RECEPTOR_RECYCLING	20	Up	0.00798804835520045	0.214784382530704
WEINMANN_ADAPTATION_TO_HYPOXIA_DN	59	Up	0.00801941747550538	0.214784382530704
BENPORATH_PROLIFERATION	183	Down	0.0080475943496898	0.214784382530704
BIOCARTA_EDG1_PATHWAY	41	Down	0.00819759351801863	0.217558605500674
REACTOME_PASSIVE_TRANSPORT_BY_AQUAPORINS	4	Down	0.00831739553832557	0.219504896776816
REACTOME_CYCLIN_A_B1_ASSOCIATED_EVENTS_DURING_G2_M_TRANSITION	16	Down	0.00836651306239305	0.219574487259693
BIOCARTA_LONGEVITY_PATHWAY	21	Down	0.00855352381780143	0.223242245940851
ONDER_CDH1_TARGETS_2_DN	539	Up	0.00862305494231602	0.223820393118137
MASRI_RESISTANCE_TO_TAMOXIFEN_AND_AROMATASE_INHIBITORS_DN	24	Up	0.0087173372346297	0.224232363312687
FINETTI_BREAST_CANCER_KINOME_RED	19	Down	0.00873386004435529	0.224232363312687
LUCAS_HNF4A_TARGETS_DN	11	Up	0.00886078000709718	0.224624158255628
HUANG_FOXA2_TARGETS_UP	66	Up	0.00887749048643929	0.224624158255628
SHAFFER_IRF4_TARGETS_IN_ACTIVATED_B_LYMPHOCYTE	120	Down	0.00896010517547535	0.224624158255628
REACTOME_DESTABILIZATION_OF_MRNA_BY_BRF1	20	Down	0.00896535315941101	0.224624158255628
VERNELL_RETINOBLASTOMA_PATHWAY_UP	81	Down	0.00902178349142633	0.224624158255628
BIOCARTA_CELLCYCLE_PATHWAY	27	Down	0.00907630391669943	0.224624158255628
REACTOME_ROLE_OF_DCC_IN_REGULATING_APOPTOSIS	13	Up	0.00912827725913425	0.224624158255628
SATO_SILENCED_BY_METHYLATION_IN_PANCREATIC_CANCER_2	43	Up	0.00912951701631682	0.224624158255628
AFFAR_YY1_TARGETS_DN	286	Down	0.00918122789252396	0.224726013286441
ACEVEDO_FGFR1_TARGETS_IN_PROSTATE_CANCER_MODEL_DN	351	Up	0.00929583003064916	0.22569441128036
PID_IL2_STAT5_PATHWAY	34	Down	0.00931634424209785	0.22569441128036
BIOCARTA_PTEN_PATHWAY	23	Down	0.00943140835399073	0.227316189103328
ELVIDGE_HIF1A_TARGETS_UP	93	Up	0.00966021640529333	0.230541737934889
REACTOME_CELL_CYCLE_MITOTIC	373	Down	0.00969070593218108	0.230541737934889
SA_PTEN_PATHWAY	20	Down	0.00971164391385327	0.230541737934889
KANG_DOXORUBICIN_RESISTANCE_UP	67	Down	0.00985714931479191	0.231706756571485
BORCZUK_MALIGNANT_MESOTHELIOMA_DN	123	Up	0.00985881838926089	0.231706756571485
REACTOME_SIGNALLING_TO_RAS	33	Down	0.0100801329976483	0.235566514143896
MCMURRAY_TP53_HRAS_COOPERATION_RESPONSE_UP	28	Down	0.0101227778093165	0.235566514143896
PID_PLK1_PATHWAY	61	Down	0.0103762235949805	0.237479029177052
COLIN_PILOCYTIC_ASTROCYTOMA_VS_GLIOBLASTOMA_UP	51	Down	0.0103806645705818	0.237479029177052
REACTOME_RECRUITMENT_OF_MITOTIC_CENTROSOME_PROTEINS_AND_COMPLEXES	103	Down	0.0103908257190329	0.237479029177052
PID_PDGFRA_PATHWAY	30	Down	0.010406045520671	0.237479029177052
DACOSTA_ERCC3_ALLELE_XPCS_VS_TTD_UP	30	Up	0.0105328051589132	0.239216209474547
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	11	Up	0.0106130271522279	0.239566300941697
REACTOME_TETRAHYDROBIOPTERIN_BH4_SYNTHESIS_RECYCLING_SALVAGE_AND_REGULATION	22	Down	0.0106496450460958	0.239566300941697
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_3	21	Up	0.0109377770625652	0.2448817954671
KANG_FLUOROURACIL_RESISTANCE_DN	21	Up	0.0110091282829212	0.245316613247734
SUMI_HNF4A_TARGETS	29	Up	0.0112131662251166	0.248690127922304
GAUSSMANN_MLL_AF4_FUSION_TARGETS_E_DN	30	Up	0.0113107035926004	0.24890986948685
GENTLES_LEUKEMIC_STEM_CELL_UP	31	Up	0.0114523197859678	0.24890986948685
KEGG_NON_SMALL_CELL_LUNG_CANCER	55	Down	0.0114813127496949	0.24890986948685
BILANGES_SERUM_AND_RAPAMYCIN_SENSITIVE_GENES	86	Down	0.0114985489510853	0.24890986948685
REACTOME_REGULATION_OF_COMPLEMENT_CASCADE	9	Up	0.0115171063171094	0.24890986948685
OZEN_MIR125B1_TARGETS	42	Up	0.0115616426878048	0.24890986948685
PID_INSULIN_GLUCOSE_PATHWAY	34	Down	0.0115919075544257	0.24890986948685
WU_APOPTOSIS_BY_CDKN1A_VIA_TP53	94	Down	0.011645827330731	0.248936146200783
FEVR_CTNNB1_TARGETS_DN	783	Down	0.011808743016215	0.250943207094021
PETRETTO_LEFT_VENTRICLE_MASS_QTL_CIS_DN	11	Down	0.0118459642637525	0.250943207094021
PID_TXA2PATHWAY	70	Down	0.0120241646647712	0.25283807485805
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES	14	Down	0.0120424569947208	0.25283807485805
WOTTON_RUNX_TARGETS_DN	42	Down	0.0122481750354975	0.254634047104847
REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_PI3KGAMMA	20	Down	0.0122604931600027	0.254634047104847
REACTOME_POST_NMDA_RECEPTOR_ACTIVATION_EVENTS	38	Down	0.0123034538776803	0.254634047104847
PARK_HSC_VS_MULTIPOTENT_PROGENITORS_UP	28	Down	0.0123436064324746	0.254634047104847
HORTON_SREBF_TARGETS	38	Down	0.0125120754181405	0.256565968307999
REACTOME_AMINE_LIGAND_BINDING_RECEPTORS	13	Up	0.0125458803300482	0.256565968307999
BIOCARTA_RAS_PATHWAY	41	Down	0.0127084964499431	0.258771281161772
KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM	25	Up	0.0128484607979618	0.259039344954253
BIOCARTA_TFF_PATHWAY	33	Down	0.0129228314094366	0.259039344954253
NIKOLSKY_BREAST_CANCER_7Q21_Q22_AMPLICON	102	Up	0.0129646719383287	0.259039344954253
GALLUZZI_PREVENT_MITOCHONDIAL_PERMEABILIZATION	33	Down	0.0129670804023914	0.259039344954253
KEGG_DNA_REPLICATION	38	Down	0.012995835045334	0.259039344954253
MOHANKUMAR_TLX1_TARGETS_DN	233	Up	0.0133544604493162	0.264758931846022
MORI_EMU_MYC_LYMPHOMA_BY_ONSET_TIME_UP	138	Down	0.0133948739862826	0.264758931846022
VALK_AML_WITH_FLT3_ITD	63	Up	0.0134781824936049	0.265295558749124
TSUTSUMI_FBXW8_TARGETS	10	Up	0.0136491702815506	0.267171346127114
ONDER_CDH1_TARGETS_3_UP	23	Up	0.0136865930911858	0.267171346127114
NABA_CORE_MATRISOME	186	Up	0.0138113372823447	0.267270620297111
OXFORD_RALA_AND_RALB_TARGETS_UP	10	Down	0.0138406731654874	0.267270620297111
ZHAN_EARLY_DIFFERENTIATION_GENES_DN	59	Down	0.0138614102397951	0.267270620297111
BOSCO_EPITHELIAL_DIFFERENTIATION_MODULE	45	Up	0.0141875620438948	0.272447329655931
MEISSNER_NPC_HCP_WITH_H3K27ME3	52	Up	0.0142579858936187	0.272691195795363
DIERICK_SEROTONIN_FUNCTION_GENES	4	Up	0.01441961511984	0.273914251052606
SIMBULAN_PARP1_TARGETS_DN	21	Down	0.0144379018865578	0.273914251052606
WENG_POR_TARGETS_LIVER_UP	42	Down	0.0145085510812324	0.274153581230967
MIKKELSEN_MEF_ICP_WITH_H3K27ME3	157	Up	0.0146094626084005	0.274960563195553
PASTURAL_RIZ1_TARGETS_DN	3	Up	0.0148886575196505	0.275879781370226
REACTOME_ACYL_CHAIN_REMODELLING_OF_PI	5	Down	0.015019355736192	0.275879781370226
REACTOME_DAG_AND_IP3_SIGNALING	32	Down	0.0151546956440251	0.275879781370226
REACTOME_CREB_PHOSPHORYLATION_THROUGH_THE_ACTIVATION_OF_CAMKII	14	Down	0.0152929492306082	0.275879781370226
BOYLAN_MULTIPLE_MYELOMA_C_CLUSTER_UP	44	Down	0.0153101882130619	0.275879781370226
ZEMBUTSU_SENSITIVITY_TO_FLUOROURACIL	28	Down	0.015319008818113	0.275879781370226
BIOCARTA_SHH_PATHWAY	19	Down	0.015355809999111	0.275879781370226
PID_FOXM1_PATHWAY	46	Down	0.0153990006209476	0.275879781370226
HE_PTEN_TARGETS_UP	21	Down	0.0154335189525125	0.275879781370226
SESTO_RESPONSE_TO_UV_C7	87	Down	0.0154827957321678	0.275879781370226
SCHAEFFER_PROSTATE_DEVELOPMENT_12HR_UP	165	Up	0.0154851526349123	0.275879781370226
MATTIOLI_MGUS_VS_PCL	145	Down	0.0155422586685558	0.275879781370226
REACTOME_REGULATION_OF_KIT_SIGNALING	21	Down	0.0155425609683516	0.275879781370226
BIOCARTA_CSK_PATHWAY	23	Down	0.0155519192670559	0.275879781370226
PID_NFKAPPAB_ATYPICAL_PATHWAY	27	Down	0.015653075325976	0.275879781370226
ZHU_CMV_8_HR_UP	71	Down	0.0157425135456625	0.275879781370226
GAVIN_IL2_RESPONSIVE_FOXP3_TARGETS_UP	29	Down	0.0157695920527137	0.275879781370226
XU_HGF_SIGNALING_NOT_VIA_AKT1_48HR_UP	49	Down	0.0157868312391109	0.275879781370226
PELLICCIOTTA_HDAC_IN_ANTIGEN_PRESENTATION_UP	81	Up	0.0159280833640482	0.275879781370226
ZHANG_TLX_TARGETS_60HR_DN	332	Down	0.015985667226946	0.275879781370226
BOYAULT_LIVER_CANCER_SUBCLASS_G56_UP	15	Down	0.0160326314770719	0.275879781370226
OHM_EMBRYONIC_CARCINOMA_UP	9	Up	0.0160866161046778	0.275879781370226
ZHENG_RESPONSE_TO_ARSENITE_DN	26	Up	0.0161801625584081	0.275879781370226
OKAMOTO_LIVER_CANCER_MULTICENTRIC_OCCURRENCE_UP	40	Down	0.0162021185440639	0.275879781370226
KAUFFMANN_MELANOMA_RELAPSE_DN	9	Up	0.0162890431456726	0.275879781370226
PID_IL2_PI3K_PATHWAY	51	Down	0.0163899435689994	0.275879781370226
PETROVA_PROX1_TARGETS_UP	35	Down	0.0164061175079962	0.275879781370226
REACTOME_AQUAPORIN_MEDIATED_TRANSPORT	38	Down	0.0164222461705472	0.275879781370226
RICKMAN_HEAD_AND_NECK_CANCER_A	99	Up	0.0164875371303609	0.275879781370226
ZHAN_V2_LATE_DIFFERENTIATION_GENES	65	Down	0.0165255752011833	0.275879781370226
KUROKAWA_LIVER_CANCER_EARLY_RECURRENCE_DN	19	Down	0.0165421673566058	0.275879781370226
HEIDENBLAD_AMPLIFIED_IN_PANCREATIC_CANCER	51	Down	0.0166043923596108	0.275879781370226
