	NGenes	PropDown	PropUp	Direction	PValue	FDR	PValue.Mixed	FDR.Mixed
All.PI3K.genes.44.	35	0.0857142857142857	0.371428571428571	Up	0.0637193628063719	0.113041611519369	0.023139768602314	0.0326259557917241
Lysosomal.membrane.9.	8	0.25	0.5	Up	0.0745892541074589	0.130226475513023	0.000259997400026	0.00103887850010389
PI3K.complex.12.	10	0	0.5	Up	0.0892791072089279	0.153439871851281	0.0962290377096229	0.112602597378282
endocytosis.60.	56	0.232142857142857	0.125	Down	0.0945390546094539	0.159980707885229	0.029239707602924	0.0397014548373035
regulation.of.exocytosis.6.	4	0	0.25	Up	0.0986790132098679	0.164456688766446	0.13969860301397	0.15216332985185
All.Endo.Exosomal.genes.137.	121	0.214876033057851	0.15702479338843	Down	0.102218977810222	0.167813993501856	0.014069859301407	0.0211936236802016
Thoreen.mTOR.Targets.Unique.166.	161	0.496894409937888	0.0062111801242236	Down	0.108628913710863	0.17571515461316	0.103338966610334	0.118403503464965
Heat.Shock.Proteins.14.	14	0.285714285714286	0.428571428571429	Up	0.116418835811642	0.185587274562037	9.99990000099999e-06	9.16657500091666e-05
vacuolar.proton.transporting.V.type.ATPase.complex.26.	19	0	0.263157894736842	Up	0.130808691913081	0.205548658799126	0.119058809411906	0.135009474647522
Known.TOP.mRNAs.66.	64	0.5625	0	Down	0.137408625913741	0.21089997433359	0.139718602813972	0.15216332985185
mTOR.s.transcriptional.factor.11.	11	0.181818181818182	0.454545454545455	Up	0.138048619513805	0.21089997433359	7.99992000079999e-05	0.000392853214325
Rceptors.and.ligands.63.	44	0.340909090909091	0.181818181818182	Down	0.153888461115389	0.231879188057434	1.9999800002e-05	0.0001649983500165
X.retrograde.transport..endosome.to.Golgi..8.	6	0.333333333333333	0.5	Up	0.156328436715633	0.232372676273237	0.00705992940070599	0.0127220039275017
AMPK.complex.8.	7	0.285714285714286	0.285714285714286	Down	0.170518294817052	0.250086165805009	0.011249887501125	0.0179585160670132
Transcriptional.factors.104.	86	0.27906976744186	0.302325581395349	Up	0.176048239517605	0.254799425689954	0.000339996600034	0.00122418130657403
Lysosomal.Catabolic.enzymes.38.	34	0.176470588235294	0.352941176470588	Up	0.204637953620464	0.287496529796607	3.9999600004e-05	0.000240622593774062
other.proteins.involved.in.autophagy.65.	56	0.196428571428571	0.267857142857143	Up	0.207687923120769	0.287496529796607	4.99995000049999e-05	0.0002749972500275
Canonical.Lysosomal.Genes.98.	81	0.160493827160494	0.320987654320988	Up	0.20989790102099	0.287496529796607	0.000259997400026	0.00103887850010389
ATG12.Ubiquitin.like.conjugation.systems.6.	6	0.166666666666667	0.333333333333333	Up	0.210367896321037	0.287496529796607	0.00862991370086299	0.0148240705092949
eIF1.mRNAs.3.	2	0	0	Up	0.212587874121259	0.287496529796607	0.451055489445106	0.455188567380381
exocytosis.6.	5	0.2	0.4	Up	0.218147818521815	0.287496529796607	0.03039969600304	0.0405604377691163
Ribosomal.protein.mRNAs.50.	48	0.479166666666667	0	Down	0.219447805521945	0.287496529796607	0.219717802821972	0.2323885414992
X.Late.endosome..Lysosomes..lyso.related.organelles..10.	7	0.142857142857143	0.571428571428571	Up	0.219547804521955	0.287496529796607	0.00956990430095699	0.0159415072515942
post.Golgi.vesicle.mediated.transport.14.	11	0	0.272727272727273	Up	0.229987700122999	0.297624670812115	0.317906820931791	0.323788891740712
Mitochondrial.ribosomal.protein.mRNAs.64.	63	0.365079365079365	0.0158730158730159	Down	0.259807401925981	0.327240477595224	0.198748012519875	0.21224981924938
Lysosomal.proteolysis.23.	15	0.266666666666667	0	Down	0.260017399826002	0.327240477595224	0.244807551924481	0.256459816354217
intracellular.trafficking.7.	7	0	0.428571428571429	Up	0.26179738202618	0.327240477595224	0.134948650513495	0.149937389514994
NfKb.pathway.23.	21	0.19047619047619	0.238095238095238	Up	0.284927150728493	0.352150972872294	0.044069559304407	0.0557138106779852
TFs.involved.in.mitophagy.10.	8	0.125	0.375	Up	0.311046889531105	0.380162309488016	0.024119758802412	0.0331852931470685
Positive.regulator.of.Autophagy.43.	36	0.166666666666667	0.277777777777778	Up	0.325456745432546	0.393403208825055	0.000619993800061999	0.00185808952721284
Lysosomal.genes.containing.CLEAR.motif.68.	57	0.192982456140351	0.315789473684211	Up	0.332966670333297	0.398106345023506	0.000489995100048999	0.001524270471581
PKs.complex.13.	10	0.3	0.1	Down	0.33749662503375	0.399183642572176	0.1009989900101	0.116940409543273
Lysosomal.hydrolases.and.accessory.proteins.23.	23	0.260869565217391	0.0869565217391304	Down	0.3519964800352	0.411904923503956	0.034049659503405	0.0440577947161705
alkPathway.37.	26	0.384615384615385	0.230769230769231	Down	0.383656163438366	0.444227662986528	0.001239987600124	0.00311246887531125
Fission.and.Fusion.10.	8	0.125	0.25	Up	0.396856031439686	0.4546866902465	0.0929290707092929	0.109910191220668
lysosome.organization.10.	10	0.1	0.3	Up	0.400955990440096	0.4546866902465	0.033249667503325	0.043534683700782
Lysosomal.acidification.14.	12	0	0.166666666666667	Up	0.412905870941291	0.463460161316754	0.291347086529135	0.299510556296306
TFEB.targets..MB..479.	411	0.221411192214112	0.250608272506083	Up	0.424025759742403	0.471134177547113	0.001409985900141	0.00343441010034344
Mitochondrial.Trascriptional.factors.21.	19	0.315789473684211	0.421052631578947	Up	0.434225657743423	0.477642723572764	3.9999600004e-05	0.000240622593774062
RAS.family.5.	5	0	0	Down	0.493385066149339	0.537344626553735	0.593214067859321	0.593214067859321
MTOR1.2.complex.10.	10	0.4	0.3	Up	0.595984040159598	0.642722494343684	0.030609693903061	0.0405604377691163
BCL.2.family.14.	12	0.333333333333333	0.166666666666667	Down	0.672713272867271	0.718426310882522	0.001029989700103	0.00268449696455416
Negative.Regulator.of.Autophagy.23.	19	0.210526315789474	0.105263157894737	Down	0.728412715872841	0.770431237995312	0.024139758602414	0.0331852931470685
aktPathway.19.	13	0.153846153846154	0.230769230769231	Down	0.871241287587124	0.912723729905558	0.122828771712283	0.137863417284194
Non.lysosomal.proteins.involved.in.lysosomal.biogenesis.10..	10	0	0.1	Up	0.92060079399206	0.955227363614214	0.278457215427846	0.288959846250594
regulation.of.endocytosis.13.	13	0.153846153846154	0.153846153846154	Down	0.929180708192918	0.955227363614214	0.0748592514074859	0.0935678143218568
mTOR.substrates.10.	9	0.222222222222222	0.111111111111111	Up	0.968220317796822	0.978425215747843	0.0799292007079929	0.0970468317294849
intracellular.protein.trafficking.16.	13	0.307692307692308	0.230769230769231	Down	0.975330246697533	0.978425215747843	0.001869981300187	0.00436484996852159
Curated.Lysosomal.Biogenesis.26.	23	0.260869565217391	0.217391304347826	Up	0.978430215697843	0.978430215697843	0.000739992600073999	0.002073056192515
