	NGenes	PropDown	PropUp	Direction	PValue	FDR	PValue.Mixed	FDR.Mixed
GO_VOLTAGE_GATED_CHLORIDE_CHANNEL_ACTIVITY	9	0.111111111111111	0.333333333333333	Up	0.159368406315937	0.223108768912311	0.032579674203258	0.0380037866288004
Enriched.in.MITF.targets	48	0.291666666666667	0.1875	Down	0.27109728902711	0.367286327136729	0.00039999600004	0.000975872594215234
BIOCARTA_AGPCR_PATHWAY	10	0.3	0.1	Down	0.295237047629524	0.382877080320106	0.034819651803482	0.0395193345363844
GO_INTRACELLULAR_CALCIUM_ACTIVATED_CHLORIDE_CHANNEL_ACTIVITY	6	0.166666666666667	0.333333333333333	Up	0.300836991630084	0.382877080320106	0.001139988600114	0.002269977300227
GO_ADENYLATE_CYCLASE_ACTIVATING_DOPAMINE_RECEPTOR_SIGNALING_PATHWAY	6	0.333333333333333	0.166666666666667	Down	0.356766432335677	0.440705298829365	0.001529984700153	0.00278475476114804
WANG_RESPONSE_TO_FORSKOLIN_DN	8	0	0.375	Up	0.375036249637504	0.450037499625004	0.0888491115088849	0.0932863171368286
GO_CAMP_BIOSYNTHETIC_PROCESS	13	0.230769230769231	0.153846153846154	Down	0.453285467145329	0.528827211727883	0.004709952900471	0.00681406979033658
GO_ADENYLATE_CYCLASE_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	33	0.181818181818182	0.151515151515152	Down	0.710662893371066	0.806692743883372	0.003069969300307	0.00476773010047677
CAMP_UP.V1_DN	165	0.278787878787879	0.260606060606061	Down	0.767762322376776	0.848573882682226	5.99994000059999e-05	0.0001539984600154
GO_ADENYLATE_CYCLASE_INHIBITING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	30	0.2	0.166666666666667	Down	0.808961910380896	0.871184365079426	0.00119998800012	0.00228134082295541
GO_ADENYLATE_CYCLASE_MODULATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	62	0.145161290322581	0.161290322580645	Up	0.859261407385926	0.881648012788165	0.0049999500005	0.00699293007069929
CAMP_UP.V1_UP	169	0.272189349112426	0.284023668639053	Up	0.860661393386066	0.881648012788165	0.000549994500054999	0.00127165395012717
GO_RESPONSE_TO_SALT_STRESS	10	0.2	0.2	Down	0.89060109398906	0.89060109398906	0.0584894151058489	0.0646406693827799
