	NGenes	PropDown	PropUp	Direction	PValue	FDR	PValue.Mixed	FDR.Mixed
Curated.Induction.23.	23	0.391304347826087	0.347826086956522	Up	9.99990000099999e-06	1.89653275881034e-05	9.99990000099999e-06	9.99990000099999e-06
PI3K.complex.12.	10	0.9	0	Down	1.9999800002e-05	4.85289264754411e-05	1.9999800002e-05	1.9999800002e-05
vacuolar.proton.transporting.V.type.ATPase.complex.26.	19	0.105263157894737	0.842105263157895	Up	1.9999800002e-05	4.85289264754411e-05	9.99990000099999e-06	9.99990000099999e-06
All.PI3K.genes.44.	35	0.6	0.285714285714286	Down	1.9999800002e-05	4.85289264754411e-05	9.99990000099999e-06	9.99990000099999e-06
Lysoplex_Suppl_Table1.16.	16	0.3125	0.5	Up	1.9999800002e-05	4.85289264754411e-05	9.99990000099999e-06	9.99990000099999e-06
Autophagy.17.	16	0.3125	0.4375	Up	1.9999800002e-05	4.85289264754411e-05	9.99990000099999e-06	9.99990000099999e-06
Beclin1.complex.and.interacting.proteins.18.	15	0.533333333333333	0.333333333333333	Down	2.9999700003e-05	7.85706428649999e-05	9.99990000099999e-06	9.99990000099999e-06
Microtubule.associated.with.Autophagy.47.	46	0.369565217391304	0.478260869565217	Up	3.9999600004e-05	0.000106943375010694	9.99990000099999e-06	9.99990000099999e-06
Mitophagy.34.	31	0.32258064516129	0.645161290322581	Up	4.99995000049999e-05	0.000123748762512375	9.99990000099999e-06	9.99990000099999e-06
Lysosomal.hydrolases.and.accessory.proteins.23.	23	0.565217391304348	0.260869565217391	Down	4.99995000049999e-05	0.000123748762512375	9.99990000099999e-06	9.99990000099999e-06
RAB.effectors.90.	74	0.432432432432432	0.486486486486487	Up	4.99995000049999e-05	0.000123748762512375	9.99990000099999e-06	9.99990000099999e-06
Rab.proteins.involved.in.autophagosome.formation.19.	16	0.4375	0.375	Up	4.99995000049999e-05	0.000123748762512375	9.99990000099999e-06	9.99990000099999e-06
X14.3.3.7.	7	0.428571428571429	0.428571428571429	Up	5.99994000059999e-05	0.000147559500014756	9.99990000099999e-06	9.99990000099999e-06
X.retrograde.transport..endosome.to.Golgi..8.	6	0.666666666666667	0.166666666666667	Down	6.99993000069999e-05	0.000170236392874167	0.000369996300037	0.000369996300037
mTOR.regulators.3.27.	27	0.259259259259259	0.592592592592593	Up	7.99992000079999e-05	0.00018749812501875	9.99990000099999e-06	9.99990000099999e-06
Lysoplex.All.Autophagy.23.	22	0.363636363636364	0.454545454545455	Up	7.99992000079999e-05	0.00018749812501875	9.99990000099999e-06	9.99990000099999e-06
MTORC1.hyp.Upregulated.ALL.492.	308	0.399350649350649	0.474025974025974	Up	9.99990000099999e-05	0.000227171641327065	9.99990000099999e-06	9.99990000099999e-06
All.Endo.Exosomal.genes.137.	121	0.462809917355372	0.446280991735537	Down	9.99990000099999e-05	0.000227171641327065	9.99990000099999e-06	9.99990000099999e-06
RAS.family.5.	5	0.6	0.2	Down	0.000119998800012	0.000263539031276354	9.99990000099999e-06	9.99990000099999e-06
ATG12.Ubiquitin.like.conjugation.systems.6.	6	0.166666666666667	0.333333333333333	Up	0.000119998800012	0.000263539031276354	1.9999800002e-05	1.9999800002e-05
Upregulated.upon.TFEB.OE.in.Hela.291.	216	0.449074074074074	0.435185185185185	Down	0.000149998500015	0.000325506949012142	9.99990000099999e-06	9.99990000099999e-06
Mitochondrial.Trascriptional.factors.21.	19	0.578947368421053	0.368421052631579	Down	0.00019999800002	0.0004289957100429	9.99990000099999e-06	9.99990000099999e-06
Lysosomal.genes.containing.CLEAR.motif.68.	57	0.526315789473684	0.385964912280702	Down	0.000219997800022	0.000463720852987549	9.99990000099999e-06	9.99990000099999e-06
mTOR.regulators.25.	24	0.333333333333333	0.541666666666667	Up	0.000229997700023	0.000466976462310849	9.99990000099999e-06	9.99990000099999e-06
Downregulated.upon.TFEB.OE.in.Hela.7.	4	0.5	0.5	Up	0.000229997700023	0.000466976462310849	9.99990000099999e-06	9.99990000099999e-06
TFs.involved.in.mitophagy.10.	8	0.75	0.25	Down	0.000259997400026	0.000519439250051944	9.99990000099999e-06	9.99990000099999e-06
New.MT.Assoc.All.minus.motors.53.	51	0.392156862745098	0.431372549019608	Up	0.00029999700003	0.000589994100058999	9.99990000099999e-06	9.99990000099999e-06
Old.Lysosomal.biogenesis.13.	13	0.384615384615385	0.384615384615385	Up	0.000369996300037	0.000716957116143124	0.00029999700003	0.00030326799535743
transmembrane.transport.channel.19.	17	0.352941176470588	0.588235294117647	Up	0.000729992700072999	0.00139910881592938	9.99990000099999e-06	9.99990000099999e-06
MTOR.cascade.32.	29	0.482758620689655	0.310344827586207	Down	0.000839991600083999	0.00158360485360664	9.99990000099999e-06	9.99990000099999e-06
Lysoplex.All.Lysosome..including.membrane..891.	729	0.434842249657064	0.449931412894376	Up	0.001529984700153	0.00284319190706398	9.99990000099999e-06	9.99990000099999e-06
eEF.mRNAs.6.	6	0.166666666666667	0.666666666666667	Up	0.001579984200158	0.00288747112528875	0.000139998600014	0.000140092938693255
NfKb.pathway.23.	21	0.333333333333333	0.523809523809524	Up	0.002169978300217	0.00390405932006254	9.99990000099999e-06	9.99990000099999e-06
vesicle.mediated.transport.16.	15	0.333333333333333	0.333333333333333	Up	0.002539974600254	0.00449753566980459	9.99990000099999e-06	9.99990000099999e-06
lysosomal.transport.7.	7	0.428571428571429	0.571428571428571	Up	0.002609973900261	0.00454836721474055	9.99990000099999e-06	9.99990000099999e-06
receptor.mediated.endocytosis.25.	19	0.473684210526316	0.368421052631579	Down	0.003109968900311	0.00533666538334617	9.99990000099999e-06	9.99990000099999e-06
Lysosomal.Catabolic.enzymes.38.	33	0.545454545454545	0.333333333333333	Down	0.003239967600324	0.00547456063900899	9.99990000099999e-06	9.99990000099999e-06
eIF3.mRNAs.12.	12	0.333333333333333	0.666666666666667	Up	0.004569954300457	0.00760825725076083	9.99990000099999e-06	9.99990000099999e-06
MAPK.family.12.	11	0.454545454545455	0.454545454545455	Up	0.00505994940050599	0.00829917073963589	9.99990000099999e-06	9.99990000099999e-06
PolyABinding.and.Elongation.46.	44	0.340909090909091	0.568181818181818	Up	0.00586994130058699	0.00948740512594874	9.99990000099999e-06	9.99990000099999e-06
Microtubule.associated.with.Autophagy.AP.Lysosome.Fusion.16.	15	0.333333333333333	0.466666666666667	Up	0.00663993360066399	0.0105774304575795	1.9999800002e-05	1.9999800002e-05
intracellular.trafficking.7.	7	0.571428571428571	0.142857142857143	Down	0.00751992480075199	0.0118091676226095	0.000529994700053	0.000529994700053
X.Golgi..recycling.comp..And.secretory..24.	18	0.611111111111111	0.277777777777778	Down	0.00802991970080299	0.0124329742618067	9.99990000099999e-06	9.99990000099999e-06
Mitochondrial.ribosomal.protein.mRNAs.64.	63	0.206349206349206	0.619047619047619	Up	0.00829991700082999	0.0126727899387673	3.9999600004e-05	3.9999600004e-05
ATG8.Ubiquitin.like.conjugation.systems.14.	11	0.272727272727273	0.454545454545455	Up	0.011969880301197	0.0180292717620769	9.99990000099999e-06	9.99990000099999e-06
All.MTOR.AKT.cascade.genes.150.	136	0.441176470588235	0.433823529411765	Down	0.019169808301917	0.0284882286312272	9.99990000099999e-06	9.99990000099999e-06
TFEB.targets..MB..479.	411	0.462287104622871	0.425790754257908	Down	0.01969980300197	0.0286648449304981	9.99990000099999e-06	9.99990000099999e-06
mTOR.substrates.10.	9	0.333333333333333	0.666666666666667	Up	0.019809801901981	0.0286648449304981	9.99990000099999e-06	9.99990000099999e-06
Rceptors.and.ligands.63.	44	0.409090909090909	0.5	Up	0.022409775902241	0.0319913467531991	9.99990000099999e-06	9.99990000099999e-06
lipid.transport.11.	11	0.272727272727273	0.454545454545455	Up	0.022689773102269	0.0319913467531991	9.99990000099999e-06	9.99990000099999e-06
Heat.Shock.Proteins.14.	14	0.357142857142857	0.571428571428571	Up	0.036349636503635	0.0506064559607569	9.99990000099999e-06	9.99990000099999e-06
New.MT.Assoc.All.84.	80	0.45	0.4125	Up	0.047729522704773	0.0656212187878121	9.99990000099999e-06	9.99990000099999e-06
eIF2.mRNAs.10.	9	0.555555555555556	0.333333333333333	Down	0.0608193918060819	0.082587445730481	9.99990000099999e-06	9.99990000099999e-06
Microtubule.associated.with.Autophagy.Transport.56.	54	0.518518518518518	0.388888888888889	Down	0.0619193808061919	0.0830558767583056	9.99990000099999e-06	9.99990000099999e-06
lysosome.organization.10.	10	0.4	0.5	Up	0.0642793572064279	0.0851828831109279	9.99990000099999e-06	9.99990000099999e-06
eIF4.mRNAs.9.	9	0.333333333333333	0.555555555555556	Up	0.0667693323066769	0.0870350120028212	2.9999700003e-05	2.9999700003e-05
intracellular.protein.trafficking.16.	13	0.461538461538462	0.384615384615385	Down	0.0672593274067259	0.0870350120028212	9.99990000099999e-06	9.99990000099999e-06
Thoreen.mTOR.Targets.Unique.166.	161	0.316770186335404	0.546583850931677	Up	0.0733592664073359	0.0938252245384523	9.99990000099999e-06	9.99990000099999e-06
All.Lysosomal.genes.241.	200	0.415	0.48	Up	0.0798592014079859	0.1009650823032	9.99990000099999e-06	9.99990000099999e-06
Canonical.Lysosomal.Genes.98.	81	0.469135802469136	0.419753086419753	Down	0.0836091639083609	0.103541099420466	9.99990000099999e-06	9.99990000099999e-06
Lysosome.ON.IN.99.	83	0.409638554216867	0.469879518072289	Up	0.0837791622083779	0.103541099420466	9.99990000099999e-06	9.99990000099999e-06
endosomal.transport.29.	26	0.346153846153846	0.423076923076923	Up	0.120088799112009	0.146769087864677	9.99990000099999e-06	9.99990000099999e-06
Transcriptional.factors.104.	86	0.534883720930233	0.430232558139535	Down	0.122278777212228	0.147803467020275	9.99990000099999e-06	9.99990000099999e-06
Non.lysosomal.proteins.involved.in.lysosomal.biogenesis.10..	10	0.6	0.3	Down	0.132788672113279	0.158763086282181	0.000359996400036	0.00036157045836949
MTOR1.2.complex.10.	10	0.3	0.6	Up	0.153438465615344	0.181480443260084	9.99990000099999e-06	9.99990000099999e-06
Fission.and.Fusion.10.	8	0.375	0.5	Up	0.160218397816022	0.187483763460238	9.99990000099999e-06	9.99990000099999e-06
Negative.regulator.of.Mitophagy.8.	7	0.285714285714286	0.714285714285714	Up	0.182738172618274	0.211585778879053	9.99990000099999e-06	9.99990000099999e-06
All.Autophagic.genes.147.	122	0.418032786885246	0.409836065573771	Up	0.239687603123969	0.274636316136839	9.99990000099999e-06	9.99990000099999e-06
Curated.Lysosomal.Biogenesis.26.	23	0.434782608695652	0.478260869565217	Down	0.265807341926581	0.301425336262101	9.99990000099999e-06	9.99990000099999e-06
Microtubule.associated.with.Autophagy.Transport.minus.motors.25.	25	0.48	0.4	Down	0.295327046729533	0.331483930058659	9.99990000099999e-06	9.99990000099999e-06
mTOR.s.transcriptional.factor.11.	11	0.545454545454545	0.454545454545455	Down	0.361636383636164	0.401812648540181	9.99990000099999e-06	9.99990000099999e-06
atg9.and.its.cycling.system.6.	6	0.333333333333333	0.333333333333333	Up	0.379406205937941	0.417341326586734	9.99990000099999e-06	9.99990000099999e-06
Positive.regulator.of.Autophagy.43.	36	0.472222222222222	0.472222222222222	Up	0.428605713942861	0.466792856823907	9.99990000099999e-06	9.99990000099999e-06
ULK1.complex.9.	8	0.5	0.375	Up	0.493915060849392	0.5326481048915	1.9999800002e-05	1.9999800002e-05
Known.TOP.mRNAs.66.	64	0.390625	0.484375	Up	0.515324846751532	0.550341583962801	9.99990000099999e-06	9.99990000099999e-06
eIF5.mRNAs.3.	3	0.333333333333333	0.333333333333333	Up	0.521974780252197	0.552083421473478	3.9999600004e-05	3.9999600004e-05
specialized.transport.8.	5	0.4	0.4	Down	0.551114488855111	0.577352797900593	9.99990000099999e-06	9.99990000099999e-06
lipid.catabolic.process.17.	9	0.555555555555556	0.444444444444444	Down	0.784062159378406	0.813644222048346	9.99990000099999e-06	9.99990000099999e-06
Ribosomal.protein.mRNAs.50.	48	0.458333333333333	0.416666666666667	Down	0.84690153098469	0.870641293587064	2.9999700003e-05	2.9999700003e-05
exocytosis.6.	5	0.6	0.4	Down	0.905890941090589	0.922661606717266	9.99990000099999e-06	9.99990000099999e-06
All.trasport.genes.232.	194	0.417525773195876	0.402061855670103	Down	0.955540444595554	0.96430182487166	9.99990000099999e-06	9.99990000099999e-06
All.lipid.genes.37.	28	0.464285714285714	0.428571428571429	Down	0.98690013099869	0.98690013099869	9.99990000099999e-06	9.99990000099999e-06
