	NGenes	Direction	PValue	FDR
WENG_POR_TARGETS_LIVER_UP	32	Down	0.000286376295553537	0.0324150692633694
MISHRA_CARCINOMA_ASSOCIATED_FIBROBLAST_DN	21	Up	0.000293553783509071	0.032454760158189
HAN_JNK_SINGALING_DN	32	Up	0.000340421032987807	0.0357778385237329
KANG_AR_TARGETS_DN	12	Down	0.00034961291870768	0.0357778385237329
WHITEFORD_PEDIATRIC_CANCER_MARKERS	112	Down	0.000356997363595751	0.0357778385237329
MOHANKUMAR_HOXA1_TARGETS_DN	128	Up	0.000360643222630398	0.0357778385237329
ZHAN_MULTIPLE_MYELOMA_PR_UP	42	Down	0.000361240271169368	0.0357778385237329
FISCHER_G2_M_CELL_CYCLE	221	Down	0.000402535987563544	0.0390542058138182
MARKEY_RB1_CHRONIC_LOF_DN	88	Up	0.000421762261781207	0.0397472048092306
KOBAYASHI_EGFR_SIGNALING_24HR_DN	246	Down	0.000436241468895085	0.0397472048092306
NIKOLSKY_BREAST_CANCER_17Q21_Q25_AMPLICON	253	Up	0.000436412064996812	0.0397472048092306
NIELSEN_LEIOMYOSARCOMA_DN	15	Up	0.000444569423168262	0.0397472048092306
PID_PI3KCI_PATHWAY	41	Down	0.000455965259271361	0.0397472048092306
WANG_SMARCE1_TARGETS_UP	230	Up	0.000459843555849324	0.0397472048092306
ROSTY_CERVICAL_CANCER_PROLIFERATION_CLUSTER	138	Down	0.000476550663715298	0.0399459629928355
MORI_PRE_BI_LYMPHOCYTE_UP	72	Down	0.000478948231087847	0.0399459629928355
SMID_BREAST_CANCER_LUMINAL_A_UP	47	Up	0.000500861947123623	0.0410534085625121
ONDER_CDH1_TARGETS_2_DN	327	Up	0.00051246414232688	0.0412873475751014
SMID_BREAST_CANCER_RELAPSE_IN_LUNG_DN	16	Up	0.000528595021464515	0.0412873475751014
WU_APOPTOSIS_BY_CDKN1A_VIA_TP53	53	Down	0.000529770341203447	0.0412873475751014
MARKEY_RB1_ACUTE_LOF_UP	233	Down	0.000544853752042042	0.041777979632385
KONDO_PROSTATE_CANCER_WITH_H3K27ME3	52	Up	0.000576813618553967	0.0435265387715168
EGUCHI_CELL_CYCLE_RB1_TARGETS	23	Down	0.000597774707370034	0.0435416501308014
MORI_LARGE_PRE_BII_LYMPHOCYTE_UP	83	Down	0.000601812730576989	0.0435416501308014
GOLDRATH_ANTIGEN_RESPONSE	295	Down	0.0006044907254171	0.0435416501308014
MONTERO_THYROID_CANCER_POOR_SURVIVAL_UP	12	Down	0.000660254173856858	0.046848482724112
FARMER_BREAST_CANCER_CLUSTER_2	32	Down	0.000681237846451034	0.0475133719248886
SCHRAETS_MLL_TARGETS_UP	32	Up	0.000699153284482548	0.0475133719248886
SESTO_RESPONSE_TO_UV_C7	58	Down	0.000699607916437148	0.0475133719248886
SANCHEZ_MDM2_TARGETS	11	Down	0.000710696932120981	0.0475299476769175
WEINMANN_ADAPTATION_TO_HYPOXIA_DN	31	Up	0.000719847756150202	0.0475299476769175
REACTOME_IRON_UPTAKE_AND_TRANSPORT	28	Up	0.000765082933878811	0.0498247159953407
BIOCARTA_BCR_PATHWAY	29	Down	0.000793972097971766	0.0510073426183483
AMUNDSON_GAMMA_RADIATION_RESPONSE	39	Down	0.000825820314538416	0.0516526797210214
BIOCARTA_AGPCR_PATHWAY	11	Down	0.000833582834211708	0.0516526797210214
SA_REG_CASCADE_OF_CYCLIN_EXPR	11	Down	0.000836612608018226	0.0516526797210214
KUROKAWA_LIVER_CANCER_EARLY_RECURRENCE_DN	12	Down	0.000873019925392668	0.0532094451963685
WEST_ADRENOCORTICAL_CARCINOMA_VS_ADENOMA_DN	12	Down	0.000902796604459781	0.0543277855392633
YU_MYC_TARGETS_UP	41	Down	0.00108766981402493	0.0646347786984315
ONDER_CDH1_TARGETS_3_UP	14	Up	0.0011418169070819	0.0670147848921895
KANG_GLIS3_TARGETS	12	Up	0.00116547713194155	0.0675692473810991
OXFORD_RALA_OR_RALB_TARGETS_DN	22	Up	0.00121701168920304	0.0688999804525657
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_11	98	Up	0.00121741656668395	0.0688999804525657
BIOCARTA_ACE2_PATHWAY	5	Up	0.00123194057274719	0.0689017115628254
ALONSO_METASTASIS_EMT_DN	5	Up	0.00132125009175052	0.073037476002116
KEGG_VEGF_SIGNALING_PATHWAY	58	Down	0.00138544371772348	0.0757057406213496
BIOCARTA_TCR_PATHWAY	36	Down	0.00147444970601089	0.0771553637486673
BIOCARTA_FMLP_PATHWAY	29	Down	0.00147618004514774	0.0771553637486673
BIOCARTA_CALCINEURIN_PATHWAY	17	Down	0.00147838343511379	0.0771553637486673
MEISSNER_NPC_HCP_WITH_H3K4ME2_AND_H3K27ME3	133	Up	0.00150892108212696	0.0771553637486673
AZARE_STAT3_TARGETS	22	Up	0.00151144096176363	0.0771553637486673
VERNELL_RETINOBLASTOMA_PATHWAY_UP	68	Down	0.00156735858496434	0.0771553637486673
BIOCARTA_RACCYCD_PATHWAY	26	Down	0.00156987003459818	0.0771553637486673
ZHAN_EARLY_DIFFERENTIATION_GENES_DN	34	Down	0.00157297792433458	0.0771553637486673
HOLLERN_MICROACINAR_BREAST_TUMOR_UP	22	Up	0.00158034051621869	0.0771553637486673
BURTON_ADIPOGENESIS_7	47	Down	0.00158496143831459	0.0771553637486673
MAINA_HYPOXIA_VHL_TARGETS_UP	5	Up	0.00159049761198346	0.0771553637486673
GREENBAUM_E2A_TARGETS_UP	31	Down	0.00166618850644021	0.0800107086829975
LASTOWSKA_NEUROBLASTOMA_COPY_NUMBER_UP	161	Up	0.00173761787094134	0.0826063535845515
ZHOU_CELL_CYCLE_GENES_IN_IR_RESPONSE_6HR	84	Down	0.00175968432649563	0.0828271216649525
BIOCARTA_PLATELETAPP_PATHWAY	9	Up	0.0018570430027552	0.0865527689715512
KORKOLA_YOLK_SAC_TUMOR	35	Up	0.00199411291986564	0.0912834286393366
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	73	Down	0.00199694501020004	0.0912834286393366
BIOCARTA_ETS_PATHWAY	18	Down	0.00208327596884985	0.0943227995801161
OHM_EMBRYONIC_CARCINOMA_DN	5	Up	0.00215105497132622	0.0963665226460487
FURUKAWA_DUSP6_TARGETS_PCI35_DN	64	Down	0.00216895623120051	0.0963665226460487
ZHOU_CELL_CYCLE_GENES_IN_IR_RESPONSE_24HR	124	Down	0.00220472179640891	0.0970485872234069
DUTERTRE_ESTRADIOL_RESPONSE_24HR_UP	297	Down	0.00226211590325277	0.09774074275891
REACTOME_TETRAHYDROBIOPTERIN_BH4_SYNTHESIS_RECYCLING_SALVAGE_AND_REGULATION	12	Down	0.00226262091803963	0.09774074275891
ELVIDGE_HIF1A_TARGETS_UP	65	Up	0.00228212504127872	0.09774074275891
MIKKELSEN_PARTIALLY_REPROGRAMMED_TO_PLURIPOTENCY	8	Down	0.00234961590550728	0.0997328037034074
SHI_SPARC_TARGETS_UP	19	Up	0.00241065404857589	0.101418135813538
BURTON_ADIPOGENESIS_PEAK_AT_24HR	38	Down	0.00248944919590658	0.103645901169244
OSADA_ASCL1_TARGETS_UP	30	Up	0.0025271686117745	0.103645901169244
BIOCARTA_STATHMIN_PATHWAY	14	Down	0.00254561071473645	0.103645901169244
LEE_EARLY_T_LYMPHOCYTE_UP	88	Down	0.00255081414320605	0.103645901169244
PLASARI_TGFB1_SIGNALING_VIA_NFIC_10HR_UP	46	Up	0.00261451937161581	0.105334110954759
LIU_CDX2_TARGETS_DN	4	Up	0.00265014781086733	0.105872291536666
CLASPER_LYMPHATIC_VESSELS_DURING_METASTASIS_UP	19	Up	0.00268913889956375	0.106534719404384
MAINA_VHL_TARGETS_UP	10	Up	0.00274904721720616	0.108008020418166
COWLING_MYCN_TARGETS	36	Up	0.00282267783251842	0.109536044149736
SONG_TARGETS_OF_IE86_CMV_PROTEIN	57	Down	0.00283402049440841	0.109536044149736
LY_AGING_MIDDLE_DN	16	Down	0.00286077100563654	0.109678269038678
PLASARI_NFIC_TARGETS_BASAL_UP	19	Up	0.00292153192920818	0.110657663231974
VERHAAK_GLIOBLASTOMA_MESENCHYMAL	165	Down	0.00294719259557285	0.110657663231974
BARRIER_CANCER_RELAPSE_NORMAL_SAMPLE_UP	20	Up	0.00296870797743805	0.110657663231974
LE_EGR2_TARGETS_UP	100	Down	0.0030016439621484	0.110657663231974
SUMI_HNF4A_TARGETS	15	Up	0.00300270057991683	0.110657663231974
BIOCARTA_FCER1_PATHWAY	33	Down	0.00303346007387688	0.110931301470852
BENPORATH_SUZ12_TARGETS	510	Up	0.00307937420593232	0.111750725000017
LIN_MELANOMA_COPY_NUMBER_UP	57	Down	0.00323191363913338	0.116397859397273
NABA_ECM_GLYCOPROTEINS	115	Up	0.00333283819793315	0.118080643889428
REACTOME_THE_NLRP3_INFLAMMASOME	7	Up	0.00334450554560546	0.118080643889428
IZADPANAH_STEM_CELL_ADIPOSE_VS_BONE_DN	91	Up	0.0033779704930899	0.118080643889428
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_12	75	Down	0.00337799065396766	0.118080643889428
TURASHVILI_BREAST_CARCINOMA_DUCTAL_VS_LOBULAR_DN	4	Up	0.0035452422635263	0.123022494312438
JEON_SMAD6_TARGETS_UP	19	Up	0.00368614870983926	0.126985151931709
CHIANG_LIVER_CANCER_SUBCLASS_PROLIFERATION_UP	162	Down	0.00385023733802518	0.1316836568703
SMIRNOV_RESPONSE_TO_IR_6HR_DN	90	Down	0.00392824689295194	0.13292200779628
REACTOME_CHROMOSOME_MAINTENANCE	82	Down	0.00394236497670919	0.13292200779628
JAEGER_METASTASIS_DN	152	Up	0.00398398799728912	0.133379429148679
SABATES_COLORECTAL_ADENOMA_DN	118	Up	0.00401507175093635	0.13348007765001
KEGG_APOPTOSIS	71	Down	0.0040601551724189	0.134041511733885
REACTOME_KINESINS	21	Down	0.00419119835206207	0.135501836780463
BIOCARTA_MEF2D_PATHWAY	17	Down	0.00422231750189166	0.135501836780463
KREPPEL_CD99_TARGETS_DN	8	Down	0.00426250883174511	0.135501836780463
VALK_AML_CLUSTER_13	23	Up	0.00426712945561776	0.135501836780463
BEGUM_TARGETS_OF_PAX3_FOXO1_FUSION_DN	39	Up	0.00427683415279308	0.135501836780463
SCHAEFFER_PROSTATE_DEVELOPMENT_AND_CANCER_BOX6_UP	5	Up	0.00429550019153303	0.135501836780463
COLDREN_GEFITINIB_RESISTANCE_DN	164	Up	0.00430390773114219	0.135501836780463
MIKKELSEN_MEF_ICP_WITH_H3K27ME3	54	Up	0.00435186220115392	0.136110216475564
FUNG_IL2_SIGNALING_1	9	Up	0.00448651292780341	0.139404460514885
BIOCARTA_SRCRPTP_PATHWAY	10	Down	0.00455042081770592	0.140472081606324
DELPUECH_FOXO3_TARGETS_DN	37	Down	0.00466109411761906	0.142708778145235
BIOCARTA_CARM1_PATHWAY	13	Down	0.00468291320796311	0.142708778145235
ONDER_CDH1_SIGNALING_VIA_CTNNB1	68	Up	0.00475114119001706	0.143325803936488
DACOSTA_ERCC3_ALLELE_XPCS_VS_TTD_UP	25	Up	0.00476345751408604	0.143325803936488
ACEVEDO_LIVER_CANCER_WITH_H3K27ME3_UP	149	Up	0.00481847570533909	0.144069393101774
REACTOME_CREB_PHOSPHORYLATION_THROUGH_THE_ACTIVATION_OF_CAMKII	9	Down	0.00511766980557981	0.149386266848851
GOBERT_OLIGODENDROCYTE_DIFFERENTIATION_UP	554	Down	0.00513062257682193	0.149386266848851
NAKAYAMA_SOFT_TISSUE_TUMORS_PCA2_DN	41	Up	0.00515600733848214	0.149386266848851
REACTOME_MITOTIC_G2_G2_M_PHASES	77	Down	0.00516867827955407	0.149386266848851
REACTOME_G0_AND_EARLY_G1	22	Down	0.00517752246856042	0.149386266848851
LI_CISPLATIN_RESISTANCE_DN	22	Up	0.00520413049273677	0.149386266848851
LI_CISPLATIN_RESISTANCE_UP	20	Up	0.00521799608628424	0.149386266848851
ZHONG_RESPONSE_TO_AZACITIDINE_AND_TSA_DN	64	Down	0.00527669917162011	0.149386266848851
KENNY_CTNNB1_TARGETS_UP	45	Down	0.00527911081838598	0.149386266848851
GAVIN_IL2_RESPONSIVE_FOXP3_TARGETS_UP	13	Down	0.00531177773499791	0.149421250604616
BIOCARTA_INTRINSIC_PATHWAY	9	Up	0.00534738230985713	0.149537973535652
ACEVEDO_FGFR1_TARGETS_IN_PROSTATE_CANCER_MODEL_DN	203	Up	0.00541312141725124	0.150491106535745
CUI_TCF21_TARGETS_UP	28	Up	0.00546419624398305	0.150740912896164
BURTON_ADIPOGENESIS_10	30	Down	0.00548552333425251	0.150740912896164
LOPEZ_EPITHELIOID_MESOTHELIOMA	12	Up	0.00557622947873015	0.150767380965651
REACTOME_VOLTAGE_GATED_POTASSIUM_CHANNELS	14	Up	0.00558044788383462	0.150767380965651
NABA_CORE_MATRISOME	160	Up	0.00558162790280914	0.150767380965651
BENPORATH_EED_TARGETS	554	Up	0.00564544337093494	0.151629592008049
PHONG_TNF_TARGETS_DN	8	Up	0.00587929771455235	0.157023490645966
WHITFIELD_CELL_CYCLE_G2	162	Down	0.00596078438744047	0.158310441217274
BIOCARTA_TRKA_PATHWAY	10	Down	0.00602449026264802	0.159113481714604
PYEON_HPV_POSITIVE_TUMORS_UP	79	Down	0.00611631769688035	0.160646267021929
BLUM_RESPONSE_TO_SALIRASIB_DN	323	Down	0.00620280333661632	0.16202267616634
REACTOME_ACYL_CHAIN_REMODELLING_OF_PI	5	Down	0.0062628983565664	0.162698463317577
PID_VEGFR1_PATHWAY	25	Down	0.00639288546342922	0.165172703767079
REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_PI3KGAMMA	18	Down	0.00649640297824775	0.166183639660181
BENPORATH_ES_WITH_H3K27ME3	563	Up	0.0065019261625565	0.166183639660181
NUTT_GBM_VS_AO_GLIOMA_UP	45	Down	0.00657698437569371	0.167176603988922
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	58	Down	0.00661110676270876	0.167176603988922
LE_NEURONAL_DIFFERENTIATION_DN	19	Down	0.00671592640053819	0.16849767816918
WIEMANN_TELOMERE_SHORTENING_AND_CHRONIC_LIVER_DAMAGE_DN	4	Down	0.00673423619102738	0.16849767816918
ABDULRAHMAN_KIDNEY_CANCER_VHL_DN	12	Up	0.00677431522169202	0.168613060544104
MCMURRAY_TP53_HRAS_COOPERATION_RESPONSE_UP	23	Down	0.00690560464740274	0.169924546998668
BIOCARTA_P27_PATHWAY	13	Down	0.00697506850941489	0.169924546998668
REACTOME_SIGNALING_BY_FGFR3_MUTANTS	4	Up	0.00698741963022691	0.169924546998668
KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS	13	Down	0.00702116778246004	0.169924546998668
ODONNELL_TFRC_TARGETS_DN	112	Down	0.00707866454513931	0.169924546998668
HOOI_ST7_TARGETS_DN	92	Up	0.00711356090017908	0.169924546998668
BERENJENO_TRANSFORMED_BY_RHOA_REVERSIBLY_DN	28	Up	0.00712392655343602	0.169924546998668
REACTOME_SIGNALLING_TO_RAS	25	Down	0.00716354022259625	0.169924546998668
BIOCARTA_HDAC_PATHWAY	24	Down	0.00719653957209153	0.169924546998668
PID_THROMBIN_PAR1_PATHWAY	35	Down	0.00719904621603156	0.169924546998668
RHODES_UNDIFFERENTIATED_CANCER	68	Down	0.00723605501760037	0.169924546998668
SATO_SILENCED_EPIGENETICALLY_IN_PANCREATIC_CANCER	28	Up	0.00725592827949719	0.169924546998668
KONG_E2F3_TARGETS	93	Down	0.00734542712331102	0.171115534560128
FISCHER_DREAM_TARGETS	883	Down	0.00737877252520536	0.171115534560128
REACTOME_ENOS_ACTIVATION_AND_REGULATION	18	Down	0.0074510516465254	0.171952910328067
WANG_MLL_TARGETS	224	Up	0.00753599147850122	0.172731084085892
BRACHAT_RESPONSE_TO_METHOTREXATE_DN	25	Down	0.00755743910178071	0.172731084085892
KEGG_NON_SMALL_CELL_LUNG_CANCER	48	Down	0.00780791258259519	0.177601992428983
MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_29	4	Up	0.00801113161240898	0.18135676040663
BIOCARTA_ACH_PATHWAY	11	Down	0.00814233035404398	0.183453263047986
BIOCARTA_NDKDYNAMIN_PATHWAY	17	Down	0.00819923275260212	0.183863926914483
PUJANA_XPRSS_INT_NETWORK	164	Down	0.00824479327637095	0.184017592656655
REACTOME_PASSIVE_TRANSPORT_BY_AQUAPORINS	4	Down	0.00851835409572672	0.189234838182639
PID_FOXM1_PATHWAY	38	Down	0.00875423418506319	0.193075838066915
KIM_BIPOLAR_DISORDER_OLIGODENDROCYTE_DENSITY_CORR_DN	39	Up	0.00877477739790769	0.193075838066915
PID_INSULIN_GLUCOSE_PATHWAY	24	Down	0.00882296916443543	0.193075838066915
REACTOME_TRANSFERRIN_ENDOCYTOSIS_AND_RECYCLING	20	Up	0.00889376244338528	0.193075838066915
REICHERT_MITOSIS_LIN9_TARGETS	28	Down	0.00891973837380442	0.193075838066915
FISCHER_G1_S_CELL_CYCLE	172	Down	0.00893493571197334	0.193075838066915
WOTTON_RUNX_TARGETS_DN	26	Down	0.00913360380644212	0.195797464554148
KUMAMOTO_RESPONSE_TO_NUTLIN_3A_DN	10	Down	0.00916239566322045	0.195797464554148
TURASHVILI_BREAST_DUCTAL_CARCINOMA_VS_DUCTAL_NORMAL_DN	121	Up	0.00921111400657893	0.195797464554148
BIOCARTA_CREB_PATHWAY	26	Down	0.00925854050007986	0.195797464554148
PID_CD8_TCR_DOWNSTREAM_PATHWAY	36	Down	0.00926681310994601	0.195797464554148
KEGG_GLIOMA	58	Down	0.00933239263505588	0.196310595517945
CHIANG_LIVER_CANCER_SUBCLASS_CTNNB1_DN	120	Up	0.00939580839553373	0.196773890362852
REACTOME_DEPOSITION_OF_NEW_CENPA_CONTAINING_NUCLEOSOMES_AT_THE_CENTROMERE	34	Down	0.00964941644065603	0.199684020845493
VALK_AML_WITH_FLT3_ITD	32	Up	0.00966902587963206	0.199684020845493
XU_RESPONSE_TO_TRETINOIN_DN	12	Down	0.00969988463697159	0.199684020845493
CAFFAREL_RESPONSE_TO_THC_8HR_3_UP	5	Up	0.00970277846346422	0.199684020845493
REACTOME_ENDOSOMAL_VACUOLAR_PATHWAY	9	Down	0.00981550603558121	0.200713862642653
RICKMAN_HEAD_AND_NECK_CANCER_B	18	Up	0.00983725914929285	0.200713862642653
GRANDVAUX_IRF3_TARGETS_UP	8	Down	0.00994920550233023	0.202130439991786
SAMOLS_TARGETS_OF_KHSV_MIRNAS_UP	7	Up	0.0100586338513544	0.203484022678038
MALIK_REPRESSED_BY_ESTROGEN	9	Up	0.0101699101532324	0.203628876330112
GRAHAM_NORMAL_QUIESCENT_VS_NORMAL_DIVIDING_DN	78	Down	0.0102241099514995	0.203628876330112
BIOCARTA_CACAM_PATHWAY	12	Down	0.0102408008213754	0.203628876330112
REACTOME_G_PROTEIN_BETA_GAMMA_SIGNALLING	20	Down	0.0102847363736902	0.203628876330112
WILCOX_RESPONSE_TO_PROGESTERONE_UP	133	Down	0.0102983630723729	0.203628876330112
SMID_BREAST_CANCER_LUMINAL_B_DN	323	Up	0.0103227932678917	0.203628876330112
SCIAN_CELL_CYCLE_TARGETS_OF_TP53_AND_TP73_DN	22	Down	0.0106418514503204	0.209055214028196
REACTOME_INSULIN_RECEPTOR_RECYCLING	17	Up	0.0107952571345379	0.211196100483922
OXFORD_RALA_AND_RALB_TARGETS_UP	9	Down	0.0109548001889404	0.212722275007439
REACTOME_RECRUITMENT_OF_MITOTIC_CENTROSOME_PROTEINS_AND_COMPLEXES	63	Down	0.0109627592294536	0.212722275007439
TESAR_ALK_AND_JAK_TARGETS_MOUSE_ES_D4_UP	3	Up	0.0110527081784917	0.213082355534933
KOINUMA_COLON_CANCER_MSI_UP	14	Down	0.0111661359207514	0.213082355534933
NABA_BASEMENT_MEMBRANES	30	Up	0.0111820216998878	0.213082355534933
KORKOLA_EMBRYONIC_CARCINOMA_VS_SEMINOMA_UP	17	Up	0.0111876433791149	0.213082355534933
ZERBINI_RESPONSE_TO_SULINDAC_DN	5	Down	0.0112054246705371	0.213082355534933
AMIT_SERUM_RESPONSE_240_MCF10A	48	Up	0.0114126419525806	0.216158166703458
WILLIAMS_ESR1_TARGETS_UP	21	Down	0.0116120465496031	0.2184197366871
BIOCARTA_IL2_PATHWAY	18	Down	0.0116239363445175	0.2184197366871
ODONNELL_TARGETS_OF_MYC_AND_TFRC_DN	44	Down	0.0117850930749256	0.220576112118883
BIOCARTA_VITCB_PATHWAY	10	Up	0.0120257686605618	0.224198055734553
REACTOME_POST_NMDA_RECEPTOR_ACTIVATION_EVENTS	24	Down	0.012109346264355	0.224811646499741
SHAFFER_IRF4_TARGETS_IN_ACTIVATED_B_LYMPHOCYTE	77	Down	0.0121926915201707	0.224811646499741
SHEPARD_BMYB_TARGETS	60	Down	0.0122324009903627	0.224811646499741
REACTOME_CREB_PHOSPHORYLATION_THROUGH_THE_ACTIVATION_OF_RAS	19	Down	0.0123189333989489	0.224811646499741
CHICAS_RB1_TARGETS_GROWING	208	Down	0.0123310428626076	0.224811646499741
RUNNE_GENDER_EFFECT_UP	7	Down	0.0123688324196373	0.224811646499741
SCHLESINGER_METHYLATED_DE_NOVO_IN_CANCER	58	Up	0.0123909007697991	0.224811646499741
KEGG_VIBRIO_CHOLERAE_INFECTION	45	Up	0.0124411426296191	0.224811646499741
MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_3	4	Down	0.0124967887935142	0.224811646499741
PID_THROMBIN_PAR4_PATHWAY	9	Down	0.0125315705347983	0.224811646499741
BIOCARTA_NKCELLS_PATHWAY	16	Down	0.0126125591103552	0.225413932370784
PUJANA_BRCA2_PCC_NETWORK	386	Down	0.0126952010140515	0.226041144647194
FUNG_IL2_SIGNALING_2	3	Up	0.0129883462603882	0.230102109364894
AFFAR_YY1_TARGETS_UP	164	Up	0.0130200814933017	0.230102109364894
FRASOR_RESPONSE_TO_SERM_OR_FULVESTRANT_DN	47	Down	0.0131036464265132	0.230721241154237
BIOCARTA_AMI_PATHWAY	9	Up	0.013164232632402	0.230932700865089
HALMOS_CEBPA_TARGETS_UP	42	Up	0.0132616722848662	0.231076890922847
QI_PLASMACYTOMA_DN	86	Up	0.0133519377857498	0.231076890922847
REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_ACTIVITY_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	9	Up	0.0133581053121212	0.231076890922847
PAL_PRMT5_TARGETS_UP	198	Down	0.0133673955632762	0.231076890922847
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES	12	Down	0.0134154863051548	0.231076890922847
AFFAR_YY1_TARGETS_DN	182	Down	0.0135108105870318	0.231878677006314
NIKOLSKY_BREAST_CANCER_14Q22_AMPLICON	11	Down	0.0135941217475483	0.231905761710749
REACTOME_DARPP_32_EVENTS	21	Down	0.0136099510974545	0.231905761710749
PID_PRL_SIGNALING_EVENTS_PATHWAY	22	Down	0.0137170366244724	0.232895686116936
REACTOME_AMINE_LIGAND_BINDING_RECEPTORS	12	Up	0.0138658938599072	0.234137138943208
REACTOME_STRIATED_MUSCLE_CONTRACTION	12	Down	0.01388865653807	0.234137138943208
LIANG_SILENCED_BY_METHYLATION_DN	10	Down	0.0139555189163015	0.234420336529084
ZHANG_TLX_TARGETS_UP	97	Down	0.0140094392236416	0.234420336529084
GILDEA_METASTASIS	27	Up	0.01405338576163	0.234420336529084
