	NGenes	PropDown	PropUp	Direction	PValue	FDR	PValue.Mixed	FDR.Mixed
Negative.Regulator.of.Autophagy.23.	19	0.526315789473684	0.263157894736842	Down	9.99990000099999e-06	1.89653275881034e-05	9.99990000099999e-06	9.99990000099999e-06
endocytosis.60.	56	0.517857142857143	0.392857142857143	Down	9.99990000099999e-06	1.89653275881034e-05	9.99990000099999e-06	9.99990000099999e-06
Upregulated.upon.TFEB.OE.in.Hela.291.	217	0.511520737327189	0.3963133640553	Down	9.99990000099999e-06	1.89653275881034e-05	9.99990000099999e-06	9.99990000099999e-06
Microtubule.associated.with.Autophagy.Transport.56.	54	0.481481481481481	0.37037037037037	Down	9.99990000099999e-06	1.89653275881034e-05	9.99990000099999e-06	9.99990000099999e-06
All.MTOR.AKT.cascade.genes.150.	137	0.474452554744526	0.423357664233577	Down	9.99990000099999e-06	1.89653275881034e-05	9.99990000099999e-06	9.99990000099999e-06
Lysosomal.membrane.9.	8	0.625	0.375	Down	1.9999800002e-05	5.32252741988709e-05	9.99990000099999e-06	9.99990000099999e-06
MTOR.cascade.32.	29	0.551724137931034	0.344827586206897	Down	1.9999800002e-05	5.32252741988709e-05	9.99990000099999e-06	9.99990000099999e-06
vacuolar.proton.transporting.V.type.ATPase.complex.26.	19	0.157894736842105	0.736842105263158	Up	2.9999700003e-05	8.08815441257352e-05	9.99990000099999e-06	9.99990000099999e-06
X.Late.endosome..Lysosomes..lyso.related.organelles..10.	7	0.428571428571429	0.571428571428571	Up	2.9999700003e-05	8.08815441257352e-05	9.99990000099999e-06	9.99990000099999e-06
All.Endo.Exosomal.genes.137.	121	0.479338842975207	0.446280991735537	Down	2.9999700003e-05	8.08815441257352e-05	9.99990000099999e-06	9.99990000099999e-06
All.trasport.genes.232.	194	0.469072164948454	0.376288659793814	Down	3.9999600004e-05	0.000109998900011	9.99990000099999e-06	9.99990000099999e-06
eIF1.mRNAs.3.	2	0	1	Up	4.99995000049999e-05	0.000133782445959324	4.99995000049999e-05	4.99995000049999e-05
TFEB.targets..MB..479.	411	0.474452554744526	0.408759124087591	Down	4.99995000049999e-05	0.000133782445959324	9.99990000099999e-06	9.99990000099999e-06
MTORC1.hyp.DOWNregulated.ALL.561.	306	0.408496732026144	0.513071895424837	Up	5.99994000059999e-05	0.000159208934226447	9.99990000099999e-06	9.99990000099999e-06
RAS.family.5.	5	0.6	0.2	Down	6.99993000069999e-05	0.000183331500018333	9.99990000099999e-06	9.99990000099999e-06
X.Golgi..recycling.comp..And.secretory..24.	18	0.611111111111111	0.277777777777778	Down	7.99992000079999e-05	0.000206247937520625	9.99990000099999e-06	9.99990000099999e-06
Lysosomal.acidification.14.	12	0.166666666666667	0.666666666666667	Up	8.99991000089999e-05	0.000222616821450833	9.99990000099999e-06	9.99990000099999e-06
All.Autophagic.genes.147.	122	0.467213114754098	0.360655737704918	Down	8.99991000089999e-05	0.000222616821450833	9.99990000099999e-06	9.99990000099999e-06
Lysosomal.genes.containing.CLEAR.motif.68.	57	0.596491228070175	0.350877192982456	Down	0.000139998600014	0.000345345383755465	9.99990000099999e-06	9.99990000099999e-06
MTORC1.substrates.20.	20	0.35	0.65	Up	0.000179998200018	0.000437495625043749	9.99990000099999e-06	9.99990000099999e-06
TFs.involved.in.mitophagy.10.	8	0.75	0.25	Down	0.000189998100019	0.000452217700045222	9.99990000099999e-06	9.99990000099999e-06
intracellular.protein.trafficking.16.	13	0.461538461538462	0.461538461538462	Down	0.000329996700033	0.000777166141382064	9.99990000099999e-06	9.99990000099999e-06
New.MT.Assoc.All.84.	80	0.475	0.375	Down	0.000489995100048999	0.0011350950320284	9.99990000099999e-06	9.99990000099999e-06
ATG12.Ubiquitin.like.conjugation.systems.6.	6	0.166666666666667	0.5	Up	0.000509994900050999	0.00115728009386573	9.99990000099999e-06	9.99990000099999e-06
Lysoplex_Suppl_Table1.16.	16	0.375	0.4375	Up	0.000559994400055999	0.00124590590828786	9.99990000099999e-06	9.99990000099999e-06
eEF.mRNAs.6.	6	0.166666666666667	0.833333333333333	Up	0.000629993700062999	0.0013749862501375	0.000179998200018	0.000179998200018
RAB.effectors.90.	74	0.459459459459459	0.486486486486487	Up	0.000659993400065999	0.00141273097072951	9.99990000099999e-06	9.99990000099999e-06
Lysosomal.Catabolic.enzymes.38.	34	0.617647058823529	0.294117647058824	Down	0.000709992900070999	0.00149133124053375	9.99990000099999e-06	9.99990000099999e-06
intracellular.trafficking.7.	7	0.571428571428571	0.142857142857143	Down	0.000779992200077999	0.00160847448129292	0.000169998300017	0.000169998300017
Lysoplex.All.Lysosome..including.membrane..891.	731	0.46374829001368	0.418604651162791	Down	0.001079989200108	0.002169978300217	9.99990000099999e-06	9.99990000099999e-06
Autophagy.17.	16	0.375	0.5	Up	0.001089989100109	0.002169978300217	9.99990000099999e-06	9.99990000099999e-06
Mitophagy.34.	31	0.290322580645161	0.548387096774194	Up	0.001209987900121	0.00236694061630812	9.99990000099999e-06	9.99990000099999e-06
specialized.transport.8.	5	0.6	0.2	Down	0.001279987200128	0.00246050171077237	9.99990000099999e-06	9.99990000099999e-06
mTOR.substrates.10.	9	0.333333333333333	0.666666666666667	Up	0.001709982900171	0.00323358835377163	1.9999800002e-05	1.9999800002e-05
transmembrane.transport.channel.19.	17	0.352941176470588	0.529411764705882	Up	0.001769982300177	0.0032906450596511	9.99990000099999e-06	9.99990000099999e-06
Rceptors.and.ligands.63.	44	0.386363636363636	0.522727272727273	Up	0.002079979200208	0.00380412862538041	9.99990000099999e-06	9.99990000099999e-06
PolyABinding.and.Elongation.46.	44	0.272727272727273	0.613636363636364	Up	0.002329976700233	0.00419258102500942	9.99990000099999e-06	9.99990000099999e-06
mTOR.regulators.3.27.	27	0.333333333333333	0.518518518518518	Up	0.002559974400256	0.00453301918593717	9.99990000099999e-06	9.99990000099999e-06
Canonical.Lysosomal.Genes.98.	81	0.567901234567901	0.37037037037037	Down	0.002839971600284	0.004949950500495	9.99990000099999e-06	9.99990000099999e-06
eIF3.mRNAs.12.	12	0.333333333333333	0.666666666666667	Up	0.003249967500325	0.00557728797712023	9.99990000099999e-06	9.99990000099999e-06
Microtubule.associated.with.Autophagy.Transport.minus.motors.25.	25	0.52	0.4	Down	0.004059959400406	0.00686223906991699	9.99990000099999e-06	9.99990000099999e-06
Positive.regulator.of.Autophagy.43.	36	0.527777777777778	0.388888888888889	Down	0.00518994810051899	0.00864158025086416	9.99990000099999e-06	9.99990000099999e-06
NfKb.pathway.23.	21	0.333333333333333	0.523809523809524	Up	0.00560994390056099	0.00920214678450231	9.99990000099999e-06	9.99990000099999e-06
Curated.Induction.23.	23	0.478260869565217	0.347826086956522	Down	0.00596994030059699	0.00964916821420021	9.99990000099999e-06	9.99990000099999e-06
endosomal.transport.29.	26	0.423076923076923	0.384615384615385	Down	0.00678993210067899	0.0108165585010817	9.99990000099999e-06	9.99990000099999e-06
eIF4.mRNAs.9.	9	0.222222222222222	0.555555555555556	Up	0.012109878901211	0.0190219526376165	9.99990000099999e-06	9.99990000099999e-06
Curated.Lysosomal.Biogenesis.26.	23	0.521739130434783	0.478260869565217	Down	0.01289987100129	0.0199779692343922	9.99990000099999e-06	9.99990000099999e-06
Transcriptional.factors.104.	86	0.5	0.441860465116279	Down	0.013629863701363	0.0208157640645816	9.99990000099999e-06	9.99990000099999e-06
Negative.regulator.of.Mitophagy.8.	7	0.142857142857143	0.714285714285714	Up	0.01429985700143	0.0212937059818591	9.99990000099999e-06	9.99990000099999e-06
Mitochondrial.ribosomal.protein.mRNAs.64.	63	0.253968253968254	0.619047619047619	Up	0.014329856701433	0.0212937059818591	9.99990000099999e-06	9.99990000099999e-06
mTOR.regulators.25.	24	0.416666666666667	0.541666666666667	Up	0.018829811701883	0.027609723902761	9.99990000099999e-06	9.99990000099999e-06
mTOR.s.transcriptional.factor.11.	11	0.545454545454545	0.454545454545455	Down	0.025139748602514	0.036106781789325	9.99990000099999e-06	9.99990000099999e-06
Microtubule.associated.with.Autophagy.AP.Lysosome.Fusion.16.	15	0.466666666666667	0.333333333333333	Down	0.025279747202528	0.036106781789325	9.99990000099999e-06	9.99990000099999e-06
atg9.and.its.cycling.system.6.	6	0.5	0.166666666666667	Down	0.026089739102609	0.0367861705998325	9.99990000099999e-06	9.99990000099999e-06
Lysosome.ON.IN.99.	83	0.44578313253012	0.457831325301205	Down	0.04609953900461	0.0641822695697094	9.99990000099999e-06	9.99990000099999e-06
Thoreen.mTOR.Targets.Unique.166.	161	0.298136645962733	0.559006211180124	Up	0.0578994210057899	0.0796048289517105	9.99990000099999e-06	9.99990000099999e-06
New.MT.Assoc.All.minus.motors.53.	51	0.490196078431373	0.392156862745098	Down	0.0659793402065979	0.089594783064515	9.99990000099999e-06	9.99990000099999e-06
Non.lysosomal.proteins.involved.in.lysosomal.biogenesis.10..	10	0.6	0.3	Down	0.0968690313096869	0.129939554262994	0.000169998300017	0.000169998300017
MTOR1.2.complex.10.	10	0.2	0.5	Up	0.107958920410796	0.143071460851657	9.99990000099999e-06	9.99990000099999e-06
exocytosis.6.	5	0.6	0.4	Down	0.121978780212198	0.159727569390973	9.99990000099999e-06	9.99990000099999e-06
vesicle.mediated.transport.16.	15	0.4	0.333333333333333	Down	0.143918560814392	0.186241078765683	9.99990000099999e-06	9.99990000099999e-06
All.lipid.genes.37.	28	0.5	0.428571428571429	Down	0.229187708122919	0.29314067324443	9.99990000099999e-06	9.99990000099999e-06
MTORC1.hyp.Upregulated.ALL.492.	308	0.451298701298701	0.457792207792208	Up	0.278537214627854	0.350754357624963	9.99990000099999e-06	9.99990000099999e-06
All.Lysosomal.genes.241.	201	0.462686567164179	0.432835820895522	Down	0.281787182128179	0.350754357624963	9.99990000099999e-06	9.99990000099999e-06
ULK1.complex.9.	8	0.5	0.375	Down	0.28379716202838	0.350754357624963	9.99990000099999e-06	9.99990000099999e-06
lysosome.organization.10.	10	0.5	0.5	Up	0.294967050329497	0.360509172686051	9.99990000099999e-06	9.99990000099999e-06
Known.TOP.mRNAs.66.	64	0.34375	0.5	Up	0.304786952130479	0.368417744393985	9.99990000099999e-06	9.99990000099999e-06
Lysoplex.All.Autophagy.23.	22	0.454545454545455	0.454545454545455	Up	0.326976730232698	0.387509565764557	9.99990000099999e-06	9.99990000099999e-06
Microtubule.associated.with.Autophagy.AP.Formation.23.	22	0.454545454545455	0.454545454545455	Up	0.327626723732763	0.387509565764557	9.99990000099999e-06	9.99990000099999e-06
lipid.transport.11.	11	0.454545454545455	0.363636363636364	Down	0.348226517734823	0.407493265492877	9.99990000099999e-06	9.99990000099999e-06
Heat.Shock.Proteins.14.	14	0.428571428571429	0.571428571428571	Up	0.502874971250287	0.582270493084543	9.99990000099999e-06	9.99990000099999e-06
Rab.proteins.involved.in.autophagosome.formation.19.	16	0.5	0.375	Down	0.524674753252467	0.601184092325743	9.99990000099999e-06	9.99990000099999e-06
lipid.catabolic.process.17.	9	0.555555555555556	0.444444444444444	Down	0.532284677153228	0.603616128787166	9.99990000099999e-06	9.99990000099999e-06
Old.Lysosomal.biogenesis.13.	13	0.461538461538462	0.384615384615385	Up	0.576834231657683	0.647461382529032	0.000159998400016	0.000159998400016
MAPK.family.12.	11	0.454545454545455	0.454545454545455	Down	0.59950400495995	0.664464855351447	9.99990000099999e-06	9.99990000099999e-06
lysosomal.transport.7.	7	0.428571428571429	0.428571428571429	Up	0.604063959360406	0.664464855351447	9.99990000099999e-06	9.99990000099999e-06
Microtubule.associated.with.Autophagy.47.	46	0.456521739130435	0.434782608695652	Up	0.654573454265457	0.712896336383171	9.99990000099999e-06	9.99990000099999e-06
eIF2.mRNAs.10.	9	0.333333333333333	0.444444444444444	Down	0.715042849571504	0.771119249591818	9.99990000099999e-06	9.99990000099999e-06
Fission.and.Fusion.10.	8	0.375	0.375	Up	0.728522714772852	0.778028627480715	9.99990000099999e-06	9.99990000099999e-06
ATG8.Ubiquitin.like.conjugation.systems.14.	11	0.363636363636364	0.363636363636364	Up	0.775192248077519	0.819909589365645	9.99990000099999e-06	9.99990000099999e-06
receptor.mediated.endocytosis.25.	19	0.473684210526316	0.526315789473684	Down	0.796352036479635	0.834268323983427	9.99990000099999e-06	9.99990000099999e-06
X14.3.3.7.	7	0.428571428571429	0.428571428571429	Up	0.844141558584414	0.875990768394203	9.99990000099999e-06	9.99990000099999e-06
Ribosomal.protein.mRNAs.50.	48	0.395833333333333	0.416666666666667	Up	0.904880951190488	0.92582916763425	9.99990000099999e-06	9.99990000099999e-06
AP.Core.62.	54	0.407407407407407	0.388888888888889	Down	0.9090009099909	0.92582916763425	9.99990000099999e-06	9.99990000099999e-06
Downregulated.upon.TFEB.OE.in.Hela.7.	4	0.5	0.5	Up	0.951170488295117	0.959891777229017	9.99990000099999e-06	9.99990000099999e-06
eIF5.mRNAs.3.	3	0.333333333333333	0.333333333333333	Up	0.988630113698863	0.988630113698863	9.99990000099999e-06	9.99990000099999e-06
