genes	entrezID	logFC	AveExpr	t	P.Value	adj.P.Val	B
Ttc9c	70387	0.609915109227845	6.68111215430673	14.8877747714223	1.54396123641244e-10	8.77133326294832e-10	13.4585679519315
Utp6	216987	0.488817554299032	7.1794813985523	14.905316909934	1.51796317675078e-10	8.65055410051577e-10	13.444665520137
Ttc8	76260	-0.894346657456048	4.06993274764237	-14.5129556780899	2.22878600520341e-10	1.21287810700451e-09	13.4419094492749
Klf9	16601	0.891335175489324	4.84413635149657	14.6391947043184	1.96776578005855e-10	1.0874455915072e-09	13.4364668276234
Marveld1	277010	-0.59449180724276	6.28535458245209	-14.8317241580431	1.6302444461955e-10	9.19915433959824e-10	13.4340820645164
Nfatc2	18019	-5.88227283914473	-1.87156268618178	-14.3577594689879	2.60098046084315e-10	1.3869996572134e-09	13.4330008612419
Cracr2a	381812	-6.04568391871834	-3.17462996701131	-14.4428329249435	2.3894308396436e-10	1.28545218577659e-09	13.4321265758541
Zfp862-ps	58894	1.21017025227013	2.98763969685373	14.224503301164	2.97323626131889e-10	1.56719916394167e-09	13.4291029924554
Cept1	99712	-0.664384937324233	5.01807058774195	-14.6796135555911	1.89120923357795e-10	1.05030426105093e-09	13.4289412915808
Alas1	11655	0.620337977570424	5.07894777254543	14.6870018448864	1.87756008070609e-10	1.04391482827534e-09	13.4280892663964
Tmem120b	330189	1.18568702508568	2.88560749636838	14.2160380619767	2.99871875819709e-10	1.57835265521537e-09	13.4280604768579
Wbp1l	226178	0.631076565057473	6.41423869649097	14.8314968573842	1.63060458614404e-10	9.19915433959824e-10	13.4240007428188
Fpgt	75540	-0.923852026944486	4.06804644086622	-14.4830357874256	2.29588218151494e-10	1.2433687483577e-09	13.4139925907912
Chdh	218865	-5.2277336259015	-3.76264329667128	-14.5741808755364	2.09788424782507e-10	1.15194350841101e-09	13.4133449769559
Fggy	75578	-3.10240348158572	-0.623052787172464	-13.7537737990383	4.81154686871839e-10	2.42419639753366e-09	13.4108371076258
Zfp764	233893	-1.51918207501133	2.73132329972474	-14.1766440327004	3.12038906667754e-10	1.6335628210714e-09	13.4097920644238
Ldlrad4	52662	-1.04132397113961	3.50307644445565	-14.3731081175443	2.56139202718627e-10	1.3693884315184e-09	13.4086086762104
Slc4a2	20535	0.525667401261684	6.94598954301878	14.8545961982371	1.59443342372987e-10	9.02647077015446e-10	13.4083328121887
Casp4	12363	6.17753806016836	-1.72394941923419	14.2528461054623	2.88957567080523e-10	1.52806452743596e-09	13.4075407967497
Cep164	214552	-0.679221128890628	5.3896410365575	-14.7101432431401	1.83548063773783e-10	1.02402712737963e-09	13.4060032084734
Ccni	12453	-0.481086438510734	7.40089954642651	-14.8781436400457	1.55843541323235e-10	8.84324306358654e-10	13.4054672686604
Galnt11	231050	-0.789361102671012	4.07536684872506	-14.4875707624391	2.28557612904449e-10	1.23870593472445e-09	13.4025230694339
Nae1	234664	-0.546230812393894	6.2513692033833	-14.7957267521808	1.68834497835031e-10	9.4947316441025e-10	13.3961536675775
Gmppa	69080	0.825555575175983	5.1368809936446	14.6591774315933	1.92951410122421e-10	1.06873276308232e-09	13.3954528982979
Paqr8	74229	1.34606680897199	2.10102783829174	14.0243950378228	3.64215304753331e-10	1.87578587490379e-09	13.3912286571421
Inafm2	100043272	-0.63347354898412	5.50243955528379	-14.7167708224373	1.82361444202969e-10	1.01818473013325e-09	13.3898350466689
Zic3	22773	5.35235559631804	-3.70773582976563	14.5055691734194	2.24515476566484e-10	1.2190606136543e-09	13.385896234754
Osbpl1a	64291	-0.802327621655447	4.61254509981551	-14.5710755032362	2.10432338347163e-10	1.15417751930103e-09	13.3826997247859
Hoxd3os1	73429	5.50802828612652	-3.70196339315972	14.4808182843898	2.30093954787325e-10	1.24553103020158e-09	13.3811549270847
Fstl3	83554	4.10750676355109	-1.24547080009235	13.8399084117724	4.40123970151813e-10	2.23210094029076e-09	13.3786480069222
Twsg1	65960	-0.607971651067806	7.07383751568241	-14.8332735115419	1.62779186470473e-10	9.19393966584584e-10	13.3776023057766
Hmmr	15366	0.514656926867105	7.00301628488721	14.8284776204123	1.63539634343692e-10	9.22262509352882e-10	13.3754232204504
Renbp	19703	-0.825437810334117	4.37240424010493	-14.5204031002946	2.21241034220355e-10	1.20576363650093e-09	13.3664073921306
Ripply1	622473	5.26656020892969	-3.89563012763637	14.5341909398069	2.18242904774326e-10	1.19164705313413e-09	13.3662741407838
Btbd6	399566	-0.989114981973492	3.38157983916096	-14.2940917548386	2.77226029953307e-10	1.47295867351692e-09	13.3642158722488
Pxmp4	59038	-1.10096333522119	3.4400476917483	-14.2909666775552	2.78096961800181e-10	1.47597537211244e-09	13.3617792902147
Sp110	109032	4.51776763720734	-1.67899571202828	14.0447091348441	3.5674862601865e-10	1.84122630092877e-09	13.35744387321
Cryz	12972	-0.917934190718854	3.73201687284303	-14.3656880209142	2.58045011833358e-10	1.37777255177327e-09	13.357309031397
Robo2	268902	6.46775332681772	-2.14692045867889	14.2233415226271	2.97671986850848e-10	1.56846935062896e-09	13.3514522890013
Tmem106c	380967	-0.71678071900096	4.4872036414692	-14.5253964917503	2.20150219379941e-10	1.20071475140531e-09	13.3504708887995
Bpifb4	381399	-5.7018975116926	-3.69865775018204	-14.4521513656113	2.3673934053812e-10	1.2746964440471e-09	13.3497886600636
Elovl6	170439	-1.01607482048248	6.0932458419041	-16.4149217396688	2.18880095283466e-10	1.19467962321013e-09	13.3489089417831
2810468N07Rik	72834	3.82840244004824	-0.79044882989156	13.719558494887	4.98562062619992e-10	2.50240463457993e-09	13.340652788463
Dnajc12	30045	1.50169970941488	2.21913488932057	13.9370968781069	3.98240844647669e-10	2.03452458094573e-09	13.3315961081227
Abi3bp	320712	4.20664455220869	-0.645233469839709	13.753135029654	4.81473697464161e-10	2.42496718109019e-09	13.3243869728536
Ssbp3	72475	0.498596528971361	7.06376555211748	14.7819243239677	1.71120150567889e-10	9.60930764780695e-10	13.3242375302953
Slc13a5	237831	5.57565439215796	-2.37278059930326	14.2248789108042	2.97211091627966e-10	1.56717155390544e-09	13.315861850679
Pcsk6	18553	6.99161174966986	-0.91034357452617	14.0979422300834	3.47752483772402e-10	1.8005220765614e-09	13.3148810474821
Asb15	78910	6.14098971493823	-2.87158251011985	14.259575841554	2.87008034344571e-10	1.51940534600826e-09	13.3138613300668
Camkv	235604	5.69116887204844	-0.965928025461252	13.9560351198713	3.9058318381167e-10	1.99889908295489e-09	13.3105741396306
Tnc	21923	0.732542636812647	7.14432110244575	14.7631225355749	1.74286640294188e-10	9.76085378886851e-10	13.303447384903
Map2k6	26399	-1.64624961037526	2.36970853280102	-13.9366041898844	3.98442174739396e-10	2.03484140008518e-09	13.2921995295781
Npm1	18148	0.570192957510669	10.8920822116929	14.8898329569927	1.54088662122148e-10	8.76297659941873e-10	13.2902997240194
Gbf1	107338	0.689934758597135	7.50364459205375	14.7673757707489	1.73564934159491e-10	9.7353664682547e-10	13.2896334731626
Anp32a	11737	0.580565561646654	7.58219185837954	14.7748630148172	1.7230216005284e-10	9.67196521803142e-10	13.2890790680659
Ptk2b	19229	1.25730676955431	2.32698240284653	13.9533790097467	3.91647699538249e-10	2.00364493851337e-09	13.2857406929566
Mylk2	228785	-2.63458449720051	0.145115504287201	-13.6023182868069	5.63453207941692e-10	2.78881652158467e-09	13.2831845058388
Nckap5	210356	4.56708122983683	-0.483571423295558	13.6355444046154	5.44199984069908e-10	2.70544076491663e-09	13.2760687108094
Nt5dc2	70021	-0.665738715092473	6.09470373481189	-14.6670937165011	1.91457929211569e-10	1.06207159668218e-09	13.2759105229809
Hoxb5os	75395	5.65355100429814	-3.12275701905592	14.2392347177271	2.92943697950657e-10	1.54690370653192e-09	13.2747754323231
Fkbp15	338355	0.563969912084628	5.53075123282545	14.591623683544	2.06210204846903e-10	1.13442796685268e-09	13.2619725944614
Nusap1	108907	-0.542379239934101	6.55131134347137	-14.689510052174	1.8729502003458e-10	1.04214516671432e-09	13.2610729518036
Nckap5l	380969	0.847939876504049	5.04631921386246	14.521056629029	2.21097944286139e-10	1.20543358501058e-09	13.2595364189921
Psrc1	56742	-0.894102302766329	3.61318215120867	-14.2514232181997	2.893715580702e-10	1.52914651851423e-09	13.2584883373831
Park7	57320	0.74460832475905	6.7407145551695	14.6918276530522	1.86870131070572e-10	1.04031611202744e-09	13.2520634908695
Cd302	66205	1.87132662501994	1.46046914287776	13.7189568769873	4.98874049654462e-10	2.50311039823191e-09	13.2478992304735
Sec22c	215474	-0.680128983878237	4.82281743563308	-14.4684106358981	2.32945603537411e-10	1.25596289600127e-09	13.2386373017253
Isl2	104360	1.71949902643728	1.00841605847073	13.6462374539477	5.38153118526248e-10	2.6799401463329e-09	13.2377104335949
Actn3	11474	2.62779082931218	0.561871802412925	13.5722837269791	5.81478961629846e-10	2.87122437916347e-09	13.2347549560075
Abcb10	56199	-0.809760991587867	5.06482569516934	-14.4981249221384	2.26178056554521e-10	1.22717559213794e-09	13.2289807025089
Tbc1d2	381605	-0.960574621827572	3.41145277472807	-14.1535056657909	3.19428438560134e-10	1.6668709444835e-09	13.2288636259603
Mast3	546071	-0.561601712924436	5.74660541010191	-14.5824953678768	2.08074643306722e-10	1.14339286686907e-09	13.2264968070889
Mpp1	17524	-0.620216157130026	6.22964069820489	-14.6310162241	1.98365258348365e-10	1.09539620545793e-09	13.2260187599717
Lgals1	16852	-0.692758451363838	10.5528933821323	-15.1584664389512	1.72790033357834e-10	9.69562515261057e-10	13.2259090571041
Rnf11	29864	0.510325770205561	7.16713890815813	14.6880915065121	1.87555589463062e-10	1.04319761603103e-09	13.2224120375834
Pitrm1	69617	0.515292873053196	7.89084262774681	14.7194998279221	1.81875203511692e-10	1.01585821127793e-09	13.2196948691792
Parp2	11546	-0.668833911933678	5.22085403193995	-14.5048525912051	2.24674950904813e-10	1.21947318205712e-09	13.2132784712563
Lamtor2	83409	-0.72388598306064	4.60742454897676	-14.4122030280546	2.46341446499712e-10	1.32184539587612e-09	13.2129560179382
4930402H24Rik	228602	-0.840302749864006	5.10145603134747	-14.4793386625366	2.30432063115405e-10	1.24655211624578e-09	13.2119739153558
Topors	106021	0.536805606043917	6.75098637491345	14.6550720062744	1.93730798675976e-10	1.07223647042869e-09	13.2119348808956
Cep83	77048	-0.667201736557367	5.9534919179713	-14.5864174712632	2.07271380728968e-10	1.13940752236632e-09	13.2054409330341
Arf1	11840	0.467380759010878	9.10013535818917	14.7412789879809	1.78043637164027e-10	9.95599297250298e-10	13.1980238804206
Lonrf3	74365	-2.77423048056164	0.353637935382201	-13.5258061079211	6.10588428639254e-10	3.00682892404078e-09	13.1898243716289
Myo9b	17925	-0.527422952803597	7.40644144807157	-14.6645111606447	1.91943800209818e-10	1.06395868913267e-09	13.1863590964454
Prkd1	18760	-0.765049323844296	5.20052038945035	-14.4703091806375	2.32506843162478e-10	1.25453728506142e-09	13.1777954602132
Inpp5a	212111	-0.554826746805943	5.66002945200882	-14.5257046423039	2.2008309051961e-10	1.20071475140531e-09	13.1762247817133
Ankrd44	329154	0.967081757068624	3.74060381182655	14.1745424962552	3.12702513428598e-10	1.63596094013062e-09	13.1716321139564
Gnpat	14712	-0.486201379856896	6.82207983450492	-14.6192958280995	2.00665722867649e-10	1.10559168170686e-09	13.1708441135624
Prorsd1	67939	1.24972092841017	2.6331473319082	13.9174516073237	4.06352852183995e-10	2.07234279294673e-09	13.1673208404446
6030458C11Rik	77877	0.609996196021022	5.38011166295373	14.475418476949	2.31330414743046e-10	1.25002295143801e-09	13.1629937146914
Dlk2	106565	1.14725574959685	3.14476262238683	14.0362644755889	3.59832652666891e-10	1.85517674721236e-09	13.1486854948589
Sept2	18000	0.475847030891073	8.84841577466241	14.6852158740327	1.88084988493851e-10	1.04534602052556e-09	13.148243933834
Dcun1d1	114893	-0.634870634782088	5.19815459639919	-14.4386807443676	2.39932042541373e-10	1.29029728032375e-09	13.1470324461453
Pou6f1	19009	0.918637399422694	4.06497905661874	14.2211634565962	2.98326249593309e-10	1.57134987434543e-09	13.1468422031936
Prkab1	19079	0.607691127032881	5.78647973965666	14.5068792844558	2.24224223581191e-10	1.21883848516073e-09	13.1445565272137
Mum1l1	245631	0.87458974631002	6.06441804885473	15.0617392575915	2.35639052055089e-10	1.26954776625475e-09	13.1400218004207
Catip	241112	-3.07840712564874	-0.806875444061719	-13.4930530553871	6.32027612479082e-10	3.10612224356308e-09	13.1391868280932
Tmem69	230657	0.846399075609612	3.99400598658677	14.2143431767437	3.00384856098351e-10	1.58048314415437e-09	13.1374160943462
Oxr1	170719	0.62437224855513	6.1600512798842	14.5364451778371	2.17756839601278e-10	1.18980792423539e-09	13.1368461518923
Tdrd7	100121	-0.6167447018458	5.09762058698626	-14.4148790512415	2.45685494267091e-10	1.31881011733375e-09	13.1352723944307
Fndc4	64339	0.686400345468464	4.34820496579448	14.2917486535226	2.77878760042455e-10	1.47535338756092e-09	13.1340950149457
Appl1	72993	-0.782551524324716	6.00338968753022	-14.5174428816916	2.21890404470341e-10	1.20840091263751e-09	13.1328530650918
Peli1	67245	0.638697354692775	5.19713072998065	14.423874373996	2.43494088409138e-10	1.30752744680289e-09	13.1318622647181
Cdc37l1	67072	0.717754167260671	6.35672269336266	14.5456078632338	2.1579294290936e-10	1.18091859278161e-09	13.1307823588603
Pdhb	68263	-0.609102224200842	5.98866493456805	-14.5109872669526	2.23313566620268e-10	1.21479253409893e-09	13.1254858358509
Blvrb	233016	-0.992204598989371	3.59607598199262	-14.1163875759421	3.31672829282424e-10	1.72460425222466e-09	13.1235825973622
Pacsin2	23970	0.434121501820899	8.47031171862946	14.6476691955968	1.95144626889055e-10	1.07965243194755e-09	13.1225586382601
Tnfrsf4	22163	-1.83183655112074	1.52794285510055	-13.6286299868089	5.48148368079841e-10	2.7232160082225e-09	13.1167914598569
Ubtd1	226122	-0.810937061290064	4.17075222083818	-14.2348231249064	2.94248124996105e-10	1.55210838342113e-09	13.1143070215717
Ifitm10	320802	-1.82558173668996	1.69976334307728	-13.6617652985143	5.2949869612306e-10	2.64134493018218e-09	13.1109755611091
Psmd3	22123	0.5893080657049	8.55346081599054	14.6396596800037	1.96686662308211e-10	1.0874455915072e-09	13.1108274598924
Ctbs	74245	-0.958088958645638	3.28887493382235	-14.0280096788393	3.62874677482135e-10	1.86954057823776e-09	13.1059943468377
Ikzf4	22781	2.31224980039172	0.210370715744811	13.4343870645222	6.72448241409294e-10	3.27611041161579e-09	13.1036661194326
Pcdhga12	93724	-2.60752153181215	0.339554770538849	-13.4340629794502	6.72678997990144e-10	3.27614186216874e-09	13.1023266114605
Tigit	100043314	-1.57398608333383	1.44842701925101	-13.6055292569178	5.61561440696767e-10	2.78039539078542e-09	13.099070338694
Tmem198b	73827	-0.782791815734472	4.22828265252662	-14.2175947579336	2.99401538888601e-10	1.57644516114164e-09	13.0981697620179
Rab30	75985	-0.982036712230048	4.05949106107142	-14.1776891396547	3.1170944713623e-10	1.63242315699956e-09	13.0946494655
Asf1b	66929	-0.569899731246351	6.66298626162887	-14.5361305140088	2.17824619293813e-10	1.18980792423539e-09	13.0943592326873
Cblb	208650	0.810732415339094	4.6005638025354	14.2807444500093	2.80966135625243e-10	1.49012032568711e-09	13.0925431947804
Coro6	216961	3.20980264398954	-0.624515777404967	13.4759267676465	6.43554382696718e-10	3.15322217835232e-09	13.0916988046799
Efnb2	13642	0.58040374680085	7.89670533126168	14.5940479224272	2.05718043102588e-10	1.13214684911696e-09	13.088889839174
Erc2	238988	2.38797312617244	0.128615341764472	13.4228677052154	6.80702062191652e-10	3.31300710442228e-09	13.0840939892853
Cbs	12411	3.58079369505526	-1.01054386259556	13.4786252984479	6.41723458746418e-10	3.14636214785169e-09	13.0802167441911
Cox15	226139	0.512809968801047	6.19440422984778	14.475020318656	2.31421864473808e-10	1.25005464219839e-09	13.0669066739455
Chrdl1	83453	6.16080513671886	-2.79184046441694	13.9324471887074	4.00145177523362e-10	2.04282434914583e-09	13.0658967262436
Man1a	17155	0.875461030012365	6.01498500746145	14.9799076544916	2.54157464571626e-10	1.35929107562547e-09	13.0657041259198
Arhgap28	268970	1.6008217569225	1.66286843796226	13.6112059004473	5.58233457966556e-10	2.76673155312505e-09	13.0640961495541
Med25	75613	-0.56828220093912	6.74026762266747	-14.5085826936771	2.23846134958264e-10	1.21723627967252e-09	13.0622170505022
Gpr141	353346	5.68554834751533	-3.00767800976783	13.9585718759855	3.89569366713814e-10	1.99440945328495e-09	13.0610875044608
Gpx1	14775	0.659150827024817	6.87294775490931	14.514512704041	2.22535176088476e-10	1.21146059707353e-09	13.0593405213588
Irgq	210146	-0.765785425531933	4.89681524688563	-14.2926296405474	2.77633147838222e-10	1.47458536630002e-09	13.0575656792496
Fam171a2	217219	-0.874981715791791	4.7847220449655	-14.2858449162184	2.79530633126353e-10	1.48304556027734e-09	13.0528258328246
Trmt2a	15547	0.627147078100023	6.40011159625299	14.470298066216	2.325094091922e-10	1.25453728506142e-09	13.0451442550151
Tsku	244152	0.673888140564267	5.12927628804532	14.3174974888072	2.70794309580532e-10	1.43983315825746e-09	13.0398120288956
Dlat	235339	-0.500708010828379	6.64913944667412	-14.4776418229816	2.30820456653818e-10	1.24819088851746e-09	13.0340469723068
Kif20b	240641	0.589598140424148	7.42158536083424	14.5197504783169	2.21384023645131e-10	1.20609289420395e-09	13.0325245731938
Prmt6	99890	-0.765586240355523	4.07436645882224	-14.146498114762	3.21702829224451e-10	1.67754070819433e-09	13.0302210652771
Rxfp1	381489	-5.03293581212099	-3.73401397229571	-14.0899035098962	3.40713027745893e-10	1.76720684774734e-09	13.0211536870746
Il1r1	16177	-0.819435912185219	3.90704946225413	-14.0937646821097	3.39378927123139e-10	1.76091247231281e-09	13.0197553020941
Gm15328	328906	4.32686747258462	-1.5181480740558	13.6452856607751	5.38688453713373e-10	2.68169173651586e-09	13.0192541842743
Smox	228608	-1.2013183265069	2.55931870113871	-13.7599683010833	4.78072661837928e-10	2.41116343190772e-09	13.0110891557239
Eftud2	20624	0.495361922122626	8.39101338524222	14.5369209242403	2.17654404634222e-10	1.18976805167943e-09	13.0094969812266
Smtn	29856	0.596179845360838	6.74977300489881	14.4520243416306	2.3676923543063e-10	1.2746964440471e-09	13.0000396237328
Phldb2	208177	1.92633831522327	8.45889963953415	24.8121837680101	5.51338399292598e-10	2.73507703498372e-09	12.9984391727921
Sc5d	235293	-0.662274645179656	5.74184209200773	-14.3670490433541	2.57694317932081e-10	1.3766946626613e-09	12.9957204749407
Flnc	68794	0.780216165085394	9.78766131652614	15.6994471059025	2.42875961236804e-10	1.30468785944272e-09	12.9951034441815
Mxd4	17122	0.790921903211693	4.17113201672603	14.1036154077911	3.36000364945795e-10	1.74400189424246e-09	12.9936765267235
Tcaf1	77574	0.518542997455328	5.67522047382215	14.3406895991333	2.64577179787285e-10	1.40934146169697e-09	12.9810293295467
Kdm5c	20591	0.475183249936642	7.80921686696921	14.4850797723605	2.29123099240206e-10	1.24131008438518e-09	12.9788287061615
Smad1	17125	-0.652022480143214	4.98838425063306	-14.2469903737313	2.90665337513547e-10	1.53542781906795e-09	12.9783041195273
Hnrnpul1	232989	-0.461321167587474	8.16296713501051	-14.49123543361	2.27728375373764e-10	1.23512835154445e-09	12.9707774822587
Csk	12988	-0.609519664643241	6.61616855036803	-14.4094240275521	2.47024607222448e-10	1.32502438967722e-09	12.9645461410571
Zfp318	57908	-0.766901548328588	5.07296741972849	-14.2378831179969	2.93342688335744e-10	1.54845077912247e-09	12.960336106732
Ccnl1	56706	-0.5877048395023	6.49407857192495	-14.3949910592001	2.50605123404874e-10	1.3427507088964e-09	12.9601977644055
Tcea3	21401	6.20485161986164	-2.25216916130569	13.7702855023759	4.72985789519914e-10	2.3879028616865e-09	12.9589030843463
Zfp639	67778	-0.669189876320562	5.27307818736303	-14.2709358716353	2.83748734394221e-10	1.50324048406311e-09	12.9582215253371
Snap47	67826	0.64907343770228	5.96047027339643	14.3523068835789	2.61519998048084e-10	1.39369115708794e-09	12.9580262320243
Rnh1	107702	-0.630324874226949	7.54376584366527	-14.4472004978704	2.37907487867374e-10	1.28035253050511e-09	12.9511560924936
Stk11ip	71728	0.674111801960242	4.5543803824983	14.1334249742296	3.25991913905724e-10	1.69748231533227e-09	12.9500069903504
Neto2	74513	1.46741638411772	4.89942295135607	17.6994414488749	4.55691867696448e-10	2.30704867229613e-09	12.949711555415
S1pr1	13609	-3.01058544281835	0.348919714479685	-13.2854376807214	7.87892656043805e-10	3.77681658489525e-09	12.9496200413998
Junos	230451	-2.49356819325594	0.285192251496725	-13.2856500475351	7.87713850735635e-10	3.77681658489525e-09	12.9435351995928
Htr4	15562	5.84376104739127	-3.31073609910021	13.8925818207799	4.16874294944456e-10	2.12229555662556e-09	12.9396304662172
Tcf23	69852	6.646449638939	-1.81723220158206	13.7340022792084	4.91133566864135e-10	2.47021242342202e-09	12.9387492839729
Pi4kb	107650	-0.59974390195884	5.8352433518593	-14.3179413330437	2.70673884438784e-10	1.43971695415618e-09	12.9373649942291
Dram1	71712	1.03676563877442	2.68388588415764	13.7255424590299	4.95470135134533e-10	2.48774038974733e-09	12.9363858694452
Sdr39u1	654795	-1.07638401114161	3.18026058495092	-13.8340663157182	4.42786075511981e-10	2.24326514704405e-09	12.9281025501119
Epha3	13837	5.96302941344707	-3.36466191799104	13.8422727336838	4.3905143259779e-10	2.22820890358698e-09	12.9269685164974
Qpct	70536	-2.78256418010067	-0.0551279642941167	-13.2557563910615	8.13311418853366e-10	3.88584010670101e-09	12.9234401089772
Rab39b	67790	-0.836566147693481	3.33419266921745	-13.8582515819214	4.31875139107427e-10	2.19407592410542e-09	12.9214870593852
Snai2	20583	0.599197019529061	5.14129713437931	14.2059754334837	3.02931143347008e-10	1.59158715098072e-09	12.9174744612278
Plxna4	243743	10.109495161978	-0.422497114439334	16.417221763724	3.74585736253333e-10	1.92376908006898e-09	12.9068471451781
Kpna1	16646	0.679392807772	7.27832394425281	14.3833072059799	2.53543951533559e-10	1.3565065773257e-09	12.8990262310424
Ndufaf4	68493	0.544126079380377	5.56342619239393	14.2517758277294	2.8926890725488e-10	1.52914651851423e-09	12.8926539331601
Enc1	13803	0.561517961379311	6.31883921931132	14.3150355762318	2.71463315581935e-10	1.4428650609133e-09	12.8899118837061
Myo16	244281	4.41148496321471	-1.27742530640709	13.447399311957	6.632521676823e-10	3.23995356560792e-09	12.8826081673632
Dpysl2	12934	-0.898723709787348	4.82756997725777	-14.1370575359436	3.24794079111209e-10	1.69184818812351e-09	12.8776417665198
Tfe3	209446	-0.503935283784963	6.71698924584217	-14.3315374755401	2.67012321326531e-10	1.42075845730248e-09	12.8775014665122
Ogn	18295	-0.998225481049521	4.06797330495688	-14.0137980669865	3.6817595055521e-10	1.8915152774567e-09	12.8769299636798
Pygo1	72135	3.11782085217163	-0.415569194459446	13.2273807470883	8.38425781422473e-10	3.99178392964061e-09	12.8767310555708
Ugt8a	22239	7.04247680374784	-1.70152049455837	13.6578870265442	5.31646330750493e-10	2.64934367347039e-09	12.8696671511561
Ccdc27	381580	5.24391402270627	-3.68072594295645	13.8822484421257	4.2133054488206e-10	2.14348796187648e-09	12.8684616580149
Hpse	15442	1.20455039954509	2.79932691954863	13.6839240391194	5.17403161004758e-10	2.58588482029456e-09	12.8680243694749
Sun2	223697	-0.514343258781316	7.25947396070693	-14.3522162162864	2.6154371228112e-10	1.39369115708794e-09	12.8642442176269
Gm16907	100504114	3.02382435240119	-0.0247727631406954	13.1981371653717	8.65170194047982e-10	4.10948808268775e-09	12.8619732150358
Agtpbp1	67269	-0.723016772648936	4.83499628656806	-14.1108519440003	3.33541140408612e-10	1.73246866885071e-09	12.8559891078636
Map3k14	53859	0.584996288578512	5.26105831714922	14.1728545364023	3.13236607985524e-10	1.63756203484139e-09	12.851635348322
Msto1	229524	-0.875400658925904	5.9857056413391	-14.8865715277615	3.14572260697063e-10	1.64387922709886e-09	12.8496366252271
Rbm3	19652	-0.482188057014024	9.07515197258408	-14.4039489391958	2.48376432446619e-10	1.33178640687053e-09	12.8469372861544
Lancl1	14768	0.54391029518257	5.27193110051305	14.1637721893059	3.16127046751486e-10	1.65141332076259e-09	12.8444168465521
Gmps	229363	-0.476177131927464	7.85096498508293	-14.3594263457044	2.59664988122205e-10	1.38519606154599e-09	12.8431435107869
Pon2	330260	-0.583773775091225	5.54103451373373	-14.1940619160922	3.06595969984015e-10	1.60852756378826e-09	12.8425027834181
Bbs12	241950	-0.798361486366573	4.20696778172485	-13.9941417866129	3.75643960661612e-10	1.92852572563216e-09	12.8423275500795
Rhbdd2	215160	-0.704750561007221	4.50602042779213	-14.0344268888849	3.60507485164473e-10	1.85800011584767e-09	12.8392023595344
Hnrnpa3	229279	-0.51958712469672	9.18041128373434	-14.3967222427399	2.50172762898541e-10	1.34092600913618e-09	12.8349117586384
Fosl2	14284	0.511699758795769	7.6441395070694	14.3317767834608	2.66948345974325e-10	1.42075845730248e-09	12.8286739340575
Idi1	319554	-0.945633950497526	4.05192650674343	-13.9508048932129	3.92682289606227e-10	2.0068290839708e-09	12.8283916504124
Mt1	17748	-1.14089868375979	6.23567403942055	-17.1128250831143	4.08488211518961e-10	2.08250569544361e-09	12.8265958457214
Pbx3	18516	-0.711318249456083	4.66033911010261	-14.0510344122911	3.54456971892951e-10	1.8306925500242e-09	12.8215296894022
Kif15	209737	-0.506406762038638	6.37784978448449	-14.2562107465878	2.87981116891066e-10	1.52400441786627e-09	12.8204460328843
Bmp4	12159	1.00062728138602	3.56508972244968	13.8418157491865	4.39258520199017e-10	2.22848556652548e-09	12.8190137087798
Rad51c	114714	-0.847537444228443	3.75608120217014	-13.8517105795409	4.3479763183806e-10	2.20738762969298e-09	12.8159477573014
Pja1	18744	0.561876579687659	5.97845076501335	14.2100060774101	3.01701781062344e-10	1.58626933556393e-09	12.8073617012983
Gramd4	223752	-0.505851631648448	6.68250453884089	-14.2612583724998	2.86522806040181e-10	1.51738655004456e-09	12.8048649019566
Spin2c	278240	3.8147852470128	-0.498315427843863	13.1920378704466	8.70861344311756e-10	4.13248888727014e-09	12.8036859862727
1810058I24Rik	67705	0.801982457838682	4.89653250559691	14.0729820459462	3.46625614013621e-10	1.79532401357551e-09	12.8034461553917
Phf5a	68479	0.594320130403848	6.9557676106653	14.2710081952158	2.83728110271567e-10	1.50324048406311e-09	12.7959577213904
Celsr2	53883	4.0092514721773	-0.63534510153426	13.1744860333002	8.87461138233031e-10	4.20579408988697e-09	12.7941353617595
Mks1	380718	2.5483112213531	0.199783231364276	13.1405340520236	9.20530608441917e-10	4.3413852330974e-09	12.7895643951206
Lhfpl4	269788	-4.93611564390989	-0.87634421514791	-13.2091340405963	8.55008556078371e-10	4.06651089875633e-09	12.7893961104362
Zfp74	72723	-0.688988744400597	3.92539683263783	-13.8787578804314	4.22847232440604e-10	2.14970646607291e-09	12.7849769576453
Slc45a3	212980	1.62347606436	1.65551523492357	13.3424789868666	7.41377194344016e-10	3.57968770267395e-09	12.7832411099958
Lancl2	71835	-0.595435792328733	4.99866673434825	-14.0731433459491	3.46568742803018e-10	1.79532401357551e-09	12.7830872798375
Abhd8	64296	-0.71284894478403	5.58947633086611	-14.1467265109959	3.21628430178871e-10	1.67754070819433e-09	12.7826093415716
Faim2	72393	1.96098645149761	0.62430328398941	13.1738902082105	8.88030496020606e-10	4.2071272866938e-09	12.779867172731
Hivep2	15273	-1.02251798324229	3.8661706644148	-13.8380898873895	4.40950805119085e-10	2.23474235238354e-09	12.7794689594764
Gm11868	667251	-1.56226469284975	1.57483335033121	-13.3352885511432	7.47076933014175e-10	3.60244492690823e-09	12.7789711944454
